Hindi	Telugu	Similarity_Score
जे पी !	జె పి !	0.4884
ट रू गरेस	ట రూ గరేస	0.4581
मैं आर ट कला स में जा रही हूँ .	నేను ఆర ట క లా స కి వెళ తుననాను .	0.5532
एक से क ंड .	ఒకక కష ణం .	0.4410
अगर हमें दोबारा कोशिश करनी है ,	మనం గ నుక ఈ సారి మళలీ పరయతని సతే ,	0.5188
मुझे नहीं . . .	ఏమీ అనుకో . . .	0.6676
मिन ?	మి న ?	0.3316
मिन ? मिन ! सच में ?	మి న ? మి న ? నిజంగా ?	0.5006
बा ल अचछी तरह नि ख रे हैं .	తన జు టటు ని బాగా గ ీ శా రు .	0.5866
यह बढिया है .	ఇది బాగుంది .	0.4299
सुना तुमने ?	వి ంటుననా వా ?	0.3871
मैं यह कैसे पूछ ूँ ?	దీని ని ఎలా అడ గ ాలి ?	0.5314
जे पी .	జె పి .	0.4884
उसका नाम है रॉ जर म लड न .	అతని పేరు రో జర ము ల డ ూ న .	0.6121
हाँ , म लड न . सही कहा . हाँ .	రెండు ' ఓ ' లు . అదే . అవును .	0.5769
कि ता ब . कहानी की , जिस में कई प न ने एक साथ चि प के होते हैं .	పు సత కం . ఆ బ జె క ట ఆ ఫ ఫి కష న , చాలా పే జీ లు అ తి కి ంచి ఉంటుంది .	0.6896
तुमने कया पह न र खा है ?	నువవు ఏం వే సు కుననా వు ?	0.4997
इ वा कया बि बी ने सं पर क किया ?	ఈ వా బీ బీ నీ తో మాటలాడు తో ందా ?	0.5329
गरे सी .	గరే సీ .	0.4933
कयोंकि मेरी बात मान ो . . .	ఎందుకంటే నా మాట నమ ము . . .	0.5898
ध . . .	ఛ . . .	0.9340
तो कृपया , मै ट , मेरे . . . ग ै सट रिक ए सि ड की खा त िर ही सही ,	కాబటటి దయచేసి , మయా ట , నా చెతత గ యా స సమసయ కోసం అయి నా సరే ,	0.6118
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
बि बी .	బీ బీ .	0.3197
- उसे बा थ ट ब के बारे में बताओ . - तुम मुझे बा थ ट ब के बारे में बता चु की हो .	- ఆమె కు నీ టి తొ టట ె గురించి చెపపు . - నువవు ఇ పపటి కే దాని గురించి చెపపా వు .	0.6429
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
कया तुम अब भी मुझसे पयार करती हो ?	నువవు ఇ పపటి కీ ననను పరే మి సతుననా వా ?	0.5331
फोन आ रहा है बे न	ఇ న క మి ంగ కాల బె న	0.5255
गरे सी .	గరే సీ .	0.4933
शायद ऐसा नहीं होता अगर तुमने वह बन ने के लिए थोडी मे ह न त की होती	రాతరి వే ళ మ ంచ ం మీద నేను కో రు కునన టలు త యా ర వ వడానికి నువవు కొ ద ది గా	0.6191
उसने मुझे देखा तो नहीं ?	అతను ననను చూడ లేదు , కదా ?	0.5111
कौन बेवकूफ द वाई वाले द राज में अपनी दवा इ या ँ नहीं रख ता है ?	వాడి మ ందు లని మ ందు ల డ ర ాలో పెటటు కో న ంత చెతత వెధవ ఏంటి వీ డు ?	0.6350
नहीं !	వదదు !	0.3902
नहीं !	వదదు !	0.3902
बै का ?	బె కా ?	0.4884
कया तुमने पा द मा री ?	అ పా న వా యు వు వది లా వా ?	0.5199
वह रु क गया .	వాడు ఆ గా డు .	0.4861
अगर हमने काम पूरा नहीं किया , तो कया उसकी आँख के लिए नया य मिले गा ?	సరే , మనం గ నుక ఈ పని ని ము గి ంచ కపోతే , అపపుడు అతని క నను పోయి ఏం లా భ ం ?	0.6360
- मैंने सोचा नहीं था कि तुम ना च सकते हो , रॉ जर . - हे भगवान . हाँ .	- నువవు డా నస చేయడం నే నె పపుడ ూ చూడ లేదు , రో జర . - ఓహ , దేవుడా . అవును .	0.6865
मुझे पता है तुम मुझसे ना राज हो , और हमने काफी बातें करनी है .	నా మీద కో ప ంగా ఉననా వని తెలుసు , కానీ మనం చాలా మాటలాడు కో వాలి .	0.5983
मेरा मतलब , वह आपको व ृ द धा शर म में नहीं रख सकता . है न ?	నా ఉదదేశం , తను నినను శ రణ ాల యం లో ఉ ంచ లే డు . అలా చేయ గల డా ?	0.6705
मैं साल ों पहले उनके घर की अ त िर ि कत चा बी खो चु की हूँ .	వాళల ఇంటి అద న పు తా ళ ా నని చాలా ఏ ళల కింద టే పో గొ టట ా ను .	0.6538
कया वह तना व में था ? कया उसका कोई च क कर चल रहा था ?	అతను ని రా శ లో ఉననా డా ? అతనికి వే రే సంబం ధ ాలు ఉననా యా ?	0.5406
और मेरी प तनी और मैं मा ता - पिता बन ने वाले हैं .	నేను నా భా రయ తవర లో ఒక బి డ డ కు జ న మని వ వ బో తుననాం .	0.6160
- उसने अभी - अभी अ ल मा री में पे शा ब किया . - चलो !	- వాడు ఇ పపుడే అ ల మార ాలో మూ తరం పో శా డు . - పద ండి !	0.6830
- इसे घर ले जाओ . - जैसे मिले ले लो , बह ना .	- ఇంటికి తీసుకు వెళ లు . - బాగా వాడు కో , అ క కా .	0.6220
- कया हो रहा है ? - वह गाडी चला ने वाला है .	- ఏం జరుగు తోంది ? - కారు డ రె వ చేయ బో తుననా డు .	0.6184
- हमने इसे रि लीज नहीं किया . - अचछा किया .	- ఈ పా ట ని మనం వి డు దల చేయ లేదు . - మంచిది .	0.6036
चलो उसकी अं ते ष टि में स फ े द क पडे पह न ें .	అతని అంత య కరి య ల కి తె లల దు సతు లు ధ రి దదాం .	0.6648
मैंने भा री मा त रा में डर ग स मिला या था .	నేను వాడి కి చాలా తీ వర మెన డో సు ఇ చచా ను .	0.5759
अपनी बहन को परे शान मत करो , ज ॉन प ॉल .	మీ చె ల లె లు లాంటి ది , వదిలే య , జా న పాల .	0.5332
ने ट ब ॉल को मुझसे और इस शादी से जयादा परा थ मि क ता देने की हि म मत भी मत करना .	నా క ననా మన పె ళ లి క ననా ఆ నె ట బ ాల కి ఎకకువ పరా ధా న యం ఇ చ చే ంత ధ ె ర యం చేయ కు .	0.6739
वह तुम हो जि से इस घर से जाना चाहिए .	ఇకకడ నుండి వెళల వల సిన వాడి వి నువవు .	0.5523
