Hindi	Telugu	Similarity_Score
पुलिस जल द ही यहाँ आ जाए गी	పోలీసు లు తవర లో రా ను ననా రు ,	0.4965
- कयोंकि हमारे पास समय कम है . ठीक है . - मैं एक खो ज करता हूँ , एक प थि क हूँ .	- ఎందుకంటే మనకు అంత సమయం లేదు . సరే . - నేను ఒక వె తి కే వాడిని , స ంచా ర కు డిని .	0.6641
यह एक म हा का वय गा था है . यह पयार , ध ो खे , त रा स दी और मु क ति की कहानी है .	అద ొక బర హ మా ండ మెన క థ . ఒక పరే మ , ద రో హం , బాధ అలాగే వి ము కతి గురించి న క థ .	0.7021
{ \ an8 } यू लि सी स	{ \ an8 } యూ లె సీ స	0.7507
मे डि क !	మె డి క !	0.5320
सै न फ रा ं सि स को	సా న ఫ రా న సి స కో	0.5749
- फिर से ! - क ूल हों का कया ?	- మళళీ ! - మరి న డు ము సంగ తి ?	0.6543
- ठीक है . धनयवाद . - विश वास नहीं होता कि तुम जी त गए .	- సరే . థాంక స . - మీరు గె లి చా రు అంటే నమమ లే కపో తుననాను .	0.6520
- सर परा इ ज ? कया . . . - हाँ !	- సర పర ె జ ? ఏంటి . . . - భలే !	0.7404
नहीं .	అబబా .	0.3991
हाँ .	సరే .	0.3574
नहीं .	వదదు .	0.3902
सु बह मेरी इ कल ौ ती खुशी यही होती है कि दिन में मुझे तुमहारा चे हरा दि खे गा .	పర తీ ఉద యం నేను నినను చూడ బో తుననాను అనన కారణ ంతో నే సంతోష ా నని పొ ందు తుననాను .	0.6126
- हमें पता है . - हमें पता है .	- మాకు తెలుసు . - మాకు తెలుసు .	0.4437
मैं तुमसे पयार करता हूँ .	నేను నీ తో పరే మ లో ఉననాను .	0.5125
फै ंग .	ఫె ంగ .	0.4267
के र ल	కే ర ళ	0.5674
के नया	కె నయా	0.4785
यह दु ख द कहानी है .	ఇది దారు ణ మెన క థ ే .	0.5630
- पर आपको आ ना होगा . - नहीं .	- కానీ మీరు రా వాలి . - లేదు .	0.5054
हाँ . इससे आपके भाई , फै ंग बेहद ना राज होंगे .	మీరు వ సతే మీ అనన ఫె ంగ కి కో పం రా వడం నిజ మే .	0.6324
देखो .	చూడు .	0.4116
जो कि तुमहारा नया घर होगा .	అదే నీ కొతత ఇ లలు అవు తుంది .	0.5157
यह सच है . बुरा हुआ कि वी डियो ग रा फर भी चला गया .	నిజ మే . ఆ వీ డి యో గరా ఫర వెళలి పో వడం చాలా బా ధా క రం .	0.5782
का इ ल र ? का इ . . . हे भगवान , का इ ल र !	కె ల ర ? కె . . . ఓ రి , దేవుడా , కె ల ర !	0.6687
शादी का स पता हा ंत आ चुका था .	పె ళ లి వా రా ంత ం రా నే వచచింది .	0.4368
वि वि यन .	వి వి యన .	0.3696
कि शायद मैं गरेस का पिता हूँ .	నేను గరేస త ండ రి ని కా వచచు అని .	0.5253
नहीं .	కాదు .	0.3291
बेशक कर वाई थी .	చేసే ఉంటా వు లే .	0.4042
- कयोंकि बात केवल अ ती त की नहीं है . - तुम मेरी प तनी के साथ कया कर रहे हो ?	- ఎందుకంటే ఇది గ తం గురించి మాతరమే కాదు . - నువవు నా భా రయ తో ఏం చేసతుననా వు ?	0.6350
मैं एडगर को संभाल ल ूँगा .	ఎడ గర సంగ తి నేను చూ సతాను .	0.5488
बेशक .	అంతే .	0.3312
अगर मैं वह गि ला स ले सक ूँ जिस से गरेस पी रही थी ,	నేను గ నుక గరేస తా గు తునన గ లా స ని తీసుకో గ లి గి తే ,	0.6024
और साथ ही , यह कैसे काम करता है ?	అలాగే , గ లా సు తీసుకు ంటే ఏం లా భ ం ?	0.5586
कया कर रहे हो , कि मो सा बे ?	ఏం చేసతుననా వు , కీ మో సా బ ే ?	0.5868
कल के बाद , मैं हमेशा के लिए चला जा ऊँगा .	రే ప టి తరవాత , నేను శా శ వ తంగా వెళళి పో తాను .	0.5905
एक बेहतर भ वि ष य के नाम .	మె రు గె న భ విష యత తు కోసం .	0.6071
मैंने कभी तुमहारी पर सि द ध आ इस करी म नहीं च ख ी .	నేను నీ పేరు గా ంచిన బి ంగ ఐ స ని ట రె చేయ లేదు .	0.5914
हाँ , सही कहा . मुझे शक है . उनहोंने पूछ ता छ से मना कर दिया है .	సర లే , చూ దదాం . నాకు అను మా న మే . వాళళు వి చా రణ కు ఒ పపు కో వడం లేదు .	0.6706
मैं सोच रहा था कि शायद हमें सी डर र ै पि ड स के लिए हमारे चा - चा डा ंस को और दिल च सप बना ना चाहिए , ह ँ ?	మనం సి డా ర ర యా పి డ స కి వెళళి నపపుడు డా నస ని మరి ంత ఉ త సా హ వ ంత ంగా చే సతే బాగు ంటుంది అనుకుంటుననా , ఆ హ ?	0.6586
