Hindi	Telugu	Similarity_Score
हेदर ?	హే థర !	0.3262
हेदर !	హే థర !	0.3956
हेदर ?	హే థర !	0.3262
हेदर !	హే థర !	0.3956
हेदर !	హే థర !	0.3956
पै निक	పా నిక	0.4095
हेदर ?	హే థర ?	0.3956
मुझे पता है .	నాకు తెలుసు .	0.4495
नै ट ली ने जब तुमहें ढूँढ निका ला , उसके कुछ ही मिनट बाद दूस रा मा ला गिर गया .	నా ట లీ నినను కను గొ నన కొనని నిమిష ాల కే , మొతత ం రెండ ో అంత సతు కు పప కూ లి పోయింది .	0.6397
वहाँ पार टी रख ने का वि चार किस का था ?	అది అకకడ చేసుకో వాల నన ది ఎవరి ఆలోచ న ?	0.4961
नै ट ली . . .	నా ట లీ . . .	0.7295
इसलिए जेल नहीं जाना प डा .	అందుకే అతను జె లు లో లే డు .	0.5023
तो लोगों से दो स ती तो होगी .	క ౌ ంట ీ ష ె రీ ఫ గా సే వ చేయ లే డు .	0.4775
डी ए चाहते हैं किसी को बिल की मौ त का क सू र वार ठ हरा ऊँ .	లి టి ల బి ల చా వు కు , డీ ఏ ఎవరి పె నె నా నే రం మో ప మ ంటుననా రు .	0.6347
अगर वह जानता हो तो ?	అతనికి తెలి సి ఉంటే ?	0.3740
- ए का उ ं टि ंग है , और . . . - ए का उ ं टि ंग ?	- అది అ క ౌ ంటి ంగ ఇంకా . . . - అ క ౌ ంటి ంగ ?	0.6085
पता नहीं , वो झूठ - म ूठ की होती हैं , और . . .	నాకు తెలియదు , అవి స ృష టి ంచ బడ డ వి , ఇంకా . . .	0.6680
असल दुनिया में ,	వా సత వ పరపంచ ంలో ,	0.4447
अपनी खुद की वा सत वि क ता बना ओ , बेटा .	నీ వా సత వం నువవు స ృష టి ంచుకో వాల మ మా .	0.5662
तुमहें वे जू ते पसंद हैं .	నీకు ఆ స నీ కర స అంటే ఇషటం .	0.4955
वह खुद छो टा लगता है .	వాడు మాటలా డే ది చెతత .	0.4919
उसके पास जि मी का मु का ब ला करने ला य क अं क थे .	జి మ మీ తో పో టీ పడ ే ందుకు సరి పడ పా యి ంట లు ననా యి .	0.6156
पूछ ता छ करने जा रही हूँ .	నే నె ళళ ి ఆమె ను పర శ ని సతా .	0.5480
अजीब है कि संभा वना की बात कर रहे हो .	అవకా శ ాల గురించి నువవు మాటలాడ డం వి ంత .	0.5633
हेदर .	హే థర .	0.3956
वहाँ देखो .	అకకడ చూడు .	0.3909
प हा डी पर .	కొ ండ మీద .	0.3895
सोचा इसे रख ने के लिए कोई जगह ढूँढ सक ूँ .	దీ నికి లోప ల చో టు చూపి ంచ ాలని అను కుననాను .	0.5626
कया आप कहीं भी , सिरफ यह पह न ें गी ?	నువవు ఎ కకడి కె నా అదే వే సు కుంటా వా ?	0.5275
डे मि यन - . 5 0 हेदर - . 8 5	డా మి యన - . 5 0 హే థర - . 8 5	0.8141
और उनकी कहा निया ँ सुना या करते .	ఆమె గురించి క థ లు గా చెపపే వారు .	0.5251
मुझे बडा होता देख उनहें कितना गर व होता .	నేను పె రుగు తు ంటే ఎ ంతో గర వ ంగా భా వి ంచే ది .	0.5267
वह अभी भी जि ंदा हैं ?	ఆమె ఇంకా బ తి కే ఉందా ?	0.4305
डे ना .	డే నా .	0.4884
उसके पीछे कोई वजह नहीं थी .	అంటే , అ ందుకు ఏ కారణ ం లేదు .	0.4745
. . . एक दम बीच में से .	. . . సరి గగా మధయ నుండి .	0.6621
पहली दु र घट ना !	మొదటి పరమా ద ం !	0.4890
हार ने के लिए तैयार हो जाओ , डॉज .	ఓ డి పో డానికి సిదధ ంగా ఉ ండు , డా డజ .	0.5225
शो काफी अचछा था .	అది మంచి పర దర శ న .	0.3819
कया ?	ఏ ది ?	0.2973
- चु प रहो . - एक बार 1 2 यू टी बि रा द री वा लों को हरा या था .	- నో రు మూ సుకో . - ఒక ే సారి 1 2 యూ టీ స భ యు ల ంద రి నీ ఓ డి ంచింది .	0.6890
कल मैं सट े शन पर काम कर रही थी .	ని నన ష ె రీ ఫ సట ే షన లో పని చేశా ను .	0.5762
यह भी कि उनहोंने उसे तुमहारे फोन के रि कार ड दि ए .	అతనికి నీ ఫోన రి కార డు లు ఇ చచా నని చెపప డం వి ననాను .	0.5933
यह अग ली चु नौ ती है .	ఇది తరు వా తి స వ ాలు .	0.5644
कयोंकि अगर उनहें हा सि ल न कर पा ए , तो नि रा शा होगी .	ఎందుకంటే నువవు అది పొ ంద లే కపోతే ని రా శ చె ందు తా వని .	0.5506
याद है जिस दिन मैं तुमहारे घर आई थी और ली ला वहाँ थी ?	గురతు ందా , నేను మీ ఇంటికి వచచా ను ఇంకా లీ లా అకకడ ఉంది ?	0.5908
पार कि ंग में देखा था .	పార కి ంగ దగగర చూశా ను .	0.5164
पर तुमने कहा कि फर क नहीं पडता .	కానీ నువవు నీకు అన వ సరం అననా వు .	0.5609
- ए , वहाँ हाथ मत लगा ना . - इसे बंद करो .	- హే , దానికి ద ూర ంగా ఉ ండు . - అది మూ సే య .	0.6317
अचछा . सुनो .	సరే . ఇది గో .	0.4501
नहीं .	వదదు .	0.3902
नै ट ली , समय हो गया है .	నా ట లీ , సమయం అవు తుంది .	0.6232
ठीक है .	మంచిది .	0.4320
हम हमेशा मजाक किया करते कि हाथ में सा ँ ड की लगा म लेकर ही मर ेंगे .	మేము ఎపపుడూ ఆయన చే తి లో ఎ దదు తా డు తో చని పో తారు అని నవ వు కునే వాళళ ం .	0.6161
इसलिए पुलिस को पकका नहीं पता कि उसकी मौ त का कारण आ ग थी .	అందు కని మ ంట ల వల న అతను చని పోయా డని పోలీసు లు ఖచచితంగా లే రు .	0.5779
उसने कहा लि ट ल बिल के पिता ने नौ करी में उनकी काफी मदद की .	అతను ఆ ఫీ సు లో చే ర డానికి లి టి ల బి ల నానన సహా యం చేశా డ ననా డు .	0.5835
हाँ , हमें और कु र सि यों के लिए , हा ई सक ूल तक जाना प डा था .	ఆ , హె స కూ ల నుండి ఇం కొనని కు రచ ీ లు తీసుకు రా వాల సి వచచింది .	0.6654
झूठ बोल रहे हों या नहीं , सा बि त नहीं होता तो बे कार है .	రు జు వు చేయ లే కపోతే , అబ దధ మో కా దో తెలుసు కు ని ఉ ప యో గం లేదు .	0.6194
मैं पै निक में बच गया और अब यह बन डा ना मिला . यह कया है ?	పా నిక నుండి బయట పడ డా ను , నా దగగర ఉనన ద లలా రు మ ాల ే . ఇదే ంటి ?	0.6268
ऐसी माँ हो तो अचछा है , ब जा य उस माँ के जो हमें छोड गई .	మన లని వదిలే సిన అమమ కంటే అలా ంటి అమమ ఉండ డం చాలా ఉ తత మ ం .	0.6094
हेदर , मेरे पापा आए हैं और तुमसे बात करना चाहते हैं .	హే థర , మా నానన వచచా రు , నీ తో మాటలాడ ాలని అనుకుంటుననా రు .	0.5799
मैं तुमहें बता ना चाहता था कि बात असल में वह नहीं .	అది కనిపి ంచిన టటు కా దని నువవు తెలుసు కో వాల ను కుననాను .	0.5306
मेरा तो यही म ं तर है कि टी म पर पै सा लगा कर दु आ करो .	ఒక జ టటు పె డబబు పె టటి , పరా రథ ి సతాను , అంతే చేసతాను .	0.6337
कयोंकि मैंने जो हा सि ल किया , तुमहारे लिए किया .	నాకు ఎ పపటి కీ అంత అవ మా నం తీసుకు రా వని చెపపా ను .	0.5716
- यह तो बस . . . - मुझे कुछ नहीं कहना चाहिए था .	- అది కేవలం . . . - నేను ఏమీ అన కుండా ఉండ ాల సింది .	0.6915
हेदर से मि लो तो बता देना . उसे टि कट लेना होगा .	హే థర కనిపి సతే చెపప ండి . తను టి కె ట తీసుకో వాలి .	0.5727
डर बी के बाद , धयान से सा इ किल चला कर घर लौट ना .	రే సు తరువాత నీ సె కి ల మీద జా గర తత గా ఇంటికి రా .	0.6027
आ ख िर में गाडी नंबर बा रह और च ौ द ह ही ब ची हैं ,	ఇంకా న డు సతునన చి వరి రెండు కార లు 1 2 మరియు 1 4 ,	0.6064
