Hindi	Telugu	Similarity_Score
धनयवाद .	థాంక యూ .	0.3071
मि स ट ै टी .	మి స టా టీ .	0.4400
- कुछ दिख नहीं रहा था . - द वी प ?	- ఏమీ చూడ లేక పోయా ను . - ద వీ ప ాలు ?	0.6447
वे सा ए ं - सा ए ं करके हमारे ब गल से गु ज रे , किस ग ति पर ? 5 00 मी ल परति घं टे की ?	అవి మన ప కక ను ంచే ఎంత వే గ ంతో దూ సు కె ళ తా యి ? గంట కి ఎ నిమి ది వ ంద ల కి లో మీ టర లా ?	0.7239
मेरा मतलब , हे भगवान . मैं कितना बेवकूफ हूँ ? इतनी ठ ंड थी	కానీ , దేవుడా . నేను ఎంత టి మూ ర ఖ ు డిని ? గ డ డ క టటి ంచే చ లి లో ,	0.6095
पै ट रिक .	పె ట రిక .	0.5167
तुमहें कुछ महसूस हो रहा है ?	నువవు ఏమెనా ఫీ ల అవు తుననా వా ?	0.5130
तुमहें कुछ महसूस हो रहा है ?	నువవు ఏమెనా ఫీ ల అవు తుననా వా ?	0.5130
- कया ? - यहाँ आओ .	- ఏంటి ? - ఇలా రా .	0.5605
- बिलकुल यहाँ . - मे जर .	- సరి గగా ఇకకడ . - మే జర .	0.6277
मुझे वह महसूस हुआ .	న ొ పప ి అనిపి సతోంది .	0.4552
नहीं , सर .	లేదు , సర .	0.4945
ब की .	బ కీ .	0.4399
मुझे प दा वन त कर दिया गया .	నా ఉద యో గ హో దా త గ గి ంచారు .	0.5600
चार सौ अ ठा रह व ें सक वा डर न का सी ओ .	4 1 8 వ స క వా డ ర న కి క మా ండి ంగ ఆ ఫీ సర .	0.5974
कम ब खत ए यर ए ग ज ीक यू टि व .	చెతత ఎ యి ర ఎ గ జి క యు టి వ .	0.6642
- मे जर . - धनयवाद .	- మే జర . - థాంక యూ .	0.6303
शायद यह बेहतर होगा कि उनहें मैं चि ट ठ ी लि ख ूँ , वह जिस से वे कभी नहीं मिले .	వాళలు ఎపపుడూ కల వని మనిషి నుంచి క ననా , నేను రా సతే బాగు ంటు ందని అను కుననాను .	0.6140
डॉ न लड एल . मिल र की कि ता ब पर आ धा रि त	డ ొ నా ల డ ఎ ల మి లల ర రా సిన న వల ఆ ధా ర ంగా	0.5837
ले मन स !	లె మన స !	0.6133
कल जब पायलट उडा न भर ल ेंगे , हम हार ड सट ै ंड की स फा ई करेंगे .	రే పు ఈ కు ర రా ళలు టే కా ఫ అయ యా క , మనం ఆ నే ల ంతా శు భ రం చేయాలి .	0.6493
- आ ग से ! - आ ग से .	- మ ంట తో ! - మ ంట తో .	0.5835
सक वा डर न कर मा ंक पायलट बार न हि ल	స క వా డ ర న ఎ స ఎ న పె లెట బా ర న హి ల .	0.5636
धनयवाद , सर .	థాంక యూ , సర .	0.4745
टॉ मी , टॉ मी .	టా మీ , టా మీ .	0.3729
मे जर .	మే జర .	0.5891
- लि ल . - ज ॉन .	- లి ల . - జా న .	0.6219
ए . तुम मे जर को उ त सा हि त करना चाहते हो ?	హేయ . మే జర ని ఉద రే క పర చ ాలని చూ సతుననా వా ?	0.6374
- उसके पास अब भी एक इं जन था . - मुझे याद है	- తన కి ఒక ే ఇం జ న మి గి లి ంది . - నాకు గుర తుంది	0.6528
इसका कया मतलब है ?	దాని ఉదదేశం ఏంటి ?	0.4460
इसका कया मतलब है ?	దాని ఉదదేశం ఏంటి ?	0.4460
मैं उसे संभाल ल ूँगा , ठीक है ?	ఇది నేను చూ సు కుంటా ను , సరేనా ?	0.5352
मेरे पास तुमहारे लिए एक उप नाम है और वह बक नहीं है !	నీకు ము దదు పేరు పె డు తుననాను కానీ అది బ క మా తరం కాదు .	0.5173
ल कष य है . . .	ఏమి ట ంటే . . .	0.6250
अरे , बिलकुल नहीं .	ఓహ , బాగా న డ ప గల రు .	0.4748
यह लो .	ఇది గో .	0.3359
बू सटर प ं प का द बा व ?	బ ూ సటర పం ప స , పర ె ష ర ?	0.6404
प ले न में सवागत है , ले फ टि न ें ट .	విమానం లోకి సవా గ తం , లె ఫ టె నె ంట .	0.6229
ड गल स .	డ గల స .	0.6291
कर ॉ सब ी ?	క రో స బీ ?	0.3863
कर ॉ सब ी ?	క రో స బీ ?	0.3863
हाँ , ई ं धन झ र ने की तरह गिर रहा है .	అవును , ఇం ధ నం బయ టి కి ఎ గ జి మ ము తోంది .	0.6486
ठीक है .	వి ననా ం .	0.3605
च ौ था इं जन ख रा ब हो गया और का ँ प ने लगा .	నాలు గో ఇం జ న మ ంట లు అ ంటు కు ని ఊ గు తోంది .	0.6486
समझ गया , रे ड मी ट थ री . इंतजार करो .	వి ననా ం , రె డ మీ ట 3 . లెన లో ఉండ ండి .	0.6156
समझ गया , क मा ंड !	వి ననాను , క మా ండ !	0.5247
मे जर .	మే జర .	0.5891
इस तरह , अगर बि डि क को प ले न उ तार ना भी प डा , तो कम से कम वह हमारी ज मी न पर होगा .	ఆ మా రగ ంలో , బి డ డి క కోసం ఎ మర జె నస ీ ల యా ండి ంగ చేసి నా , క నీ సం అత డిని కా పా డు కో వచచు .	0.6661
समझ गया .	వి ననాను .	0.3810
और कर ट और उसके आदमी मा रे जाएँगे , अगर हम टि के नहीं रहे .	మేము తిరిగి వెళల కపోతే కర ట ఇంకా అతని మను ష ు లు చని పో తారు .	0.6078
पायलट , नै वि गे टर के लिए . हम सक ॉ ट लै ंड के ऊपर पहुँ चे ?	నా వి గే టర కి పె లెట స ందే శం . మనం స కా ట లా ండ పె న ఉననా మా ?	0.6845
कर ॉ ज !	క రో జ !	0.4368
दा या ँ गि यर उ तर गया है .	కు డి వెపు గే ర కి ంది కి .	0.5306
फ रे जर बर घ , सक ॉ ट लै ंड	ఫ రా సర బ రగ , స కా ట లా ండ	0.6722
वे उसे घर में बि ंग बुला ते हैं .	ఇంట లో ననను బి ంగ అని పి లు సతారు .	0.5692
मि से ज जी न कर ॉ सब ी .	మి సె స జీ న క రో స బీ .	0.5473
नहीं .	లేదు .	0.3291
यह दिन भर होता है , हर रो ज होता है . मैं यही कह रहा हूँ .	రో జ ంతా ఇలా గే , పరతి రో జ ూ ఉంటుంది . నేను అదే చెబు తుననాను .	0.5740
का श वे उस जै सी आकर ष क म हिला एँ और बना ते .	అలా ంటి అమమాయి లా చాలా మంది ని పు టటి ంచాలి .	0.5175
किस ने किया ?	ఎవరి నుండి ?	0.4039
- कर ट ! - बक ? बक ?	- కర ట ! - బ క ? బ క ?	0.6663
कया श रत लगा ई है ?	ఏం ప ంద ెం కా శా వు ?	0.4801
ड गल स . जे मस ड गल स .	డ గల స . జే మస డ గల స .	0.6680
कर ॉ ज .	క రో జ .	0.4368
हम इससे जरूर सला मत निकल ेंगे .	మనం ఈ పరిసథి తి ని అ ధి గ మి సతా ం .	0.5223
तुम मेरे डै ड की तरह बोल रहे हो , ज ॉन .	నువవు మా నానన లా మాటలాడు తుననావు , జా న .	0.5735
बक .	బ క .	0.3918
बक .	బ క .	0.3918
मे जर ?	మే జర ?	0.5891
हम ए च पल स 0 1 1 2 पर सप लै शे र सि कस के ऊपर सक वा डर न को 2 , 00 0 फी ट की ऊँ चा ई पर एक जु ट करेंगे .	మనం రెండు వే ల అడుగు ల ఎ తతు లో హె చ ప లస 0 1 1 2 వ దద స ల పా ష ర సి కస మీ దు గా స క వా డ ర న ని స మీ కరి సతా ం .	0.7653
- बढिया है . तुम बी मार पड गए हो . - नहीं , केवल शु रु आत में . यह ठीक हो जाता है .	- మంచిది . నీకు ఒ ంట లో బా గ ాల ేదు . - లేదు , మొద ట లోనే ఇలా ఉంటుంది . తరువాత పో తుంది .	0.6775
अगर तुम मुझे ढूँढ न स को , लड कों , तो मैं वहाँ र हूँ गा , उसे रि झा ने की कोशिश में .	ననను కను క కో లే రు , కు ర రా ళ లూ . నేను అ కకడికి వెళ తుననాను , ఆమె ద ృష టి ని ఆ కర షి సతాను .	0.6706
रे ड मी ट थ री के दो इं जन काम नहीं कर रहे हैं और शायद वे एक और इं जन खो देंगे .	రె డ మీ ట 3 విమానం లో రెండు ఇం జ నలు ద ె బబ తి ననా యి ఇంకా మర ొక ఇం జ న ద ె బబ తి నే లా ఉంది .	0.6700
हि न टन ने कहा था कि उसने चार पै रा श ू ट देख े थे , पर मुझे एक भी नहीं दिखा .	తను నాలు గు పా రా చూ టలు చూశా నని హి ంట న చెపపా డు , కానీ నాకు ఏమీ కనిపి ంచ లేదు .	0.6502
- तुमहें अब भी इस पर विश वास नहीं होता है , है न ? - नहीं , नहीं होता है .	- నువవు ఇంకా దానని నమమ లే కపో తుననావు , కదా ? - లేదు , దాని నుంచి బయట పడ లేను .	0.6181
- बि डि क अब भी हमारे साथ है . - समझ गया , रे ड मी ट . यह सुन कर खुशी हुई .	- బి డ డి క ఇంకా మన తో నే ఉననాడు . - వి ననా ం , రె డ మీ ట . అది విన డం సంతోష ం .	0.7078
जब भी उनकी कि सम त ख रा ब होती थी , वह हमेशा मुझसे कहते थे ,	ఆయన కి అద ృష టం కలిసి రా క పోయి నపపుడు , నాతో ఎపపుడూ అనే వాడు ,	0.6316
मैं भी अचछा नहीं गा ता हूँ , पर मैं जो र से गा ता हूँ .	నేను అంత మంచి పా ట గా డిని కా ను , కానీ బి గ గర గా పా డ గలను .	0.5760
यह लड ने की तुमहारी सच ची इ चछ ा शक ति के बारे में है	పో రా టం చేయ ాల నన మన సం కల పా నికి అది నిజ మెన కొ ల మా నం ,	0.6221
और फिर भी वह दिखा वा करने का तरी का ढूँढ ले ता है .	అయి నా కూడా ఆ డం బర ంగా ఉండ టం ఎలా గో అతనికి తెలుసు .	0.5994
नहीं . ज मी नी हम ले में पह ला इं जन ख रा ब हो गया .	కాదు . మొదటి ఇం జ న ని శ తరు విమానం ద ె బబ తీ సింది .	0.6504
आज के मि शन में 1 00 वा ं वि ंग का ने त ृ त व करे गा .	ఈ రోజు మి షన కి 1 00 వ గర ూ ప సా రథ యం వ హి సతుంది .	0.7000
तो तुमहें बस टी म वाले खेल पसंद नहीं हैं ?	అయితే మీకు జ టటు గా ఆ డే ఆ టలు ఇషటం లేదు కదా ?	0.5850
" पी ए स , ब बल स को मेरी तरफ से हैलो कहना . "	" చి వరి గా , నా తర పు న బ బు లస కి హాయ చెపపు . "	0.6810
ए , कमी तो मुझे उसकी ख ल नी चाहिए , याद है ?	హేయ , ఇకకడ నేనే పెదద సప ూ న ని , గురతు ందా ?	0.6419
लगता है वे न ॉर वि च पर हम ला कर रहे हैं .	వాళలు నా ర వి చ మీద దా డు లు చే సతునన టలు ంది .	0.6118
तो फिर तुम उससे स हम त कयों नहीं हुए थे ?	మరి నువవు అతని తో ఎందుకు ఏ కీ భ వి ంచ లేదు ?	0.5843
तुम मुझसे पहले कर न ल हार डि ंग से मिले ?	నా కంటే ముందు కల న ల హా ర డి ంగ ని కలి శా వా ?	0.5971
मुझे पता भी नहीं कि इसका कया मतलब है .	దాని ఉదదేశం ఏమి టో నాకు తెలియ డం లేదు .	0.5427
अगर हम एक गा य से सी धे ट करा एँ , तो प ले न त बा ह हो जाएगा . और साथ में हम भी .	మనం నే రు గా ఏదెనా ఆ వు ని ఢ ీ కొ డి తే , ఇది ప చచ డి అయి పో తుంది . మనం అందు లో ఉంటా ం .	0.6765
पै रा श ू ट ? कया किसी ने पै रा श ू ट देख े ?	పా రా చూ టలు ? ఎవరెనా పా రా చూ టలు చూశా రా ?	0.5939
मैंने बस इतना ही कहा कि तुमहारे एक ली डर होने के बारे में से ना सही है .	లీ డ ర గా నినను ఎ ం పి క చేయడం లో ఆర మీ సరి గగా ఆలోచి ంచి ందని మా తరం చెపపా ను .	0.6142
मैं पूरी जिंदगी यह करना चाहता था .	నా జీవి తా ంత ం అలా చేయ ాలని నా కో రిక .	0.4418
ठीक है , चलो आ शर य स था न की ओर चल ें .	సరే , మనం సు ర కషి త పర దే శ ాల కు వెళ దాం .	0.6684
- ठीक है . धनयवाद , डॉ क . - ठीक है .	- సరే . థాంక యూ , డా క టర . - ఫర వాలేదు .	0.6500
- मुझे थोडी कॉ फी दो गे ? - जी , सर .	- నాకు కా ఫీ తె సతా వా ? - అలాగే , సర .	0.6293
पकका मैं आप सब को बे हो श कर सक ूँगा .	నేను మీ అంద రి నీ మ టటి కరి పి ంచ గలను .	0.5753
- तुम नहीं जी तो गे . - देख ते रहो .	- నువవు వే య డం లేదు . - ననను చూడు .	0.6281
चलो भी , लड कों . चलो वि नया स बना एँ .	రండి , మి తరు లా రా . మనం దగగర వు దాం .	0.6382
तुमहें हैं ग ओ वर हो रहा है , मे जर ?	తా గి న మె కం ఇంకా ది గ లేదా , మే జర ?	0.6221
ए , वहाँ ऊपर कया हो रहा है ? कया हमें अब तक मु ड ना नहीं चाहिए ?	హేయ , అకకడ ఏం జరుగు తోంది ? మనం ఈ పా టి కి మ లు పు తిరిగి ఉండాలి కదా ?	0.6208
हम रात को ब म गि रा ते हैं कयोंकि हमें फर क नहीं पडता हम कि से मार ते हैं , बस वह जर मन होना चाहिए .	మేము రాతరి వే ళ లలో బా ం బు లు వే సతా ం ఎందుకంటే మాకు జర మన భ ూ భా గ ంలో ఎకకడ దా డు లు చేసి నా ఫర వాలేదు .	0.6457
ब बल स , तुम ठीक हो जाओ . हम तुमहारे लिए एक नया फो रट ढूँढ ल ेंगे .	బ బు లస , నువవు తవర గా కో లు కో . నీకు కొతత విమానం ఏ ర పాటు చేసతా ం .	0.6633
ह ग लि न ने तुमहारी सि फा रिश की .	హ గ లి న నీ పేరు సి ఫా ర సు చేశా డు .	0.6021
बक फा इ टर पायलट ही है . वह फा इ टर पायलट जो कोई बस उडा ता है .	బ క నిజ ానికి ఫె టర పె లెట . మా మూ లు విమా నా నని న డి పే ఫె టర పె లెట .	0.5454
- तुम जयादा ही बोल रहे थे . - ए . जयादा ही बोल रहे थे . . .	- ఎకకువ మాటలా డి తే ఇలా గే ఉంటుంది . - హేయ . ఇది మ రీ ఎకకువ . . .	0.6627
कया ? मैं ए यर ए ग ज ीक यू टि व हूँ ?	ఏంటి ? ఎ యి ర ఎ గ జి క యు టి వ నే నా ?	0.6741
कर ॉ सब ी , मुझे वह यो जना चाहिए .	క రో స బీ , నాకు ఆ ప లా న కావాలి .	0.5693
शायद अब कोई रा सता नहीं है .	మన పని అయి పోయింది అనుకుంటా .	0.4902
उप - शी र ष क अनु वाद क : म ून क लि ता	తెలు గు అను వాద ం : స తీ శ కు మార	0.5934
खैर , यह दोबारा नहीं होगा .	చూడు , ఇలా ఇం కె పపుడ ూ జరగ దు .	0.5521
- हाँ . - मेरा यह दोसत , बक ,	- అవును . - నా మి తరు డు బ క ,	0.6244
