Hindi	Telugu	Similarity_Score
ए ! असल म भाई ने मजाक में कह दिया था और तुम सच में उसे मार ने चले आए !	అ రే ! అస లా మ బా య ఏదో తమ షా గా అంటే నువవు నిజంగా నే కొ టటే టట టు ననా వే ంట రా !	0.6359
मेरे पिता ने बहुत बडा साम राज य बना या है !	మా నానన ఒక పెదద సా మ రా జ యా న నే సథా పి ంచా డు .	0.5467
टा वर में पह रे दार हैं .	వా చ ట వర దగగర గా ర డు లు .	0.5603
वह श हर को अपने बारे में सि खा ता हैं !	ఆ డి గురించి ఊ రికి తెలి సే లా చేసతా డు .	0.5450
उसे यहाँ बुला ने का सिरफ एक ही रा सता है ,	వా నని ఇకకడికి ర పప ి ంచ డానికి ఒక ఐ డి యా ఉంది .	0.5179
बै ंग लो र आने के बाद , वि धा न सौ धा कहाँ है . . .	బె ంగ ళ ూ రు వచచా క బె ంగ ళ ూ రు వి ధా న స భ ఎలా ఉంది ?	0.6596
आ ग ! आ ग . . .	మ ంటా ! మ ంటా !	0.3884
कया बह ती ल हर को रो क ना आ सान है ?	దూ సు కొ సతునన అ లను ఆ ప డం సా ధయ మా ?	0.6576
मैं तुमहारे पयार में पड गया हूँ .	నీ తో పరే మ లో పూరతి గా ము ని గి పోయా ను .	0.5000
- इसका कया मतलब है ? - ये कं प नी इस साल ब नी थी !	- దా న రథ ం ఏంటి ? - అంటే అది కం పె నీ పె టటి న సం వ త సరం	0.6514
प न ना 1 2 8 . . .	పే జీ నం బర 1 2 8 .	0.6136
ए म 1 6 आ टो मे टि क , सर .	ఎ ం 1 6 ఆ టో మే టి క సా ర .	0.6723
उसकी माँ बिलकुल अके ली है !	అమమ బాగా కష ట పడు నన టటు ంది !	0.5271
की च ड भ री स ड कों का ं टे दार रा सत ों में भी !	అలా ంటి మా రగ ాలు ఈ పరపంచ ంలో కని పె డ తా వు .	0.6041
तुम मुझसे मिलने आई हो ?	ననను చూడ టానికి వచచా వా ?	0.5212
र मि का से न पर धा न म ंत री	ర మి కా సే న , పర ధా న మ ంత రి	0.5817
वह बडा ज ंग ल जल कर रा ख हो गया .	ఆ ప చచ టి అడ వి మా డి మ సె పోయింది .	0.5108
पुलिस ने सि टी ब जाकर एक गु ं डे को पक डा ,	పోలీసు లు వి జి లే సి పటటు కునన కరి మి న ల ని ,	0.6128
बहुत मुश कि लों के बाद रॉ की न रा ची पहु ं च कर	ఎ నన ో అడ డం కు లను దా టి న రా చ ీ కి వచచి న రా కీ ,	0.6289
रॉ की !	రా కీ !	0.3419
जब वो आए गा पू रे बै ंग लो र को पता चल जाएगा !	వాడు వచచా డ ంటే మొతత ం బె ంగ ళ ూ రు కే తెలు సతుంది .	0.5941
ए , बचचे ! च ू डि यों के दु कान में मेरा नाम लेना !	అ రే య పి లలో డా . బ ాల ె పే ట వెళలి నా పేరు చెపపు .	0.6402
तुम मेरे बारे में जानते नहीं हो .	నా గురించి నీకు సరి గగా తెలియదు .	0.5497
लडकी पर हाथ डाल ने वाला हर कोई मर द नहीं होता !	అమమాయి మీద చె య యి వే సిన పర తీ వాడు మ గా డు కాదు .	0.5347
उनहोंने तुमहें काफी पै स ों से पा ला है !	నీ త ండ రి నినను సు ఖ ంగా చూ సు కుంటుననా డు .	0.5767
उसके जन मजा त गु स से से परे	మన సు లో ని కో పా ని ద హి ంచే లా	0.5541
लि ख लो !	రా సుకో !	0.3690
उस बारे में सोच भी सकते हो ?	అలా ంటి ఆలోచ న కూడా చెయయ గల మా ?	0.5367
कितना वी र है यह म हा रा जा !	అంత టి వీ రు డు ఈ చ కర వర తి .	0.6059
