Hindi	Telugu	Similarity_Score
जू न लें कर	జ ూ న లె ం కర	0.4117
जे सन .	జే స న .	0.4590
उस बचचे को गलती से गोली लग गई .	ఆ పి లలా డి కి పొ ర పాటు న త గి లి ంది .	0.4883
तो , तुमहारा एक वि रो धी गिर ो ह से झ ग डा था ?	అయితే , శ తరు మూ క తో నీకు వి బ ే ధ ాలు ఉననా యా ?	0.6407
तो , तुम आ इ जै क वि ट लो को गोली मार ने की बात सवी कार कर रहे हो ?	అయితే , ఐ సా క వి ట లో నీ కారణ ంగా నే చని పోయా డని అ ంగ ీ కరి సతుననా వా ?	0.5844
जू न .	జ ూ న .	0.3919
- उसने आ ना बंद कर दिया . - हाँ .	- తను రా వడం ఆ పే సింది . - అవును .	0.6438
कार लि ता ? कार ला ? कार ला .	కార లి టా ? కార లా ? కార లా .	0.4178
- जे ड . - सर ?	- జె డ . - సర ?	0.7692
टर कि श ?	టర కి ష ?	0.5092
- शा ंत हो जा इए . दूर ह ट िए . - ए !	- శా ంతి ంచి , వెళలి పో ండి . - హేయ !	0.5437
अब , उसने 1 7 साल नौ करी की .	అతనికి 1 7 ఏ ళల సర వీ స ఉంది .	0.5967
इससे फर क नहीं पडता है .	ఇపపుడు అద ంతా ఎందుకు లే .	0.4702
मैं ए र ॉल को छोड नहीं सकती थी . . .	ఎ ర ర ొ ల ని నేను వదిలే య లేను కదా . . .	0.6097
मु सत फा डे मि र	ము సత ఫా డె మీ ర	0.5930
पै ट रिक .	పా ట రిక .	0.5167
धनयवाद .	థ యా ంక స .	0.2832
धनयवाद .	థ యా ంక స .	0.2832
मु सत फा डे मि र	మొ సత ఫా డె మీ ర	0.5462
नहीं .	లేదు .	0.3291
मुझे तुमहें . . . तुमहें यह सब जान ने की जरूरत नहीं है .	అంటే . . . వీ ట నని ంటి గురించి నీకు తెలియ ాల సిన పని లేదు .	0.6216
वे जो मर जी कह सकते हैं , पर मैं वहाँ मौ जू द था .	వాళలు ఏమెనా చెప తారు , కానీ నేను అకకడ ఉననా కదా .	0.5631
वह बेवकू फी थी .	వె ర రి పని అది .	0.4709
हाँ .	సరే .	0.3574
नहीं , दरअसल यह बे तु का है . बस पै स ों की बर बा दी है .	లేదు , ఏ డ చి న టటు ఉంది . డబబు లు వ ృ థా తపప ఇం కే ం లేదు .	0.6765
कुछ ऑ न ला इन ग ति वि ध ियाँ हुई हैं .	ఆన లెన లో ఏ వే వో కనిపి సతుననా యి .	0.5383
भा ड में गए फ े ड स . भा ड में गए फ े ड स .	తొ కక లో పోలీసు లు . తొ కక లో పోలీసు లు .	0.5103
- सर ? - जू न .	- సర ? - జ ూ న .	0.6762
जू न .	జ ూ న .	0.3919
" उसने " मतलब ?	" అతను " అంటే ?	0.5358
जू न .	జ ూ న .	0.3919
जू न .	జ ూ న .	0.3919
पै ट रिक .	పా ట రిక .	0.5167
- सच में , भा ड में जाओ . - मेरा मतलब , यह सच है . मुझे कभी यह मौ का नहीं मिल ता .	- ఏం మాటలాడు తుననావు నువవు ! - నేను కూడా బాగానే చేసతుననా , కానీ నాకు ద కక లే దే .	0.6131
नै शन ल डे टा बे स - मार स िया ज ों स	నే షన ల డే టా బ ే స - మార సి యా జో నస	0.6526
मार स िया .	మార సి యా .	0.3563
ल टी शा ?	ల టీ షా ?	0.4074
ल टी शा अ लि मा यु	ల టీ షా అ లి మా యూ	0.4610
मैंने उसे सक ूल के द ौर ों और वि कला ंग ता पर ो टो क ॉल पर लग वा कर र खा है .	బడి పిలల ల ప ను లని , వె కల య ప దధ తు ల ప ను లని అతనికి అ పప గి ంచే లా చేశా ను .	0.6640
