Hindi	Telugu	Similarity_Score
कहीं भी , कभी भी , एक दम दार सु पर ही रो पै दा होगा .	ఎకకడ ెనా , ఎపపుడ ెనా , శ కతి వ ంత మెన సూ ప కనిపి సతారు .	0.5823
फिर हम उस बारे में कुछ नहीं करते .	అయి నా మనం దాని గురించి ఏమీ చేయ ము .	0.5449
च लिए करते हैं	మన మి ది చే దదాం	0.4737
मुझे पूरी बात जान नी है .	నాకు మొతత ం వి వర ణ కా వ లి .	0.5383
तो , व हा इट च ॉ क ले ट वाली कॉ फी पि यो गी ?	వె ట చా క లెట యూ ని కార న ఫ రా ప తా గు తా వా ?	0.6245
न ू वर क में डे ज इन में रु की हूँ .	నేను న ూ వా రక లో డే స ఇ న లో ఉననాను .	0.6073
यकीन मान ो , मुझे पता है .	ననను నమ ము , నాకు తెలుసు .	0.5475
माँ , सिरफ आपकी बात नहीं है .	అమమా , అది కేవలం నువవే కాదు .	0.5390
चलो , निकल चल ें .	మనం వెళళి పో దాం .	0.4195
- किस बात की म ं जू री ? - व ॉ ट में ऐ श ली से .	- దే నికి ఆ మో ద ం పొ ందా వు ? - వా ట లో ఆ ష లీ తో .	0.7070
हैलो , माँ .	హలో , అమమా .	0.4091
क वी न मे व , प ले जर स ले व .	క వీ న మే వ , ప లె జర స లే వ .	0.7064
बि ग ब लै क नो आर	బి క బ లా క నో య ర	0.5759
कया फर क पडता है ?	తే డా ఏం ఉంటుంది ?	0.4255
मैं वह हा रा हुआ आदमी हूँ .	నేను భా రయ ను తా ర చే వాడి నే .	0.5200
अस ली ही रो कौन हैं ?	అస లెన హ ీ రో లు ఎవరు ?	0.5261
पर इससे सच चा ई नहीं बदल जाती .	కానీ అది వా సత వాల ను మా రచ లేదు .	0.5389
इन दु ष ट , अ मान ु ष ि क सु पर बद मा श ों के	అది ఈ దు ష టు లు , అ మా న వీ య సూ పర వి ల నలు	0.7076
उनहें अंदर आने द ें , उनहें शर ब त पि ला एँ ?	వాళళ ను లో నికి రా ని చచి ఐ స టీ ఇవవ మ ంటా రా ?	0.6096
- फिर , उनहें रो क ने के लिए हमें स जा देना . - हाँ .	- వారి ని ఆ ప ాలను కునే మమ మ లని శి కషి ంచండి . - అవును .	0.6393
- हमें और कं पा उ ंड वी की जरूरत है . - बिलकुल .	- మనకు మరి ంత కా ం ప ౌ ండ వీ కావాలి . - ఖచచితంగా .	0.6430
हमें और सु पर ही रो चाहिए !	మరి ంత మంది సూ ప లు కావాలి !	0.5473
इन हें अंदर डा लो . सभी को .	అవి లోప ల పెటట ండి . అందరూ .	0.5760
बु चर , तुम कहाँ हो ?	బు చ ర , ఎకకడ ఉననావు ?	0.5358
हमें जाना होगा . अभी .	మనం వెళళ ాలి . వెంట నే .	0.4696
स हम ति से . चलो .	ఏ కీ భా వ ంతో . రా .	0.5300
हैलो , माँ .	హలో , అమమా .	0.4091
अब , मुझसे न फ रत मत करना .	ఇపపుడు , ననను ద వే షి ంచ కు .	0.5539
वि लि य म .	వి లి యం .	0.3877
उस में कोई शक नहीं .	ఖచచితంగా చం పు తా వు .	0.4294
पर मुझे ले नी को अ ल वि दा कह ने का कभी मौ का ही नहीं मिला .	కానీ నాకు లె ననీ కి వీ డ కో లు ప లి కే అవకా శం ఎపపుడూ రాల ేదు .	0.6175
मुझसे कहीं जयादा दम है .	నే నె పపుడ ూ లే న ంత ద ృ ఢ ంగా .	0.4692
तुमने उसका साथ छो डा था , मैंने नहीं .	వాడిని వదిలే సింది నువవు , నేను కాదు .	0.5447
- कया ? - स टा र ला इट को जि ंदा रख कर .	- ఏంటి ? - సటా ర లెట స జీ వ ంగా ఉ ంచడం .	0.5961
तुमसे मिल कर बहुत अचछा लगा .	నినను కల వడం సంతోష ంగా ఉంది .	0.5344
सुनो ,	వి ను ,	0.3956
कि तुमने कि त नों को मा रा होगा .	నువవు ఎంత మంది ని చం పి ఉంటా వని .	0.5516
मुझे पता है .	నాకు తెలుసు .	0.4495
गरेस .	గరేస .	0.5562
जब तक अ व धि सं वि धि है , तब तक वह समझ ौ ता भी है .	సటా ట యూ ట స ఆ ఫ లి మి టే ష నస ఉనన ంత వర కు గ డు వు తీ ర దు .	0.6805
ए म ए म .	ఎ ం ఎ ం .	0.3797
तुम कितनी पया री हो .	చాలా అంద ంగా ఉననావు .	0.4557
ए , मेरी न ई दु ल ह न कस ै ंड रा से मि लो . ए - ट रे न .	నా కొతత వ ధ ు వు ను కలు వు , క సా ండ రా . ఏ ట రె యి న .	0.7394
तुमसे मिल कर अचछा लगा .	మిమమలని కల వడం సంతోష ం .	0.5481
पर , उसने कया किया था ?	అంటే , అతను ఏం చేశా డు ?	0.5702
रुको , कया ?	ఆగు , ఏంటి ?	0.5207
मे व ?	మే వ ?	0.6082
या तुमहारे पिता की कोई फि ल म ?	లేదా మీ నానన సి ని మ ాల లో ఒకటి ?	0.4671
- ना , हमें यहाँ बडा मजा आ रहा है . - बाहर आओ .	- లేదు , ఇకకడ మంచి సమయం గ డు పు తుననాం . - బయటకు .	0.6402
तुम दोनों यहीं रुको , एक - दूसरे को जान ो - पह चा नो .	మీ రి దద రూ , ఇకకడ ే ఉండ ండి , పర స పర ం తెలుసు కుంటా రు .	0.6389
हाँ .	సరే .	0.3574
यह कया ?	ఏంటి ది ?	0.3035
मुझे एक रा सता पता है .	నాకు ఒక మా రగ ం తెలుసు .	0.5554
खा ने के लिए तैयार हो ?	నువవు డి నన ర కు సిదధ మా ?	0.5381
रा यन ! नहीं !	రా యన ! వదదు !	0.5755
मुझे नहीं पता था कि वह खुद को आ ग लगा ले गा .	అతను తన కు తాను ని పప ంటి ంచు కుంటా డని తెలియదు .	0.5773
वह ह वाई अ ड डे पर हैं .	విమా నా శ ర యం లో ఉననాడు .	0.5271
उनके ता ब ूत पर पे शा ब करने आ ऊँगा .	అతని శ వ పే టి క మీద మూ తరం పో సతాను .	0.6453
ताकि वह लोगों की नजर ों में बना रहे .	అ ప కీ ర తి పు కార లు వి సత రి ం ప చేసతుననా డు .	0.5376
धत तेरी .	అయ యో , ఛ .	0.4018
वैसे , तुम लोगों का ई गल द आर चर के बारे में कया खया ल है ?	అవును గా నీ , ఈ గి ల ద ఆ రచ ర గురించి మీరు ఏం అనుకుంటుననా రు ?	0.6427
वि क टो रि या न यू मन के घर के बाहर आज यह ना राज गी का मा ह ौ ल ,	వి క టో రి యా న యూ మా న ఇంటి బయట ఆ గర హ స నని వే శం కనిపి ంచింది .	0.6466
