Hindi	Telugu	Similarity_Score
उसका नाम सी ए फ ओ के त ौर पर भी दर ज है .	తన పేరు సి ఎ ఫ ఓ గా జా బి తా చేయ బడి ఉంది .	0.6234
यह बहुत बडा इ ल जा म है .	అది చాలా బ ల మెన వి మర శ .	0.5795
हम कॉ फी का का रो बार करते हैं .	మేము కా ఫీ వయా పా రం చేసతుననా ం .	0.5349
सा ला !	వెధవ !	0.2716
रा जन य ि क ?	ద ౌ త యు లా ?	0.5265
आपने मेरा अप मान किया है .	నువవు ననను అ గ ౌ ర వ పరి చా వు .	0.5291
हम किसी को छोड कर नहीं जाते .	మనం మన వాళళ ని వది లి వెళళ ము .	0.5087
नहीं .	వదదు .	0.3902
मा इ क की चिंता मत करो . उसे मैं संभाल ल ूँगा .	మె క గురించి కంగా రు పడ కు . నేను చూ సు కుంటా ను .	0.5979
पर कया इसके कारण यह गलत है ? नहीं , ऐसा नहीं है .	కానీ దా న రథ ం తను తపపు చేసతా డ నా ? లేదు , అది కాదు .	0.5861
नहीं .	లేదు .	0.3291
हमें तु र ंत सब को यहाँ से ले जाना होगा .	ఇపపుడు మనం అంద రి నీ బె టి కి తీసు కె ళళ ాలి .	0.6091
तुमने अ मरी कि यों की जिंदगी खत रे में डा ली है .	నువవు అ మె రిక న ల పరా ణ ాలను పరమా ద ంలో కి నె టట ా వు .	0.5999
जै क , तुम कहाँ हो ?	జా క , ఎకకడ ఉననావు ?	0.5365
- हे भगवान , जै क . - हाँ , जानता हूँ .	- దేవుడా , జా క . - అవును , నాకు తెలుసు .	0.6240
मैं दू ता वास बंद करने के रे य स के फै स ले को बदल नहीं सकता .	ద ౌ తయ కార య ాల యానని మూ సే య మ నన రే యే స ఆ దే శ ాలను నేను కా ద న లేను .	0.6288
जै क .	జా క .	0.6082
यह मेरा नि जी फै सला है .	ఇది నా వయకతి గ త నిరణ యం .	0.5219
इस ओर , मो ह तर मा .	ఇ టు వెపు , మే డం .	0.5277
राज दू त म हो द या , हमें जाना होगा .	ద ౌ తయ రా య బా రి గా రు , మనం వెళళ ాలి .	0.5763
गु ड ई व नि ंग .	శు భ సా య ంత రం .	0.5717
गवा ती रे .	గ వాటి రే .	0.4216
तुम जा सकते हो , ऑ फि सर मार जान .	మీరు వెళళ వచచు , ఆ ఫీ సర మార ట జా న .	0.6100
सा ले !	వెధవ !	0.3039
- नहीं , मैंने बस . . . - तुमने मुझसे अलग जाकर चे पि न से बात की .	- లేదు , నేను చేసి ంది . . . - ననను కా దని చ పి న సాయం తీసు కుననా వు .	0.6747
तुम लोग न दी के पास लौ टो , मैं इन हें यहाँ से ले जा ऊँगा .	మీరు న ది దగగర కు వెళళ ండి . నేను వాళళ ను దా రి మళళ ి సతాను .	0.6218
तुम लोगों के आने से पहले मेरी जिंदगी काफी आ सान थी .	మీ రి దద రూ రా క ముందు , నా జీవితం చాలా మా మూ లు గా ఉండే ది .	0.5909
यह जानता हूँ कि रा ल फ लॉ रे न क माल की श रट बना ता है .	రాల ఫ లా రెన వాళళ పో లో చ ొ కక ాలు బాగు ంటా య ని తెలుసు .	0.6073
मुझे लगा यह तुमहारे साथ से फ हा उस जा रहा है .	తను మీ తో ర కష ణ గ ృ హా నికి వ సతుననా డు అను కుననాను .	0.5916
हाँ , मेरे पास तुमहारे लिए चीज सै ंड वि च है .	ఆ , అవును , నీ హ యా మ , ఛ ీ జ సా ండ వి చ ఇకకడ ే ఉంది .	0.6285
पि क निक के लिए यह जगह अचछी है , दोसत ों .	పి కని కకి ఇకకడ చాలా బాగు ంటుంది , పిలల లూ .	0.5620
