Hindi	Telugu	Similarity_Score
- रा यन !	- రా యన !	0.5132
एल . ए . ड बल यू .	ఎ ల . ఏ . డబ ల యూ .	0.6981
आर म	ఆర మ	0.5298
और ही रो का इंतजार करो .	హ ీ రో కోసం వే చి చూడ ండి .	0.4448
अचछा , से डो ना में सी धे जे न ज तक जाना है .	సరే , నే రు గా సె డో నా లో జె న దగగర కు వెళ తా .	0.6486
और वा इ ल ई . का यो टी .	ఇంకా వె ల ఈ కొ యో టీ .	0.4811
बिलकुल . हम रो ड र नर को	అవును . మనం రో డ ర నన ర ను	0.5812
मुझे बेहद . . . हैलो . ह यू ई .	నేను చాలా . . . హాయ . హ యూ య ీ .	0.7257
मैं थ क चु की हूँ .	నేను అ ల సి పోయా ను .	0.5335
हम सब थ क चु के हैं .	మన ంద రం అ ల సి పోయా ము .	0.5677
देखो . . .	చూడు . . .	0.7205
और मैं थ क चु की हूँ .	ఇక నేను అ ల సి పోయా ను .	0.5659
उसे ए - ट रे न से कया परे शा नी है ?	ఏ ట రె యి న తో ఆమె కునన సమసయ ఏంటి ?	0.6094
डी प फिर भी चु ना गया .	డీ ప అయి నా పర యో జ కర మే .	0.4917
वि लि य म बु चर .	వి లి యం బు చ ర .	0.6197
हम लोगों को बहुत मजा आ रहा था .	మేము ఇకకడ చాలా సర దా గా గ డి పా ము .	0.5121
यह अके ला नहीं था . मैं यहीं थी .	తను ఒ ంట రి గా లే డు . నేను ఉననాను .	0.5634
एक कम रे में बंद र हूँ ,	ఈ వె సట ఎ ల మ డె త సటా ర లో	0.5824
- हो म लै ंड र ?	- హో ం లా ండ ర ?	0.5793
- हो म लै ंड र !	- హో ం లా ండ ర !	0.5793
नया ग ह ना है ?	కొతత చె యి నా ?	0.4618
बा प रे . माँ एँ भी ना .	దేవుడా ఈ అమమ లు ననా రే .	0.5507
- तुमने हमें कैसे ढूँढ ा ?	- మమ మ లని ఎలా కను గొ ననా వు ?	0.5047
आप रो ते भी हैं ?	నువవు ఏ డు సతా వా ?	0.5290
बेटा . . .	బా బు . . .	0.6939
तुम बहुत अचछी हो .	నువవు మంచి దాని వి .	0.4135
बिलकुल तैयार हैं .	అవును మే మూ వ సతా ం .	0.4223
सट ॉर म फर ंट . . .	సటా ర మ ఫర ంట . . .	0.6965
देखो . . .	చూడు . . .	0.7205
अचछा . तो , फिर से कोशिश करते हैं .	సరే . అయితే మనం మళళీ పరయతని ద దా ము .	0.5666
पर ना जी बु रे लोग हैं .	కానీ నా జీ లు చె డ డ వారు .	0.5686
उसके ऊपर से गाडी च ढ ा दो . . .	ఆమె ను కారు తో తొ కకి ంచండి . . .	0.6249
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
तुम ठीक हो . हमें जाना होगा , ठीक है ? चलो .	బా నే ఉననావు . మనం వెళ ు తుననా ము , సరేనా ? రా .	0.5775
- तुम अचछे से इसकी पर व रिश करना .	- నువవు వాడిని సరి గా పె ంచు తా వు .	0.5323
और वे तुम तक कभी नहीं पहुँच पा एँगे .	వాళళ ని నినను ఎ పపటి కీ కని పెటట నివ వ ను .	0.5645
बे क का !	బె క కా !	0.5238
लोगों को मेरी बातें बहुत पसंद आती हैं .	నేను చెపప ాలను కునన ది జ నా నికి న చచు తుంది .	0.5289
और सच का कया ?	నిజం మాట ే ంటి ?	0.3501
ए नी !	ఆ నీ !	0.4399
लड किया ँ वा कई में काम पूरा करती हैं .	మళళీ ఇది అమమాయి లు పూరతి చేసతుననా రు .	0.5176
नहीं .	వదదు .	0.3902
रा यन .	రా యన .	0.4429
यह तुमने किया है ?	నువవు ఇది చేశా వా ?	0.5285
मेरा वह इ रा दा नहीं था .	ఇలా చేయ ాలని అనుకో లేదు .	0.4716
रा यन .	రా యన .	0.4429
नहीं .	రా డు .	0.3195
- पलीज .	- పలీజ .	0.4624
इन हें जाने दो .	వాళళ ను వదిలే య .	0.4708
हो म लै ंड र ?	హో ం లా ండ ర ?	0.5354
सट ै न .	సటా న .	0.4568
और उसे स जा दी जाए गी .	ఆమె శి కషి ంచ బ డు తుంది .	0.5430
" पी डी आर " ?	" పీ డీ ఆర " ?	0.5223
रु किए .	ఆ గ ండి .	0.3998
- हाँ !	- అ దీ !	0.4227
नहीं .	లేదు .	0.3291
तो , अगर तुम मेरी बात नहीं कर रहे थे ,	అయితే , నా గురించి కా దా మాటలాడు తుంది ,	0.5304
यह स ें ट करि सट ो फर है .	ఇది సె యి ంట కరి సట ొ ఫర .	0.5689
व ॉ ट को मैं संभाल ल ूँगी .	నేను వా ట ను చూ సు కుంటా ను .	0.5378
मुझे मेरी ता कत का इस ते माल करने के लिए	నా శ క తులు ఉ ప యో గి ంచ మని పరే రే పి సతుననారు .	0.5700
मुझसे वा दा करो कि उसे हि फा ज त से रख ो गे .	వాడిని సు ర కషి తంగా ఉ ంచు తా నని మాట ఇవ వు .	0.6222
अब , मैंने तुमसे जो कहा , उसे याद रख ना .	ఇపపుడు , నేను నీకు చెపపి ంది గురతు ంచుకో .	0.5484
देखो , मैं समझ ती हूँ कि इसमें खत रा है .	చూడు , నాకు అది పరమా ద కర మెన దని తెలుసు .	0.5939
इन त सवी र ों के आ धा र पर , अब यह मा ना जा	ఫో టో ల ఆ ధా ర ంగా , ఇపపుడు ఆ హె ఫ రె డ రిక వా ట	0.6328
माफ करना जो तुमहें अके ला छोड ना प डा .	కషమించు నినను ఒ ంట రి గా వది లి వెళళ ా ము .	0.5704
तुमने उसे खुद हा सि ल किया है , ठीक है ?	నువ వి ది స వ ంత ంగా సం పా ది ంచా వా , అవునా ?	0.5846
और तुम मुझे नि ष ठ ु र कमी ना बता रहे हो .	నువవు ననను కని క రం లేని వెధవ అంటా వు .	0.5932
अफ सो स , पु रा ले ख में एक हा द सा हो गया .	పరా చ ీ న గ రం థ ాల యం లో ఒక సం ఘ టన జరిగింది .	0.6609
उनहोंने ड वे न री ड से ही लिया होगा .	ఖచచితంగా డు న రీ డ దగగర ఇ చచు ంటా రు .	0.5912
अब और उ द घ ा टन स मा रो ह नहीं होंगे .	పర ీ మి య రలు ఉండ వు . లేదా పా పరా జీ లు .	0.5896
ये लोग वापस यहाँ कया कर रहे हैं ?	వాళళు తిరిగి ఇకకడ ే ం చేసతుననా రు ?	0.5086
वी को जन ता में नहीं बा ँ ट सकते .	సమా జ ంలో కి వీ ని వి డు దల చేయ కూడదు .	0.5769
वह मेरा बेटा है और मैं चल ूँगी .	వాడు నా కొ డు కు , నేను వ సతుననాను ,	0.5265
सट ै न एडगर को जब र द सत झ ट का लगे गा .	సటా న ఎడ గర ను చా వు ద ె బబ కొ టట చచు .	0.6811
पर यह एक बिलकुल न ई दुनिया है .	కానీ ఇది మొతత ం సరి కొతత పరపంచ ం .	0.5215
मैं राज यों के नाम लि ख रहा था .	నేను నా రా ష టర ాలను వ రా సతుననాను .	0.5265
बे क का , हमारे पास वकत नहीं है .	బె క కా , మనకు సమయం మి ంచి పో తుంది .	0.5871
मैं दु आ करती हूँ कि वह सही हो .	ఆమె నిజం కా వాలని కో రు కుంటా ను .	0.5421
