Hindi	Telugu	Similarity_Score
मैंने आपको कहते सुना , " मेरी आवा ज . "	మీరు " నా స వ రం " అనన టటు వి ని పి ంచింది .	0.5880
जरूर . शायद .	సరే . అలాగే .	0.4739
शान दार .	మంచిది .	0.3427
पता नहीं . ऐसा कहा जाता है .	ఏ మో . రూ ప కంగా చెపపా ను అంతే .	0.5253
वाह .	వా వ .	0.3262
हाँ . यह सब वा कई बहुत अचछा है .	అవును . ఈ పర దేశం చాలా బాగుంది .	0.5605
माफ करना . मैं बाद में समझ ा ती हूँ .	కషమి ంచాలి . నేను తరవాత వి వరి సతాను .	0.5187
हाँ .	భలే .	0.3574
तुम बहुत उ दार हो .	ఇది చాలా బాగుంది .	0.3914
अपने हाथ ह वा में हिला ओ , बिना इस पर धयान दि ए कि दूसरे कया सोच रहे हैं .	మి గ తా వారు ఏం అనుకుంటుననా రు అనన ది ఆలోచి ంచ కుండా మీ చే తులు గ ాలి లో ఊ ప ండి .	0.6237
देखा , यह हुई ना बात .	అంటే , తెలి సింది కదా .	0.4597
मुझे नहीं लगता मेरे पास इस परि कर मा में ज शन मना ने के लिए कुछ है .	ఈ ఏ డా ది నేను వే డు క చేసుకో వడానికి పెదద గా ఏం లేవు అని అనిపి సతోంది .	0.6161
परि कर मा एँ शान दार होती हैं अगर तुमहें वे पसंद हैं तो बढिया	పు టటి న రోజు లు చాలా గొపప వి మీకు అవి న చచి తే చాలా బాగు ంటా యి	0.5833
मैंने कहा हाँ , पर यह कि आज तुमहारा पर क टी कर ण दि व स है .	నేను అవును అననా ను , కానీ ఇ వాళ నీ పు టటి న రోజు అని చెపపా .	0.6048
पर इस वाले के अंदर की सा री टॉ फ ियाँ मैं ही खा ऊँ गी .	కానీ ఇ ందు లో ఉనన స వీ ట స మా తరం అన నీ నేనే తి నే సతాను .	0.6195
यह सोच ने का कोई कारण नहीं था कि यह सच नहीं है .	అది నిజం కాదు అని స ందే హి ంచ డానికి కారణ మే లేదు .	0.5161
- मेरी इ चछ ा पूरी करने के लिए धनयवाद . - अ ँ - ह ँ .	- నా కో రి కకు సరే అనన ందుకు థాంక స . - ఆ హ - హా హ .	0.7023
तुम बहुत अचछी हो जो मुझे यहाँ लेकर आई हो .	మీరు ననను ఇకకడికి తీసుకు రా వడం చాలా సంతోష ం .	0.5520
तुम अ ंग हिला रही हो . बहुत अचछे , बहुत अचछे .	మీ చే తులు , కా ళళు క దు లు తుననా యి . కా నివ వ ండి .	0.5592
