Hindi	Telugu	Similarity_Score
रॉ बि न !	రా బి న !	0.3874
हैलो , दोसत .	హే , మి తర మా .	0.4175
बे क का .	బె క కా .	0.5238
जि से हमेशा दे ते हैं .	ఎ పపటి లా అదే వయకతి కి .	0.5074
मुझे .	నాకు .	0.4303
हम किस तरह की आ पा त छ ू ट की बात कर रहे हैं ?	ఇకకడ మనం అసలు ఎంత పరమా ద భ త యం ఆ శి సతుననా ము ?	0.6468
तुमने जो किया , उसका शुकरिया	మీరు చేసిన దానికి ధనయవాదాలు	0.4318
उनहोंने मुझे त सवी र से निकाल दिया .	వాళళు ననను ఫో టో నుండి తొ ల గి ంచారు .	0.5673
आप दोनों . . .	మీ ఇదద రూ . . .	0.6192
मुझे पता है .	నాకు తెలుసు .	0.4495
यह लो .	ఇది గో .	0.3359
माफ करना , मैं . . .	ననను కషమించు , నేను	0.4544
ओ ए !	ఓ య !	0.6376
ऐ श ली .	ఆ ష లీ .	0.5369
नहीं .	లేదు .	0.3291
पर हम पक ड ल ेंगे .	కానీ పటటు కుంటా ం .	0.3989
अचछा , आप लोगों को ए त राज ना हो तो ,	హే , నా దో పర శ న , మీకు ఫర వాలేదు కదా ?	0.5590
ऐ श ली .	ఆ ష లీ .	0.5369
ऐ श ली !	ఆ ష లీ !	0.5369
किसी भी तरह से	ఏ వి ధ ంగా కూడా ,	0.3819
आई बात समझ में ?	నీకు అరథ మ యి ందా ?	0.4848
ट रा ंस लू स ें ट को आज द फ ना दिया गया ,	ట రా నస లూ సె ంట సం స కార ాలు ఈ రోజు . . .	0.6472
सुनो .	వి ను .	0.3956
तो , अब बताओ कि . . .	అయితే , ఇది ఎలా . . .	0.5687
और फिर . . .	అపపుడు . . .	0.6200
नहीं .	కాదు .	0.3291
चर च ऑ फ द क ले क टि व	చ రచ ఆ ఫ ద క లె క టి వ	0.6837
कया लड का ?	బా య ఏంటి ?	0.3912
कया लड का ?	బా య ఏంటి ?	0.3912
तुमने वह वी डियो देखा है .	నువవు ఆ వీ డి యో చూశా వు గా .	0.5427
रे नर ?	రే న ర ?	0.4490
तुम कया कर रहे हो ?	నువవే ం చేసతుననా వు ?	0.4625
किसी और को यह सब संभाल ने दो , ठीक है ?	దీని ని ఇం కె రి నె నా నిర వ హి ంచ నీ , సరేనా ?	0.5438
न ही रॉ बि न .	లేదా రా బి న .	0.3891
किसी न किसी तरह , वे सब . . .	ఏదో ఒక ర కంగా , వాళళ ంద రూ . . .	0.6376
