Hindi	Telugu	Similarity_Score
को फु न !	ఉ తత రం .	0.4005
वे मान ते हैं कि आप मह त व पू रण हैं . हाँ ?	నా ప టల అ గ ౌ ర వ ంగా ఉండ నని నువవు మా టి వ వాలి .	0.6358
उ तनी जो र से नहीं जब वे बचचे थे लेकिन मैं अभी भी सुन सकता हूँ .	భ యా న క అను భ వాల ను చ వి చూశా డు , " అని నేను అనుకో వడం నాకు గుర తుంది .	0.6262
तुमने सिरफ उसका मु कु ट जब त करने का पर या स नहीं किया .	పరమా ణం చేసిన టటు గా పటటు కొ నే కర మ ంలో నా జీవితం లో స గం కాల ం గ డి పా ను	0.5875
वैसे भी मेरी बहन के लिए .	నా భ విష యత తు ను తన కి ఇవ వాల ను కుననా డు .	0.5028
उनके पास कौन से ह थ िया र हैं ?	మరి నీ కా విషయం తెలియ జే య నా ?	0.5552
मैं लोगों की कल प ना कर सकता हूँ जिन होंने तुमहारे साथ यह करने का सप ना देखा है .	పర సతు త రా జు య ొ కక చ ర మ ంలో ప ల జ ొ పప ి ంచి ఉ ంచ బడి న తా య ె తతు ను తీ సి	0.6432
हम सब जब ज गे तब दरवा जा बंद था .	మనం చా వ లే దని మన కె లా తెలుసు ?	0.5652
हम यहाँ हैं , पापा . आप ठीक हैं .	నా ననా ! నా చే తి ని అందు కో !	0.4682
तुमने मो ल भा व में उसका सबसे पसंद ी दा सा थी लिया .	నీ ని వా స పరా ంతా నికి వెళలి త నని ని ల దీ య మని నీకు సూ చి సతుననాను .	0.5300
तुमने काम करना बंद कर दिया है .	మి గ తా వాళళు కూడా బ లె పో వల సి వ సతుంది .	0.5248
जब तुम स फ ल हुई तब तुम बस च ली ही नहीं गई .	అయితే నువవు పరమా ణం చేసిన మ హా రా ణి వ దద కి వెళలి నీ బాధ ని చెపపు కో .	0.5152
एक मर ते हुए आदमी ने अपनी बेटी को चार श बद सुना ए .	ఇక రా జ య మ ంత టి భ విష యత తు ను నువవు నీ చే తు లలో ఉ ంచు కొ ని ,	0.6225
मैं फिर से कोशिश कर ूँगा य दि आप ऐसा कह ती हैं तो ,	నీ లో శ కతి కూడా ఉ ందని వాళళ కి ని రూ పి సతే ఇంకా మంచిది .	0.5646
यह सा बि त करने के लिए बेहतर होगा कि आप पर या पत म जब ूत हो .	- ఇ పపుడే వ సతాను . - నే నె కకడి కీ వెళళ ను .	0.5695
चलो तुमहें बता ती हूँ , ठीक है ?	తెలుసు . గుర క పె డు తుననారు .	0.5192
उसने देखा है . उसके साथ बहुत सा व धा न रहना .	నా ననా , దీ నని వెంట నే కి ంది కి పం పి ంచే సతా ం .	0.5364
मैंने इसे नहीं देखा , लेकिन उसने कहा कि उसने इसे देखा , और . . .	లేదు , లేదు . నేను ఎ కకడి కీ పా రి పో వడం లేదు .	0.5695
तुमने मुझे तब कम आ ं का , और तुम अब फिर यही कर रहे हो .	మా అను బం ధం మీద మా కె ంత టి త కకువ నియ ంత రణ ఉ ందో నీకు అది చెప తుంది .	0.6038
कुछ जो इतने लं बे समय से नीचे हैं . . .	ఆ తలు పు తె రు చు కో గానే . . . మన లని బయట పడ ే సతాను .	0.6148
अगर उनहोंने हमें सुन लिया , यह मेरे लिए उ तना ही ख तर ना क होगा जि तना तुमहारे लिए .	నేను ఇకకడికి వచచి నపపుడు , అయి దు ఏ ళళు గ డి సతే కానీ నాకు తలు పు తె రు చు కో లేదు .	0.6271
तुमहारी पार टी का एक स दस य मिल गया है .	వాళళ కి సా య పడ ాల నే పరయతని ంచా ను . కానీ నేను చూ సే స రికి , వాళళ కకడ లే రు .	0.4987
उनहोंने उसका उप हा स किया , उस पर थ ू के , उसे मा रा . . .	కొ ంద రు భయ ంతో , కంగా రు తో పా రి పో తు ండ గా వె ంటా డి మ రీ వారి ని చం పా డు .	0.5657
य दि वे एक पल के लिए भी यह महसूस करते हैं , यह सब खतम हो जाएगा .	వదదు ! వదదు ! ననను వ దల ండి ! వెధ వల లా రా . . .	0.5839
जैसे ही मैं अस फ ल हुई , मुझे पता था कि मैं नहीं रह सकती थी .	పిలల లు పు టట క ముందు ను ంచ ీ అతను ఏమ య యా డో నాకు తెలియదు .	0.6420
मैंने दू सर ों से समझ ने और द या करने की परा र थ ना की .	వాడి తో ఎవర ె తే ఎకకువ క రూ ర ంగా పర వర తి ంచా రో వారి తో మొద లు పెటటా డు .	0.6008
तुमहारे मु ँ ह में वह स वाद म श रू म का है .	ఎందుకంటే ఇంకా ఇకకడ అమమ లేదు కాబటటి .	0.4908
मैंने कहा , कया तुम मेरे लिए उ ठ ो गी ?	అది వి వరి ంచ డానికి నే నె ంత పెదద పద ాలు వాడి నా . . .	0.5422
- बू ट स ! - दरवा जा खो लो !	ఏం జరుగు తోంది ?	0.4019
बा बा . मुझे माफ कर दो .	నా లో ఆ శ స నన గి లలు తో ందని వాళళ కి ఏ కో శా నె నా అనిపి ంచి నా ,	0.4256
और मेरी चिंता मेरे भ ले के लिए है , तुमहारे लिए नहीं .	నా భ విష యత తు లో అంత కు మి ంచిన ది నా కస స లు అవ సర మే లేదు .	0.6076
तुम अपने हर किए पर प छ ता ओ गे ,	మనం ఏ స ందే హం లే కుండా అ ంగ ీ కరి ంచ వచచు .	0.5368
उसके पै दा हो कर जयादा समय नहीं हुआ था जब मुझे ए ह सा स हुआ वह अलग था .	ఆ పి లలా డు ఎవ వరి తో మాటలాడ కుండా పె రి గా డు , పె రి గే కొ దద ీ కో పం కూడా పె రుగు తూ ఉ ండి ంది . . .	0.5748
