Hindi	Telugu	Similarity_Score
यहाँ पडे - पडे .	ఇకకడ పడు కు ని .	0.4469
पर शे रि फ जै कम न को मार डा ला ?	కానీ ష ె రి ఫ జా క మా నను చం పా డా ?	0.6033
टॉ मी ?	టా మీ ?	0.3419
हाँ . उसने मार डा ला .	అవును . అత నే చం పా డు .	0.5899
मैडम ?	మే డ మ ?	0.3120
फ लि न .	ఫ లి న .	0.5027
मुझे पता है .	నాకు తెలుసు .	0.4495
यह मत सोच ो कि उसके लिए पयार नहीं .	అ ందుకు నినను పరే మి ంచ టం లే ద ను కో కు .	0.5449
पर इससे बेहतर की ह क दार हो .	కానీ నీకు మ రె నన ో సమ కూ ర ాలి .	0.5428
ले व जू बो व को यह पता है ,	ఇది లె వ జు బో వ కు తెలుసు ,	0.6120
मैंने जि तना सोचा था , उससे कहीं जयादा ठ ो स .	నేను అవ సర మను కునన దాని కంటే క ఠ ి న మెన నిరణ యం .	0.5467
वि ल फ .	వి ల ఫ .	0.5136
पर मुझे श रण ा र थी शि वि र याद आता है .	కానీ నా తొ లి జ ఞ ా ప క ాలు శి బి రా ని వే .	0.5679
मैंने बेवकू फी की .	మూ ర ఖ మెన పని చేశా .	0.4948
व ु ल फ !	వ ూ ల ఫ !	0.5639
हमने उसके लिए झ ं डा भी बना या , बिना अ ंग ूठ े वाला हाथ .	మేము దాని కొ క జె ండా కూడా చేశా ం , బ ొ టన వే లు లేని చేయి .	0.5931
उसका कहना था , हमारे हर पा प ज रि या हमारा अ ंग ू ठा ही तो है .	చే తి కి ఎదు రు గా ఉండ గల బ ొ టన వే లే పర తీ పా పా నికి మూ ల ం అనే ది .	0.6008
ह थ िया र ों ,	ఆ యు ధ ాలను ,	0.4744
एक बार फिर , मुझे बचा ने के लिए सब छोड दिया .	మ రో సారి అన నీ తయ జి ంచింది , ననను కా పా డ టానికి .	0.5694
ले व ?	లె వ ?	0.6082
ए ली टा ?	ఎ లీ టా ?	0.4074
फ लि न फि शर ?	ఫ లి న ఫి ష ర ?	0.4959
वि ल फ ने दर टन .	వి ల ఫ నె థర టన .	0.6363
नहीं .	వదదు .	0.3902
पकका , यही जगह है ?	క చచితంగా ఇకకడ ే నా ?	0.4882
पर पहले ऐसी नहीं थी .	ఇది ఇలా ఉండే ది కాదు .	0.4883
वि ल फ .	వి ల ఫ .	0.5136
हमारा शि वि र यहीं था .	శి బి రం ఇకకడ ే ఉండే ది .	0.4752
ए ली टा .	ఎ లీ టా .	0.4074
इस खू बस ू रत ह री घ ा स के नीचे .	ఈ అంద మెన ప చచ టి మె దా నం కింద .	0.6322
ग ड ढ ा खो दो , गु ड िया .	గు ంత త వ వు , బంగా రం .	0.6171
हम से ?	మన మా ?	0.5843
उनहें इ कट ठा कर रही हूँ .	వారి ని పో గు చేసతుననా ను .	0.4661
मेरा मतलब समझ रहे हो .	నా మాట అరథ మ వు తోంది గా .	0.4993
वह . . .	ఒక . . .	0.8835
जै स पर ?	జా స పర ?	0.6133
याद है मो नो पो ली को लेकर ल डा ई हुई थी ?	మో నో పొ లి ఆట లో మనం గొ డ వ పడ టం గురతు ందా ?	0.5997
जै स पर . मेरा वह मतलब नहीं था .	జా స పర , నేను ఆ అరథ ంలో అన లేదు .	0.6174
हम यह बात ची त कयों कर रहे हैं ?	మనం ఇది ఎందుకు మాటలాడు తుననాం ?	0.4643
ऐ टि कस !	ఆ టి కస !	0.5092
धत ! ऐ टि कस !	ఛ త ! ఆ టి కస !	0.6278
ऐ टि कस !	ఆ టి కస !	0.5092
ऐ टि कस !	ఆ టి కస !	0.5092
यह कया है ?	ఏంట ీ చెతత ?	0.4086
द कष ि ण प ं थी फ ौ ज का इ शा रा .	అ తి వాద తీ వర వా దు ల మాట లు .	0.5857
मुझे जान ना है अगर तुमहें कुछ पता है .	దాని పె నీకు తెలి సిన వి నాకు తెలియ ాలి .	0.5325
और स परि ंग कर ीक की तरफ , एक न ई वा यु से ना सु वि धा है .	స పరి ంగ క రీ క వెపు న కొతత వా యు ద ళ కషి ప ణి కే ంద రం ఉంది .	0.6880
मुझे जाना है , टॉ मी .	నేను వెళళ ాలి , టా మీ .	0.5584
तुमने और ए ली टा ने आर आई से जो डे टा चु रा या था , वह डी ए नए में है .	ఆర ఐ నుండి నువ వ ూ ఎ లీ టా దొ ం గి లి ంచిన డే టా , డీ ఎ న ఏ లో ని కషి ప త మెంది .	0.6650
यह अस ली ल ंद न है .	ఇది నిజ మెన ల ండ న .	0.5682
ताकि बात कर सक ें .	మాటలాడు కో వడానికి .	0.3582
स परि ंग कर ीक में जो सु वि धा है , वह उसे उडा ना चाहती है .	స పరి ంగ క రీ క లో ని ఆ కషి ప ణి కే ంద రం పే ల చేయ ాలని చూ సతోంది .	0.6361
नहीं .	లేదు .	0.3291
शे री स को लगे गा कि उसकी जी त हुई ,	తన దే గె లు పని చె రీ స అను కు ంటుంది ,	0.5985
बर टन को पता न चले .	బర టన కు తెలియ కూడదు .	0.5360
ऐसे एक पर भे जिए .	ఒక దానికి పం ప ండి .	0.4775
परि फर ल में पा री पूरी होने के बाद	అంటే నీ అసలు శ రీ రం లో మే ల కొ న గానే ,	0.5813
और मुझे बस चु न ना है कि कहाँ से शु रु आत करनी है .	నేను చేయ ాల సి ంద లలా ఎకకడ మొద లె టట ాలని ఎ ంచుకో వ డ మే .	0.6140
मैं तुमहें ढूँढ ल ूँगी .	నేను నినను కను గొ ంటా ను .	0.4153
मैं वा दा करती हूँ .	నేను మా టి సతుననాను .	0.4653
और तुमहें नहीं पता कि मैं कहाँ हो ऊँ गी .	కానీ నేను ఎకకడ ఉండ బో తా నో నీకు తెలియదు .	0.5520
नहीं !	వదదు !	0.3902
अगर मैं यह कर पा ई तो वहाँ हमारे नए रूप होंगे .	నే నీ పని చే సతే , మనం కొతత రూ పాల లో ఇకకడ ఉండ వచచు .	0.6118
अगर मेरा व जू द खतम हो गया .	ఇ పపటి కే నేను చని పో క ఉంటే .	0.5558
धत .	ఛ త .	0.3918
सा त ,	ఏ డు ,	0.4512
कुछ नहीं . क सम से .	ఏం చేయ లేదు . ఒ టటు .	0.5433
किस बारे में ?	దే ని గురించి ?	0.4957
रि सर च इं स टी ट यू ट . वह हमें खत रे में डाल ता है .	ద రీ సర చ ఇ నస టి ట యూ ట . మన లని రి స కు లో పడ ే సతోంది .	0.7088
घ ा व को ना सू र बन ने से रो को .	పు ండు ను ఎ ండ ే లా చేయి , బా బు .	0.6110
वह जो भी है , पर इसे ठीक करने के लिए आप उन पर भरो सा नहीं कर सकती ं .	అ వే ంట ో తెలియదు కానీ , దీ నని పరి ష కరి ంచ డానికి మీరు ఆమె పె ఆ ధా ర పడ కూడదు .	0.6118
ए ली टा कहा करती कि इस रूप में वि क सि त होने से पहले ,	ఒక పపుడు మే మ ంతా స వర గ ంలో జీవి ంచే వాళళ మని ఎ లీ టా అనే ది ,	0.6060
इसलिए नहीं याद कयोंकि तुमहें याद नहीं रहना चाहिए .	నీ క ది గురతు లే కపో వడానికి కారణ ం , నీ క ది గురతు ండ కూడదు .	0.5016
अगर तुम खुद को आ जा द कर पा ओ तो उनहें याद कर पा ओ गे .	నీ ఇం ప లా ంట తీ సే సు కు ంటే , వాళళు నీకు గురతు కొ సతారు .	0.5914
दुनिया को निय ंत रि त करने वाली शक ति का ना जु क सं तु ल न	పర సతు తం పరపంచ ంలో ఉనన సు తా ర మెన అ ధి కార సం తు ల నం వలల	0.6502
तुमहारे ए ह सा स ों से मैं खुद न ती जा निकाल ल ूँगी .	నీ భా వ న లను బటటి నా నిర ధా రణ లు నేను చేసు కుంటా ను .	0.6189
बिलकुल . गा डि यों को ब डे अचछे से संभाल ते हो .	క చచితంగా . నువవు కార లని భలే చ కక గా క డుగు తా వు .	0.6234
बाकी चीज ों में , पर त िर ो ध क शक ति खतम हो गई ,	నీ వయా ధి ని రో ధ క త తో పాటు మరి కొనని పోయా యి ,	0.5457
शे री स मेरी समय रे खा में वह करना चाहती है .	అది నా కాల రే ఖ లో జ రి గే లా చె రీ స చూ సతోంది .	0.5835
तो तुम एक म ूल बद ला व की बात कर रही हो .	మీరు వి ప ల వాత మ క మెన పరతి పా ద న చేసతుననా రు .	0.5841
उसे का ट कर अलग कर दे ता है . ज ला दे ता है .	ఆ పిచచి కొ మమ ని న రి కే సతా డు . కాల చేసతా డు .	0.6126
गलत हाथ ों में घ ा तक सा बि त हो सकती है .	అది త పపుడు చే తు లలో పరా ణ ా ంత క పరి క రం .	0.6153
मेरी जिंदगी , मेरा परिवार , हर वह चीज	నా జీవితం , నా కుటుం బం , నేను పరే మి ంచే	0.5301
- बैठ ो . - मुझे अपने पिता से मिल ना . . .	- కూ రచ ో . - నేను మా నానన ని కల వాలి . . .	0.6994
इतना कि हो म लै ंड सि क यू रि टी स चे त करे .	హో ం శా ఖ హె చచ రి ంచే ంత గం భ ీ ర మెన విషయం .	0.6612
कल ै ंट न अ र ज ें ट मे ड में गो लिया ँ च ली ं ,	డి స పా చ , క లా ంట న ఆ సు ప త రి లో కాల పు లు ,	0.7036
कोई खास बात नहीं , एक अ ह सा स सा है .	నిర ది షట మెంది కాదు , సూ చ నా పరా య మెంది .	0.5442
