Hindi	Telugu	Similarity_Score
जिस तरह से तुमहारा दा या ं तुमहारे बा ए ं से भा री है .	నీ కు డి అడుగు నీ ఎడ మ అడుగు క ననా భా ర ంగా ఉండ టం వల న .	0.6234
म हा रा नी .	మ హా రా ణి .	0.3918
मेरा कमी शन बी स साल ों के लिए था .	ననను 2 0 ఏ ళళ కని నియ మి ంచు కుననా రు .	0.5722
लेकिन तुम चु डै लों के खो ज क नहीं हो .	కానీ మా ంత రి కు లని పటటు కో వడం లో కాదు .	0.5977
मैंने उन सभी को ज ला दिया जिन होंने मुझसे झूठ बो ला .	నాతో అబ దధ మా డి న వారి న ంది రి నీ అ గ నికి ఆ హు తి చేసే శా ను .	0.5718
और मैं सवा भा वि क परि ण ा म को सवी कार करता हूँ .	పర వ వ సా నా నని స వీ కరి ంచ డానికి సిదధ ంగా ఉననాను .	0.5200
नहीं !	కాదు !	0.3291
जे र ला म रे ल की तरह .	జె ర లా మ రె ల లా గానే .	0.5622
तुमने ह िर ण कहा .	జి ంక అ ంటుననా వు .	0.5299
किस बारे में ?	దే ని గురించి ?	0.4957
- चे ट - चे ट ! - चे ट - चे ट - चे ट !	- పా రా హు షా ర ! - పా రా హు షా ర !	0.5857
नहीं .	లేదు .	0.3291
अरे .	హేయ .	0.3519
ह नि वा .	హ నీ వా .	0.4074
को फु न .	కొ ఫ ూ న .	0.5224
अपने क पडे को ठीक करने के लिए जा ल .	మీ బ టట లను బాగు చేసుకో వడానికి జ ాలి .	0.5290
. . . जैसे ही हम पर का श के चु डै लों को आ ग में बदल ते हैं .	. . . కా ంతి య ొ కక మా ంత రి కు లని అ గ నికి ఆ హు తి చేసే సతుననా ం .	0.6919
ह नि वा !	హ నీ వా !	0.4074
फ े थि न ?	ఫె తి న ?	0.4548
फ े थि न !	ఫె తి న !	0.4548
फ े थि न !	ఫె తి న !	0.4548
वे मेरी फ े थि न को ले गए ! वे मेरी छो टी लडकी को ले गए !	నా ఫె తి న ని అ ప హ రి ంచారు ! నా చి టటి తల లి ని అ ప హ రి ంచారు !	0.5703
फ े थि न !	ఫె తి న !	0.4548
फ े थि न !	ఫె తి న !	0.4548
तुम यहाँ कया कर रही हो ?	నువ వి కకడ ఏం చేసతుననా వు ?	0.5172
नहीं .	లేదు .	0.3291
तुमहें कैसे मा लू म ?	అది నీ కె లా తెలుసు ?	0.5541
है म लॉ क . यह उनका है .	హె మ లా క . ఇది వారి దే .	0.5832
को फु न ने एक सं देश छो डा है .	కొ ఫ ూ న స ందే శం వది లి వెళళ ా డు .	0.6215
को फु न .	కొ ఫ ూ న .	0.5224
माँ .	అమమ .	0.2900
- कया भगवान की चीजें से टा वर ब ने हैं ? - हाँ .	- ఆ గో పు ర ాలు ద ె వె ము క తో త యా ర యు ననా యా ? - అవును .	0.6520
जैसा तुम सोच ती हो वै सा नहीं है , ह नि वा . तुमहारे पिता अलग थे .	అది నువ వ ను కునన టటు గా కాదు , హ నీ వా . నీ త ండ రి అలా ంటి వాడు కాదు .	0.6448
वे च .	వె క .	0.6082
पापा , धयान से !	నా ననా , చూ సుకో !	0.5003
नहीं . . .	కాదు . . .	0.6498
पापा .	నానన .	0.2900
को फु न .	కొ ఫ ూ న .	0.5224
- मैं बॉ कस के लिए माफ ी चाहता हूँ . - ठीक है .	- పెటట ె విషయం లో ననను మన ని ంచు . - పర వాలేదు లే .	0.6144
- मा घ . . . - नहीं .	- మా గ . . . - వదదు .	0.7823
नहीं .	వదదు .	0.3902
लेकिन , माँ . . .	కానీ , అమమా . . .	0.6168
नहीं .	లేదు .	0.3291
मुझे पता है .	నాకు తెలుసు .	0.4495
जे र ला म रे ल .	జె ర లా మ రె ల .	0.6181
जो मैंने ह थ िया र उप यो ग किया , उससे और अधि क शक ति शा ली ह थ िया र बना सकते हैं	నే ని పపుడు వాడి న ఆ యు ధం క ననా మరి ంత శ కతి వ ంత మెన ఆ యు ధ ాలను మనం త యా రు చేసి ,	0.6828
को फु न भी यही कह ता है . हम जो कुछ भी सी ख ते हैं , वह छ ि पा ना चाहता है .	కొ ఫ ూ న కూడా సరి గగా ఇదే అంటా డు . మేము నే రచు కునన దంతా , అతను దా చ ాల ంటా డు .	0.6555
