Hindi	Telugu	Similarity_Score
और वे शायद यहाँ कहीं नजर आने चाहिए .	అవి ఇకకడ ే ఎకకడ ో కనిపి సతా యి అను కు ంట .	0.5334
मुझे नहीं हो रही .	నాకు కంగా రు లేదు .	0.4836
- इन गर मि यों में तुमने ख री द दा री तो की न ? - बिलकुल की .	- ఈ వే స వి లో షా పి ంగ కు వెళళ ా వా చెపపు . - అవును , వెళళ ా ను .	0.6491
कुछ जान वर बच ने के लिए र ंग बदल ते हैं ,	కొనని జ ం తు వు లు రం గు సం కే త ాలు ఇ సతా యి ,	0.5302
पर फिर यह आया , और देखो .	కానీ ఇది వచచా క , చూడ ండి .	0.4779
आ म त ौर पर .	సా ధా రణ ంగా .	0.3850
कल रात सिरफ मै क ए न ड चीज खा या .	ని నన రాతరి మా క , చ ీ జ తి ననా న ంత ే	0.5435
श ह द बि ज जू .	హ నీ బా డ జర .	0.5559
खा लि द !	ఖ ాలి ద !	0.3845
आर वि न !	ఆర విన !	0.4495
हाँ !	అ దీ !	0.3271
अचछा , अब शुरू करो .	సరే , మొద లు పెటట ండి .	0.5173
ठ ु ड डी में थोडी सी और द रा र ला ओ .	ఈ గ డ డా నని ఇంకా సత సరి గగా గి య యి .	0.5539
- जो ई मेरा दोसत है . - न .	- జో యి నా ఫ రెండ . - కాదు .	0.6378
- और एक क माल की अ र जी . - अरे , बा प रे .	- ఇంకా మంచి దర ఖ ా సతు . - అయ యో , దేవుడా .	0.6694
हि म मत .	ధ ె ర యం .	0.4561
हि म मत .	ధ ె ర యం .	0.4561
अरे , बा प रे . अचछा .	అయ యో , దేవుడా . సరే .	0.6033
हाँ .	సరే .	0.3574
बी . . .	బీ . . .	0.7475
पर कृ ति ?	పర క ృ తి ?	0.4810
ओ ए , ओ टि स .	ఏ య , ఓ టి స .	0.6616
कया पता , शायद उसे भी वह पसंद हो .	ఎవ రికి తెలుసు , తన కు అది న చచ వచచు .	0.6016
कुछ नहीं .	ఏమీ లేదు .	0.4222
- नहीं . आपने त य किया था . - तुम कॉ ले ज नहीं जाना चाहते ?	- లేదు . నువవు చ ది వా వు . - నీకు కాల ే జీ కి వెళళ ాలని లేదా ?	0.6292
नहीं !	లేదు !	0.3291
के ल सा .	కె ల సా .	0.5397
पि ट सब र ग , रि वर प ॉ इं ट हा ई सक ूल .	పి ట స బ రగ , రి వర పా యి ంట హె స కూ ల .	0.6999
तुम अ क सर मि स मि र ै ं डा के साथ स पा के लिए जाती हो .	అది మి స మి రా ండా చాలా ఎకకువ గా చేయి ంచు కుంటుననా వు .	0.5846
डै नी ट रे हो .	డా నీ ట రె జో .	0.5697
खा ल .	ఖ ాల .	0.3776
पर मैं नहीं चाहती .	నాకు చేయ ాలని లేదు .	0.4139
कोई नहीं . बस एक मी म खा ता है .	ఎవరూ లే రు . ఒక మీ మ ఖ ా తా అంతే .	0.6171
चाहती हो कि मैं कर ूँ ? कर ूँगी .	ననను చేయ మ ంటా వా ? నేను చేసతాను .	0.5135
कुछ नहीं .	ఏమీ లేదు .	0.4222
रुको . ए , तुम इसके साथ हो कया ?	ఆగు . హే , దాని తో గ డు పు తుననా వా ?	0.5991
नहीं	లే దూ	0.2450
तुम बहुत अचछा बना ते हो .	నువవు , చాలా మంచి వాడి వి .	0.4679
हाँ .	సరే .	0.3574
तुमहें जान वर इतने पसंद कयों हैं ?	నీకు జ ం తు వు ల ంటే అంత ఇషటం ఎందుకు ?	0.4508
कयोंकि वे खास होते हैं और सब के नाम उनकी खा सि य त पर रख े जाते हैं .	ఎందుకంటే అవి అ సా ధా రణ మెన వి , వాటి అ సా ధా రణ త బ టటే వాటి పే రలు ఉంటా యి .	0.6205
बी प , बी प .	బీ ప , బీ ప .	0.4525
ये तो . . .	వాళళు . . .	0.6828
- बो लो . - अचछा .	- చెపపు . - సరే .	0.6134
ए , पयार अजीब होता है .	హే , పరే మ వి చి తర మెన ది .	0.4753
मुझे ऐसा लगता है .	నేను ఇలా చూ సతాను .	0.5253
- " पि ट सब र ग का इ ला का बढ कर . . . " - देर कर दी .	- " వి సత రి ంచింది పి ట స బ రగ స కె లెన " - అది ఆ లస యం .	0.6626
