Hindi	Telugu	Similarity_Score
मे ड इन हे वे न	మే డ ఇ న హె వెన	0.5741
हाँ .	సరే .	0.3574
- माँ , माँ , पलीज मेरी बात सुनो . - बाहर निक लो .	- అమమా . అమమా , పలీజ . చెపపే ది వి ను . - బయట కి పో .	0.5781
कभी किसी लड के को हाथ नहीं लगा ओ गे .	మళళీ ఇం కో అబబా యి ని తా కా వ ంటే చూడు .	0.5594
हाँ . थोडा सा . पर तुमसे मिल ना जो था .	ఉంది . కొ ద ది గా . కానీ నినను చూడ ాలి గా .	0.5732
तुमहारी शादी मुझसे हो रही है , मेरे माँ - बा प से नहीं .	నువవు పెళళి చేసుకో వల సింది ననను , మా పే రె ంట సు ని కాదు .	0.6051
आपको इतना तो पता ही होगा कि एक शादी में	నీకు తెలు స ను కుంటా ను ఒక పెళళి జరగ డానికి	0.5005
एल जी बी टी स मु दा य को अधि कार है कि इस देश के ना गर ि क की तरह जि य ें .	ఎ ల . జి . బి . టి . క మ యూ ని టీ కి హ కకు ంది ఈ దే శ ప ౌ రు లు గా బర త క డానికి .	0.6761
पा उ डर को पा नी में घ ो ल कर देना है .	ఈ ప ౌ డ ర నీ ళళ లలో కలి పి మీ కి వ వాలి .	0.5676
सर जी , हमें अपना काम करने दी जिए . जब फा इ ल होगी तो देख लेना .	సర , మా పని మమ మ లని చే స కో నీ ండి . ఎ ఫ . ఐ . ఆర . రా సిన తరవాత చూడ ండి .	0.6320
- तो , ए फ आई आर नहीं है . - अरे !	అంటే ఎ ఫ . ఐ . ఆర . లేదు అన మాట ?	0.6164
और रा मान ंद ी क छु ए को एक फु फ कार से जयादा कुछ नहीं मिल ता .	ఆ చినన తా బ ే లు కి ఓ సు నని త హె చచ రిక తపప ఇం కే ం దొ రక లేదు .	0.6801
हाँ . हाँ . पलीज कुछ करो .	ఆ , యా . పలీజ ఏదెనా చె య యి .	0.5232
इसे पी लिया हुआ है कया ?	తన కి జా ండి స ఏమెనా ఉ ండా ?	0.4904
मुझे कुछ बात करनी है .	నేను కొంచెం మాటలాడ చచా ?	0.4914
