Hindi	Telugu	Similarity_Score
म ॅ क सि मस .	మా క సి మస .	0.5095
सच जान ो कि बार ब कहाँ काम करती है .	మీ ఆ వి డ చేసే పని పె నిజం తెలుసు కో .	0.5324
मि सटर हा वर ड ?	మిసటర హా వర డ ?	0.5020
सै ंड रा ?	శా ండ రా ?	0.4551
बात यह है , डै डी जी , मुझे तो लगता है कि	సరే , చూడు , పె ద దా య నా , నేనే ం చెపప గల న ంటే ,	0.6300
तुमहारी छो टी बहन को भी .	నీ చి టటి చె ల లె లి తో సహా .	0.3768
मैं यहाँ से जाने वाला हूँ या फिर तुम मुझसे बद ला लो गे	నేను ఇ వాళ నిజంగా వెళలి పో తా నా , లేదా నేను నీ సోద రు డి కి	0.5801
टॉ मी !	టా మీ !	0.3419
इतनी ही बकवास स ह न होगी .	ఇంత కంటే సో ది భ రి ంచ లేను .	0.4710
मि . ह ॉ वर ड ?	మి . హా వర డ ?	0.5323
कुछ ख री द ने के लिए वॉल ट - टे क ने कि तने पैसे दि ए आपको ?	వాటి ని మీరు వదిలే య డానికి వాల ట టె క ఎంత చె లలి ంచింది ?	0.6187
वे सभी कं प निया ँ ख री द ली ं जहाँ मैंने कभी काम किया था .	అడుగు పె టటి , నేను పని చేసిన పరతి కం పె నీ ని కొ నే సింది .	0.5911
एक करो ड पति कम यु नि सट ?	క మ యూ ని సట కో టీ శ వ రు లా ?	0.5936
मैंने देखा तुमने उनहें पक ड र खा है .	ఆ పే ద మ హి ళ లను మీ రే ం చేశా రో చూశా ను .	0.5856
कि वै ज ञ ा नि कों को खु ली छ ू ट देने पर कया होता है .	ఏం జరుగు తు ందని మనం ఓ కే స సట డీ గా ఉ ప యో గి ంచ కూడదు .	0.6818
माफ करना , मैंने इसे बहुत समय से नहीं देखा है .	మన ని ంచు , నేను చాలా కాల ంగా ఆ ఫ ు టే జీ ని చూడ లేదు .	0.5719
पर यो ग शा ला में मैंने . . . आपके डॉ क टर ों को . . .	పర యో గ శ ాల లో , నేను . . . మీ డా క టర లను చూశా ను . . .	0.7520
नहीं .	లేదు .	0.3291
ला ल रॉ के ट	రె డ రా కె ట	0.4850
ठीक है . हाँ .	సరే . అంతే లే .	0.5315
बर दर हु ड से सं पर क करके यह सिर उनहें देना है .	సో దర జా తి ని సం పర ది ంచి , ఈ త లను తిరిగి ఇవ వాలి .	0.6181
{ \ an8 } इ जे कट	{ \ an8 } ఎ జె క ట	0.7737
हाँ , पर इससे लोगों की मदद कर सकता हूँ .	అవును , కానీ ఈ క వచ ంతో పర జ లకు సా య పడ గలను .	0.5976
सी पि यों की याद आ रही है ?	ఆ ఆ య సటర ల గురించి ఆలోచ నా ?	0.4987
टा इट स , तुम अचछे इंसान हो .	నువవు మంచి మనిషి వి , టె ట స .	0.5819
शे डी सै ंड स ? वह जगह तो ख तर ना क वि कि रण वाली है .	ష ే డీ శా ండ స ? అకకడ చాలా రే డి యో ధా ర మి క త ఉంటుంది .	0.6327
- भा ड में जा ! - निकल !	- పో రా ! - అవ త లి కి పో !	0.5782
मैं ऐसा कभी नहीं कर ूँगी . कभी नहीं .	నేను అలా ంటి పని చేయ ను . నేను చేయ ను .	0.4921
लोगों को बुरा लगे गा जब उनहें पता चले गा .	జ నా లకు ఈ విషయం తెలి సతే వాళలు బాధ పడ తారు .	0.5712
{ \ an8 } वॉल ट अ सा इन में ट शुरू करें	{ \ an8 } వాల ట అ సె న మె ంట ఆ రం భి ంచండి	0.6868
दु बारा ब साह ट के अ सा इन में ट भेज रहे हैं	జ నా భా పు న రు దధ రణ అ సె న మె ంట లను పం పు తోంది	0.6341
{ \ an8 } ब धा ई हो ! आप वॉल ट 3 3 में र हें गे	{ \ an8 } అభి న ంద నలు ! మీరు 3 3 లో ఉ ంటుననా రు	0.6998
{ \ an8 } ब धा ई हो ! आप वॉल ट 3 3 में र हें गे	{ \ an8 } అభి న ంద నలు ! మీరు 3 3 లో ఉ ంటుననా రు	0.6998
न ॉर म , तुमहारी याद आए गी .	నువవు గుర తొ సతా వు , నా ర మ .	0.5694
चे ट .	చె ట .	0.6082
सही सुना ,	అది నిజం .	0.4470
और हम यहीं वॉल ट चार में र हें गे और काम करेंगे ,	మేము ఇకకడ ే వాల ట 4 లో నివ సి సతుననా ం , పని చేసతా ం ,	0.5616
के पी ए स ए स	కే పీ ఎ స ఎ స	0.5798
अब ऐसी आवा ज मिल ना मुशकिल है .	ఇక పె ఆ గొపప ధ వని ని పొ ంద లేవు .	0.5527
तुम कौन हो ?	ఎవరు నువవు ?	0.3913
नहीं .	లేదు .	0.3291
थे डि य स . . .	థా డి య స . . .	0.7451
नहीं .	లేదు .	0.3291
यह अचछी बात है न ? बर दर हु ड के लोग अचछे होते हैं ?	ఏంటి ? ఇది మంచి దే గా , కా దా ? సో దర జా తి మంచి వాళ లే గా ?	0.6031
कया कर रहे हो ?	ఏం చేసతుననా వు ?	0.4943
- और , जा ह िर है , हर वॉल ट . . . - मुझे नहीं जाना है .	- తపప కుండా , పరతి వాల ట . . . - నేను వెళ లను . వెళ లను .	0.7076
मैं वहाँ रह ता हूँ .	నేను అకకడ బ త క గలను .	0.4395
शु भ काम ना ए ं , ब त ती स के लोगों .	అద ృష టం కల గ ాలి , 3 2 వా సు లా రా .	0.6573
पास वर ड डाल ें	పా స వర డ అవసరం	0.4715
अगर उनहें पता चला कि उनहें खो ज ने में मैंने पूरा वॉल ट त बा ह कर दिया है . . .	ఆ య నను ర కషి ంచ డానికి మొతత ం ఓ సమా జా నని నా శ నం చేశా నని మా నానన కు తెలి సతే . . .	0.6418
