Hindi	Telugu	Similarity_Score
- हे लो , जान ! - हे लो , जान !	- హాయ , బ ే బీ . - హాయ , బ ే బీ .	0.5330
मतलब , मैं इससे उ बर नहीं पा ती .	అంటే , అది మర చి పో లే కపో తుననాను .	0.5609
हे लो , पति दे व .	హలో భ ర త గా రు .	0.5429
पलीज , पलीज , बैठ ो .	పలీజ , పలీజ కూ రచ ో .	0.5261
अब वो भी हमारा काम है कया ?	అది ఇపపుడు మన జా బ లో భా గ మా ?	0.5344
मुझे इसका दा म पता करना है .	దీ నని బ ే రీ జు వే సి చెపప ండి .	0.5034
अगर मुझे ये दोबारा करना होता , तो मैं फिर से कर ूँगी .	నే ని ది మళళీ తిరిగి అంతా చెయయ ాల ీ అంటే , నేను చేసతాను .	0.5781
ते रे को पता है , कर न सर ने मेरे को खुद बुला या है .	నీకు తెలుసా , క రణ సర ననను పర త యే కంగా ఇ న వె ట చేసా రు .	0.6427
वह अचछी है .	తను మంచిది .	0.4514
तो , करना तो पडे गा .	నువవు చెయయ ాల సి ందే .	0.4666
इससे तुमहारा कोई मतलब नहीं है .	ఇది మీకు సంబం ధి ంచ న విషయం కాదు .	0.5147
हाँ , बिलकुल . कुछ भी . जो भी क हो .	సరే తపప కుండా . ఏదెనా సరే . చెపపు .	0.5496
अ ंत में , वही मा य ने रख ते हैं .	. . . చి వ రికి , వాళళ ే అంతా న ూ .	0.6183
हाँ , हमने उनहें प ला न भेज दि ए हैं . उनकी म ं जू री का इंतजार है .	అవును , వాళల కి ప లా నస పం పి ంచా ం . అ ంగ ీ కా రం కోసం వె యి ట చేసతుననా ం .	0.6607
चिंता मत करो . सब ठीक ही होगा .	ఖ ంగా రు పడ కు . అంతా బాగు ౦ టు ంది .	0.5504
हाँ . वो कुछ सै ं पल आया है वहाँ से .	అవును . వాళళు కొనని సా ంపు లస పం పా రు .	0.5827
खैर , अभी वापस फोन मत करना , ठीक है ?	సరే , మళళీ వెంట నే కాల చెయయ కు , సరే ?	0.6106
कया मतलब मेरी पहली शादी है ?	మొదటి పెళళ ంటే నీ ఉద దే శ మే ంటి ?	0.4268
मुझे ये सब कयों बता रहे हो ?	నా కి దంతా ఎందుకు చెబు తుననావు ?	0.4751
- ये ह वे ली के लिए ? - हाँ .	- ఇ వి మ హ లు కో సమా ? - అవును .	0.6487
जब माँ की बात होती है ना , तो भा वना एँ ही काम आती हैं .	ఎపపుడూ తల లు ల విషయం లో , సె ంటి మె ంటే బాగా పని కొ సతుంది .	0.5921
चलो , अचछी बात है . इस बार वा इन सिरफ बॉ बी से , हाँ ?	సరే మంచిది . ఈ సారి వెన కేవలం బా బీ వ దద ను ంచే , సరేనా ?	0.5970
नहीं , मतलब . . . मैं उनका अचछा नहीं चाहती .	చెపప ాల ౦ టే . . . నేను ఆయన గురించి మంచి కోర ను .	0.5583
ये ही रे तुमहारे लिए हैं . उ तार ना मत . ठीक है ?	ఈ వ జర ాలు నీ కోసం . వాటి ని తీ సె యయ కు . సరేనా ?	0.6411
तुमहें नहीं पता यह करना कितना मुशकिल था .	ఇది తే ల చ డానికి ఎంత కష ట మ య యి ందో నీకు తెలీదు .	0.4896
मी रा का जन म दिन है ना ?	మీ రా పు టటి న రోజు కదా .	0.5547
और मैं वो कर सकता हूँ जो मैं चाहता हूँ .	నాకు కా వల సిన ది చెయయ డానికి వీ ల వు తుంది .	0.5055
एक उल टे हाथ का द ूँगी मेरे पास आया तो .	నా దగగర గా కనిపి ంచా వ ంటే చె ం ప వా య గొ డ తాను .	0.5679
कौन करता है ये सब ?	ఎవరు చేసతా రు అవ ననీ ?	0.5291
- कया ? - मुझे . . .	- ఏంటి ? - నేను . . .	0.7212
वह मुझे ह ँ सा ता है .	తను ననను నవ వి సతా డు .	0.5189
पागल हो गई हो कया ?	నీకు పిచచి ప టటి ందా ?	0.4087
कर न , तुमने पिछ ले साल भी यही कहा था .	క రణ , నువవు గ త ఏ డా ది కూడా ఇదే చెపపా వు .	0.6301
ता रा , पलीज . मैं अके ले ये नहीं कर सकता . गा य तरी की बेटी मुझसे न फ रत करती है .	తా రా , పలీజ . నే న ొ కకడి నే చెయయ లేను . గా యత రి కూ తు రు ననను అస హ యి ంచు కు ంటుంది .	0.6885
पूरी जिंदगी इसी ग टर में बि ता ए गी .	తన జీవి తమ ంతా ఈ చెతత లోనే బర త క ాలి .	0.5051
पलीज उसे मत बता ना .	పలీజ తన కి చెపప కు .	0.5259
वाह .	వా వ .	0.3262
चलो अचछा है , दोनों यहीं हो .	మంచిది , ఇదద రూ ఇకకడ ే ఉననారు .	0.5238
अचछा , वहाँ तो बहुत ठ ंड होगी ना ?	సరే , అకకడ చాలా చ లి గా ఉంటుంది కదా ?	0.5225
र ं जन : ओ ए न जी सी में अ का उ ंट ें ट हूँ .	ఓ . ఎ న . జి . సి . లో ఎ క ౌ ంట ె ంటు ని .	0.6189
नहीं . बस काम और बाहर आ ना - जाना , हमें कभी - कभी वकत नहीं मिल पा ता .	లేదు . పని ఇంకా పర యా ణ ాలు కొనని సా రలు మా వి ండ ో ని మి స స వు తుననాం .	0.5997
अभी के लिए इसे वो दे सकते हैं .	పర సతు తా నికి అది తన కి ఇవ వచచు .	0.5686
" काम सू तर " टा इ म टे बल का आ खि री दिन है .	. . . కా మ సూ తర టె ం టే బు లలో ఆ ఖ రి రో జ ని .	0.6955
- मैं और कि से . . . मैं कया . . . - जै ज को ले जाओ .	- నేను ఏం - నేను ఏం చెయయ ాలి , - జా జ ని తీసు కె ళళు .	0.6151
कया ये गलत है ?	అది తపపు కదా ?	0.5223
हाँ , पर मैं कल नहीं जा सकती .	సరే కానీ నేను రే పు రాల ే ను .	0.4922
कल मिल ती हूँ .	నేను కలు సతాను .	0.3948
चे ह रे का र ंग ही बदल जाता था . एक दम गो री .	మొ హ ాలు మె రు సతూ ఉంటా యి . బాగా తె లల గా అవు తా ం .	0.6228
आप जो भी चा हें . हम दु ल ह न की से वा में हा जि र हैं .	మీకు ఏం కావాల ననా మేము పెళళి కూ తు రు సే వ లో ఉననా ం .	0.6238
- नजर ना लगे . - ब बल स : हाँ . सच में , है ना ?	- దేవు డి దయ . - నాకు తెలుసు . అవును కదా ?	0.5808
तुम मेरी छु प ने की जगह हो .	నువవు నా ర హ సయ పర దే శా ని వి	0.5876
अगर वह तुमहारी माँ होती ं तो तुम . . .	ఆ వి డ మీ అమమ అయితే , మీరు కూడా ఇలా గే . . .	0.5886
तुमहारे 2 1 व ें जन म दिन पर , चि ड िया घर में पार टी हुई थी .	నువవు జ ూ పార టీ చేసు కుననా వు . నీ 2 1 వ పు టటి న రోజు కి	0.6528
देखा बं गा लि यों को मन मर जी करने दो , तो कया होता है ?	బె ంగ ాల ీ లని వాళల పని ము టల కి వదిలే సతే ఏమ వు తు ందో చూడు .	0.6053
आ गई हमारी प ं जा बी पे सट री .	ఇది గో మన పం జా బీ పే సట రీ .	0.5838
मुझसे शादी करना चाहते हो ?	ననను పెళళి చేసు కుంటా వా ?	0.5359
कुछ भी करो . तुम घर बे च दो . तुम ए फ . डी . तो ड दो !	కావాల ంటే ఏదెనా చె య యి . ఇ లలు అమ మె య , డి పా జి టలు తీ సె య .	0.6154
तो मेरी रख ै ल की तरह पे श आ ना बंद करो . यहाँ आओ .	అయితే నాతో ఉ ంపు డు గ త తె లా పర వర తి ంచడం మా నె య . ఇలా రా .	0.6398
मैडम , मैं कुछ करने की कोशिश नहीं कर रहा . मैं . . .	మే డ మ , నేను ఏమి చెయయ డానికి చూడ ట లేదు , నేను . . .	0.6298
आपकी माँ बहुत दु ख ी हैं कि आप लोग उनकी शादी में नहीं आ एँगे .	సరే కానీ మీ అమమ గా రు చాలా బాధ పడు తుననారు మీరు పెళళి కి రా వ ట లే దని .	0.6010
1 2 , 1 3 , 1 4 , 1 5 . . .	1 2 , 1 3 , 1 4 , 1 5 . . .	1.0000
मुशकिल था . मैं अके ली थी .	ఒ ంట రి గా అది చాలా కష టం .	0.5768
हाँ , पर हम तो हर छ ह म ही ने बाद भेज ते हैं ना ?	సరే . . . కానీ మనం పర తీ 6 నె లల కీ పం పు తా ం , అవునా ?	0.6185
