Hindi	Telugu	Similarity_Score
मुझे पता है इस समय हम सभी दु ख ी हैं .	పర సతు తం అంద రికీ బాధ గా ఉ ందని తెలుసు .	0.5858
डै ड को नहीं खो ज रहे .	నా ననను వె త కాల ను కో రు .	0.5638
खो जना होता तो वे ली डर न होते .	అలా అను కు ంటే , అ ధి ప తి అవ వ లే రు .	0.5615
मैं उनहें ला ऊँ गी .	నా ననను తీసు కొ సతా .	0.5172
पलीज , सर .	వదదు , సర .	0.5447
कट !	క ట !	0.3918
वे देखना चाहते हैं कि अचछा आदमी भी ऐसा कुछ कर सकता है . . .	నీ లాంటి మంచి వాడిని కూడా అకకడ కు చే రచ వచచ ని వాళలు చూడ ాలి . . .	0.5983
- शर म की बात है , अचछा ले ख क था . - बहुत ही .	- సి గ గు చే టు , తను గొపప రచ యి త . - సి గ గు చే టు .	0.6741
इसी लिए यह फि ल म इतनी अ हम है .	అందుకే ఈ సి ని మా చాలా ముఖ యం .	0.4987
अरे .	హేయ .	0.3519
फो टो ग रा फर इंतजार में है .	ఫో టో గరా ఫ రలు వే చి ఉననారు .	0.5534
पता नहीं वह कौन था .	అసలు అతను ఎవరో మరి .	0.4856
ओ वर .	ఓ వర .	0.6082
पलीज .	వదదు .	0.4034
बर बाद कर दो इसे !	వాడిని చా వ గొ టటు !	0.4407
मेरा सू ट है !	అది నా క వ చం !	0.5450
मैं थे डि य स हूँ .	నా పేరు తా డి య స .	0.5826
ह ॉ ली व ु ड बु ले वार ड	హ ాల ీ వు డ బో లె వార డ	0.6182
ने वि गे शन	నే వి గే షన	0.5254
टर ै कर	ట రా కర	0.4253
माफ करना , मैं . . .	మన ని ంచు , నేను . . .	0.6143
पता है कयों बुला या ?	ఎందు కొ చచా వో తెలుసా ?	0.5059
नहीं .	లేదు .	0.3291
तुमहें पसंद है ?	నీ క ది ఎలా ఉంది .	0.4442
जो हमें मार ें उनके लिए भी ?	హ తయ లు చేసిన వా రికి కూడా నా ?	0.5110
मैंने सोच लिया है कि	ఇపపుడు అలా ఆలోచి సతే ,	0.4189
सर , मुझे से ब नहीं दिख रहे .	నాకు యా పి ళలు క న బడ లేదు , సర .	0.5831
आपको भ ू ख लगी हो तो मेरे पास कुछ रा शन है .	మీకు ఆ కలి గా ఉంటే నా దగగర కొ ంత కో టా ఉంది .	0.6113
वो भा गे कैसे ?	ఎలా వెళల గల రు ?	0.4364
नहीं .	లేదు .	0.3291
नहीं .	లేదు .	0.3291
पै र ों के नि शान हैं .	అడుగు జా డ లు ఉననాయి .	0.5112
रुको , पलीज .	దయచేసి ఆ పు .	0.4534
इसी तरह मैं अपने पिता तक पहु ं च सकती हूँ .	మా నా ననను తిరిగి తె చచు కునే దా రి అద ొ కక టే .	0.5709
कया कर रहे थे ?	ఏం చేసతుననా వు ?	0.4776
आप नीचे बैठ जाएँ तो जलदी होगा .	మీరు కూ రచు ంటే వే గ ంగా అవు తుంది .	0.5464
तुम जानते थे उसे ?	నీకు అతను తెలుసా ?	0.4558
आज सु बह व ु डी ने जिस बं दे से बात की थी ,	ఇ వాళ ఉద యం ఈ కు ర రా డు వ ూ డీ ని వి చా రి ంచ గా ,	0.6611
कहते हुए बुरा लग रहा है ,	క టు వు గా ఉండ ాలని అనుకో ను ,	0.5107
हम नै ति क ता का ढ ा ँ चा सि खा सकते हैं .	నె తి క నియ మ ాల తో ఆ రం భి ంచ ాలని అంటా ను .	0.6004
माफ करना . आपने सही कहा .	కషమి ంచండి . మీ మాట నిజం .	0.4903
जी त के लिए !	వి జ యం కోసం !	0.5298
सर .	సర .	0.6010
वॉल ट वाली , यहाँ कुछ भी साफ नहीं रह ता .	ఇకకడ శు భ రం చేసే చో టలు లేవు , వాల ట వా సి .	0.5898
वॉल ट शे ल टर	వాల ట ఆ శ ర యం	0.5307
कू पर हा वर ड	కూ పర హా వర డ	0.5885
पू रे वॉल ट - टे क परिवार की ओर से	వాల ట - టె క కుటుం బం అంద రి తర ఫ ు న ,	0.6272
वॉल ट - टे क	వాల ట - టె క	0.5690
वय क ति और स मा ज की पह चा न के लिए देखो वे दु श म नों के साथ कया करते हैं .	శ తరు వు తో ఎలా వయ వ హ రి సతా ర నే దాని పె ఓ మనిషి , సమా జ ం పె అ ంచ నాకు రా వచచు .	0.6872
हाँ . वह एक लडकी के साथ , और त के साथ भा गा है .	చూశా ను . అతను ఓ అమమాయి తో వెళ లా డు , ఆమె ఓ మ హి ళ .	0.6438
तो लं च के बाद फिर बात करते हैं , ठीक है ?	హేయ , ఇది భ ో జ నం తరవాత కొ న సా గి దదాం , సరేనా ?	0.5879
फिर उनहें मस ल कर पर ो टी न की तरह बे च ते थे .	దానిని ఆ కు లతో క పప ి , పర ొ టీ న గా అమ ము తారు .	0.6523
- ठीक है . अचछी बात है . चु प रहो . - धनयवाद .	- సరే . మంచిది . అది చ ాలు . - ఇక ధనయవాదాలు .	0.6656
फिर हमारी ग ंद गी म क खि यों को खिला ई जाती ,	మా మ లా నని తీసుకు ని ఈ గల కు తి ని పి సతారు ,	0.5455
वह मर गया है . पता नहीं , अजीब लगता है .	తను చని పోయా డు . అది వి ంత గా అనిపి సతోంది .	0.5283
किसी को ट ॉर चर करने से कुछ नहीं होता .	మనిషి ని హి ం సి ంచ డ ంతో ఏ ఉ ప యో గం ఉండ దు .	0.5832
सा ं सक ृ ति क खा ई को पा ट ने की कोशिश है .	సా ం స క ృ తి క వి భ జ న అంత టా చే రు కో వడానికి .	0.6340
मुझे ली डर शि प पर सवाल नहीं उठा ना था .	మీ నా య క త వం పె పర శ న కాదు , పర య వే కష కా .	0.5881
नया अ मरी का है , वही तो कह रहा हूँ .	ఓ కొతత అ మె రి కా , నీ క దే చెబు తుననాను .	0.5405
- कै डि लै क बॉ ब ? - कै डि लै क बॉ ब , वही .	- కే డి లా క బా బ ? - కే డి లా క బా బ , అత నే .	0.6279
तुमने उसे रो क ने की कोशिश नहीं की ?	ఆమె ను ఆ పే లా చేయ ాలని అనిపి ంచ లేదా ?	0.5542
जैसा क हें , सर , मैं आपके लिए . . .	గ ౌ ర వ ంగా , సర , మీకు వె తు కు తాను . . .	0.6581
वे सट लै ंड र वाले वि कि रण छोड ते हैं .	వే సట లా ండ రస తో రే డి యే షన జా డ లు ంటా యి .	0.6267
- ठीक है , तो चल ते हैं . - ठीक है .	- సరే , మనం ఇక వెళల ాలి . - అలాగే .	0.5985
मा लि क , कया मैंने कुछ गलत कहा ?	పర భ ూ , నేనే మెనా తపపు మాటలా డా నా ?	0.5507
एक अचछा ना गर ि क बना सकते हैं .	మనం పని చేయ గ లి గి న మె రు పు అది .	0.5688
मैं आप से कुछ बात कर सकता हूँ ?	నేను మీ తో కా సే పు మాటలాడ వచచా ?	0.5491
- कि ना रे लौट जाओ . - पर सर . . .	- తీ రం వెపు పో . - కానీ , సర . . .	0.7049
सुन कर अचछा लगा कि हम निय म तो ड ने वा लों को स जा दे ते हैं .	మను ష ు లను ని బం ధన ల ఉ లల ం ఘ న కు శి కషి సతా రని విన డం నాకు సంతోష ం .	0.6561
सर , पलीज . वह सिर मुझे चाहिए .	సర , వదదు . నాకు ఆ తల కావాలి .	0.5628
हाँ , पर उससे मैंने यही सी खा कि बात ची त की इ चछ ा तो है .	అవును , నేను సం పర ది ంచ ాల నే కో రిక దాని నుంచి తీసు కుననాను .	0.5975
हमारी जन सं खया कम हो गई है ,	తా జా గా మన సం ఖ య త గ గి పో వ డ ంతో ,	0.5433
अगर तुमहारे पिता होते . . .	మీ నానన ఇకకడ ఉంటే , ఆయన . . .	0.5888
अगर आपको लै व ें डर का स वाद पसंद है , तो पर फ यू म ही पी लो ?	నీకు లా వె ండ ర రు చి ఇష ట మె తే , ఓ పరి మళ ం సీ సా తా గ వచచు గా ?	0.6981
मतलब , मैं तो शे रि फ हूँ न ?	అంటే , నేను ష ె రి ఫ ని , అవునా ?	0.5759
आपको सा थी दि ला ते हैं . . .	మీకు సి పా యి ని పం పు తా ం . . .	0.6330
आपका सा थी बन ने का गर व है .	మీకు పని చేయడం నాకు గ ౌ ర వం .	0.5788
पता है आपको से ब चाहिए था .	మీకు యా పి ల కా వాలని తెలుసు .	0.5220
पता है , कई लोग इसे बू ढ ी और त ों की खुश बू कहते हैं ,	చాలా మంది దీని ని ము స లి మ హి ళల రు చి గా కొ టటి పడ ే సతారు ,	0.6401
हमें रे डियो सु धा र ना होगा	మీ రే డి యో ను బాగు చేయి దదాం ,	0.5364
- यहाँ बर त न हैं , तो . . . - तुमहारा दिल खा जा ऊ ं गा .	- ఓ గి నన ె ఉంది , అందుకే . . . - నేను గు ండ ె తి నే సతాను .	0.6954
जि से मिला वह रख े गा . . .	దొ రికి న వాడి కే సం పద . . .	0.6241
नहीं , पर बात तो सही है .	లేదు , అది సరి గ గానే ఉంది .	0.5041
उसका मुझ पर अ सर प डा है .	అతను నా పె ఓ ము దర వే శా డు .	0.5607
पा नी , चार ों ओर पा नी है , पर पी ने को एक ब ूँ द नहीं .	చు టట ూ ఉనన దంతా నీ రు , తా గే ందుకు బ ొ టటు కూడా లేదు .	0.6547
पलीज ! कयोंकि यहाँ पर तो	దయచేసి ! ఎందుకంటే ఇకకడ ,	0.4748
पे टी ऑ फि सर श ॉर ट सा इट . आपने चे क - इन नहीं किया .	నేను పె టీ ఆ ఫీ సర షా ర ట సె ట . మీరు చె కి న చేయ లేదు .	0.6615
मैं खुद उसे खो ज ल ूँगा .	నేనే దానిని పొ ంద గలను .	0.5149
जिस में मै क सि मस भी था .	వాళ లలో ఒక డే ఈ మా క సి మస .	0.5500
पा नी की चि प की बात है .	ఇది నీ టి చి ప గురించి .	0.4298
मेरे पति की हतया हुई .	వాళలు నా భ ర తను చం పా రు .	0.5349
हे यर और मे क अप बुला ए ं ?	హె యి ర , మే క ప చేసతా రా ?	0.6061
चलो , जे नी , चल ते हैं .	సరే , జే నీ , వెళ దాం పద .	0.6196
का ंट , मिल और ऐसे लोग .	కా ంట , మి ల , అలా ంటి వి .	0.5244
मैं उनहें शु रु आती कै ल कुल स सि खा सकता हूँ .	వాళ లకు పరి చ య కల న గ ణి తం నే ర ప డం నాకు సంతోష మే .	0.6260
अपने पह चा न वा लों की मदद से आप से मिल पा ई .	ఉ ప యో గి ంచ గల గ డం మా కె ంత సంతోష మో మీకు చెపప ాలి .	0.6041
मुझे कहना है कि . . .	చెపప వచచ ంటే , నేను . . .	0.5773
आज तक इतनी बु री चीज मैंने कभी नहीं खा ई .	నా నో టి లో పెటటు కునన అత య ంత ద రి దర మెన ది ఇదే .	0.5833
उनहें हमारे वॉल ट स मा ज की पूरी जानकारी है .	వాళ లకు వాల ట భ దర త పె ని శి త మెన జ ఞ ా నం ఉంది .	0.6003
फि ट बैठ े तो ठीक है .	సరి పో తు ందే మో చూ దదాం .	0.5066
बल कि 3 3 और 3 1 को भी .	3 3 ఇంకా 3 1 లకు కూడా .	0.6532
- सही कहा . - मतलब , यह न ई तरह की वे सटर न है	- నిజం . - చూడు , ఇది కొతత తర హా పా శ చా త యం ,	0.6526
जि से सब ढूँढ रहे हैं , आपने उसे देखा है ?	అందరూ వె తు కు తునన అతని ని , మీరు చూశా రా ?	0.5836
हम पर हम ला हुआ था .	మా పె దా డి జరిగింది .	0.3706
मैं कुछ भी कर ूं गा !	నేను ఏదెనా చేసతాను !	0.4436
मैं म हा पु जा री से नए ऑ र डर भी ला या हूँ	ఎ ల డ ర క లె రిక నుంచి తె చచి న కొతత ఆ దే శ ాలను	0.5858
यह वॉल ट के नि वा सि यों के लिए ही है या	అది వాల ట ని వా సు ల కే నా , లేదా ఇకకడ కు వచచి	0.5692
यार . मैं बर दर हु ड ऑ फ स टी ल का यो द धा हूँ .	పద . నేను ఉ కకు సో దర జా తి లో సె ని కు డిని .	0.6362
मुझे पता है कि लोग मर ते ही रह ते हैं .	మను ష ు లు చని పో తూ ఉంటా రని గర హి ంచా ను .	0.6078
तो शुरू करते हैं .	సరే , అలాగే , ఇది గో .	0.4819
पता नहीं आपकी शान में कया गु सता ख ी की , पर द या करें !	మిమమలని న ొ పప ి ంచే లా ఏం చేశా నో తెలియదు , కానీ దయ చూ ప ండి !	0.5795
आपकी से वा और सुरकष ा की श प थ ले ता हूँ	ర కష ణ , సే వ చేసతా నని పరమా ణం చేశా ను ,	0.6189
और वह सिर ? मुझे डै ड को लौ टा ना है .	ఆ తల సంగ తే ంటి ? నాకు మా నానన కావాలి .	0.6140
मैंने कभी कोई वि ज ञ ा प न नहीं किया है .	నేను గ తం లో ఎ నన డ ూ పర క ట నలు చేయ లేదు .	0.6389
लूसी के लिए वॉल ट का दरवा जा खो ल ना	లూ సీ కోసం వాల ట తలు పు తె రి చి న విషయం	0.5855
सत ह के नि वा सि यों को और एक - दूसरे को यह दिखा ने का ,	మనం మె రు గె న పరప ంచా నని నిర మి ంచ బో తుననా మని చెబు తు ండ గా ,	0.6032
दा ई ं ओर टा इट , बा ई ं ओर खु ल ता है .	కు డి వెపు బి గు వు , ఎడ మ వెపు వ దు లు .	0.6206
पर शायद शे कस पि यर इन लोगों के लिए बडी बात होगी .	కానీ ఈ మను ష ు లకు ష ే కస పి య ర అంటే మ రీ ఆ ధ ు ని కం కా గల దు .	0.6059
अचछा , यह कया है ?	సరే , ఇది ఏమి టి ?	0.5052
बढिया आ इ ड िया सर .	మంచి ఉ పా యం , సర .	0.5003
हमने ऐसी नै ति क दु वि धा पहले कभी नहीं देख ी है .	ఇది మనం గ తం లో ఎ నన డ ూ ఎదు ర కొనని ఓ నె తి క గ ంద రగ ో ళ ం .	0.6221
तुम बाकी सब के लिए यह अ ंग ूर की ट ै फी रह ने दो गी ?	మి గ తా మా అంద రికీ ఆ ద రా కష చా క లెట ను ఉ ంచు తా వా ?	0.6605
तुमने च ौ की दा री की है , र सो ई में काम किया है .	కా ప లా దారు డి గా పని చేశా వు , వ ంట గ ది లో పని చేశా వు .	0.5911
ये अ ंग ूर नहीं हैं . लै व ें डर है .	ఇది ద రా కష కాదు . ఇది లా వె ండ ర .	0.6041
और इसे साफ करो .	ఇది శు భ రం చె య .	0.5003
तो और ऊपर च ढ ो !	ఇంకా పె కి ఎ కకు !	0.4339
साथ ही यह . . .	అలాగే , ఇది . . .	0.5302
मु द दा यह है कि	నా విషయం ఏంట ంటే	0.4648
वॉल ट में बस इतना ही पा नी है कि हम सब दो म ही ने जि ंदा रह सक ें ,	మన జ నా భా ను రెండు నె లల పాటు బ తి కి ఉ ంచే ంత నీ రు మాతరమే ఉంది ,	0.6565
कू प , जरूर करो .	ఆ పని చె య , కూ ప .	0.5747
कू प , बात दर श कों की है , समझ े ? वे जानते हैं तुम अचछे आदमी हो .	పరే కష కులు , కూ ప , అవునా ? నువవు మంచి వాడి వని వాళ లకు తెలుసు .	0.6524
काम जलदी करो तो एक और मिले गा .	నువవు తవర గా చే సతే ఇది అద నం .	0.5864
हम इस चिं गा री का इस ते माल करके	గొపప ప ౌ రు డిని స ృష టి ంచ డానికి	0.5166
अगर ज ॉर ज के सिर में गोली मार दो तो बहुत अचछा होगा , समझ े ?	నువవు త లలో కి కాల చి చం పి తే అది గొపప గా ఉంటుంది , సరేనా ?	0.6109
कुछ नहीं होता .	పర భా వం ఉండ ద ట .	0.4555
मेरा नहीं है .	అది నా ది కాదు .	0.4735
वही ठीक रह ता .	అదే నయా యం కదా .	0.4246
पता चल जाएगा .	నువవే చూ సతా వు .	0.4502
र च ना त म क पर य वे कष क अ शो क ब कष ी	కరి యే టి వ సూ పర వె జర శి రీ ష దర భా	0.6052
आपने तो बहुत कुछ देखा होगा , है न ? आप यो द धा जो हैं ?	సరే , మీరు కొనని విషయ ాలు చూ సతారు , కదా ? సె ని కు డి గా ఉ ంట ూ ?	0.6342
उस ी बं दे ने मुझे अपना पिछ वा डा दिखा या था .	తన న డ డి రం ధ రా నని చూపి న మ హా శ యు డు అతను .	0.6144
रे ड िए शन मी टर	రే డి యే షన మీ టర	0.4949
यही वे सट लै ंड का कान ून है . तो ठीक है ?	అది బం జ రు భ ూ మి చ టట ం . ఇక , ప టటి ంపు ఎవ రికి ?	0.6201
हाँ . ठीक है .	అవును . అలాగే .	0.4715
अ मरी की ना गर ि क की ओर से मैं आपको धनयवाद कह ता हूँ .	చాలా ముఖ య మెన పని చేసతుననా రు , మీకు ధనయవాదాలు చెపప ాలి .	0.5462
बात तो व हीं है , इन के साथ कया किया जाए यह हमें त य करना होगा .	ఇక , వా సత వం అలా ఉండ గా , ఈ ఖ ె దీ లను ఏం చేయ ాలో మనం నిరణ యి ంచ ాల సి ఉంది .	0.6293
जि से भी टा र गे ट मिल जाएगा , वह वे सट लै ंड का रा जा होगा .	లకష యం ఎవరి చే జి కకి తే వాళల దే వే సట లా ండ పె నియ ంత రణ .	0.6172
सच कहूँ तो मैं और दूसरे लोग उसे परे शान करते थे .	నిజ ానికి , నే న ూ మి గ తా వాళలు అతని తో క టు వు గా ఉండే వాళల ం .	0.5671
मुझे रो का गया . एक भ ू ति ये ने टा ँ ग अ डा ई ?	ననను ము టట డి ంచారు . ఘ ౌ ల మధయ లో వచచా డు .	0.6497
घ बरा ने की कोई बात नहीं . बर दर हु ड के लोग आए हैं .	భయ పడ ే అవసరం లేదు , ప ౌ రు లా రా . బర దర హు డ నుండి డె లి వర ీ .	0.6433
इन तीन चीज ों में से दो तुम में हैं .	నీకు ఆ మూ డి ంటి లో ము ంద రి రెండు ఇ సతాను .	0.5488
हाँ , फिर बात करता हूँ .	సరే , ఇ పపుడే తి రి గొ సతాను .	0.4739
मुझे नहीं पता कहाँ है .	సరే , అద ె కక డు ందో తెలియదు .	0.4879
हम सब मा रे जा सकते थे .	మన అంద రి నీ చం పే సే వాడి వి .	0.5396
कया वह . . .	అదే కదా . . .	0.6128
आज सु बह जो मैंने देखा उससे लगता है इसमें साल ों लग ेंगे .	నేను ఈ ఉద యం చూ సిన దాని పర కా రం , దీ నికి సం వ త సర ాల సమయం ప టట వచచు .	0.5927
और जो हमारे रा स ते में आए उसे मार ने के आ देश हैं .	మన దా రికి ఎవరు అడ డు వచచి నా వాళ లను చం పే య ాలి .	0.6324
मेरी प तनी ने मुझसे कभी कहा भी नहीं , तो . . .	కానీ ఇది కూడా , మా ఆ వి డ ఏ దీ అడ గ లేదు , అందుకే . . .	0.5949
- जरा रु किए . - कया हुआ ?	- ఓ నిమిష ం ఆ గ ండి . - ఏంటి ?	0.5600
तो मैं उसकी मदद थो डे ही कर ूँगा .	అతనికి ఎలా ంటి స హాయ ాలు చేయ ాలను కో ను .	0.5335
वाह , विश वास नहीं होता .	అబ బో , నమమ లేని విషయం .	0.4503
देख ते रहो .	చూ సతూ ఉ ండు .	0.4059
एक गलत फै स ले ने सब को खत रे में डाल दिया .	ఒకక తపపు నిరణ యం అంద రి నీ పరమా ద ంలో పడ ే సతుంది .	0.6120
ठीक है , आप में ऐसा कया खास है ?	అలాగే , మీ లో ఏమి టో అంత టి పర త యే క త ?	0.5627
- मजाक कर रहे हो ? - मुझे नहीं पता .	- ఏంటి త మా షా నా ? - నాకు తెలియదు .	0.6051
कै लि फो र निया करे सट सट ू डियो ट ूर	కే లి ఫో రని యా క రె సె ంట సట ూ డి యో ట ూర స	0.5434
कया तब भी तुमहें उ नहीं चीज ों की त ला श होगी ?	పూరతి గా వే రే మనిషి గా మా రి న తరవాత కూడా ?	0.5132
मतलब , पता चला है कि	చూడు , ఏం తెలి సి ంద ంటే ,	0.4227
तुमहारा कया किया जाए ?	మేము ని న నే ం చేయాలి ?	0.4095
अपना ही पे शा ब प िए ँ ?	మన స ొ ంత మూ తరం తా గ ాలా ?	0.6022
पर वा दा नहीं कर सकता .	అయి నా హా మీ లు ఉండ వు .	0.4880
चलो , उसका बाकी हि ससा ढूँढ ें .	పద , వెళలి మి గ తా భా గం వె తు కు దాం .	0.5157
मेरा सा थी ल डा ई में मा रा गया .	ఇక నా సి పా యి యు దధ ంలో చని పోయా డు .	0.4946
आपने उसे जरूर मार डा ला होगा , सी धे ही .	ఏ పర శ నలు అడ గ కుండా క న బడ గానే చం పే సి ఉంటా రు .	0.5831
उनहोंने ला श छोड दी , मतलब यह बे कार है .	వాళలు శ రీ రం వదిలే శా ర ంటే , ఇది వి లు వ లేని ది .	0.5608
मैं भी यही कह ने वाला था , " बैठ क स थ गि त " , तो . . .	నేను కూడా " సమా వే శం ము గి సింది , " అన బో యా , అందుకే . . .	0.6997
बस तुम , तुमहारी बंद ूक और तुमहारे अपने उस ूल चल ते हैं जो	నువవు , నీ తు పా కీ మాతరమే ఉంటా యి , నీ వయకతి గ త వి శ వా స ాలు తె చ చే ది	0.5817
इसकी मर म मत करते हैं .	వాడిని చా వ గొ టట ండి .	0.4770
परि ष द क कष	క ౌ న సి ల గ ది	0.4685
सवागत है .	ధనయవాదాలు .	0.3602
टा र गे ट मिल जाने पर	మనకు లకష యం దొ రికి తే ,	0.5057
और मुझे उनहें वापस ला ना है .	ఆ ందు కోసం ఆ తల నాకు కావాల సి ందే .	0.5244
पक ड लिया !	పటటు కుననా !	0.3987
तुमने उनहें कू प कहा ?	అతని ని కూ ప అననా వా ?	0.5598
सवाल यह है कि जब तुम पूरी तरह बदल जाओ गी . . .	పర శ న ఏంట ంటే , ఇ పపటి కీ అ వే అ ం శ ాలను కో రు కుంటా వా . . .	0.6145
माफ करें , मैंने अपना काम नहीं किया .	మన ని ంచండి , నా వి ధి లో నిర లకష యం వ హి ంచా ను .	0.5068
आपका पा नी का बै ग भर रहा था ताकि आप पी सक ें .	మీ శ రీ రం లో నీ రు త గ గ కుండా నీ టి స ంచ ీ ని ంపు తుననాను .	0.5469
फ ॉल आ उ ट पर पिछ ली बार	ఫ ాల ౌ ట ఇంత కు ముందు	0.5397
भ ूत ले गया , है न ?	గల పర ఎ తతు కు పోయి ందా ?	0.5097
कहीं और भेज दिया .	నా కే టా యి ంపు మార పు .	0.4477
परि ष द को पसंद नहीं आया , इसलिए . . .	క ౌ న సి లకు అంత గా రు చి ంచ లేదు , అందుకే . . .	0.6043
- ऊपर रे ड िए शन इतना . . . - इससे बु री बात ,	- అకకడ రే డి యే షన అయితే . . . - దారు ణం ,	0.7017
वहाँ की सम ीक ष ा में " उ त साह की कमी " लि ख कर आया है ?	" ఉ త సా హం లో పి ంచింది " అని ఉ ందని నీకు తెలుసా ?	0.5973
मेरा डि मो शन कर द ें , शायद .	ఉద యో గ త గ గి ంపు తో శి కషి ంచ వచచు .	0.5278
तो आप यह कयों कर रहे हैं ?	అయితే ఎందుకు ఇలా చేసతుననా రు ?	0.4452
- त ू तो गया काम से . - ल कष य के साथ लौट ूं तो नहीं .	- నినను చం పు తారు . - లకష యం తీసు కె ళ ి తే చం ప రు .	0.6670
" दू सर ों के साथ वही करो जैसा खुद के लिए चा हो . "	" మీ తో మీరు ఉనన టలు గానే ఇ తరు లతో న ూ ఉండాలి . "	0.6605
पर अगर तुमहें यहाँ बच कर रहना है , तो सत ह के लोगों जैसे रहना होगा .	ఇకకడ బ తి కు ండ ాల ంటే , ఉ పరి తల ని వా సి లా పర వర తి ంచడం ఆ రం భి ంచాలి .	0.6232
देखो तो .	అది చూడు .	0.4105
सुनो , रे स लगा एँ ? ठीक है !	హే , పో టీ పెటటు కు ందా మా ? సరే !	0.6150
शान दार मौ त मिली .	కీ ర తి తో చని పోయా డు .	0.3836
वॉल ट से जाने में मदद की .	నా చె లలి ని వాల ట దా టి ంచా నని .	0.5118
उ त साह की कमी है .	ఉ త సా హం లో పి ంచింది .	0.4993
कि हम बेहतर दुनिया बना रहे हैं इसका कया मतलब है .	ఉ పరి తల ని వా సు లకు ఇంకా పర స పర ం , మన ఉద దే శా నని చెపప డానికి .	0.5502
यु वा न ॉर म भा वना ओं में बह रहा है .	యు వ కు డు నో ర మ ఓ భా వ నను వె లల డి ంచా డ ంత ే .	0.6303
- पर . . . - कया हुआ ?	- అ దీ . . . - ఏంటి ?	0.6874
यहाँ पर ?	ఇ టు వె పా ?	0.3353
मैं समझ ता हूँ , पर मुझे यह पसंद नहीं है ,	నా క ది అరథ మెంది , కానీ అది నా క ంత గా త గ దు , ఎ మీ ల ,	0.5875
कयोंकि किसी ने सत ह का दरवा जा खो ला होगा .	ఎందుకంటే ఓ తి కక లో డు ఉ పరి తల తలు పు తె ర వ డ ంతో నే .	0.5467
- कया ? - सट ू डियो ने उसे ह टा दिया .	- ఏంటి ? - సట ూ డి యో అతని ని తొ ల గి ంచింది .	0.5870
इसे मार ना जरू री है कया ?	నేను నిజంగా అతని ని చం ప ాలా ?	0.5216
स वाद ऐसा है जैसे किसी का पह ला स पर श हो .	నినను ఎవరెనా మొదటి సారి తా కు తునన టలు ఉంటుంది .	0.5426
अब भ ू ख नहीं है .	నాకు ఆ కలి గా లేదు .	0.4837
हमारे पास समय है .	నీకు సమయం ఉంది .	0.4469
तो आपको पता है ?	సరే , ఒకటి తెలుసా ?	0.4120
