Hindi	Telugu	Similarity_Score
मजा आए गा . तुम चलो तो सही .	సర దా గా ఉంటుంది . నువవు రా .	0.5153
बस स ह वास ही किया है .	సం భ ో గ ంలో పాల గొ ననాను .	0.4880
हां , वा कई में .	అవును , నిజంగా .	0.4430
फ े लि कस !	ఫీ లి కస !	0.4634
ठीक है .	వదదు లే .	0.3798
मा लि श वाला ते ल	శ రీ రా నికి న ూ నె	0.4553
- तुमहारी मा ं और बहन आ रही हैं . - थि यो .	- మీ అమమా , చె లలి వ సతుననారు . - ఓహ , థ ి యో .	0.6300
अचछी लग रही हो .	చాలా బాగు ననా వు .	0.4079
- हे भगवान . हैलो . तुम लौ रा हो . - बे बी , ये मेरी टी म है .	- దేవుడా . హాయ , నువవు లో ర కదా . - బు జ జి , వీ ళళు మా బ ృ ంద ం .	0.7224
हम सब ने .	మన మ ంద రం .	0.4575
बढिया पार टी है .	అదభు త మెన పార టీ .	0.4642
- बा य . - बा य क हो .	- బె . - బె చెపపు .	0.4967
बा य बो लो .	బె చెపపు .	0.3665
ल व यू .	లవ యు .	0.4189
तुमहें पता है लौ रा . . .	ఒక మాట చెపప నా , లో ర . . .	0.5664
अ का उ ंट मै ने जर .	అ క ౌ ంట మయా నే జర .	0.6192
खैर , ठीक है .	సరే , మంచిది .	0.5195
- चलो भी , मा या ! चलो ! - मेरा मार कर इस ते माल मत करना .	- లోప లి రా , మా య ! ర మమ ంటే ! - నా మార కర లు మా తరం వా డ కు .	0.6417
वह मुझे मार रही है , मा ं , पापा !	ననను బాధ పె డు తోంది , అమమా , నానన !	0.5945
म ममी !	అమమా !	0.3359
- हां . ग लिया रे में ब ें च पर र खा है . - कया तुम इसे पक ड सकते हो ?	- అవును . అది హ ాల లో బ లల మీద ఉంది . - నా చినన ో డిని ఎ తతు కుంటా వా ?	0.7157
जो कभी याद नहीं आती है	మనం గురతు పెటటు కో లేని ది	0.4848
- अचछी है , थ ै ं कस . - तब ठीक है .	- పర లేదు , ధనయవాదాలు . - మంచిది .	0.5836
