Hindi	Telugu	Similarity_Score
शु रु आती बात ची त के बाद हमने कुछ भी सुना या देखा नहीं है .	తొ లి సమా చా రం తరువాత మాకు ఏమీ వి ని పి ంచ లేదు , కనిపి ంచ లేదు .	0.6156
टर कि श अ ला य ंस	టర కి ష అ లి య నస	0.5463
सी आई ए - वि य ना सट े शन	సీ ఐ ఏ - వి య ననా సట ే షన	0.5988
ऑ सट रि या ई कह रहे हैं कि वे मर गए .	ఆ సట రి యన లు వారు మ రణ ి ంచా ర ంటుననా రు .	0.6093
सी लिया !	సి లి యా !	0.3095
वह मर चुका है , हे न री .	తను చని పోయా డు , హె న రీ .	0.6044
कॉ म प टन वि लि य म	కా ం ప టన వి లి యం	0.5155
. . . बिल के फोन से .	. . . బి ల ఫోన నుండి .	0.6865
हे न री पे ल हम	హె న రీ పె ల హం	0.5841
देर की कला स है , फिर दे री हो रही है .	రాత రికి క లా సు ఉంది , ఆ లస యం అవు తుంది .	0.6221
ऑ ल द ओ लड ना इ वज	ఆ ల ది ఓ ల డ నె వ స	0.6146
तुमसे मिलने का इंतजार रहे गा	నినను కల వాలని వే చి చూ సతుననా	0.5337
- टे बल बु क करा ई थी ? - हाँ , पर जलदी आ गया .	- రి జర వే షన ? - అవును , కా సత ముందు గా వచచా ను .	0.6839
- वा इन राज य है . - बेशक .	- వెన దేశం . - తపప కుండా .	0.6513
हे न री .	హె న రీ .	0.5397
सी लिया .	సి లి యా .	0.3095
मिले हुए अ र सा हो गया .	కలిసి చాలా కాల మ యి ంది .	0.4931
वि क . . .	వి క . . .	0.7306
शायद मुझे भी जाना चाहिए .	నేను కూడా వెళళ ాలను కుంటా .	0.4992
बहुत सा री वि स ंग त ियाँ हैं .	చాలా విషయ ాలు పొ స గ డం లేదు .	0.5775
तुमसे मिल ना चाहता था .	నినను చూడ ాలను కుననాను .	0.5102
और मुझे लगा तुम यह देख ने आए थे कि अब भी पयार है या नहीं .	మన లో ఇంకా ఆ భా వ న ఉ ందే మో చూ సే ందుకు ఇకకడ కు వచచా వ ను కుననాను .	0.6222
बिल कॉ म प टन .	బి ల కా ం ప టన .	0.5508
हे न री .	హె న రీ .	0.5397
नहीं .	లేదు .	0.3291
म ममी !	అమమా !	0.3359
सी ?	సి ?	0.3515
बिल ?	బి ల ?	0.3316
हाँ , सी , सब ठीक है . आवा ज से अचछी लग रही हो .	లేదు . సి , బాగానే ఉంది . నువవు బాగానే ఉననావు .	0.5376
ओह , बिल .	ఓహ , బి ల .	0.5350
पर मुझे लगा कि तुमहें फोन कर द ूँ .	కానీ నీకు కాల చేయ ాలని అను కుననాను .	0.5383
- नहीं . - जी ले जरा .	- వదదు . - ఆ సవా ది ంచు .	0.6183
हा ला ँ कि शायद अपनी प तनी , सै ली के हाथ ों जयादा कष ट स ह ने पडे .	అతను బహుశా అంత కంటే ఎకకువ అతని భా రయ స ాల ీ చే తి లో బాధ పడ డా డు .	0.6682
हे न री पे ल हम ?	హె న రీ పె ల హం ?	0.6138
रू सि यों ने थ िए टर में वि ष ै ली ग ै स डा ली और अंदर गए ,	ర ష యన లు థ ి యే టర లోప లకు గ యా స పం పి ంచి , లోప లకు వెళళి ,	0.6869
लेकिन अपना काम पसंद था .	నాకు నా ఉద యో గం న చచి ంది .	0.4873
और फिर तुम च ली गई .	నువవు వెళళి పోయా వు .	0.4237
जर म नी हो सकता है , ऑ सट रि या नहीं .	బహుశా జర మ నీ , కానీ ఆ సట రి యా కాదు .	0.5809
ते हरा न की आर थि क मदद के बाद तो नहीं .	టె హ రా న వా రికి ని ధ ు లు అ ంది ంచడం కాదు .	0.5840
फिर हमें यू रो पो ल से इ लिया स शि शा नी के बारे में सं देश मिला .	తరువాత యూ రో పో ల నుండి ఇ ల యా స షి షా నీ గురించి స ందే శం అ ంది ంది .	0.6428
- पर तुमहें पकका नहीं पता था . - किसी को कुछ नहीं पता था .	- కానీ నీకు క చచితంగా తెలియదు . - మన లో ఎవ రికీ ఏమీ తెలియదు .	0.5657
हमें लं च से वापस बुला लिया गया .	మమ మ లని భ ో జ నం చే సతు ంటే పి లి చా రు .	0.5666
- हाँ , मैं हो लड करती हूँ . - पु ष टि करके बताओ !	- అవును , నేను ఆగు తాను . - నాకు ధ రు వీ కరి ంచండి !	0.6239
राज दू त वि देश म ंत रा ल य से बात कर रहे हैं .	వి దే శ ీ వయ వ హా రాల తో రా య బా రి కాల లో ఉననారు .	0.6324
यो जना बदल गई है .	పర ణ ా ళ ి క లో మార పు .	0.4679
सक ूल अचछे हैं ?	మంచి పా ఠ శ ాల లా ?	0.4717
तुम सही कह रही हो .	లేదు , నువవు నిజ మే .	0.4822
मैंने उसे भा ड में जाने को कहा .	అతని ని వెళళి స వయ ంగా చా వ మ ననాను .	0.5361
लग रहा है कि कुछ सि खा ने की कोशिश कर रही हो , बस सी ख समझ नहीं आ रही .	నాకు అవ గా హ న కలి గి ంచ ాలని చూ సతుననా వు , నా క ది ఏ అ ం శం పె నో తెలియ డం లేదు .	0.6368
वह मु ला का त ना काम सा बि त हुई .	అది ఉ ప యో గం లే కుండా పోయింది .	0.5394
हा ला ँ कि , वह रु क नहीं पा ई .	అయి నా , ఆమె ఉండ లేక పోయింది .	0.5288
फोन ?	ఫోన ?	0.3622
आप स हम त हैं ?	ఒ పపు కుంటా వా ?	0.4335
तुम ठीक तो हो ?	బాగానే ఉననా వా ?	0.3566
सी लिया .	సి లి యా .	0.3095
- तुम भी आ ना , हे न री . - हाँ .	- నువవు కూడా , హె న రీ . - సరే .	0.6597
बु डा पे सट दू ता वास पर होने वाले हम ले का सब ूत है .	ద ౌ తయ కార య ాల యం పె జరగ బో యే దా డి పె ఆ ధా రం ఉ ంద ననా రు .	0.6617
मेरा सू तर .	నా వే గు ను .	0.4859
मेरा त बाद ला हो गया	ననను బ ది లీ చేశారు ,	0.4861
सी धी सी बात है .	అది చాలా సు ల భ ం .	0.4796
माफ कीजिए .	మన ని ంచండి .	0.3996
" मुझे नहीं पता कि कैसे , पर यह साफ है कि वे तै या री करके आए हैं .	" అది ఎలా నో తెలియదు , సప షట ంగా వాళళ కు వాళళు ఏం చేసతుననా రో తెలుసు .	0.6370
किसी ने यह कै म रा देखा है ?	ఎవరెనా ఈ కె మె రా ను చూశా రా ?	0.5702
अ र न सट ?	ఎ ర న సట ?	0.6513
गु ड ना इट , बिल .	శు భ రాతరి , బి ల .	0.5789
दो ह ट टे - कट टे आदमी तुमहारे हाथ पक डे होंगे .	ఇదద రు భా రీ మను ష ు లు మీ చే తులు పటటు కుంటా రు .	0.5887
हाँ .	సరే .	0.3574
अ र न सट और ले ला अपने सं पर कों से बात कर रहे थे .	ఎ ర న సట , లె యి లా తమ పరి చ య సతు లతో మాటలాడు తుననారు .	0.6364
" हम ले की यो जना र दद कर द ें . विमान के पह ि ये पर एक कै म रा लगा है . "	" దా డి పర ణ ా ళ ి క ని లి పి వే య ండి . వాళళు విమానం కింద కె మె రా పెటటా రు . "	0.6603
नहीं समझ ा या .	వి వరి ంచ లేదు .	0.4320
नहीं ?	లేదా ?	0.3355
हम ना काम या ब हुए .	మేము వి ఫ ల మ య యా ము .	0.5391
तुम कयों नहीं बता दे ते ?	నువవే ఎందుకు చెపప కూడదు ?	0.4541
तुम एक ब लि का ब करा ढूँढ रहे हो .	నువవు బ లి ప శు వు కోసం చూ సతుననా వు .	0.5719
सी लिया ?	సి లి యా ?	0.3095
