Hindi	Telugu	Similarity_Score
अचछा , लि ली ब ग .	సరే , లి ల లీ బ గ .	0.4915
एक लडकी जिस में कई राज छु पे थे .	ర హ సయ ాలు తెలి సిన అమమాయి ఉండే ది .	0.5665
एक समय पर , एक श हर था ,	అన గ న గా ఒక ఊ రు ఉండే ది ,	0.5602
एक समय पर , एक खेल था .	అన గ న గా , ఒక ఆట ఉండే ది .	0.5813
पै निक	పా నిక	0.4095
मैं बहुत बे कार गर ल फर ें ड हो सकती हूँ .	నేను చాలా ఘ ో ర మెన పరే య సి ని అవు తా నే మో ?	0.5978
- ऐसे मत करो . - कया ?	- అలా చేయ కు . - ఏంటి ?	0.6112
दोनों इसमें शा मिल नहीं हैं ?	అయితే వాళళ ి దద రూ ఉననా ర ంటా వా ?	0.4789
मतलब , रे ह ॉल .	అతను , రే హ ాల .	0.5659
कि उसे कया चाहिए , उसे कैसे हा सि ल करे .	ఎవరి గురించి , దే ని గురించి ఆలోచి ంచ డు .	0.5328
पापा की गाडी उससे मह ं गी है .	మా నానన కారు అంత కంటే ఎకకువ .	0.5317
अचछा लगता होगा जब सारे ख र चे पिता संभा ले .	అనని టి కీ చె లలి ంచే నానన ఉండ డం బాగు ంటుంది .	0.5617
मेरा हाथ छोड ो , बि श प .	నా చేయి వ దు లు , బి ష ప .	0.5879
हाँ . को र टे ज को जब पै निक के बारे में पता चला , तो शक हो गया था ,	అవును . కోర టె జ కు పా నిక గురించి తెలి సిన పపటి నుండి అను మా ని ంచా డు ,	0.6192
उसे अंदर का रा सता चाहिए था .	అతనికి లోప లి కి దా రి కావాలి .	0.4257
- को र टे ज को वही चाहिए . - यह बद ले के लिए कर रहे हो ?	- కోర టె జ కు కావాల సింది అదే . - ఇ దంతా పర తీ కా రం కో సమా ?	0.6493
तो , तुमने उससे कया कहा ?	అయితే , నువవు ఏం అననా వు ?	0.5634
मुझे . . .	నాకు . . .	0.7142
अपनी माँ से ल डा ई हो गई .	అమమ తో గొ డ వ పడ డా ను , అంతే .	0.5731
चलो . मा रो मुझे .	రా . ననను కొ టటు .	0.5629
नि शा ना थोडा नीचे लगा .	నీ లకష యం కా సత చినన ది .	0.4588
उसे निकाल ने के लिए , तुम आगे से गु जर जाते ?	మ ంట లలో నుండి వెళళి ఆమె ను కను గొ ంటా వు , కదా ?	0.5939
दिमाग में घ ू म ती त सवी र ों को देख ते ,	నీ త లలో తి రుగు తునన బ ొ మమ లను చూ సతూ ,	0.6356
मुझे लगा कि तुम खुश हो ओ गे .	నువవు సంతో షి సతా వ ను కుననాను .	0.5235
- इसकी अभी लत छ ू टी है . - ह ंट के लिए नहीं आया , श ॉ ना .	- అతను ఏ నే రం చేయ లేదు . - నేను హ ంట కోసం రాల ేదు , షా న .	0.6892
- यहाँ कयों आए हो ? - तुमहारे लिए .	- ఇకకడ కు ఎందుకు వచచా వు ? - నీ కోసం .	0.5921
मैं तुमहारी चु नौ ती लड ूँगा . देखो .	నేను నీ స వ ాలు కోసం వచచా ను . చూడు .	0.6248
पहले से ठीक लग रहा है ?	నీకు బాగా అనిపి సతు ందా ?	0.4824
अचछी बात है .	నీకు మంచిది .	0.4276
मा य रा कै ं प बे ल ?	మె రా క యా ం ప బె ల ?	0.6475
एक वही ऐ बी को वो चि ट ठ ियाँ लि ख सकती थी .	ఆ బీ కి ఆ చ ీ టీ లు రా య గ లి గి ంది ఆమె మాతరమే .	0.5446
" खेल से निकल जाओ , वर ना , " इस तरह की .	" ఆట నుండి తొ ల గి పో , లే ద ంటే , " లాంటి వి .	0.6040
कल , हम खेल देख ने जाएँगे , तुम खुद देख सकती हो .	రే పు , మనం పొ ల ం చూ ద దా ము , అది ఎలా ఉ ంటు ందో చూడు .	0.5649
- गु ड ना इट . - गु ड ना इट .	- శు భ రాతరి . - శు భ రాతరి .	0.5878
यह कया ?	ఏంటి ది ?	0.3035
कै सी चीज को ?	ఎలా ంటి చెతత ?	0.4103
अचछा ? और बाकी की आ धी ?	అవునా ? మరి మి గ తా స గం ?	0.5183
- हम कहाँ जा रहे हैं ? - ला श ों वाली जगह .	- మనం ఎ కకడికి వెళ ు తుననాం ? - శ వాల వ దద కు .	0.6233
मुझे डि गि न स परिवार में जन म लेना था .	నేను డి గ గి నస కుటుం బ ంలో పు టట ాల సింది .	0.6034
पिछ ली गर मि यों में एक लॉ कर में दो - दो थे .	గ త వే స వి లో , మేము లా కర లలో రెండు పెటటా ము .	0.6126
सो ने के बाद उ तना छो टा नहीं लगता .	నీకు ని దర ప టట ా క ఇది చినన గా ఉండ దు .	0.5841
ड रू !	డ రూ !	0.4399
नहीं .	లేదు .	0.3291
तुमहें बस शक कर की गो लिया ँ खा नी थीं .	నువవు చేయ ాల సి ంద లలా ఆ ప ంచ దా ర మాతర లే .	0.5705
