Hindi	Telugu	Similarity_Score
और चा बि या ँ ?	మరి తా ళ ాలు ?	0.4290
किसी ने हमारा पी छा करने की या हमें रो क ने की कोशिश की ,	ఎవరెనా మమ మ లని అను సరి ంచి నా , మమ మ లని ఆ ప ాలని పరయతని ంచి నా ,	0.4958
उनहोंने रा सता पहले ही सोचा हुआ था .	ఇది ముందు గానే ప లా న చేసు కునన మా రగ ం .	0.5494
सट ु अ रट !	సట ు వర ట !	0.5406
बाहर जाओ .	బయట కి రా .	0.3661
तुम इसमें मत पड ो . यही हो रहा है . हम यही कर रहे हैं .	నువవు ప టటి ంచుకో కు . జ రి గే ది ఇదే . మేము చే సతునన ది ఇదే .	0.5981
और जि से भेज नी है , भेज दो . और तुमहारा काम पूरा हो जाएगा .	ఎవ రికి కావాల ో వాళల కి అది పం పి ంచు . దా ంతో పని అయి పో తుంది .	0.5755
नहीं , यह सच नहीं है .	లేదు , అది నిజం కాదు .	0.4313
एडगर .	ఎడ గర .	0.4394
कार रो को .	కారు ఆ పు .	0.5066
{ \ an8 } सै म ने ल सन	{ \ an8 } సా మ నె లస న	0.7608
मार शा स मि थ - ने ल सन .	మార షా స మి త - నె లస న .	0.6241
नहीं चल सकते .	మనం వెళల లే ము .	0.4359
यह कितना होता . . .	ఎంత దూ రం అంటే . . .	0.6365
हाँ ? अचछी बच ची .	సరేనా ? గు డ గర ల .	0.5408
अब सब कुछ का बू में है , हाँ ?	అంతా అ దు పు లోనే ఉందా , చెపపు ?	0.5684
फी लि कस .	ఫె లి కస .	0.3964
के ए 2 9 .	కె ఎ 2 9 .	0.7815
तुम एक भर ष ट आदमी हो . और इसी लिए मैंने तुमहें यहाँ बुला या है .	నువవు అవి నీ తి ప రు డి వి . నీ కే ఎందుకు ఫోన చేశా ను అనుకుంటుననా వు ?	0.5913
काम हो गया .	అయి పోయింది .	0.3248
हमें कैसे पता होगा तुम कौन से रा स ते पर हो ?	ఏ రో డ డు ని బ లా క చేయ ాలో మాకు ఎలా తెలు సతుంది ?	0.6114
मैं वही देख रहा हूँ .	నేను అదే చేసతుననా ను .	0.4792
पुलिस .	పోలీ స .	0.3965
पुलिस .	పోలీ స .	0.3965
- कहाँ ? - वहाँ देखो .	- ఎకకడ ? - అకకడ చూడు .	0.4916
हो सकता है हमें भी लड ना पडे .	మన కి మర ొక అవకా శం ఉండ కపో వచచు .	0.5723
ह द है .	హ మమ యయ .	0.4312
ठीक है . शुकरिया .	వి ననా ము . థాంక యూ .	0.5192
के ए 2 9 . . .	కె ఎ 2 9 . . .	0.8888
एडगर .	ఎడ గర .	0.4394
अब तुम दो मौ त ों के जि म मे दार हो .	మీరు ఇ పపటి కి ఇదద రి ని చం పి ంచారు .	0.5925
नहीं , नहीं .	లేదు , లేదు .	0.3462
लो इसे !	తీసుకో !	0.3927
ओ य !	ఓ య !	0.6376
मुझे दो . वह मुझे दो .	ఇ టు ఇవ వు . నాకు ఇవ వు .	0.5064
- यही समय है . - चलो , करते हैं .	- ఇదే సమయం . - మనం దా డి చే దదాం .	0.6429
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
तुम यह कया खेल खेल रहे हो ?	మీరు ఎవరి తో ఆట లా డు తుననారు ?	0.5204
मैं जानता हूँ यह किस ने किया .	ఇది ఎవరు చేశా రో నాకు తెలుసు .	0.5182
वह पे न . कहाँ है वह पे न ?	ఆ పె నను . అది ఎకకడ ఉంది ?	0.5810
आगे पढ ो .	కా నివ వు .	0.4021
यह तुम कया कह रहे हो ?	నువవు జో క చేసతుననా వు .	0.4853
- और ग ृ ह म ंत रा ल य का फै सला यही है ! - वे मा सू म लोगों की जान ें ले रहे हैं !	- ఇంకా ఇది హో మ శా ఖ నిరణ యం ! - వాళలు అ మా య కు ల పరా ణ ాలని బ లి తీసు కుంటుననా రు !	0.7190
पलीज . नहीं . इन होंने तुमहारी मदद की थी .	పలీజ . ఇలా చూడు . అతను మీకు సాయం చేశా డు .	0.6099
किस की मौ त आई है ? तुमहारी ?	ఎవరు చా వ బో తుననారు ? నువ వా ?	0.5873
- ये वही हैं . - ठीक है .	- అది వాళ లే . - వి ననా ము .	0.6357
. . . कि एक ब रि टि श या तरी विमान ,	. . . అది ఒక బ రి టీ ష ప ౌ ర విమానం ,	0.6005
दो टा र गे ट वाह न से बाहर आ रहे हैं .	ఇదద రు టా రగ ె టలు వా హ నం ది గు తుననారు .	0.6022
यह वह नहीं है . यह य ै न सन नहीं है .	అది అతను కాదు . అతను జా న సె న కాదు .	0.5291
पलीज !	పలీజ !	0.3891
