Hindi	Telugu	Similarity_Score
खैर , डा लो .	చెపపు మరి .	0.3923
दरअसल , बात यह है कि , जब एक याद को सं पा दि त किया जाता है . . .	విషయం ఏంట ంటే , మన జ ఞ ా ప కాల మీద ఓ పొ ర పె యి ంట చేయ బడి నపపుడు . . .	0.6706
जू न .	జ ూ న .	0.3919
कि कया इन में से कोई कभी उस सं स था का स दस य था .	ఆ వర గ ంలో స భ యు లు గా ఉననా రో లే దో నువవు చెపప ాలి .	0.6268
नहीं .	కాదు .	0.3291
इसका कया ?	మరి ఇ తను ?	0.4573
धत तेरी की . वह वहाँ गई थी . टो नी के घर . वह . . .	బా బో య . తను టో నీ ఇంటికి వెళలి ంది . తను చాలా . . .	0.6493
यह हम दोनों को पता है . वह ड रा इ वर का काम कयों करता है ?	అది మని దద రికీ తెలుసు కదా . డ రె వ రు గా ఎందుకు చేసతుననా డు ?	0.5919
जै क ?	జా క ?	0.6082
- तुमने चीज ों को बेहद बद तर बना दिया है . - नहीं , मैंने बस . . .	- మీరు అంతా చాలా దారు ణ ంగా చేశారు . - లేదు , నేను చేసిన ద లలా . . .	0.6488
इस बारे में सोच ो भी मत , समझ े ? यह तुमहारी गलती नहीं है .	దాని గురించి అస స లు ఆలోచి ంచ కు , సరేనా ? ఇది నీ తపపు కాదు .	0.6252
बहुत - बहुत धनयवाद .	చాలా చాలా థ యా ంక స .	0.3899
यह बस एक स टा इ ल है . यह . . .	అది సట యి ల మాతరమే . అది . . .	0.6494
अब मैं अपनी परति भा खो द ूँगा .	అ పపటి కి నాకు నన పటటు పో తుంది .	0.5396
जू न . . .	జ ూ న . . .	0.6943
देखो , जे क .	చూడు , జే క .	0.5861
नहीं , नहीं , नहीं , म ॉ री न . म ॉ री न , वह अ ना दर है .	అబబా , మ ౌ రీ న . నువవు దారు ణ ానికి పాల పడు తుననావు .	0.5776
कया हम कृपया खेल ने जा सकते हैं ? कृपया ?	మేము వెళలి ఆ డు కో వచచా ? పలీజ , ఆ డు కుంటా ం .	0.5826
