Hindi	Telugu	Similarity_Score
व हीं 1 5 वा ं ए यर फो रस उन पर इट ली के बे स ों से हम ला कर रहा था .	ఇ ట లీ లో ని సథా వర ాల నుండి 1 5 వ ఎ యి ర ఫో రస దా డు లు పరా రం భి ంచింది .	0.6872
ब बल ब लू , कै प वन के लिए . आपके आ देश पर , सर .	క యా ప వ న కి బ బు ల బ లూ స ందే శం . మీ ఆ దేశం , సర .	0.6988
डॉ न लड एल . मिल र की कि ता ब पर आ धा रि त	డ ొ నా ల డ ఎ ల మి లల ర రా సిన న వల ఆ ధా ర ంగా	0.5837
धनयवाद , सर .	థాంక యూ , సర .	0.4745
नहीं , सर .	లేదు , సర .	0.4945
तुम मि शन में अस फ ल नहीं हुए , ए ले कस . इसलिए अब खुद को थ क ने मत दो .	నినను ప కక న పెటట ే య లేదు , అ లె కస . కాబటటి ఆ విషయం గురించి బె ంగ పడ కు .	0.6965
ऑ परे शन स रू म	ఆ పరే ష నస రూ మ	0.5956
जब भी मुझे मौ का मिला , मैंने सा ंड रा से सं पर क करने की कोशिश की . . .	నాకు వి రా మ ం దొ రికి న పపుడ లలా శా ండ రా తో మాటలాడ టానికి పరయతని ంచా ను . . .	0.6239
पै रिस , फ रा ंस	పా రి స , ఫ రా నస	0.5274
मैंने पूरी इ मा रत का मु आ य ना किया .	నేను మొతత ం భ వ నా నని త ని ఖ ీ చేశా ను .	0.6017
कर ॉ सब ी ?	క రో స బీ ?	0.3863
6 जू न , 1 9 4 4 डी - डे	జ ూ న 6 , 1 9 4 4 డి - డే	0.7847
रो जी .	రో సీ .	0.3419
धनयवाद , कर न ल .	థాంక యూ , కల న ల .	0.5589
च ूँ कि ज मी न न म हो गई है , खाना प का ने के लिए ल क डी का इंत जा म करने का यही मौ का है .	ఇపపుడు ఈ నే ల కా సత వ దు లు అయి ంది , వ ంట చేయ డానికి కొ ద ది గా వ ంట చె రు కు దొ రు కు తోంది .	0.6868
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
कर न ल डे वि स .	కల న ల డే వి స .	0.6404
हम यह स थि ति बदल नहीं सकते , कर न ल .	ఈ పరిసథి తి ని మనం మా రచ లే ము , కల న ల .	0.6231
अब भी समय है ! कम ब खत , मेरी पै ंट कहाँ हैं ? पै ंट .	ఇంకా టె మ ఉంది ! నా ప యా ంట ఎకకడ , డా మి ట ? నా ప యా ంట .	0.6287
वि सट ु ला न दी ?	వి సట ు లా న దా ?	0.5208
वि सट ु ला , वि सट ु ला . . .	వి సట ు లా , వి సట ు లా . . .	0.5790
ऐसे .	ఇలా .	0.5722
बैठ जा इए .	కూ రచ ో ండి .	0.4217
ट ूल ॉन .	ట ూ లా న .	0.4200
मार गो	మా రగ ో	0.2688
ठीक है , ले फ टि न ें ट मे क न .	వి ననా ం , లె ఫ టె నె ంట మా క న .	0.6557
ह द है .	డా మి ట .	0.4308
मैं द बा रहा हूँ !	నేను తో సతుననాను !	0.4446
हो गया !	అయి ంది !	0.3126
टॉ पर I I I	టా పర త రీ	0.3538
अब यहाँ से नीचे ले जाओ .	ఇక ఇకకడ బా ం బు లు వ దల ండి .	0.4677
नहीं !	లేదు !	0.3291
वे यहीं ठीक हैं .	ఇకకడ సరి పో తుంది .	0.4784
से क ंड ले फ टि न ें ट ए ले ग ज ें डर जे फर सन .	రెండ ో లె ఫ టె నె ంట అ లె గ జా ండ ర జె ఫ రస న .	0.6685
नहीं , नहीं , नहीं .	లేదు , లేదు , లేదు .	0.3606
वह कौन है ?	అతను ఎవరు ?	0.3643
इससे हमारे जर मन मे ज बा न को शक हो जाएगा , है न ?	మన జర మన శ తరు వు ల కి అది మంచి గా అనిపి ంచ దు , కదా ?	0.6539
से क ंड ले फ टि न ें ट , 0 8 2 1 9 1 6 .	సె క ండ లె ఫ టె నె ంట , 0 8 2 1 9 1 6 .	0.7977
मुझे अब भी याद है कि मैं डे टर ॉ इट में पै रा डा इस वै ली गया था .	డె ట రా యి ట లో ప యా ర డె జ వయ ాల ీ ని స ంద ర శి ంచడం నాకు ఇంకా గుర తుంది .	0.6580
ए ले ग ज ें डर जे फर सन , से क ंड ले फ टि न ें ट , 0 8 1 9 4 6 1 .	అ లె గ జా ండ ర జె ఫ రస న , సె క ండ లె ఫ టె నె ంట , 0 8 1 9 4 6 1 .	0.7876
हाँ . वह व ॉ ट स है . व ॉ ट स .	అవును . అది వా ట స . వా ట స .	0.5933
मुझे पता है	మా దేశం లో ని	0.4759
तुम लोग कौन सी यू नि ट से हो ?	మీరు ఏ యూ ని ట లో పని చేశారు ?	0.5969
ह द है , मर फ .	డా మి ట , మర ఫ .	0.6044
धनयवाद .	థాంక యూ .	0.3071
वाह .	వా వ .	0.3262
आप मुझे ए ले कस बुला सकते हैं .	మీరు ననను అ లె కస అని పి ల వచచు .	0.5874
सा ंड रा .	శా ండ రా .	0.3701
सा ंड रा ?	శా ండ రా ?	0.3701
सा ंड रा .	శా ండ రా .	0.3701
