Hindi	Telugu	Similarity_Score
मीक मिल 1 1 साल से अधि क समय से जेल में या पर ो बे शन पर है	మీక మి లను తన 1 9 ఏ ళళ వయ సు లో వి వా దా స పద మెన నే రని ర ధా రణ వల న	0.6669
सब पर भा री पडता है	ఇ టు క లో ర ంద రాల ూ ద ండి	0.4360
. . . परे शा नी में . . .	కలి ప వ దు లు చేయ ండి . . .	0.6720
मीक मिल	మీక మి ల	0.2956
मै ल कम एक स मे मो रि य ल पार क	మ ాల క మ ఎ కస మె మో రి య ల పార క	0.6377
मीक मिल की कहानी बहुत से अ श वे त परिवार ों के लिए जा नी - पह चा नी है .	మీక మి ల క థ చాలా మంది న లల జా తీ యు ల కుటుం బ ాల క థ కు దగగర గా ఉంటుంది .	0.6645
फ री मीक	ఫ రీ మీక	0.3632
मीक मिल	మీక మి ల	0.2956
मैं अपने गा ने की मि कस टे प बना ने की कोशिश कर रहा हूँ .	నేను నా పా ట మి కస టే ప త యా రు చేయ టానికి పరయతని సతుననాను .	0.5899
जाओ . अपना सा मान लेकर आओ , जलदी करो .	వెళళ ు , నీ వ సతు వు లు తె చచు కో , తవర గా .	0.5901
रॉ क ने शन वाले बो ले , " हमारे पास तुमहारे लिए एक कहानी है . "	రా క నే షన వాళళు అననా రు , " మా వ దద మీకు కా వల సిన క థ ఉంది " అని .	0.6538
हर सं भ व तरी के से .	అన యా యం జరిగి న క థ .	0.6164
सच में	నిజంగా	0.2922
मु सत फा रा शे द राज नी ति क सला ह कार	ము సత ఫా ర ష ీ ద రా జ కీ య స ల హా దారు డు	0.6288
मैं हमेशा सोच ता था कि रॉ बर ट एक श वे त आदमी का नाम लगता है .	నాకు ఎపపుడూ రా బర ట అనే ది తె లల జా తీ యు డి పేరు లా అనిపి ంచే ది .	0.6138
मैंने थ र टी से क ंड ए ंड सी जल बी म ूर से शु रु आत की .	నేను 3 2 వ వీ ధి , సీ సి ల బి . మో ర నుంచి బయ లు దే రా ను .	0.6680
शायद पुलिस उसके पीछे थी इसलिए उसने उसे फ ें क दिया .	అత నని పోలీసు లు వె ం బడి సతు ంటే దానిని పడ ే శా డ ను కుంటా .	0.5621
मेरा भाई . . .	మా అనన యయ . . .	0.5431
कयोंकि उस ी से मेरा पे ट भर ता था , रात को भर पे ट खाना मिल ता था .	ఎందుకంటే ననను అలాగే పో షి ంచా డు , రాతరి అలాగే బాగా తి న గ లి గా ను .	0.5878
नहीं !	వదదు !	0.3902
ताकि मुझे और मेरी बहन को जरूरत की सब चीजें मिल ें .	నా కూ మా సోద రికి అవ సర మెన ది ఏదెనా ఉండే లా చూడ డానికి .	0.5656
और मेरे तीन चा चा वहाँ रह ते थे , मेरी तीन बु आ एँ भी कभी वहाँ रह ती थीं .	మా ము గ గు రు అ ం కు లస అలాగే ఒ కా న ొక సమయం లో ము గ గు రు ఆ ంట ీ లూ అకకడ ఉండే వారు .	0.6400
ह ॉ की खेल के हे ल मे ट जैसा चे हरा लगे गा	మొ హ ంలో హా కీ ఆట లో హె ల మె ట లా గా కొ టట ా ను	0.5980
रुको , जरा रुको .	ఉండ ండి , ఉండ ండి .	0.3431
जब वह 1 5 या 1 6 साल का था , मुझे उसकी र ै प वाली कि ता ब मिली .	తన కి 1 5 లేక 1 6 ఏ ళళ పపుడు నాకు ఒక ర యా ప పు సత కం దొ రి కే వర కు .	0.7008
रात को सब सर द होता है . और मैं मौ सम की बात नहीं कर रहा .	రాతరి చ లల గా ఉంది . నేను వా తా వర ణం గురించి మాటలాడ టం లేదు .	0.5908
जो मेरे करी ब हो और जो खु ल कर बातें करता ,	నాతో స నని హి తంగా ఉ ండి , మాటలా డే వాళళ ే లే రు	0.5406
तो जब कोई सा ला छ ी न ले वो धत , बद ला लेना तो बन ता है	అందుకే ని గగా అది తీసుకో వాలని చూ సతే ఛ వెళళి చం ప ాలి	0.5522
एक दिन मैंने ल ु डा करि स का एक इं टर व यू देखा .	నేను ఒక రోజు లూ డ కరి స నుండి ఇంట ర వయ ూ చూశా ను .	0.6609
मैं बस इसी कोशिश में हूँ कि यह ऐसे ही चल ता रहे .	నేను పరయతని సతునన ద లలా ఇది ఇలా గే కొ న సా గే లా చూడ టం .	0.5888
मतलब , मैं ह द से जयादा खुश हूँ , कयोंकि मैं . . .	ఛ . నాకు చాలా ఉ త సా హ ంగా ఉంది , ఎందుకంటే నాకు . . .	0.6239
जो उसकी घर पर वा ट लगा एँगे	అతని ఇంటి ముందు మొ రుగు తా యి	0.4519
फि ली की ग लि यों में जहाँ अ श वे त बू ढ े भी नहीं हो पा ते	ఫి ల లీ వీ ధ ు లలో ని గ గ ాలు ము స లి వార యయ ే వర కు కూడా బర త క రు	0.6664
बहुत सी गो लि यों की आवा ज सु नी थी , हि ं सा के किस से सु ने भी थे , और देख े भी थे .	నేను చాలా తు పా కీ కాల పు ల శ బ ధ ాలు వి ననాను , హి ం స గురించి వి ననాను , చూశా ను కూడా .	0.6684
जब मैं दरवा जे तक जाता तो लगता . . .	నేను తలు పు దగగర కు వెళళ ే స రికి . . .	0.6233
अपने दिमाग में मैं सोच रहा था ,	నా బు ర ర లో , నేను ఆలోచి సతుననాను ,	0.5112
तो वह लड का इस सबसे बाहर कैसे निक ले गा ?	అతను ఈ నే రా రో ప ణ ల నుంచి ఎలా బయట పడ గల డు ?	0.6206
मेरी माँ के मन में दो बच चों को अके ले बडा करने को लेकर थोडी घ बरा ह ट थी ,	మా అమమ కు త నే స ొ ంత ంగా ఇదద రి పిలల లను పె ంచ టం కొంచెం కష ట ంగా అనిపి ంచింది ,	0.6168
" तुम सब यह याद करो गे . एक दिन तुम मेरा गा ना ब जा रहे हो गे . "	" మీ ర ంద రు గురతు పెటటు కుంటా రు . ఒక రోజు నా సంగ ీ తం వి ంటా రు " అని .	0.6424
ताकि माँ को बस ती से बाहर निकाल सक ूँ मेरे पिता की मौ त के बाद	అమమ ను ము రికి వా డ బె టి కి తీసు కె ళళ ాలి ఎందుకంటే నానన చని పోయా డు	0.5891
वह इस पर झ ू मना नहीं चाहती मैं बो ला उन बै ंड ों के लिए कर दो	ఆమె కు అది బె ట పెటట డం ఇషటం లేదు బ యా ండ కొ ర కు చే దదాం అంటా , యో	0.6499
मुझे दर द हो रहा था , आँख ें ख ून से ला ल थीं , श री र दु ख रहा था .	నాకు న ొ పప ి గా ఉంది , క ళళ లలో రక తం ఉంది , ఒ ళళ ంతా న ొ పప ి గా ఉంది .	0.6570
जो सबसे अचछा होता है उसे ही जन ता सबसे जयादा पयार दे ती है .	ఎవర ె తే ఉ తత మ ంగా ఉంటా రో వా రికి జ నం పరే మ ఎకకువ గా ల భి సతుంది .	0.5873
और जब भी किसी के सामने यह मु द दा उठा ता हूँ , वे कहते हैं ,	పరతి సారి నేను అది ఎవరి కె నా చెపపి నపపుడు , వాళళు అనే వారు ,	0.5873
तुमहें अचछा लग रहा है कि मैं जल द रि हा हो जा ऊँगा , है न ?	నీకు నేను తొ ంద ర లోనే బయటకు వ సతా నని బాగా అనిపి సతుంది కదా ?	0.5902
वे आपको एक वि कल प दे ते हैं , और ए टी न थ ए ंड बर च वह जगह थी .	వాళళు ఒక ఎ ం పి క ఇ చచా రు , అది 1 8 వ మరియు బి రచ అనే పరా ంత ం .	0.7043
बहुत दु ख होता था . य दि तुम देखो , तो तुमहें भी दु ख होगा ,	అది బా ధా కర ంగా ఉంది . మీరు అది చూ సతే మీకు బాధ గా ఉంటుంది	0.5978
सत रह - सा मान य मार पी ट अ ठा रह - लोगों को खत रे में डाल ना	1 7 . సా ధా రణ దా డి 1 8 . నిర లకష ప ూ రి త అ పా య కర సథి తి కలి గి ంచ టం	0.6179
बस तीन मिनट होते हैं . और वे लोग जलदी खुश नहीं होते .	మనకు మూ డు నిమిష ాలు ఉంటుంది . అ కక డు నన ది క ఠ ి న మెన జ నాలు .	0.5827
और शायद मेरी माँ चाहती थीं कि मैं उनका उप नाम ल ूँ ,	బహుశా మా అమమ నాకు ఇంటి పేరు పెటట ాలని అను కు ందే మో ,	0.5785
तो वह शायद अ मरी का में दिन में ह जार बार होता है .	అది బహుశా అ మె రి కాల ో రోజు కు 1 00 0 సా రలు జరుగు తుంది .	0.5654
कयोंकि मेरी माँ श हर के दूसरे छो र पर रह ती थी .	ఎందుకంటే మా అమమ న గరా నికి అవ త లి వెపు ఉండే ది .	0.5914
मैंने कभी इसे किसी दु स व प न की तरह नहीं लिया .	నేను అది ఏదో పీ డ కల లా గా ఎపపుడూ ఆలోచి ంచ లేదు .	0.6195
" मैं नहीं चाहता मेरा मीक जैसा हा ल हो . " मतलब , " नहीं चाहता कि मेरे साथ बुरा हो . "	" నేను మీక లా అవ వాల ను కో వ టం లేదు . " అంటే " నేను అన యా య ంగా జె లు కు వెళళ ా ను కో వ ట లేదు . "	0.6434
मैं फि ला डे ल फ िया की ग री ब बस ति यों से हूँ .	నేను ఫి ల డె ల ఫి యా ము రికి వా డ ల నుంచి వచచా ను .	0.6295
चाहता था मेरा परिवार मेरा खेल देख ने आए	నా ఆట లకు నా కుటుం బం రా వాల ను కునే వాడిని	0.5396
उसे इस सि सट म के च ंग ु ल में फ ँ सा दे गी ,	నిజ ానికి తన ను ఆ వయ వ సథ లోకి లా గు తు ందని ,	0.6397
मैं सच कहूँ गा . मैं ऐसे किसी आदमी को नहीं जानता , जिस ने बढ कर स हा रा दिया हो .	నేను మీ తో నిజం చెబు తాను , నాకు నిజంగా ఎవరూ పె కి వచచి న మ గ వా రె వర ూ తెలియదు .	0.6202
सा ढ े आ ठ के बाद वह फोन नहीं कर सकता .	8 : 3 0 , అతను చి వరి సారి ఫోన చేయ వచచు .	0.5778
ऐसा कोई नहीं था जो मुझे सला ह दे ता ,	నాకు నేను చెపపే ది వి నే వాళళు లే రు ,	0.5655
उनहोंने मेरे डै ड को गोली मार दी .	వాళళు మా నా ననను చం పే శా రు . ఎందుకు ?	0.5621
" मैंने तुमहें फोन करके गलती कर दी कया ? " मेरी बात समझ रहे हो ना ?	" నేను ఫోన చేసి నా సమయం వ ృ థా చేసు కుంటుననా నా ? " నే న ంటు నన ది అరథ మె ందా ?	0.6098
अगर मैं कहूँ कि मुझे पता है वे वहाँ कया कर रहे थे , तो वह झूठ होगा .	వాళళు సరి గగా అకకడ ఏం చేసతుననా రో చె బి తే అబ దధ ం ఆ డు తునన టటు ఉంటుంది .	0.6382
हम सब के सं बं ध बहुत अचछे थे , और हमारे घर वा लों के भी अचछे सं बं ध थे .	మా మధయ గొపప బం ధం ఉండే ది , మా తల లి ద ండ రు ల మధయ మంచి బా ం ధ వ యం ఉండే ది .	0.6636
या तुमहारे पास हैं कि त नों की ला श	లేదా మీ దగగర ఉనన మను ష ు ల గురించి	0.5365
हाँ , उसके पास ह थ िया र था , पर उसने उसे एक पुलिस वाले पर ता ना भी .	అవును , అతని దగగర ఆ యు ధం ఉంది కానీ దానిని పోలీసు లకు గురి పెటటా డు .	0.6205
और 8 : 4 0 - 8 : 4 5 तक फोन कट जाएगा .	అది 8 : 4 0 - 8 : 4 5 కు క ట అవు తుంది .	0.7691
ताकि अगर वे ज मी न पर प डी हों , तो तु र ंत बच चों की नजर में आ जाए .	మీరు పిలల వాడి గా ఉనన పపుడు అవి నే ల మీద క న బడి తే ఆ కర షి తు ల వు తారు .	0.6617
" ऐसा कभी नहीं सुना . कोई 1 1 साल पर ो बे शन पर कैसे रह सकता है ? "	" ఇ దంతా వి నని ది . నినను 1 1 ఏ ళళు పరి శ ీ ల న లో ఎలా ఉ ంచారు ? " అని .	0.6796
उसने उसे मुझसे छ ी न लिया कयोंकि मुझे वह दिखा ना नहीं चाहता था .	తను దానిని నా నుండి లా క కుననా డు , అది నేను చూడ కూడదు అనన టటు గా .	0.5991
मैं बो ला इं स टा ग राम के लिए कर दो इं स टा ग राम के लिए कर दो	అది ఇ న సటా గరా మ కోసం చేసతుననా , పి లలా ఇ న సటా గరా మ కోసం , పి లలా	0.5732
जब आप किसी को बस एक गवा ह की गवा ही पर स जा पा ते देख ते हैं ,	ఒకక సా కషి సా కష యం ఆ ధా ర ంగా ఎవరి ద ెనా నే రని ర ధా రణ వ టం చూ సతే ,	0.6264
सा त - भ री बंद ूक रख ना आ ठ - हतया के उ द देश य से बंद ूक रख ना	7 . బు లెట ల నన తు పా కీ కలి గు ండ టం 8 . డ రగ స అమమ టానికి కలి గు ండ టం	0.6622
घर इतना पु रा ना था कि उनहें उसे गि रा ना प डा , इसलिए . . .	ఆ ఇ లలు ఎంత పా త ద ంటే దానిని కూ ల చ ాల సి వచచింది , అందుకే . . .	0.6189
कयोंकि वह अचछा इंसान था , पर वह अचछा इंसान नहीं भी था .	ఎందుకంటే అతను ఒక మంచి వయ కలి , కానీ అతను మంచి వయకతి కాదు .	0.5507
बच प न में , अपनी इ चछ ा जा ह िर किए बिना जी ना मुशकिल होता है .	ఒక పిలల వాడి గా , మన లని మనం వయ క త పర చు కో కుండా బర త క డం కష టం .	0.6491
मे ह न त न की , तो आगे जा ऊँगा नहीं धत , कोशिश करनी ही होगी	కష ట పడ కపోతే నువవు గొపప వాడి వి కాల ే వు అ రే నేను పరయతని ంచాలి	0.5852
मेरी भ ती जी ने आकर कहा , " र मीक वहाँ ध माल म चा रहा है . "	మా మే న కో డ లు వచచి " ర మీక అకకడ ఉ మ ము తుననా డు " అని చెపపి ంది .	0.6536
और टी वी से ट करा ते ही , मेरी आँख ों के आगे अ ँ धे रा छा गया .	నేను టీ వీ ని గు దదు కుననా క , క ళళు బె రలు క మమ టం మొద ల యి ంది .	0.6782
" किसी को सट ो र जाना होगा . " तो मुझे सट ो र जाना पडता .	ఎవరెనా దు కా ణ ానికి వెళళ ండి అంటే , నేను వెళల ాల సి వచచే ది .	0.5422
बहुत से आ रो प लगा दि ए कयोंकि मैं यु वा और अ श वे त हूँ .	చేయ డానికి కారణ ం నేను న లల జ తి వాడిని , యు వ కు డిని కాబటటి .	0.6152
सब को उस में वह बात नजर आई .	అందరూ అతని లో అది చూశా రు .	0.4734
जे - जी सं स था पक - रॉ क ने शन	జే - జీ సథా ప కు డు - రా క నే షన	0.6888
अपनी क मा ई में म सत जो है ल ु ई वि ट ॉन की की मत से जयादा	హా యి గా వి శ రా ంతి తీసుకు ంట ూ లూ యి స బ రా ండ కంటే ఎకకువ	0.6378
एक - आकर ा म क हम ला दो - बिना ला इस ें स की बंद ूक रख ना	1 . తీ వర మెన దా డి 2 . అను మ తి లే కుండా తు పా కీ కలి గు ండ టం	0.6011
सुन , लड के , मेरा है अपना जल वा मुझे देखना यू कॉ न में	చూడు ని గగా , నేను నా ది పా డ తాను ననను యూ కా న లో చూడు	0.6274
सब को गु ससा होने दो , यार	వాళల ంతా నా శ న ంగా ను , సోద రా	0.5148
जिस मा ह ौ ल से हम आए हैं ,	మేము పె రిగి న వా తా వర ణ ంలో ,	0.5615
न शी मा वि लि य मस मीक की बहन	న ష ీ మా వి లి య మస మీక సోద రి	0.4833
पा पी वि लि य मस मीक का बेटा	పా పి వి లి య మస మీక కొ డు కు	0.5118
न शी मा वि लि य मस मीक की बहन	న ష ీ మా వి లి య మస మీక సోద రి	0.4833
एक बार वहाँ एक बं दा आया ,	ఒక తను మా దగగర కు వచచా డు ,	0.5684
मीक मिल ब नाम ना गो स 2 00 6	మీక మి ల వర సె స నా గో స 2 00 6	0.5456
कै थी वि लि य मस मीक की माँ	క యా థ ీ వి లి య మస మీక తల లి	0.4943
कै थी वि लि य मस मीक की माँ	క యా థ ీ వి లి య మస మీక తల లి	0.4943
वि लि य म बे ली मीक का क जिन	వి లి య మ బె యి లీ మీక క జి న	0.5109
नहीं , बस मु ँ ह बंद रख ो !	లేదు , నో రు మూ సుకో అంతే !	0.4964
उसके पिता की मौ त के बाद , यह तो नहीं कहूँ गा कि हम उसके पिता जैसे थे ,	అతని నానన చని పో వ టం వల న , మేము వాళళ నానన లా గా ఉండే వాళళ ం అని చెపప ను ,	0.6151
पर हमें पता था कि उसकी वजह कया है , म गर हमें पर वाह तब तक नहीं थी ,	మాకు తెలుసు అది ఎకకడ నుంచి వచచి ందో , కానీ అది ప టటి ంచు కునే వాళళ ం కాదు ,	0.5681
ताकि कुछ किया जा स के .	ఏదో ఒకటి సా ధి ంచ టానికి .	0.4116
मेरा दिल ट ू टा हुआ था .	నేను నిజంగా గా య పడ డా ను .	0.5390
मेरे पास वह बंद ूक थी .	నా దగగర ఆ తు పా కీ ఉంది .	0.5273
जब जज का ग जी कार य वा ही से लोगों को मार ते हैं ,	జ డ జీ లు జ నా నని తీ ర పు లతో కా గి త ాల పె చం పి తే ,	0.6255
मैं व की ल को बात करने द ूँगा . मैं चाहता . . .	నేను నయాయ వా ది ని మాటలాడ ని సతాను . నేను . . .	0.6003
