Hindi	Telugu	Similarity_Score
उसने यह पहले कभी नहीं किया था .	అతను గ తం లో ఎపపుడూ ఇలా చేయ లేదు .	0.5602
यह लं बी कहानी है .	అది చాలా పెదద క థ .	0.4855
मैं तुमहारे पास आ रहा हूँ , ड ु वॉल .	నీ కోసం కి ంది కి ది గు తుననా , డు వాల .	0.5798
इ ग न , मुझे वह दि शा चाहिए !	ఈ గ న , నాకు మా రగ ం చెపప ాలి !	0.6159
तुम सोच रहे हो कि अपने साथ ि यों को कया बताओ गे ?	మీ మి తరు ల కి ఏం చెపప ాలా అని ఆ ందో ళ న పడు తుననా వా ?	0.6142
डॉ न लड एल . मिल र की कि ता ब पर आ धा रि त	డ ొ నా ల డ ఎ ల మి లల ర రా సిన న వల ఆ ధా ర ంగా	0.5837
यह अचछा सुना ई पडता है .	అది విన డానికి బాగుంది .	0.4324
कृपया उ तर ने के लिए नि र देश द ें .	ల యా ండి ంగ ఆ దే శ ాలు ఇవవ ండి , పలీజ .	0.6006
हो गया .	పెటటా ం .	0.3439
- मे जर . - डि मार को .	- మే జర . - డి మార కో .	0.6294
है म बो न .	హా ం బో న .	0.5452
मे जर ? ले फ टि न ें ट कर ॉ सब ी .	మే జర ? లె ఫ టె నె ంట క రో స బీ .	0.6524
तुमहारे जैसे ग रा ह क यहाँ रो ज आ ते हैं	నీ లాంటి క సట మర నాకు పరతి రో జ ూ ఉంటా డు	0.6166
- और नहीं , नहीं , कभी नहीं , अब नहीं - मुझे अब यह करना ही होगा .	- లేదు , ఇవవ ను , ఎ పపటి కీ , ఇం క లేదు - నేను ఇపపుడు ప ంద ెం గె ల వాలి .	0.6072
जै क !	జా క !	0.6082
मैंने अभी - अभी दो सा इ किल ें खो दी ं , टॉ मी .	ఇ పపుడే రెండు బె కస పో గొ టటు కుననాను , టా మీ .	0.6035
हमें एक अ ज ञ ा त वि द यु ती य समस या हुई है .	మాకు అ ం తు బ టట ని వి ద యు త సమసయ ఏ ర పడి ంది .	0.7042
ह द है , कर ॉ ज .	డా మి ట , క రో జ .	0.5811
डि मार को !	డి మార కో !	0.3790
नहीं .	లేదు .	0.3291
- चलो भी . - मैं कोशिश कर रहा हूँ .	- కా నివ వు . - నేను పరయతని సతుననాను .	0.5697
ए म बु लें स	అ ం బు లె నస	0.4564
ब रे डी .	బ రా డీ .	0.5440
आपको मुझे बचा ने की जरूरत नहीं थी , ठीक है .	నువవు నా తపపు లని క పప ి పు చచ నవ సరం లేదు , సరే .	0.6143
फ रा ंस ?	ఫ రా నస ?	0.4421
मुझे पता है , सर .	నాకు తెలుసు , సర .	0.5309
ऑ फि सर ों के क वार टर	ఆ ఫీ సర ల వ స తి గ ృ హ ాలు	0.5849
मे जर क ले वे न , सर .	మే జర క లె వెన , సర .	0.6514
ता जा च को त रे का रस और जी आई कॉ फी के कुछ क प .	తా జా ద రా కష ర సం , ఇంకా కొనని క పపు ల జి ఐ కా ఫీ .	0.6309
बेवकूफ .	మ ంద మ తి .	0.2753
मे जर .	మే జర .	0.5891
धनयवाद , सर .	థాంక యూ , సర .	0.4745
मुझे तुमहारा आ फ टर शे व पसंद आया .	నీ ఆ ఫ టర ష ే వ లో షన నాకు న చచి ంది .	0.6236
और कै प टन फि लि पस भी ,	కె ప టె న ఫి లి ప స కూడా ,	0.5487
बक .	బ క .	0.3918
बाद में मिल ेंगे .	తరువాత కలు సతాను .	0.3934
मैं तो वहाँ जा रहा हूँ .	నేను వెళ తునన ది అ కకడి కే .	0.4660
धनयवाद .	థాంక యూ .	0.3071
फ ॉर म 1 ए ?	ఫా రం 1 ఎ ?	0.4953
चे क .	చె క .	0.6082
प चा स .	యా భ ె .	0.3994
कम ब खत , कया हम सुरकष ित हैं ?	దేవుడా , మనం ద ూర ంగా ఉననా మా ?	0.5255
- हे भगवान . वह करी बी माम ला था . - वह क ले वे न का फो रट है .	- దేవుడా . అది చాలా దగగర గా వచచింది . - అది క లె వెన బా ం బర .	0.6451
समझ गया .	వి ననాను .	0.3810
पे सर ली ड , समझ गया .	పే సర లీ డ , వి ననాను .	0.5942
पायलट , दल के लिए , हम रे ड मी ट की ली ड का स था न ले रहे हैं .	సి బబంది కి పె లెట ఆ దేశం , మనం రె డ మీ ట సా రథ యం లో కొ న సా గు తా ం .	0.6808
ई श वर की शक ति से , श ै ता न को नर क में ध के ल द ें .	ఆ దేవు ని శ కతి తో , సా తాను ని న రక ంలో కి నె టట ాలి .	0.6468
नै वि गे टर , हम हमारे ल कष य तक कितनी देर में पहुँच ेंगे ?	నా వి గే టర , మన లకష యానని ఎంత సే ప ట లో చే రు కో గల మని అ ంచ నా ?	0.6536
वह वी ल के दल पर हम ला करने जा रहा है .	శ తరు వు వీ ల సి బబంది ని వె ంటా డు తుననా డు .	0.5659
म लि न स .	మ లి నస .	0.4729
ल डा कू विमान , सी धे पीछे . बा ई ं तरफ !	ఫె టర స , మన కింద . కొ ద ది గా ఎడ మ వెపు !	0.6501
कर न ल ?	కల న ల ?	0.6186
मु ँ ह बंद रख ो . टर क में बैठ ो .	నో రు మూ సుకో ండి . టర క ఎ కక ండి .	0.5922
