Hindi	Telugu	Similarity_Score
इस सब की शु रु आत कैसे हुई ?	ఇ దంతా అసలు ఎలా మొద లె ంది ?	0.5745
हमने वह कं प नी साथ मिल कर ख डी की थी .	ఈ సం సథ ని మే మి దద రం కలిసి నిర మి ంచా ం .	0.5822
रॉ बी	రా బీ	0.2965
मुझे नौ करी मिल गई थी .	అవును , పని దొ రికి ంది .	0.4912
शी ला	ష ీ లా	0.2607
माफ करना , यह तुम कया कर रही हो ?	ఒకక నిమిష ం , ఏం చేసతుననా రు మీరు ?	0.5488
कया तुम अ क सर लोगों को तीन घं टे इंतजार करवा ते हो ?	జ నా లని మూ డు గంట ల పాటు కా పు కా యి ంచడం మీకు అ ల వా టా ?	0.6287
वाह .	వా వ .	0.3262
मुझे माफ कर दो . मैं इसकी भर पा ई करने के लिए तैयार हूँ . चलो , तुमहें डि नर पर लेकर चल ता हूँ .	మన ని ంచండి . మిమమలని ఎదు రు చూ సే లా చేసిన ందుకు పరతి ఫ ల ంగా , నేను మిమమలని డి నన ర కి తీసు కె ళ తాను .	0.6413
नहीं , लेकिन वह सच में जे रे मी हैं . शायद .	కాదు , కానీ అతని పేరు జె రె మీ యే అనుకుంటా .	0.5880
मैं अपनी जिंदगी खु ल कर जी ना चाहती थी .	నా జీవితం నా కోసం జీవి ద దా మని వచ చేశా .	0.5155
तुम चल भी कैसे पा रहे हो ?	అసలు ఎలా న డ వ గ లు గు తుననావు ?	0.5445
और मुझे ठ ं डा पसंद है .	నాకు చ లల గా ఉంటే ఇషటం .	0.5859
मि सटर व ॉर नर , आप बहुत अचछे हैं .	మిసటర వార న ర , చాలా చాలా థ యా ంక స .	0.5723
- हे भगवान . फर ॉ गी ! - यह एक बी नी बे बी है .	- ఓ రి దేవుడా . క పప బ ొ మమ ! - ఇది బీ నీ బ ే బీ .	0.6500
- ग री नी . - ग री नी .	- గర ీ నీ . - గర ీ నీ .	0.4479
या शायद , मतलब , ज म पी ?	లే కపోతే , టి ం గు రం గ డు ?	0.5357
- फै सला हो गया . - कया ?	- దొ రి కే సింది . - ఏంటి ?	0.5013
इसके क ूल हे पर !	దాని పి ర ర మీద !	0.5112
- ला ख ों डॉ ट स ? - ला ख ों डॉ ट स .	- లకష చు కక లా ? - లకష చు కక లు .	0.5205
{ \ an8 } फर ै ंक कार ल सन .	{ \ an8 } ఫ రా ంక కార లస న .	0.7262
शुकरिया .	థ యా ంక యూ .	0.3172
मे ज से यह कॉ मि क बु क ह टा दो , पलीज .	ఈ కా మి క బు క ని ఇ కకడి నుండి తీ సె య .	0.6485
तुम खुश सी लग रही हो .	నువవు ఆన ంద ంగా ఉననావు .	0.4569
वाह .	వా వ .	0.3262
- ये बहुत पया रे हैं . - इन हें हमारे दोसत , टा य , बना ते हैं .	- ఇ వి చాలా బాగు ననా యి . - మా సనే హి తు డు టె యే వాటి ని చేసే ది .	0.6374
सच में ?	నిజంగా ?	0.3490
तुम अभी डॉ क टर नहीं ब नी ं ?	ఇంకా డా క టర కాల ే దా నువవు ?	0.5568
- गलती मान ती हूँ ! - ठीक है .	- ప కషి హాయ చెప తోంది ! - సరే .	0.5878
अं कल फर ै ं कस टॉ य ज	అ ం కు ల ఫ రా ంక టా య స	0.5800
. . . और यह सं खया अब बढ ती ही रहे गी .	. . . ఇక ఆ సం ఖ య పె రుగు తూ నే ఉంటుంది .	0.6796
वह आगे बढ रहा है , वह सब हा सि ल कर रहा है जिस के वह ला य क है .	అతను స ఫ ల ం అవు తుననా డు , కష టానికి పరతి ఫ లా నని అను భ వి సతుననా డు .	0.6197
इ रे क टर	ఎ రె క టర	0.5827
पल श वि लड र ने स	ప ల ష వె ల డ ర నె స	0.5960
कभी मत भूल ना तुम कुछ भी बन सकती हो ,	మీరు ఏదెనా చేయ వచచ ని , ఎవరెనా కా వచచ ని	0.5302
और मुझे लगता है कुछ ग जब की चीजें . . . तुम तैयार हो ?	ఇంకా కొనని గొ ప విషయ ాలు జరుగు తా య ని . . . అంతా సిదధ మా ?	0.6691
मुझे लगता है कुछ ग जब की चीजें होने वाली हैं .	ఇంకా కొనని గొపప విషయ ాలు జరుగు తా య ని అనుకుంటా .	0.5759
ओह , ओह	ఒ హ , ఓహ	0.5205
ओह ओह , शी ला	ఓహ ఓహ , ష ీ లా	0.5084
ओह ओह , शी ला	ఓహ ఓహ , ష ీ లా	0.5084
ओह ओह , शी ला	ఓహ ఓహ , ష ీ లా	0.5084
ओह ओह , शी ला	ఓహ ఓహ , ష ీ లా	0.5084
लेकिन , मुझे है .	కానీ నాకు ఉంది .	0.5176
वाह .	వా వ .	0.3262
मि से ज ए च . टा य व ॉर नर .	మి సె స హె చ . టె వార న ర .	0.6374
कया तुम 1 1 ब जे सा इट को अप डे ट सकते हो ?	పద కొ ండు గంట లకు సె ట ని అ ప డే ట చేసతా వా ?	0.6568
हाँ , मैं अपनी क कष ा ओं के बीच में ला इ ब रे री जा सकता हूँ .	అలాగే , క లా సు ల మధయ ఓ సారి లె బర రీ కి వెళలి ఆ పని చే సత ాల ే .	0.6517
ई बे . हाँ .	ఈ బ ే . సరే .	0.5483
इस परिवार में नहीं - नहीं - नहीं नहीं चल ता .	ఈ కుటుం బ ంలో అలా ంటి వి జరగ డానికి వీ ల లేదు .	0.5006
- हे . देखो कौन आया है . - हा य .	- హేయ , ఎవర ొ చచా రో చూడు . - హాయ .	0.6164
हमें इन हें च ू म लेना चाहिए .	మనం వీ ళల కి ద ండ ాలు పెటట ాలి .	0.5567
ल क ज री रि य ल ए सट े ट	ల గ జ రీ రి య ల ఎ సట ే ట	0.6737
- तुमहें लगता है वह जी त जाएगा ? - हाँ .	- అతను గె లు సతా డు అంటా వా ? - గె లు సతా డు .	0.5933
और वह एक बचचे का बा प है .	అతనికి సం తా నం కూడా ఉంది .	0.4928
- पर हम बस . . . हम पकका नहीं जानते कि कब . . . - हाँ , जलदी .	- కానీ ఎ పపుడు . . . ఎ పపుడు అనే ది ఇంకా . . . - హా , తవర లోనే లే .	0.7227
शुकरिया .	థ యా ంక యూ .	0.3172
मै रे न की ना क पर भी है .	అలా మే ర న కి కూడా ఉంది .	0.5663
भूल जाओ मैंने इस बात का जि कर किया . यह बस . . . हाँ .	దానని నేను అనన విష యానని మర చి పో . అంటే . . . అద నన మాట .	0.6547
