Hindi	Telugu	Similarity_Score
{ \ an8 } ताकि समय का ट ने में आ सा नी हो .	డా రక వె బ లో గ ాలి ంపు లు చే సతు ంటా .	0.6111
इसलिए वह अन ो ख ी चीज ों में वय सत हो गई	పరమా ద కర మెన పర దేశం లో ని గ ూ ఢ ంగా తి రుగు తు ంటా ,	0.5694
या शायद इसलिए कयोंकि इससे वह काफी दो ष ी दि खे गी .	- ఎ కకడికి ? - హ ననా ఉ ంటు నన ఆ పెదద చెతత టె ంట కి .	0.5884
कल प ना करो कि बर फ की इतनी पत ली प ट ट ियाँ बना ई गई हों ,	మన మన సు ను వే యి ము కక లు చేయ గల ఒక క లల రా కు మా రి ,	0.6453
{ \ an8 } हैलो ? तुम कुछ कह रहे हो ? कया कह रहे हो ?	పెళళి కి తె లల బ టట లు వే సుకో వడానికి నీ కె ంత ధ ె ర యం ?	0.6066
है ना , हम बस तुमहारी कहानी सुन ना चाहते हैं .	మీరు అను కునే దాని క ననా ఈ విషయం చాలా కలి షట మెంది .	0.5677
कया उसका इस ए स इसी 4 से कोई लेना - देना है ?	- ఆ పు . సరే . - మీ లాంటి వాళళు వె నుక గో తులు త వ వు తారు .	0.5865
अ क सर एडगर उसका साथ दे ता था .	- విష ం ? - ఓహ , అవును .	0.4806
दरअसल आज के दिन मुझे गो द लिया गया था . मुझे मेरे जन म की ता री ख नहीं पता .	ఒక పపుడు మేము కలిసి చాలా సంతోష ంగా బర తి కా ం .	0.5446
कयों न तुम यह बताओ कि आगे कया हुआ ?	నాకు విన బడ డం లేదు . నేను ట బ లో ఉననాను .	0.5426
तुम मुझ पर काफी मे हर बा न रहे हो .	నువవు ఏం చేసతుననా వో నాకు తెలుసు , ఎడ గర .	0.5449
एडगर एक नया बि ज ने स पार ट नर ढूँढ रहा था .	- మంచి పని చేసా వు . - నీ సహా యా నికి చాలా థాంక స .	0.5111
और , मुझे सच में ऐसा लगता है कि वह ि स की का स वाद कै चर के द सता ने जैसा होता है .	నేను కొనని సా రలు ఆలోచి ంచ కుండా మాటలాడ తా అని నాకు తెలుసు ,	0.5396
- जिन जग हों में वे गई थीं . - मैं तुमहें कुछ दिखा ना चा हूँ गी .	ఇది నాకు తెలీ డానికి కారణ ం నేను కూడా అలాగే మో స పోయా .	0.5536
तो हमें पहले है ना की पूरी बात सुन नी होगी .	- లేదు . - కనిపి ంచ కుండా పోయి న . . .	0.5335
मेरा मतलब , ऐसे भी नहीं हुआ था .	అమమా , నేను ఒక పెళళి కి వెళ తుననాను !	0.5538
डि अ र कै टे सट रो फी वे ट रे स	నీ దగగర ఇవ ననీ ఎందుకు ఉననాయి ?	0.5056
जयादा तर लोग , जब वे अपनी कहा निया ँ बता ते हैं , तो वे अपने म कस द ों को झ ू ठा ठ हरा ने की कोशिश करते हैं .	మమ మ లని ఉ దద రి ంచిన టటు చూ పెటట ే వి ధా నం చూ సి నాకు వి సు గు పు టటే సింది .	0.6243
मुझे विश वास नहीं है . मुझे जाकर गरेस से बात करनी होगी .	- సరే , కానీ దాని వలల ఏం లా భ ం ఉంటుంది ? - ఆమె కు విషయం తెలుసు అని ని రూ పి ంచ గల ం .	0.5701
बिलकुल . नहीं , हाँ , मुझे बेहद खुशी होगी .	- ఒక నిమిష ం నాతో మాటలాడ గల వా , చా ర లీ ? - ఏమి టీ ?	0.5565
इ क की सवा ँ दिन	నిజం చెపప ాల ంటే ,	0.3966
- को रि या ई ? हाँ , पर . . . - बहुत खू ब .	హేయ , నేను కరి ప టో తో వయ వ హ రి ంచ ను .	0.6320
ठीक है .	ఒక స కా మ లో .	0.4048
शायद तुमहें अब जाना चाहिए .	అలాగే ఇది మో సం చేయ డానికి ఎ ంచు కునన వారి పే ర లా ?	0.4195
से बा सट ि यन श ै कल टन की पूरी बो त ल पी रहा है .	ఇక నేను తిరిగి లే చే స రికి . . .	0.5023
- अभी , कृपया . - हाँ , आ रहा हूँ .	నేను దా గి ఉనన వాటి నే చ దు వు తు ంటా ను , బ ే బీ .	0.5267
पर एडगर को कभी कोई दर शक पसंद नहीं था .	- అమమా ! - ఏంటి , బా బు ?	0.4261
उसने मुझे यह टा इ परा इ टर बे चा ताकि मैं इसे तुमहें दे सक ूँ .	కాబటటి నేను ఆమె ను క టటు కో బో యే వాడిని గ మని సతూ , వాడి గ తా నని త వ వా ను .	0.6097
है ना ने फै सला किया कि वही अके ली रहे गी .	నేను అ ధి కా రిక పని మీద వచచా .	0.4946
वह काम में बेहद वय सत था , इसलिए उसकी जगह मैं च ली गई .	అంటే , ఇ తను ఏమ ంటుననా డు అంటే , ఎడ గర తన స ొ ంత డబబు ను	0.6424
मुझे बु सान के कुछ लोगों से एक बेहद जरू री सौ दा करना है	నేను ఐ స వయా పా రం చేసతా .	0.5014
{ \ an8 } जा दू	థాంక స , అమమా !	0.3608
या नी " बा एँ हाथ का खेल है , " पर मैंने " बि ंग " कहा . इससे फर क नहीं पडता है . मैं . . .	నేను అలా వి ఫ ల మ వు తూ వచచా ను , కాబటటి అసలు వయకతి కీ దగ గ రెన వారి తో మాటలాడ ాలి అను కుననాను .	0.6517
{ \ an8 } वह हमेशा मिन ो ज के घर पर ही रह ता था .	విషయం ఏంట ంటే , రెండ ూ నిజ మే .	0.4957
ना गर ि क गिर फ ता री ! उसे बच कर भाग ने मत दो !	వాడు తల చు కు ంటే చ ాలు , నాకు పా డి క టటే య గల డు .	0.6267
मेरी माँ को रि या ई थी , पर मेरे पिता . . .	నీకు ఎలా సహా యం చేయ గల నో నాకు తెలీదు .	0.5751
मेरा भाई सच में तुमसे पयार करता है .	వాడు ఎ కకడికి వెళ తుననా డు ?	0.5134
- मुझे उसे अपनी मी ठ ी बात ों से मना ना होगा . - यह मौ का मत ग ँ वा ना .	- నీ పేరు ఏంటి ? - నా పేరు య నిక .	0.5068
जो काफी न शी ला होता है .	నాకు ఏమీ తెలీ న టటు న టి ంచ ాల సి వచచింది .	0.4166
इसलिए , उसने एक स मु द री ज हा ज की टि कट कट वाई .	జి టట ర బ గ - గా డి ద గు డ డు . జి టట ర బ గ ఎకకువ కాల ం ని ల వని ట రెండ .	0.6297
पर यह . . . और तुम . . . तुम कहाँ गए ?	భలే , నువవు చాలా బాగా సిదధ మె వచచా వే .	0.4882
हाँ , जि तनी अजीब हों , उ तना ही बेहतर है .	పని కొ చ చే వి ధ ంగా రి గ చేయ బడి ఉంది ,	0.5106
नहीं , वह बस पल भर का आकर ष ण था . शायद मैं बस उल झ न में थी .	నా మా జీ పరి యు ర ాలి ని తన న కి లీ కరి ప టో కు ం భ కో ణ ంలో బ లి ప శు వు ను చేయ బో తుననా డు .	0.5738
वह पहले की श रत ों पर मान गया है .	మళళీ ఈ కరి ప టో పరపంచ ంలో కి ఎందుకు తల దూ రచు తుననా డు ?	0.5469
पर मैं उनकी सं सक ृ ति से आकर ष ित हूँ .	విషయం ఏంట ంటే , బ లా క చె న అన బ డే ఒకటి ఉంది . . .	0.6092
कयोंकि उसने से बा सट ि यन को नौ करी से निकाल दिया था .	- ము టటు కో వడం ఆ పు . . . - ననను అలా అ దు పు చేయ కు .	0.6368
हैलो . मैं एडगर मिन ो ज बोल रहा हूँ .	చ కక టి ప ననా గం అలాగే చ కక ని చి రు తి ండి .	0.5533
ये मेरे गा र ड न ऑ फ द बि जार से हैं .	అసలు నువవు ఇకకడికి వచచి ఏం చేసతుననా వు ?	0.4461
तुमहें लगता है कि शादी करने से तुमहारी समस या एँ ह ल हो जाएँ गी ?	ఆ విషయం గరేస కి తెలుసు , దానిని ని రూ పి ంచ డానికి ఆమె కు నా సహా యం అవసరం అయి ంది .	0.5813
पर कया सच में ठीक है ?	దాని మీద నా పేరు ఉంది అని మా తరం నాకు తెలుసు .	0.4097
और फिर ह री - भ री कै ना बि स सट ि वा	అందు లో అనే క వ ంద ల కో టల డ ాల ర ల వి లు వెన కరి ప టో ఉంది .	0.5706
माफ करना . कया तुमहें यह चाहिए ?	మీరు గ నుక నాకు ఒక గంట సమయం ఇ సతే ,	0.5509
है ना ने सला ह मान ने का फै सला किया .	ఇకకడ ఏ ము ంది ?	0.3506
तो सबसे पहले है वी न स फ ला ई टर ै प , या डा य ने म शी पु ला .	నేను పని చే సతు ండ గా దొ రి కే శా ను .	0.5604
ए . जैसा कि मैंने कहा था , " बि ंग के हाथ का खेल है . "	అది కో డ కాదు . నేను ఇం కొ క టే బు ల కి వెళళ ాలి అను కుననాను .	0.6274
कयों ? बेशक वह झूठ बोल रही है .	- జీ స పా ట . . . - ఏంటి ?	0.4903
फिर हमारे पास है डे वि ल स टर म पे ट , धत ू रा सटर ै मो निय म .	నువవు అకకడ ఉనన సే ఫ ని తె ర వాలని చూ సతుననా వు కదా , బా బు ?	0.6471
यह सबसे सच ची भा वना एँ थीं जो उसके भाई ने अपनी पूरी जिंदगी में कभी वय कत की थीं .	వాడు డబబు తో వెళళి పోయి ఆమె ను ము ంచే య కుండా ఏదో క టి చేయ గల నని నాకు తెలుసు .	0.6239
बर थो लो म यु , बे कार इंसान कहीं के .	టా ప 1 0 ఫా ంట సీ సి ని మ ాలు దే వ తలు నిజ మే నా ?	0.5892
है ना को र ने लि आ मिन ो ज ए ले ग ज ें डर और इ सा बे ल मिन ो ज की	స వయ ంగా ఆ మే ననను ఈ పరి శ ో ధన చేయ మంది .	0.6056
ये न क ली पह चा न नहीं हैं .	ఆ యో ధ ు డు షా ర టలు వే సు కుననా డు .	0.5615
एडगर ने बताया कि मेरी तरह तुमहें भी परा ची न , अजीब चीजें अचछी लग ती हैं .	- కొ న సా గి ంచు . - పర సతు త బ యా ం కి ంగ సి సట మ కార పొ రే షన లకు	0.6124
