Hindi	Telugu	Similarity_Score
नहीं .	లేదు .	0.3291
हाँ , मुझे वह दिख रही है .	అవును , నాకు కనిపి ంచింది .	0.5111
- कया खबर है ? - पू र वी मो र चे पर . . .	- ఇది ఏంటి ? - త ూర పు సరి హ దదు లలో . . .	0.7257
दोसत ों , चलो चल ें .	మి తరు లా రా , పద ండి .	0.4971
जी , सर .	య స , సర .	0.5211
ड ले इ नी . एल बर ट .	డె లే నీ . ఆ ల బర ట .	0.6709
तुम लोगों को यहाँ देख कर खुशी हुई .	మీరు ఇకకడికి రా వడం సంతోష ంగా ఉంది .	0.5324
धनयवाद , सर .	థాంక యూ , సర .	0.4745
परा र थ ना करो कि तुम उससे आ धी अचछी उडा न भर स को , तो शायद तुम भी 2 5 मि श नों तक पहुँच स को गे .	అతని నె పు ణ యం లో నీకు స గ మెనా ఇ మమ ని దేవు డిని కో రు కో , నువవు ఇ ర వె ఐ దు మి షన లు పూరతి చేయ గల వు .	0.6941
ता ं बे का तार , गरे फा इट , से फ टी पि न .	రా గి తీ గ , గరా ఫె ట , పి ననీ సు కావాలి .	0.6438
चलो . चलो चल ें .	పద ండి . వెళ దాం .	0.4436
उनकी खा त िर आ शा करता हूँ कि उनहें तु र ंत मौ त मिली हो .	క నీ సం వాళ లలో కొ ంద రె నా పరా ణ ాల తో బయట పడ తా రని ఆ శి ంచా ను .	0.6112
है मिल टन .	హా మి ల టన .	0.5299
- मार ज . - मार ज .	- మార జ . - మార జ .	0.5579
7 मार च , 1 9 4 4	మా రచ 7 , 1 9 4 4	0.7679
जब यह मौ सम बेहतर हो जाएगा ,	ఈ వా తా వర ణం కా సత మె రు గ య యా క ,	0.5126
ती स में से एक , 4 0 में से एक , 5 0 में से एक है ?	ము పప ె కి ఒకక అవకా శం , న ల భ ె కి ఒకటి , యా భ ె కి ఒకటి ?	0.5783
8 मार च , 1 9 4 4	మా రచ 8 , 1 9 4 4	0.7679
मे जर बो मन ?	మే జర బో మన ?	0.5712
रो जी स रि वे टर स	రో సీ స రి వె టర స	0.4984
दि शा हो नी चाहिए , 2 5 3 . दो हरा ता हूँ , 2 5 3 .	మన ది శ 2 5 3 డి గర ీ లు . రి పీ ట , 2 5 3 డి గర ీ లు .	0.6375
वाह !	వా వ !	0.3262
समझ गया .	వి ననాను .	0.3810
हाँ ! रो जी !	అ దీ ! రో సీ !	0.4620
रो जी ! रो जी ! रो जी ! रो जी ! रो जी !	రో సీ ! రో సీ ! రో సీ ! రో సీ ! రో సీ !	0.4045
और मैं बस जान ना चाहता हूँ कि तुम कहाँ थी .	మీరు ఎకకడ ఉననా రో తెలుసు కో వాలి అను కుననాను .	0.5401
बक ?	బ క ?	0.3918
कर ै ंक ?	క రా ంక ?	0.3963
ए म बु लें स	అ ం బు లె నస	0.4564
शायद मैंने कभी किसी से करी बी रिश ता ही नहीं बना या .	నేను ఎవరి తో న ూ స రెన బం ధా నని ఏ ర పర చు కో లేదు అనుకుంటా .	0.5852
मौ त के घ ा ट ?	ఉ రి తీ శా రా ?	0.5025
अब , मैं तुमहें नहीं रो क सकता , कै प टन .	ఇపపుడు , నేను మిమమలని ఆ ప లేను , కె ప టె న .	0.6212
दरअसल , सर .	అవును , సర .	0.4665
नहीं , सर .	లేదు , సర .	0.4945
हमारे बॉ म बर .	మన బా ం బర లని .	0.4981
