Hindi	Telugu	Similarity_Score
एक घर , एक और त .	ఇ లలు , ఒక సత రీ .	0.5962
और वह ए ह सा स सच चा है .	ఆ ఫీ లి ంగ మా తరం నిజం .	0.5346
ब लिस	బ లి స	0.3506
गरे ग वि ट ल	గ రె గ వి టల	0.5449
परा य द वी प	ద వీ ప కల పం	0.5000
ए मिली वि ट ल	ఎ మి లీ వి టల	0.3907
गरे ग वि ट ल .	గ రె గ వి టల .	0.5801
अचछा , मैं अभी आता हूँ .	సరే , ఇ పపుడే వ సతుననాను .	0.4966
ब य ॉर न पे डर सन	బ యో ర న పీ డ రస న	0.6064
गरे ग ?	గ రె గ ?	0.4783
ब य ॉर न ?	బ యో ర న ?	0.5513
तुम अस ली हो .	నువవు నిజ మే .	0.5063
मैं इंतजार कर रहा था . . .	నేను ఎదు రు చూ సతుననాను . . .	0.5643
माफ ी मत माँ गो .	కష మా ప ణ లు ఆ పి క .	0.4815
वहाँ जाकर ब ट ु आ लेकर आओ .	ఆ పర సు తీసు కొ ని ఇలా రా .	0.5443
- तुम कया कर रहे थे ?	- నువవే ం చేసతుననా వు ?	0.4895
यह म ुम किन नहीं .	అది సా ధ యం కాదు .	0.4599
- यह टर ट लि सट ि क है .	- ఇది టర టి లి - స టి క .	0.5655
- ठीक है .	- తీసుకో .	0.4995
तुमहारी मदद के लिए शुकर गु जार हूँ .	చెపప ాల ంటే నీ సహా యా నికి ధనయవాదాలు .	0.5195
ब य ॉर न पे डर सन	బ యో ర న పీ డ రస న	0.6064
मुझे दिखा ओ . तुमहारे पास वो चि तर हैं ?	నాకు చూపి ంచు . నీ దగగర ఆ బ ొ మమ లు ననా యా ?	0.6148
" मुझे लगा था इ ला ज करवा लिया . "	" అది బాగు చేయి ంచా వ ను కుననాను . "	0.5853
" बा या ँ कं धा या दा या ँ वाला ?	" నీ కు డి చె య యా , ఎడ మ చె య యా ?	0.5081
गि रा ओ .	చె య యి .	0.3763
- नहीं .	- వదదు .	0.4612
भूल जाओ वो सारे भर म .	ఆ భ ర మ ల నుండి బయట పడు .	0.5537
मैं कैसा लगता हूँ ?	ఎలా కనిపి సతుననాను ?	0.4417
स रा य	మో టల	0.2866
द फ तर	ఆ ఫీ స	0.4224
यहाँ आओ , जान ू . ए , यहाँ आओ .	ఇలా రా , క యూ టీ . హే , ఇలా రా .	0.5417
ता क पर रख ने के दो घं टे बाद	ష ె ల ఫ లో పె టటి న రెండు గంట లకు	0.5999
नया बं दा कौन है ?	ఆ కొతత వాడు ఎవ డు ?	0.4909
मैं पी ला माल ले ने आई हूँ . इसे भर दो .	నాకు కొనని ప సు పు లు కావాలి . ని ం పి వ వు .	0.5841
ए मिली !	ఎ మి లీ !	0.3607
माफ करना . बहुत . . .	మన ని ంచాలి . అది . . .	0.6133
पलीज .	పలీజ .	0.3891
इ ज बे ल ?	ఇ జ బె ల ?	0.6513
इ ज बे ल ?	ఇ జ బె ల ?	0.6513
इ ज बे ल ?	ఇ జ బె ల ?	0.6513
नहीं ! नहीं ! मुझे लगा . . .	లేదు ! అలా కాదు ! నాకు . . .	0.6132
मैंने कोशिश की , पर मैं . . .	పరయతని ంచా ను , కానీ నేను . . .	0.5745
इ ज बे ल , रुको .	ఇ జ బె ల , ఆ పి క .	0.6427
आओ .	రా .	0.3353
और आपका बाहर निकल ना ?	మీ బయట పడ ే త ంత రం ఏ ది ?	0.5007
स वे चछ ा कर मि यों के साथ कभी - कभी होता है .	కొనని సా రలు ఇది వాల ంట ీ ర లకు జరుగు తుంది .	0.6129
याद दा श त लौ टी नहीं ?	నీ మ తి రాల ేదు కదా ?	0.4873
अचछा है मुझे यह जगह याद नहीं	దీని ని మళలీ మళలీ చూడ టా ని కె నా	0.4908
नहीं .	లేదు .	0.3291
मैं नहीं . . .	నా వలల కాల ేదు .	0.3873
- नहीं .	- లేదు .	0.3901
स व चल न , कृ त रि म जी व वि ज ञ ा न ,	ఆ టో మే షన , సి ం థ టి క బయ ాల జీ ,	0.6699
द थ ॉ ट वि जु अ ला इ जर !	ఆలోచ న ల ద ృ శ య ీ క రణ ి !	0.6582
और ए सट रॉ य ड ख न न के चल ते	ఇక గర హ శ కల మె ని ంగ అయితే	0.6313
मुझे देखो .	ననను చూడు .	0.3500
गरे ग .	గ రె గ .	0.4783
चलो भी .	అ రే రా .	0.3239
उनहोंने कया कहा ?	నీ తో ఏం చెపపా డు ?	0.4391
- किसी से मत क हो . मैं हूँ !	- ఎవరూ నమమ ర న కు . నేను ననాను !	0.5316
है ना ?	సరేనా ?	0.3738
तुमहारा यह धी र ज बहुत बडी बात है .	నీ ఓ పి కే నాకు చాలా బాగా న చచి ంది .	0.5107
मैं होता तो पास नहीं जाता .	అతని దగ గ రికి వెళళ ను , మే డం .	0.4609
बिना म रे .	చా వు తపప .	0.4478
जिंदगी के आ म उ तार - च ढ ा व .	అ వే జీవి త పు ఎ తతు ప లల ాలు .	0.6370
गरे ग ?	గ రె గ ?	0.4783
श ै म पे न .	షా ం పే న .	0.5295
रुको , कया . . .	ఆగు , ఏంటి . . .	0.6856
डॉ . क ले मे न स . . .	డా . క లె మెన స . . .	0.7604
तुम सच में इस जगह पर हो ?	నువవు నిజంగా ఇ కక డు ననా వా ?	0.4932
हाँ , अस ली हूँ .	హా , నేను నిజం .	0.4778
मुझे पता है तुम कौन हो ,	నువవు నాకు తెలుసు , కానీ	0.5031
आपका एक बेटा और एक बेटी है .	నీ కో కూ తు రు , కొ డు కు ఉననారు .	0.4881
मैंने कहा , " धयान से ,	నేను " జా గర తత , జా గర తత	0.5256
" मेरी चो ट ियाँ . मेरा दिमाग नहीं . "	నా జ డ లు నానన . నా మె ద డు కాదు " అని .	0.5710
पर डॉ . क ले मे न स का कहना है	కానీ డా క టర క లె మెన స పర కా రం	0.5922
वही कीजिए जो आपको सही लगे , ठीक है ?	మీకు ఏ ది మంచి దో అదే చేయ ండి , సరేనా ?	0.5238
गरे ग !	గ రె గ !	0.4783
इ ज बे ल !	ఇ జ బె ల !	0.6513
बहुत बुरा वि चार है !	అద ో దారు ణ మెన ఐ డి యా !	0.5327
- लि अ ंग , चलो .	- లి యా ంగ , పద .	0.5301
हमें अभी निकल ना होगा .	మన మి పపుడే వెళ ు తుననాం .	0.5059
यह सब बाद में देख ल ेंगे .	అవ ననీ తరువాత చూ సు కు ందా ం .	0.4924
- चलो .	- అ రే .	0.3889
चलो ! आओ !	పద ! అ రే !	0.5215
- पुलिस !	- పోలీ స !	0.4704
यह न क ली है . यह सब झूठ - म ूठ का है !	ఇది న కి లీ . ఇది న కి లీ ! ఇది న కి లీ !	0.5438
हम में से एक वापस जा पा ए गा	మన లో ఒక రు ఇంటికి వెళళ ాలి .	0.5497
- मुझे यहाँ नहीं रहना .	- లేదు , నే ని కక డు ంటా ను .	0.4789
यह सब . . .	ఇ దంతా . . .	0.6071
मैंने यह सा री ग ड ब ड की . मैंने .	ఈ చెతత ంతా నా కల ప నే . అదే నేను .	0.5970
मैं नहीं जा ऊँगा !	నేను వది లి రా ను !	0.5139
ब लिस	బ లి స	0.3506
नहीं , मुझे . . . मुझे तो ठीक ही लग रहा है .	లేదు , నాకు . . . నాకు బాగానే అనిపి ంచింది .	0.6253
ब धा ई हो . तुमने सभी को गलत सा बि त कर दिया .	శు భా కా ం కష లు . అంద రి నీ తపప ని ని రూ పి ంచా వు .	0.6197
वह . . . पर तुमहें पता है . . . कैसे . . .	అది . . . కానీ నీకు తెలుసా . . . ఇక . . .	0.8522
मैं यहाँ बैठ ा हूँ , मैं इससे जयादा . . .	నే ని కకడ కూ రచ ొ ని ఉననాను , నా కి ంత క ననా . . .	0.5807
- नहीं , यह मेरा अपना कुछ है . यही . . .	- లేదు , అవి కొంచెం వయకతి గ తం . అలా ం . . .	0.6686
हम जान बू झ कर ब रे न बॉ कस में से निकल गए .	కా వాలని ఆ బ రె యి న బా కస నుండి బయట పడ డా ం .	0.6489
सबसे पहले दिमाग में खु ल कर पार टी करना ,	నాకు మొద ట గురతు కు వచచే ది పార టీ ల గో ల ,	0.5929
वह पकका सै न फर नै ंड ो से प श चि म को गए ?	శా న ఫె ర నా ండ ో ప శ చి మా నికి వెళళ ా డ ంటా వా ?	0.5977
मैं हमेशा चि तर बना ता रह ता हूँ . . .	నేను ఎపపుడూ అది గ ీ సతూ నే ఉంటా ను . . .	0.6173
मैं ठीक हूँ . पर , तुमहारा नहीं पता .	బాగానే ఉననాను . నీ సంగ తి తెలియ ద ను కో .	0.5387
और मैं उसे ने चर ए न ड सा इं स मै ग जी न को	నేను దానిని నే చ ర అ ండ సె నస మా గ జె న కు	0.6526
धत ! डॉ . क ले मे न स , आप कया कर रही हैं ?	అబబా ! డా క టర క లె మెన స ఏం చేసతుననా వు ?	0.6665
तुमहें . . . तुमहें खुद देखना होगा .	నువవు . . . నీ క ళళ తో నువవే చూడ ాలి .	0.5841
मैं तुमहारी याद दा श त लौ टा कर र हूँ गी .	నేను నీ జ ఞ ా ప కాల ను తిరిగి తె సతాను .	0.5756
पर मैं दवा ले रहा हूँ , इसलिए . . .	మ ందు వే సు కుంటుననా ను లే , కను క . . .	0.6088
इसमें खास पी ले र ंग के करि सट ल हैं	దాని లో ఈ న కి లీ లో కా నని భ ర మి ం ప చేసే	0.5687
" हैलो , पापा , आपकी पी ठ कै सी है ? "	" హే , నానన , వీ పు న ొ పప ి ఎలా ఉంది ? "	0.6323
- पर अगर आप उस इ ला के के नहीं . . .	- కానీ , నీ ది ఆ పరా ంత ం కా కపోతే . . .	0.6064
परे स करि प शन री फि ल करवा ने के लिए ,	మీ పరి స కరి ప షన రీ ఫి ల కోసం ఎ నిమి ది	0.6011
कोई हमारे अ ड डे पर आया था , गरे ग .	అంటే , గ రె గ , ఇకకడికి ఎవరో వచచా రు .	0.6042
तुम मुझसे कह ती हो , " वह अस ली है "	నువవే కదా " అతను నిజం " " ఆమె కాదు "	0.5958
परे स करि प शन नंबर द बा इए और साथ ही	దయచేసి పరి స కరి ప షన నె ం బ రు తో పాటు	0.6009
इसे कुछ नहीं हुआ . शायद पे ट में	తన కే ం కాల ేదు . కొంచెం క డు పు న ొ పప ి	0.5181
कया ? हम तो गए काम से ! हे भगवान .	ఏంటి ? అబబా అంతా నా శ నం ! దేవుడా .	0.5781
हाँ , मुझे पता है मैंने ग ड ब ड की	హా , నేను తపపు చేసా నని తెలుసు ,	0.5393
- हतया नहीं ? देखा कया लि खा है ?	- కు టర లు లే వా ? అద ె ంట ో చూ సా వా ?	0.5667
ब य ॉर न के लिए बुरा लग रहा है .	బ యో ర నను తల చు కు ంటే బాధ గా ఉంది .	0.6200
जब आप तैयार हों , फोन कीजिए गा .	- త యా రు గా ఉనన పపుడు కాల చె య యి .	0.5470
पलीज ई मान दा री से जवाब दी जिए .	దయచేసి నిజ ా యి తీ గా జ వా బి వ వ ండి .	0.4677
सुनो , मैंने तुमहारी थी सि स पढ ी	చూడు , నేను నీ థ ీ సి స చ ది వా ను ,	0.5793
शुरू में ध ु ँ ध ला सा लगता है .	మొద ట లో అంతా మస క గానే ఉంటుంది .	0.5536
बाहर उन लोगों को देख रहे हो ?	ఆ బయ టు నన జ నా ల ంద రి నీ చూ సా వా ?	0.5515
मैं बाद में आकर ऑ र डर कर ूँगा .	నేను తరువాత ఆర డ రు ఇ సతాను లే .	0.5361
नहीं . बिलकुल नहीं . मुझे . . .	లేవు . అస స లు లేవు . నేను . . .	0.5933
तर कस ंग त सवाल , क ें डो अस ली है .	తా త వి క పర శ న , కె ండ ో వా సత వ మా .	0.6457
- तो , अगर क ें डो , अगर वह . . .	- అంటే , కె ండ ో ఉంటే , అతను . . .	0.6082
और दूस रा यहीं फ ं सा रह जाएगा .	ఇం కొ క రు ఇకకడ ే ఇ రు కకు పో వాలి .	0.5775
पे ड के पीछे दिखा ई दे रहे हो .	చె టటు వె నుక ఉననా రని తెలుసు .	0.5805
बहुत बढिया . बडी जलदी ले आए .	బాగా చేసా వు . తవర గా చేసా వే .	0.4887
