Hindi	Telugu	Similarity_Score
ए ली टा ने कहा कि 1 0 साल बाद शायद मैं नहीं र हूँ गी .	మ రో ప దే ళళ లో నేను ఉ నికి లోనే ఉండ నని ఎ లీ టా అ ంట ో ంది .	0.6089
अगर तुमहें और कुछ पता न हो तो , पयार के जैसा महसूस हो सकता है .	అది దా దా పు పరే మ లా గా అనిపి సతుంది , అంత కు మి ంచి నీకు తెలియ కపోతే .	0.5836
ल ंद न 2 0 7 5	ల ండ న 2 0 7 5	0.7708
- ओ मार का दल पहले पहुँ चा . - तुमने चु रा या ?	- ఓ మర గు ంపు ము ందే వచచింది . - దొ ంగ లి ంచా వా ?	0.6217
कया कर रहे हो ?	ఏం చేసతుననా వు ?	0.4943
व ु ल फ !	వ ూ ల ఫ !	0.5639
व ु ल फ !	వ ూ ల ఫ !	0.5639
ए ली टा !	ఎ లీ టా !	0.4074
व ु ल फ !	వ ూ ల ఫ !	0.5639
ए ली टा !	ఎ లీ టా !	0.4074
व ु ल फ !	వ ూ ల ఫ !	0.5639
ए ली टा !	ఎ లీ టా !	0.4074
व ु ल फ !	వ ూ ల ఫ !	0.5639
ए ली टा !	ఎ లీ టా !	0.4074
व ु ल फ !	వ ూ ల ఫ !	0.5639
ए ली टा !	ఎ లీ టా !	0.4074
और बात खतम कर ूँ .	అని అనిపి సతోంది .	0.3744
यह कया है ?	ఏంట ీ ఘ ో రం ?	0.3651
कैसे आ ना हुआ , टॉ मी ?	ఏంటి సంగ తులు , టా మీ ?	0.5403
इसलिए , लगा कि आकर मिल ल ूँ .	కను క , ఒక సారి వ ద దా మను కుననా .	0.5480
हाँ , हम दोनों ठीक हैं .	అవును , ఇదద రం బాగు ననా ం .	0.4781
और , बर टन ,	ఇక , బర టన ,	0.6727
मैं बार - बार ऐसा नहीं कर सकती .	అంటే , నేను ఇది చే సతూ ఉండ లేను .	0.5310
जब तक टॉ मी वो नहीं जानता है , वो आ सा नी से कह सकता है कि हमारा दोसत है .	వాటి గురించి తెలి సే ంత దా కా నేను మీ సనే హి తు డి నని చెపప డం టా మీ కి సు ల భ మే .	0.5870
और कोई गु ं जा इ श नहीं है .	అ ందుకు మ రో మా రగ మే లేదు .	0.5982
कया मतलब है तुमहारा ?	ఎందు లో చి కకు కుననాను ?	0.4850
कोई ह क नहीं कि मेरे कम रे में आकर मुझसे वह सब क हो .	నా గ ది లోకి వచచి , ఆ చెతత వా గే హ కకు నీకు లే నే లేదు .	0.6152
फ लि न !	ఫ లి న !	0.5027
फ लि न ?	ఫ లి న ?	0.5027
धत !	ఛ త !	0.3918
आप क ली न सि सट म चाहती थीं , डॉ क टर .	మీకు ఏమీ లేని వయ వ సథ కావాల ననా రు .	0.5438
मुझे यह सुन कर अचछा लगा , मैडम .	వి ంటు ంటే సంతోష ంగా ఉంది , మే డ మ .	0.4681
कल रात जो मौ त के साथ तुमहारा दु ख द साम ना हुआ ,	మొ నన రాతరి నీకు మ రణ ంతో జరిగి న దు ర ద ృష ట కర భ ే టి	0.6060
दरअसल , काफी लं बी कहानी है .	అది నిజ ానికి చాలా పెదద క థ .	0.4399
- कया चला या है ? - कुछ नहीं .	- ఏం ఆ డు తుననావు ? - ఏం లేదు .	0.6034
तो , सब ठीक है , अचछा ? चिंता मत करो .	కను క , ఫర వాలేదు , సరేనా ? ది గు లు పడ కు .	0.6306
परे शान करने के लिए .	అ లి కి డి చేసిన ందుకు .	0.4791
मेरे आ ते ही कम र ों से निकल ते नजर आ ते हो .	నేను క న పడ గానే గ దు లలో నుండి జా రు కుంటా వు .	0.6076
तुमहारा मतलब नहीं समझ ा .	నువవే మ ంటుననా వో తెలియదు .	0.4516
तक नी की स हा य ता दे ता है .	దాని మను గ డ కి , పర గ తి కి .	0.5753
तुमहें जरूर पता होगा , मेरी प तनी जो लो टो व परिवार की स दस य है .	ఇది నీకు తెలి సే ఉంటుంది , నా భా రయ , జ ొ ల ొ టో వ కుటుం బ స భ యు ర ాలు .	0.6401
पता है , आर आई ने उस काम को कैसे अं जा म दिया ?	ఆర ఐ ఆ కార యానని ఎలా సా ధి ంచి ందో నీకు తెలుసా ?	0.6102
" अग ले डी ए नए न म ू ने का इंतजार कर रहा था . "	" తరు వా తి డీ ఎ న ఏ న మూ నా కోసం ఎదు రు చూ సతూ . "	0.6855
फ लि न ?	ఫ లి న ?	0.5027
अब तुम कौन हो ?	నువవు ఎవ తతి వే ?	0.4431
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
फ लि न ?	ఫ లి న ?	0.5027
हम तुमहारे साथ हैं . हम यहीं हैं .	మే ం ఇకకడ ే ఉననా ం . నీకు మే ం ఉననా ం .	0.4564
ऐ श ने बं दो बस त किया . माफ करना .	యా ష ఇది ఏ ర పాటు చేసి ంది . సా రీ .	0.6052
बर टन ,	బర టన ,	0.5891
धत .	ఛ త .	0.3918
वि ल फ रे ड .	వి ల ఫ రె డ .	0.6253
अपना सक ै न करवा लो .	నీ స కా న చేయి ంచుకో .	0.4165
ए ली टा .	ఎ లీ టా .	0.4074
ले व जू बो व से मिलने आया हूँ .	లె వ జు బో వ ను చూడ టానికి వచచా .	0.6017
मैं हमारी पो लट से मिला .	నేను మన పో ల ట ను కలి శా ను .	0.5353
खुद से नहीं , बिलकुल नहीं .	లేదు , వయకతి గ తంగా చం ప లేదు .	0.5070
नहीं .	లేదు .	0.3291
धत .	ఛ త .	0.3918
जो तुम खेल रहे हो .	చూ సి భయ పడు తు ందే మో .	0.5109
हमें आ ख िर कार पता चला कि वह कहाँ रह ती थी .	ఆమె ఎకకడ ఉ ంటు ందో మే ం చి వ రికి కను క కుననా ం .	0.5853
- पहली चा ल . - पहली चा ल . हाँ .	- ఎ తతు గ డ . - ఎ తతు గ డ లు . అవును .	0.5910
कहानी को समझ ती हूँ . जिस की उममीद हो , उसका ठीक उल टा करना .	నియ మ ాలను ఉ లల ం ఘ ి సతా . ఏం ఆ శి సతా రో దానికి వి రు దధ ంగా చేసతా .	0.5513
निय म ों को समझ ती हूँ .	నియ మ ాలని కను గొ ంటా ను .	0.5221
ठीक है ? मैंने कहा न .	సరేనా ? నీకు చెపపా ను .	0.5280
फ लि न ?	ఫ లి న ?	0.5027
उसका क ने क शन का टो .	ఆమె సం ధా నం తె ంచు .	0.5176
कोशिश कर रहा हूँ , जान . पर पो लट करने नहीं दे रहे .	పని చేసతుననా , బంగా రం . కానీ పో ల ట స ని రో ధి సతుననారు .	0.5876
अगर मे ट पुलिस ने उसे दोबारा देखा ,	పోలీసు ల కి ఆమె మ రో సారి ఎదు రు పడి తే ,	0.5569
सभी की बात कर रहा हूँ .	మన అంద రి అంత ం , బంగా రం .	0.4855
मैं तुमहें यकीन दि ला ती हूँ . ऐसा कुछ नहीं है . . .	నేను హా మీ ని సతుననా . అసలు చూడ ాల సిన వి ఏ వీ లేవు . . .	0.6536
ए ली टा ने मुझसे कहा कि 1 0 साल ों में मर जा ऊँ गी .	నేను 1 0 ఏ ళళ లో చని పో తా నని ఎ లీ టా చెపపి ంది , యా ష .	0.6369
तुमहें मेरी जी त का न गा डा सुना ई नहीं दिया ?	నా వి జ య నా దానని నువవు భ వం తు ల పె విన డం లేదా ?	0.5916
नहीं .	కాదు .	0.3291
पकका , यही जगह है ?	ఆ చో టు ఇదే న ంటా రా ?	0.4632
हम इसे जै क प ॉ ट कहते हैं .	మే ం దానని జా క పా ట అంటా ం .	0.5831
सब कुछ साथ मिला कर ,	అన నీ కలిసి వచచా యి ,	0.4331
शायद ख ौ फ में उममीद ज गा ने .	మ రణ సమ య పు హా స యం అనుకుంటా .	0.6173
म हा मा री .	మ హ మ మా రి .	0.4027
और फिर सब खतम हो गया .	ఆ తరవాత అంత ం వచచింది .	0.5083
रि सर च इं स टी ट यू ट उस शा ं ति और सम ृ द धि से ला भा न वि त होता है जिस के बद ले में	ఈ రె ండి ంటి వల లా వచచే శా ంతి , సం పద ల నుండి రీ సర చ ఇ నస టి ట యూ ట పర యో జ నం పొ ంది ,	0.7167
जब मुझे नी ंद नहीं आती , तो तुम दोनों भाई - बहन की पह े लिया ँ सु ल झा ती हूँ .	ని దర రా నపపుడు , నువ వ ూ , మీ అ కక అనే చి కకు ము డిని వి పప డానికి పరయతని సతు ంటా .	0.6550
यहाँ तुम मेरे दोसत बन कर रह सकते हो , या मेरे दु श मन . तुमहारी मर जी है .	ఇకకడ నువవు నా సనే హి తు డి గా ఉండ ొ చచు లేదా నా శ తరు వు గా ఉండ ొ చచు . నీ ఇషటం .	0.6355
पर जैसे ही पता चला , उसे याद आ जाएगा कि वह एक पुलिस वाला है .	కానీ తెలి సిన వెంట నే , తాను పోలీసు నని అతనికి గురతు కొ సతుంది .	0.5739
तुमने और कॉ नर ने अ टा री में च रस छु पा दी थी और मुझे मिली थी ?	నువవు , కా న ర గా ం జా ను అ ట క లో దా సతే , నేను కని పెటటా , గురతు ందా ?	0.6293
एक म क कारी की झ ल क दिख ी , मान ो तुम पर यकीन नहीं किया जा सकता .	అద ొక రక మెన మో సం లా అనిపి సతుంది , అంటే నినను నమమ లేని గు ణ ంగా .	0.6076
पर शायद तुमहारा मा लि क जहाँ से है , वहाँ यह एक आ म नाम होगा .	కానీ నీ య జ మా ని పరా ంత ంలో అది చాలా మా మూ లు పే రని అనుకుంటుననా .	0.5740
ऐ श और ऑ सि यन पता लगा ल ेंगे कि परि फर ल कहाँ से ऑ परे ट हुए थे .	ఈ పె రి ఫర లస ను ఎ కకడి నుండి న డి పా రో యా ష , ఆ సి యన కని పెటట గల రు .	0.6679
पर मैं तुमहारे साथ अके ले में कुछ बात करना चाहती थी , ले व .	కానీ నేను నీ తో ఓ అ రు ద ె న ఏ కా ంత సమయం ప ంచుకో వాల ను కుననా , లె వ .	0.6270
मे ट पुलिस ने आर आई से तक नी की मदद लेकर उस समस या का ह ल किया ,	ఆర ఐ సా ం కే తి క మ దద తు తో న గర పోలీసు లు ఆ సమసయ ను పరి ష కరి ంచారు .	0.6696
ख ून की जा ँच करती हूँ , हे फ टी मार ट में सी टी सक ै न करवा लो .	నీకు రక త పర ీ కష చేసతాను , హె ఫ టీ మార ట లో సీ టీ స కా న రా సి సతాను .	0.6353
कुछ अचछा करने का मौ का , दुनिया देख ने का , ऐसी बे कार बातें .	ఇది మంచి చేసే , పరప ంచా నని చూ సే అవకా శం అని చెతత చెపపి ంది .	0.5864
हमें मार ने के लिए , किसी को पीछे आने में कितना समय लगे गा ?	ఇం కొ క ము ఠ ా వచచి మన లని చం ప డానికి ఇంకా ఎంత సమయం పడు తుంది ?	0.6162
फिर मुझे ए ह सा स हुआ कि मैंने जि से बच कर निकल ना समझ ा था ,	అపపుడు గర హి ంచా , న కకి న కకి పో వడం అని నేను అను కు ంటు నన ది ,	0.6171
तुमहें और को र बे ल पि के ट को जि मी ज में हाथ मिला ते देखा .	జి మ మీ స వ దద నువవు , కార బె ల పి కె ట చే తులు కల ప డం చూశా ను .	0.6771
सा त हफ ते पहले का , उसका हा ल ही का सक ै न इस ते माल किया .	ఏ డు వా రాల కరి తం తీ సిన అతని ఇ టీ వ లి స కా న వా డా ం , డా క టర .	0.6320
कया लगता है मैं ए ली टा को किस काम के पैसे दे रहा था ?	ఏ పని చేసి పెటట మని ఎ లీ టా కు చె లలి ంచా నని అనుకుంటుననా వు ?	0.5737
ऐसे पल होते हैं जब कि सम त बडा ख ौ फ ना क मो ड ले ती है .	వి ధి అ టె నా ఇ టె నా ఎ టె నా వెళళ ే కష ణ ాలు కొనని ఉంటా యి .	0.6350
गलत होने से पहले , तुमने और भी बहुत कुछ देखा .	కానీ ఘ ో ర ాలు చూడ టానికి ముందు మంచి వె నన ో చూశా వు .	0.5528
- शायद सभी हे ड से ट की बात कर रही थी . - हे भगवान .	- ఆమె అనే ది అనని హె డ సె ట లని అనుకుంటా . - దేవుడా .	0.6162
मैं मान ती हूँ , मुझे यह बात कभी अचछी नहीं लगी	నేను బా హా ట ంగా చెప తుననా , నువవు అలా జా రు కో వడం	0.5762
मुझसे झूठ बोल ते समय , तुमहारा चे हरा देखना है .	అబ దధ ం చెప తు ండ గా నీ ముఖ క వ ళ ి కలు చూడ ాలని ఉంది .	0.5966
एक कं प नी है जो इन से ऐसे वी डियो बना दे ती है .	ఇలా ంటి వాటి ని సి మస గా మార చే కం పె నీ ఒక టు ంది .	0.6308
दोबारा आप से मिल कर अचछा लगा , डॉ क टर न यू लै ंड .	మిమమలని మళళీ చూడ టం బాగుంది , డా క టర ను లా ండ .	0.6317
हाँ , पर , बर टन , माँ को फिर से दिख ने लगा है .	అవును బర టన , కానీ అమమ కు మళళీ చూ పు వచచింది .	0.6239
पै र का ँ प ने लग ें और मु ँ ह से झा ग निकल ने लगे ,	నో ట లో ను రగ కార చే పరిసథి తి ని మనం భ రి ంచ లే ం ,	0.6752
कुछ नि हि त सी मा ओं से आगे जाने से रो क ती है .	కొనని అ లి ఖ ి త హ దదు లు దా ట కుండా చూ సు కు ంటుంది .	0.6365
- तो फिर . . . - व ु ल फ के बिना नहीं जा ऊँ गी .	- అలా అయితే . . . - వ ూ ల ఫ రా కపోతే నే న ూ రా ను .	0.7091
पापा की मौ त के बाद मैंने सब कुछ संभा ला .	నానన పోయా క , ఇంటి ని గా డి లో పె టటి ంది నేనే .	0.5216
तो कोई सो चे गा कि आप पुलिस के पास जाएँगे .	పోలీసు ల దగ గ రికి వెళ తా రని మనం అనుకుంటా ం .	0.5759
मैं हा ल ही के कुछ मस ले ह ल करना चाहता था .	కొనని విషయ ాలను నీ ద ృష టి కి తీసుకు రా వాలి .	0.5639
- मैं उसे अपने बस में करती हूँ . - बिलकुल .	- దాని పె నియ ంత రణ సా ధి సతాను . - అద ది , విషయం .	0.6036
किसी बेवकूफ ने कहा कि मेरे लिए काम है .	ఎవ డో వెధవ నీ దగగర నాకు ప ను ందని చెపపా డు .	0.5541
जो ले व जू बो व का सा थी भी जाना जाता है .	లె వ జు బో వ స హాయ కు డి గా ను ఇ త నికి పేరు ంది .	0.5891
और फिर , शायद मि स ऑ स व लड से शादी कर ूँगा .	ఆ తరవాత నా పెళళి కి వ ధ ు వు ఆ స వాల డ గా రు .	0.6328
कोई खत रा नजर नहीं आया . माफ ी चाहती हूँ .	అందు లో హా ని ఏమీ లేదు గా . ననను కషమించు .	0.5703
वैसे , उसका क ने क शन बस कट ने ही वाला है .	కానీ ఈ పరిసథి తి అను కష ణం మా రే లా ఉంది .	0.6193
यह नहीं जाएगा . बचचे अ गवा हो रहे हैं .	అతను వెళళ డు . పిలల లని అ ప హ రి సతుననారు .	0.5881
मन करता है कि इन हें न दी में फ ें क द ूँ	వీ టి ని న ది లో పా రే సి వది లి ంచు కు ందా మా	0.5414
आ ख िर कार , वह रहा हमारा क ले प ट क नै क शन .	చి వ రికి , క లె ప ట తో ఉనన ల ం కె దొ రికి ంది .	0.6204
