Hindi	Telugu	Similarity_Score
गो ल !	గో ల !	0.4188
- गो ल ! - गो ल !	- గో ల ! - గో ల !	0.5486
मेरी बच ची .	నా బంగా రం .	0.4207
यह सही कह रहा है .	వారు అనన ది నిజ మే .	0.4854
यह बहुत बडा मै च है .	ఇది చాలా పెదద మయా చ .	0.5486
वाह .	భలే .	0.3239
हमारा नि रण य हैं ड गो ला है , है ना ?	హ యా ండ బ ాల అని చెపప ాలి , అంతే కదా ?	0.5601
हाँ !	భలే !	0.3574
पर अब न यू ट स ने गो ला चु रा लिया है .	కానీ , న యూ ట స బ ాల ని తీ సే సు కుననా రు .	0.6545
नहीं .	లేదు .	0.3291
पर अगर तुमहें ऐसा लगता है , तो अपने दिल की आवा ज सुनो .	కానీ నీకు అలాగే అనిపి సతే అపపుడు నీ మన సు చెపపే ది చె య .	0.5897
और गो ला अंदर गया .	అలాగే గో ల చేశారు .	0.4521
नहीं !	లేదు !	0.3291
मुझे समझ नहीं आ रहा तुम इसका सं बं ध फु ट गो ले से कैसे जो ड सकती हो .	దీని ని నువవు ఫ ు ట బ ాల తో ఎలా పో ల చ గల వో నాకు అస స లు అరథం కా వడం లేదు .	0.6788
हाँ . बिलकुल .	అవును . అంతే .	0.5070
पर व हा इट टे ल स अपने म जब ूत बचा व के साथ तैयार हैं .	కానీ జి ంక లు తమ బ ల మెన డి ఫె న సు తో సిదధ ంగా ఉననాయి .	0.6645
तुम यह संभाल लो गे .	నువవు ఇది చేయ గల వు .	0.5380
चलो , सी धे काम की बात करें .	ఇక నే రు గా విష యా నికి వ దదాం .	0.5368
नहीं .	లేదు .	0.3291
इसे काम से निकाल दिया जाएगा .	వారి ని పని లో నుండి తీ సే సతా ం .	0.4453
ओह , वाह .	ఓహ , భలే .	0.5082
तुम हम पर गो ले फ ें क रहे हो कयोंकि हम न यू ट स के फै न हैं ?	మేము న యూ ట స అభి మా ను ల ం అని చెపపి మా మీద కు బ ాల ని త ననా రా ?	0.6746
- गो ल ! - गो ल !	- గో ల ! - గో ల !	0.5486
अचछा , पता है कया ?	సరే , ఒకటి చెపప నా ?	0.4958
मुझे पास करो !	నాకు పా స చె య !	0.4826
शुरू करने से पहले , कया मैं एक सवाल पूछ सकता हूँ ?	మనం మొద లు పెటట డానికి ముందు , నేను ఒక పర శ న అడ గొ చచా ?	0.5960
सही है !	క రె క టు !	0.3692
सही है !	క రె క టు !	0.3692
सही है !	క రె క టు !	0.3692
सही है !	క రె క టు !	0.3692
बहुत बुरा .	చాలా తపపు !	0.4312
सही है !	క రె క టు !	0.3692
यह छ ल है . हमें बहुत चिंता हो रही थी .	చాలా మో సం చేసా వు ! మేము చాలా భయ పడ డా ం !	0.5537
नहीं , हम यह जी त सकते हैं .	లేదు , మనం దీని లో గె లవ గల ం .	0.5607
अरे !	హేయ !	0.3519
यह काम कर रहा है !	ఇది పని చే సతోంది !	0.4164
मुझे नहीं लगा था हम यह कर ल ेंगे .	మనం గె లు సతా ం అని నేను అనుకో లేదు .	0.5336
हाँ !	భలే !	0.3574
बढिया नि रण य !	గొపప నిరణ యం !	0.4296
बढिया नि रण य !	మంచి నిరణ యం !	0.4534
मुझे न यू ट स का लोग ो और उनके र ंग ों के साथ - साथ उनके ज शन मना ने का तरी का भी पसंद है : उ त त म .	నాకు న యూ ట స లో గో , దాని రం గు లు అలాగే ఆట గా ళలు వి జ యానని వే డు క చేసు కునే వి ధా నం ఇషటం : క లా సీ .	0.7036
मैं चाह े देर से आई हूँ पर कम से कम मैं हमारे बु जु र ग जी वन दा ता के लिए कुछ लेकर आई हूँ .	నేను లే టు గా వచచి ఉండ ొ చచు , క నీ సం నేను వ ృ దధ ా ప యం లో ఉనన మన ము స లి పరా ణ దా త కు ఏమెనా తె చచా ను .	0.6725
तुम शुरू में गो ले को ले जाना , उससे मेरे पास कोई नहीं होगा , तो तुम मुझे पास दे देना .	కాబటటి నువవు బ ాల ని మొద లు కు తీసు కె ళళు , నేను ఖ ా ళ ీ ఏ ర ప రు చు కుంటా , నువవు నాకు పా స చె య .	0.6297
मुझे यह सोच कर अचछा लगता है कि कैसे यहाँ आ ना अ ती त में क दम रख ने जैसा है .	ఇకకడికి రా వడం కాల ంలో వెన కకి వెళలి న టటు గా ఉంటుంది అని నాకు అనిపి సతుంది .	0.6069
कृपया , अपनी सी टी दे दी जिए जो पर ीक ष ा पास करने पर आपको लौ टा दी जाए गी .	దయచేసి నీ వి జి ల ని ఇ చ చేయ , టె సట ు పా స అయ యా క దానిని తిరిగి నీకు ఇ సతా ము .	0.5849
और उसकी नजर ें जहाँ हो नी चाहिए थीं , उसके सि वा य कहीं भी और हैं .	కానీ వాళళ క ళళు మా తరం ఎకకడ ఉండ ాలో అకకడ కా కుండా ఇం కె కకడ ో ఉననాయి .	0.5953
- तुमने हार मान ली ? - नहीं , हम बस अपनी यो जना बना रहे थे .	- ఆట ను వ దు లు కుంటుననా రా ? - లేదు , ఇ పపుడే మా వార మ - అ ప అయి ంది .	0.6526
ब शर ते तुम कि नहीं खास फु ट गो ले टी म ों की बात न कर रही हो .	కా కపోతే నువవు కొనని ఫ ు ట బ ాల జ ట లను ఉద దే శి ంచి చెప తే తపప .	0.6716
. . . और फै न स ने काफी दु ः ख देने वाली ना रे बा जी की .	. . . కారణ ంగా అభి మా ను లు కో ప ంతో అ రి చి ని న ది ంచారు .	0.6822
तुमहें को रस को पूरा करते देख कर बहुत खुशी हुई .	నువవు ఆ కోర సు ను పూరతి చే సతు ంటే చూడ డం భలే ఉంది .	0.5549
मुझे अफ सो स है मैं भा वना त म क रूप से शा मिल हुआ .	నేను ఇంత గా ఆ శ లు పె ంచు కునన ందుకు బాధ పడు తుననాను .	0.5976
फिर से , ठीक से दि ला सा नहीं दे रहे . माफ करना .	మళళీ చెప తుననా , మేము బాగా ఓ దా రచ లే ం . కషమించు .	0.6192
साफ है , तुम नहीं जानती ं तुम कया च ूक रही हो .	నువవు ఏం మి స అవు తుననా వో నీకు అస స లు తెలీదు .	0.6004
पर अचछा लगे गा अगर तुम कि ता ब एक तरफ रख कर	కానీ నువవు కొంచెం నీ పు సత కా నని ప కక న పె టటి	0.5540
साफ दिख रहा है , वह खिला डी ना ट क कर रहा था .	ఆ ప లే య ర కావాల నే ద ె బబ త గి లి న టటు న టి ంచారు .	0.5807
नौ करी पा ने के लिए तुमने बहुत मे ह न त की थी	పని చేసా వు అని గురతు పెటటు కో వడం చాలా ముఖ యం ,	0.6028
जहाँ हार ने वाली टी म को खा लिया जाता है .	అందు లో ఓ డి న జ టటు ను పర తయ రథ ి తి నే సతుంది .	0.5629
इस जगह को बे कार समझ लेना बहुत आ सान है .	ఈ పర దే శా నని చినన చూ పు చూడ డం చాలా సు ల భ ం .	0.6136
वैसे मैंने इस न ती जे की आ शा नहीं की थी .	అలా జరుగు తు ందని నేను అస స లు అనుకో లేదు .	0.5821
मुझे तुमसे बेहतर होने में मजा आता है .	నీ కంటే ఏ పని నె న బాగా చేయడం నాకు సర దా నే .	0.5652
एक बार मैं भूल गया कि मैं रे फ री हूँ , मुझे पास मिला और मैंने गो ल कर दिया .	ఒక సారి నేను రె ఫ రీ ని అనన విషయం మర చి పోయి , ఒక బ ాల వ సతే దానిని త నని స కోర చేశా .	0.6210
मैं तो इससे कहीं बुरा कर चुका हूँ .	నేను ఇంత క ననా దారు ణ మెన ప ను లు చేశా .	0.5467
जो एक बहुत सु ंदर सं यो जन बना ता है , काफी ह द तक तुमहारे फु ट गो ले की तरह .	కారణ ంగా నీకు బాగా న చ చే ఫ ు ట బ ాల లో లా గే అదభు త మెన సా మర స యం ఏ ర పడు తుంది .	0.6956
तुम लोगों ने भी वह उल लं घ न देखा ना ?	మీరు కూడా ఆ ఉ లల ం ఘ నను చూశా రు , కదా ?	0.6269
अब मैं खुशी - खुशी खतम हो सकता हूँ .	ఇపపుడు నేను సంతోష ంగా క నను మూ య గలను .	0.5391
गर व मिल ता है कि तुम सामने वाले से बेहतर हो पर खेल ने में मजा आए गा .	అనే ఫీ లి ంగ వ సతు ందని నాకు తెలుసు , కానీ ఇది ఆడ డం భలే సర దా గా ఉంది .	0.6501
तुम में से हर एक को हमारे इस अ तया ध ु निक बा धा को रस को पार करना होगा .	మీ లో పర తీ ఒకక రూ మా అత యా ధ ు నిక ఆ టం కాల కోర సు లో పరి గె తత ాల సి ఉంటుంది .	0.6453
पर यह अब कुछ जयादा ही हो रहा है .	కానీ నువవు మ రీ దూ రం వెళ తుననావు .	0.5413
- अभी नि रा श होने की कोई बात नहीं . - चलो , हम हार तो नहीं रहे .	- ఇంకా అ పపుడే ని రా శ పడ ాల సిన పని లేదు . - అంటే , మనం ఓ డ డం లేదు కదా .	0.6456
तुम दोनों यहाँ कया कर रहे हो ?	మీరు ఇదద రూ ఇకకడ ఏం చేసతుననా రు ?	0.5309
एक परा ण ी ने एक छो टा गो ला बना या और दूसरे परा ण ी से कहा . . .	ఒక మనిషి ఒక చినన బం తి ని చేసి , ఇం కొ క మనిషి తో ఇలా అననా రు . . .	0.6266
बीच में बा धा डाल ने के लिए , तुमहारी पर ीक ष ा सबसे पहले होगी .	మధయ లో అంత రా యం కలి గి ంచిన ందుకు , నువవే ముందు టె సట ు తీసుకో వాలి .	0.6344
अधि कारी बहुत मे ह न त से नि रण य के बारे में चर चा कर रहे हैं .	అ ఫీ షి య లస నిరణ యానని వె లల డి ంచే ముందు బాగా చ ర చి ంచు కుంటుననా రు .	0.6331
कि मैं बार - बार गलत होता हूँ .	ఎపపుడూ తపపు లు చే సతు ంటా ను అని .	0.5104
और अगर मेरे खतम होने से पहले तुम दोसत नहीं ब ने , तो वह मेरे खतम होने की वजह बन जाएगा .	అలాగే నేను చచ చి పో యే లో గా మీరు ఫ రెండ స కా కపోతే , అపపుడు నా చా వు కు అదే కారణ ం అవు తుంది .	0.6205
पर हमेशा ऐसा नहीं हो पा ता .	కా కపోతే , అలా అ సత మా ను జరగ దు .	0.5188
मैं कभी भी खतम हो सकता हूँ .	నేను ఏ కష ణ మెనా చచ చి పో వచచు .	0.5190
या तुम अ चा न क खतम हो जाओ गे .	లేదా స డ న గా చచ చి పో తా వే మో .	0.5517
मैंने सब को नि रा श कर दिया .	నేను అంద రి నీ బాధ పెటటా ను .	0.5493
तुमहें मिल कर भी अचछा लगा .	నినను చూడ డం కూడా సంతోష ం .	0.5275
अगर तुमहें लगता है कि एक ज ंग ल को देखना रो मा ं च क है ,	సరే , నీకు ఒక అడ వి ని చూడ డం లో అంత సంతోష ం ఉంది అంటే	0.6095
जैसे फु ट गो ले के मै दा न में केवल घ ा स पर धयान देना .	ఫ ు ట బ ాల ఫీ ల డ లో ఉనన గ డ డిని మాతరమే చూ సిన టటు ఉంటుంది .	0.6651
- तुमहें होना भी चाहिए . - न यू ट स बहुत शान दार जी व हैं ,	- మీరు అలాగే ఫీ ల అవ వాలి . - న యూ ట స చాలా గొపప జీ వు లు ,	0.6707
यह मै च हमारे कट टर परति स पर द धी , न यू ट स के वि रु द ध है .	మా బ దధ శ తరు వు లెన న యూ ట స జ టటు తో ఒక మయా చ న డు సతోంది .	0.7234
कया यह गो ले के खेल ों के आकर ष ण का एक कारण नहीं है ?	బ ాల తో ఆ డే ఆట లలో ఉండే ఆ స కతి కర మెన విషయం అదే కదా ?	0.6542
व हा इट टे ल स उनके च ंग ु ल से बच ने के लिए हर कत में आए .	ఆ జి ంక లు వాటి ని వది లి ంచుకో వడానికి పరయతని ంచా యి .	0.5611
हम ह ल का ज हर पी ने के लिए द स लॉ पी जग जा रहे हैं .	మనం మ ద యం తా గ డానికి ది స లా పి జ గ కు వెళ తుననాం .	0.6698
- गो ल ! - गो ल , बे बी ! हाँ !	- గో ల ! - గో ల , బ ే బి ! సూ పర !	0.6888
- कितनी ग ह री बात . - मेरा दिमाग तो जैसे फ ट गया .	- అరథ వ ంత మెన మాట లు . - నా బు ర ర పే లి న ంత పని అయి ంది .	0.6367
तुम सच में सुन रहे थे .	నువవు నా మాట లు వి ననా వు .	0.4819
तुम उस को को की टि क की जि तनी ही मी ठ ी हो जो तुम हमेशा मेरे लिए ला ती हो .	నువవు నా కోసం పర తీ సారి తె చ చే చా క లెట అంత టి తి యయ ని మన సు ఉనన వయకతి వి .	0.5931
मेरा डर खतम नहीं होगा .	ఎంత మ ందు తా గి నా పో దు .	0.4584
मैं इसके बारे में पूरी तरह आ श व सत नहीं हूँ .	నాకు నేను అందు లో పా స అవు తాను అనిపి ంచడం లేదు .	0.5282
कि परा ण ी उस में तुमहारी आँख ों के सामने शान दार	అలాగే మన క ళళ ము ందే లె వ లో ఆట గా ళలు అదభు త మెన	0.6106
हमें तुम पर भरो सा है !	మాకు నీ మీద నమమ క ము ంది !	0.5463
हमें तुम पर भरो सा है !	మాకు నీ మీద నమమ క ము ంది !	0.5463
रे फ रि यों को प कष ी - सं बं धि त रु का व ट ों के लिए पर शि कष ण दिया जाता है	రె ఫ రీ లకు ప కష ు ల వలల ఎదు ర యయ ే అడ డం కు ల విషయం లో చాలా ట రె ని ంగ ఉంటుంది ,	0.7056
किसी वा सत व में दिल च सप चीज में सच ची दिल च स पी दिखा ने के लिए धनयवाद .	నిజంగా ఆ స కతి గా ఉండే విషయం మీద నీ ఆ స కతి ని చూపి ంచిన ందుకు థాంక స .	0.6095
तुम हा उल रस हम से हार ना चाहते हो जैसे कल रात तुमहारी टी म हा री थी ?	మీ హ ౌ ల రస కి కూడా ని నన రాతరి మీ జ టటు ఓ డి న టటే ఓ డి పో వాలని ఉందా ?	0.6068
देखो , यह एक गलती थी .	చూడు , ఇది ఒక పొ ర పాటు .	0.5553
अजीब है उनहोंने अपनी टी म का नाम इतने ना जु क जी व के नाम पर र खा .	అంత బ ల హ ీ న మెన జీవి పేరు ను తమ జ టటు కు పెటటు కో వడం వి ంత గా ఉంది .	0.6582
अब इन के पास मौ का है .	ఇదే మన వాళ లకు ఛ ా నస .	0.5786
तुमहारे वापस आने से बहुत अचछा लग रहा है .	నువవు తిరిగి రా వడం చాలా సంతోష ంగా ఉంది .	0.5422
हम दो से पीछे हैं और तुमहें अब समझ दा री से काम करना होगा .	మనకు రెండు గో లస త కకువ ఉననాయి , నువవు సరి గగా ఆడ డం మొద లె టట ాలి .	0.6166
मुझे लगता है तुमहें सच में मजा आए गा .	నీకు ఈ ఆట నిజంగా న చచు తు ందని నా ఉదదేశం .	0.5641
- रे फ री , कृपया . - छ ल .	- రె ఫ , పలీజ . - మో సం .	0.6957
ठीक है . अगर तुम दोनों यही चाहते हो .	సరే . మీ ఇదద రికీ అదే చూడ ాలని ఉంటే సరే .	0.5667
अपने खिला डि यों की का बि लि य त को छोड कर झ ट से किसी भी और चीज पर दो ष डाल देंगे .	తమ ఆట గా ళల నె పు ణ యం మీద తపప మి గ తా అనని ంటి పె ని ంద లు వే య డానికి ముందు ంటా రు .	0.6651
परा ण ि यों को यह वि चार इतना अचछा लगा	మను ష ు లకు ఈ ఐ డి యా ఎంత గా న చచి ంది అంటే ,	0.5526
कि परा ण ी अपनी पसंद ी दा टी म ों से अपना पयार दिखा ने के लिए	కొ ంద రు తమ ఫ ే వర ె ట జ టటు మీద ఉనన ఇష టా నని వయ క త పర చ డానికి	0.5984
यह ता कत कै सी लगी ?	గ టటి గా త ననాను కదా ?	0.5255
हम परा ण ी अपनी रो ज मर रा की जिंदगी में इतने उल झ जाते हैं	మను ష ు ల మెన మనం రోజు వా రీ కార య క లా పాల లో ని మ గ నం అయి పోయి	0.6176
परा कृ ति क आ वास के ऊपर सट े डि य म बना या .	ఆ ప కష ు లకు ఏ మా తరం న చచ లేదు అను కు ంట .	0.6688
जरूर . कयों नहीं ?	సరే . పరయతని సతా వా ?	0.4562
मुझे इस बात ची त की कमी नहीं ख ल ती .	ఇలా ంటి చ రచ లకు ద ూర ంగా ఉండ డం మంచిది .	0.5750
हम ज ंग ल में हैं .	మనం అడ వి లో ఉననా ం .	0.4617
तुमहारी यह कहानी भी जा ँच ले ते हैं .	నీ థ ి య రీ ఎంత వర కు క రె క టో చూ దదాం .	0.5852
हम यह कर रहे हैं !	మనం గె లు సతుననా ం !	0.4168
- पर मुझे लगता है उस परा ण ी को अ ड ं गा मा रा गया ? - मैं वह नहीं देख पा या .	- కానీ ఆ వయకతి కి క ాలు అడ డు పెటటా రు కదా ? - నాకు కూడా ఐ డి యా ఏం లేదు .	0.6690
पर मैं बा ह री - श ून य ता का खो ज करता	కానీ నేను ఒక అంత రి కష అన వే ష కు డిని	0.5909
और फिर उसे वापस ला ओ , चाह े तुमने उसे न पढ ा हो .	అలాగే మీరు చ ద వ క పోయి నా , దానిని తిరిగి తీసుకు రండి .	0.5560
हाँ , जरू री नहीं है . तुम यह देख रही हो , है ना ?	ఏ మో , నాకు తెలీదు . నువవు చూ సతుననా వు కదా , ఏమ ంటా వు ?	0.6158
साफ है , यह इन का पहली बार आ मना - साम ना नहीं हुआ है .	తో డే ళళ ను ఎదు ర కో వడం వాటి కి ఇది మొదటి సారి కాదు .	0.5778
परा ण ी अपनी फु ट गो ले की टी म ों को लेकर काफी जो श में आ जाते हैं .	మను ష ు లు తమ ఫ ు ట బ ాల జ టల విష యా నికి వ సతే చాలా ఉద వే గా నికి గురి కా గల రు .	0.6415
- हाँ ! - अरे , हाँ !	- భలే ! - ఓహ , భలే !	0.5691
मैंने पढ ा था कुछ ब ज सट ि ं गर स या नि म ध ुम क ख ियाँ एक बार ड ंक मार कर ही खतम हो जाती हैं .	నేను నిజ ానికి బ జ స టి ం గర లు ఒకక సారి ఎవరి నె నా కు టట గానే చచ చి పో తా యి అని వి ననాను .	0.6403
