Hindi	Telugu	Similarity_Score
मि सटर आ दिल ख न ना ?	మిసటర ఆ ది ల ఖ ననా ?	0.5513
मैडम .	మే డ మ ?	0.2662
सा ला .	అబబా .	0.2667
नहीं . नहीं .	లేదు . లేదు .	0.3563
दुनिया का सबसे बडा सम लै ंग ि क फि ल म फ े सट ि वल है .	అది పరపంచ ంలో నే అ తి పెదద గే ఫె స టి వల సు లో ఒకటి .	0.6317
ये लो .	ఇది గో .	0.4399
ज स सी !	జ స సీ .	0.4866
इस बार पुलिस में रि पो रट करनी चाहिए .	ఈ సారి పోలీ స కి వాడి పె రి పో ర టి వ వాలి .	0.4474
अरे .	హేయ .	0.3519
फै जा ?	ఫె జా ?	0.4884
तुमने फै जा की जिंदगी बचा ई है .	నువవు ఫె జా పరా ణ ా నని కా పా డా వు .	0.5385
मैं ड रे स वापस ही करने वाली थी .	నేను డ రె స తిరిగి ఇ చ చేసే దా న నే .	0.5360
हाँ .	సరే ,	0.2771
पर अपना एक ही तो बेटा है . उसके भ वि ष य के बारे में सोच ना होगा .	కానీ తను మా ఒకక గా న ొ కక కొ డు కు . వాడి భ విష యత తు ద ృ ఢ ంగా ఉండాలి గా .	0.6555
फ े रे नहीं होंगे .	పర ద కషి ణ లు ఉండ వు .	0.4351
मैंने गलती कर दी .	నే నో తపపు చేసా ను .	0.5082
- पर ठीक कभी नहीं हो सकता . - हो सकता है .	- కానీ ఎ పపటి కీ సరి కాదు . - అవును , అవ గల దు .	0.5933
नहीं .	కాదు .	0.3291
नहीं .	లేదు .	0.3291
शि बा नी , तो बी ज ों के लिए ग म ले भी यहीं से ले ल ेंगे , पलीज .	షి బా నీ , మనం వి తత నా ల కోసం కు ండ లు కూడా ఇకకడ ే తీసుకు ందా ం .	0.6674
मैं सोच रहा हूँ कि तो हफ े सा दे रख ते हैं , है ना ?	నే నను కునే ది మనం గి ఫ ట స సి ంపు ల గా ఉ ంచు దాం , సరేనా ?	0.6309
- सच में ? - हाँ . किसी को फर क नहीं पडता .	- నిజంగా నా ? - అవును . ఎవరూ ప టటి ంచుకో రు .	0.6399
मुझे माफ करना , जै ज . तुमहें जाना ही होगा .	అ యా ం సా రీ , జా జ . నువవు వది లి వెళళ ాల సి ందే .	0.5967
