Hindi	Telugu	Similarity_Score
कि इन गर मि यों में , मेरी पूरी दुनिया अ चा न क बि ख र गई ,	ఈ వే స వి నా లో క మ ంతా నమమ శ క యం కా ని వి ధ ంగా మార బో తుంది ,	0.6074
जिन में मेरे सत न ब डे हुए ,	నాకు సత నాలు వచచి న వే స వి ,	0.5695
आपके लिए कुछ सा मान ला ई हूँ .	నీ కోసం నేను సా మా ను తె చచా ను .	0.5135
मैं इन हें यहीं रख दे ती हूँ .	అయితే వీ టి ని ఇకకడ ే పె డ తాను .	0.5442
पे ड रो . . .	పె డ రో . . .	0.7295
हम मिले हैं ?	నాకు తెలుసా ?	0.4176
ठीक है , स मैं था .	సరే మరి , సమ ంతా .	0.4791
अ ल वि दा .	బె మరి .	0.2999
पे ड रो ,	పె డ రో ,	0.5397
नी ंद नहीं आई .	ని దర ప టట లేదు .	0.4839
यह किस ने किया ?	ఎవరు చే సారి ది ?	0.4383
हैलो , श ॉ ना .	హ లలో , షా నా .	0.4521
नहीं .	లేదు .	0.3291
देखो .	చూడు .	0.4116
श ॉ ना ! सं भ ल कर !	షా నా ! చూ సుకో !	0.5089
श ॉ ना , वहाँ से ह टो !	షా నా , నువవు జరుగు !	0.5275
उनहें की मत चुका नी होगी .	వాళళ పె ప గ తీ రచు కుంటా ను .	0.5320
आप मुझे यह दिखा ना चाहते थे ?	ఇ దా నువవు నాకు చూపి సతా న ంది ?	0.5704
यह क टा कष नहीं है .	శ లే ష గా అ ంటుననా ను .	0.5140
और न ही कभी मिली .	అద ె పపుడ ూ అంద లేదు .	0.4934
सुनो , श ॉ ना ,	షా నా , చూడు ,	0.5070
वह एक खा ली चर च में वै ं पा यर बु क क लब चला ती थी .	ఆమె పా డు బడి న చ ర చి లో వా ం పె ర బు క కల బ పె టటి ంది .	0.6644
और वह भी किसी भी हा ल में .	ఎలా గ ెనా దానిని సా ధి సతాను .	0.4034
भ ले ही मैं ह सी न हूँ .	ఎంత అంద ంగా ఉననా సరే .	0.4536
या फिर . . .	లే ద ంటే . . .	0.5629
बस वह इंसान बन जाएगा जो बच निक ला .	బ తి కి బయట పడ డ వాళలు మాతరమే అవు తారు .	0.5383
उनहें च ौ थे में न आने का अफ सो स है .	సం తా ప స భ కు రా న ందుకు సా రీ చెపపి ంది .	0.6057
अंदर आ जाओ .	లోప లి కి రా .	0.3937
किसी ने उनकी हतया की ?	తన ను ఎవర ననా చం పే సా రా ?	0.4897
