Hindi	Telugu	Similarity_Score
मरी न ?	మ రీ న ?	0.3910
मरी न !	మ రీ న !	0.3910
खा ने का मजा ली जिए	భ ో జ నం ఆ సవా ది ంచండి	0.4693
नि रण ा य क पर दर शन में पाँच लड किया ँ और पाँच लड के ना च ेंगे	ఐ దు గు రు అమమాయి లు , అబబా యి లు ఆ ఖ రి పర దర శ న లో భా గ మ వు తారు ,	0.6403
मैं क ले यर हूँ .	క లె యి ర నా పేరు .	0.5346
मैंने कया किया ?	నేను ఏం చేసా ను ?	0.4848
तुमहारा सा इ ज बडा है न ?	నీ ది ఎ క సట రా - లా ర జ , కదా ?	0.5048
हाँ .	సరే .	0.3574
इसमें ख र च शा मिल नहीं है .	అందు లో ఖ రచు లు భా గం కాదు .	0.5484
और अपना मो बा इ ल फोन दे दो .	దయచేసి నీ మొ బె ల ఫోన ఇవ వు .	0.5714
हैलो , बि ली .	హాయ , బి ల లీ .	0.4409
नहीं , हमेशा अचछे से सो ता हूँ .	లేదు , ఎపపుడూ బా నే పడు కుంటా ను .	0.5719
और मुझे आप से , डै ड .	ఐ లవ యూ ట ూ , నా ననా .	0.6002
हाँ . कया तुम हमेशा निय म ों पर चल ती हो ?	అవును . నువవు స దా నియ మ ాలు అను సరి సతా వా ?	0.5929
नहीं .	లేదు .	0.3291
कया हमें ऐसा करना चाहिए ?	ఇది మంచి ఐ డి యా నే అంటా వా ?	0.4068
कल का कया ?	ఏంటి రే పు ?	0.3791
कल की कल देख ेंगे .	రే ప టి సంగ తి రే పు .	0.4357
मन को शा ंत करो .	సథి మి తంగా ఉ ండు .	0.4183
ह ल की बन ो !	తే లి క వ వు .	0.4828
इसलिए हम उसे द डे वि ल कहते हैं .	అందుకే ఆమె ని లే డి యా బ లా అంటా ం .	0.5501
मैं रा कष स नहीं हूँ .	నేను రా కష సి ని కాదు .	0.5040
म हा न ता की एक की मत होती है .	గొపప ద నా నికి మూ ల యం ఉంటుంది .	0.5692
पलीज . ब टन को द बा ओ .	దయచేసి . మీ ట న ొ కకు .	0.5553
लू ट म चा रख ी है .	దో చు కుంటుననా రు .	0.4840
बै ले माफ िया .	బ ాల ే మా ఫి యా .	0.4792
नहीं . मेरे जू ते ठीक हैं .	లేదు . నా ష ూ లు బా వు ననా యి .	0.5544
को टा	కో టా	0.2965
मैं सोच रही थी	నా కనిపి ంచింది ,	0.3532
जैसे जो डी दार बन ने में .	అదే జ త క టట టం అలా ంటి వి .	0.5656
ठीक है . अंदर आओ .	సరే . లోప లి కి రా .	0.5357
ला ल सा . पर भ ु त व .	కో రిక . ఆ ధి క యం .	0.5939
" कला स कै सी चल रही है ? "	" నీ క లా సు లె లా ఉననాయి ? "	0.5965
बहुत अचछी .	బా వు ననా యి .	0.3561
कै थ री न सै ंड रस .	కే థ రీ న సా ండ రస .	0.6181
मैं चल ता हूँ .	ఏ కా ంత మి సతాను .	0.4529
मुझे लड किया ँ मो ज ों में ही पसंद आती हैं .	నాకు అమమాయి లు క చచితంగా సా కస వే సుకో వాలి .	0.5933
ए म .	ఎ ం .	0.4009
मुझे तुम दु ख ी लग ती हो .	నువవు విష ా ద ంలో ఉననావు .	0.5446
तो दे व ता ओं ने पूरी ध र ती को एक कं बल से ढ क ने का फै सला किया ,	అందు కని దేవు ళళు భ ూ మి నం తా దు పపటి తో క పప ే ద దా మని నిరణ యి ంచారు ,	0.6663
ते ज , और ते ज .	చాలా వే గ ంగా .	0.4785
उसका दिल इतने जो र ों से ध ड क रहा था कि उसे लगा वह फ ट जाएगा .	గు ండ ె చాలా వే గ ంగా కొ టటు కు ంటుంది అది ప గి లి పో తు ందే మో అనే లా .	0.5841
बा गी का दिल ,	వి ప లవ హ ృ ద యం ,	0.4295
तुमहारी मदद कर ूँगी .	నీకు సహా యం చేసతాను .	0.4837
यह अचछा रहे गा .	నాకు న చచి ంద ది .	0.4699
चलो एक व च न ले ते हैं .	ఒక ఒ పప ందా నికి వ దదాం .	0.5859
तुम और जि या कया बातें कर रहे थे ?	జి యా నువవు ఏం మాటలాడు కుంటుననా రు ?	0.5284
बस तुमहारा र ै ंक बढ जाने तक .	ఇ పపటి కి నీ ర యా ంక పె రిగి ంది .	0.5147
म रे हुए च ू हे .	చచ చి న ఎ లు కలు .	0.5093
अब यह ब चे रह ने की ल डा ई है .	ఇ పపు డి క మను గ డ కోసం పో రా టం .	0.6393
# 1 जि या # 2 के ट # 3 इ जा बे ल # 4 मरी न # 5 न ता शा # 6 मा या # 7 क लो ई	# 1 జి యా # 2 కే ట # 3 ఇ జ బె ల # 4 మ రీ న # 5 న తా షా # 6 మా యా # 7 కలి యో	0.7651
यह ख तर ना क है .	అది పరమా ద క రం .	0.5548
मै रि य ने ट के नहीं .	మా రి నె టటే వి కాదు .	0.5744
और पास .	దగగర గా .	0.3988
तुम क ले यर का रि बन कयों पक डे हो ?	నీ దగగర క లె యి ర రి బబ న ఎందుకు ంది ?	0.6063
एक दिन उसकी जगह तुम होगी .	నువవు ఒక రోజు అదే అవు తా వు .	0.5118
हे भगवान .	అ యయ బా బో య .	0.3934
- गु ड ना इट , लड कि यो . - गु ड ना इट .	- గు డ నె ట , అమమాయి లూ . - గు డ నె ట .	0.6972
कया नि रण ा य क जो डी दार त य हो गए ?	ఫె న ల భా గ సవా ము లను నిరణ యి ంచా రా ?	0.5711
मेरी त बि य त ना सा ज है .	నాకు వ ంట లో బా గ ాల ేదు .	0.5623
मै रि य ने ट और ओ ली	మా రి నె టటే + ఆ లీ	0.5556
नहीं .	కాదు .	0.3291
माँ . . .	తను . . .	0.6933
ओ ली . . .	ఆ లీ . . .	0.7238
हमारे वा दे का कया हुआ ?	మన పరమా ణం మరి చి పోయా వా ?	0.5194
जाने दो , है न ?	వది లె య యి , కదా ?	0.5184
हमारे वा दे का कया हुआ ?	మన పరమా ణం మరి చి పోయా వా ?	0.5194
पर फिर मुझे ए ह सा स हुआ	ఆ తరువాత అనిపి ంచింది ,	0.4561
तुमहें आ ना ही था .	క చచితంగా చే ర తా వు .	0.4917
हम कोई ह ल निकाल ल ेंगे .	మనం కలిసి పరి ష కరి దదాం .	0.4249
मैं जानती हूँ , बस . . .	తెలుసు , అది కేవలం . . .	0.6180
गि जेल	జి సె ల	0.3059
इस क माल के हु नर म ंद बं दे का जन म दिन मना ने के लिए इ कट ठा हुए हैं ,	ఈ వి పర ీ త మెన నె పు ణ యం గల గా రాల ప టట ీ నా సనే హి తు ర ాలు , భా గ సవా మి అని	0.6883
बै ले की ज य हो !	అ జ రా మ రం , బ ాల ే !	0.5520
बै ले की ज य हो !	అ జ రా మ రం , బ ాల ే !	0.5520
के टी , तुम ठीक तो हो ?	కే టీ , బాగానే ఉననా వా ?	0.4734
के ट ?	కే ట ?	0.6082
न ता शा .	న తా షా .	0.3915
पी टर .	పీ టర .	0.4429
जा ँ प ॉल .	జా న పాల .	0.4057
रो मन .	రో మన .	0.4429
फ े लि पे ,	ఫి లి పే ,	0.4829
जि या .	జి యా .	0.3419
ठ ह रि ए .	ఆ గ ండి .	0.4493
मरी न ?	మ రీ న ?	0.3910
मैं उसे वापस ला ना चाहती थी .	అది సరి చేయ మని పరయతని ంచా ను .	0.4860
के ट सै ंड रस	కే ట సా ండ రస	0.5469
के ट ?	కే ట ?	0.6082
मैंने शो देखा .	పర దర శ న చూ సా ను .	0.3861
किस लिए ?	దే నికి ?	0.3142
तुमहें भी यह ए ह सा स मिले .	నీ కూ అది దొ ర కాల ని కో రిక .	0.5521
वर जी निया .	వర జీ ని యా .	0.3786
कि उनहोंने बस आ धे दिन के लिए ही ध र ती को ढ क ने का फै सला किया .	కేవలం రోజు లో స గం సే పు మాతరమే భ ూ మి ని క పప ి ఉ ంచ ాలని నిరణ యి ంచా ర ట .	0.6393
फिर तुमने अपने माँ - बा प से कह कर मेरी छा तर व ृ त ति र दद करवा दी .	తరువాత మీ అమమా నా ననా నా స కాల ర షి ప వెన కకి తీసు కొ నే లా చేసా వు .	0.6271
- बताया कयों नहीं ? - सुना है उसे जल द घर भेज दिया जाएगा .	- నా కె ందుకు చెపప లేదు ? - త నని తవర లోనే ఇంటికి పం పి సతా ర ట .	0.6348
वे जानते हैं हमें हर हफ ते नए जू ते चाहिए , यह लू ट है .	పరతి వా రం మనం కొతత ష ూ లు కొ నా లని తెలుసు , ఇది దో పి డీ .	0.6231
हैलो , अ मरी की लडकी . पता था कि तुम मुझसे मिलने आओ गी .	హ లలో , అ మె రి కా పి లలా . ననను కల వ టానికి వ సతా వని తెలుసు .	0.6062
कि खुशी का यह जा म उन अ मी र ों के बिना सं भ व नहीं होता ,	ఈ టో సట సా ధయ మ యయ ే దే కాదు ఒక వే ళ నువవు మన క ళ ా రూ పం కోసం	0.6788
अ ंड र सट डी की भ ू मि का मिलने का मतलब कोई करा र मिल जाना	పర త యా మ నా య పా తర , అంటే నీకు కా ంట రా క ట వ సతు ందని కాదు ,	0.6105
मुझे पता नहीं था , और तुमहारे भाई के लिए अफ सो स है .	నాకు నిజంగా తెలియదు , నీ సోద రు డి విషయం లో మన ని ంచు .	0.6189
# 1 जि या # 2 न ता शा # 3 मरी न # 4 इ जा बे ल # 5 के ट # 6 थ िया	# 1 జి యా # 2 న తా షా # 3 మ రీ న # 4 ఇ జ బె ల # 5 కే ట # 6 థ ి యా	0.7850
तो ये सक ूल में फै ल कर इसे रह ने ला य क नहीं छोड ेंगे .	అపపుడు స కూ లలో ఎకకువ యి పోయి ప నికి రా కుండా పో తుంది .	0.6136
लेकिन जब मैंने बा स के ट ब ॉल छोड कर डा ं सि ंग शुरू की ,	కానీ , నేను బా స కె ట బ ాల వదిలే సి డా నస ఆ రం భి ంచ గానే ,	0.6695
डै ड ने कहा स पे नि श जयादा काम आए गी , तो वही सी ख ी ,	నానన ఎకకువ మంచిది అననా రని స పా ని ష తీసు కుననాను ,	0.5666
माफ करना . एक पो सट पढ ी थी कि वह पू ल से कू दा था .	సా రీ . వ ంత ె న మీద నుండి దూ కా డని పో సట లో చ ది వా ను .	0.6461
मैं छा तर व ृ त ति के लिए शुकरिया कहना चाहती थी .	స కాల ర షి ప కు ధనయవాదాలు తె ల ప ాలని అనుకుంటుననా ను .	0.5912
बार - बार उ ड ती रही , उस कं बल में छे द करती रही ,	మళలీ మళళీ , దు పపటి కి బ ొ కక లు పె డు తూ పోయింది ,	0.6261
- तुम जानती हो यह सच नहीं है . - मुझे छ ू ना मत .	- అది నిజం కా దని తెలుసు గా . - ననను ము టటు కో కు .	0.6413
ऐसा कह ने में मुझे बहुत समय लगा , लेकिन . . .	చెపప టానికి నాకు చాలా రోజు లు ప టటి ంద ను కో . . .	0.6151
- फोन है ? - मैंने उन को एक बर नर दिया था . आओ .	- నీ ఫోన ఉందా ? - వాళల కి బర న ర ఇ చచా ను . ఇలా రా .	0.6762
# 1 मरी न # 2 जि या # 3 के ट # 4 न ता शा # 5 इ जा बे ल	# 1 మ రీ న # 2 జి యా # 3 కే ట # 4 న తా షా # 5 ఇ జ బె ల	0.7711
" कि हर क दम पर एक - दूसरे की मदद करेंगे . "	" దా రి లో పరతి అడుగు లో సహా యం చేసు కుంటా ం . "	0.5493
मैं साफ मन के साथ सो ने जाता हूँ . समझ ी ?	మన శ శా ంతి తో పడు కుంటా ను కను క . అరథ మె ందా ?	0.5990
राज दू त ड ूर ंड , आपकी बेटी बडी हो गई है .	అ ం బా సి డ ర డ యూ రా ండ , మీ అమమాయి పెదద ద ె ంది .	0.6210
कि हर क दम पर एक - दूसरे की मदद करेंगे .	దా రి లో పరతి అడుగు లో సహా యం చేసు కుంటా ం .	0.5089
हम दोनों एक ही समय पर रु क सकते हैं .	మని దద రం సరి గగా ఒక ే సమ యా నికి ఆ పే దదాం .	0.5804
जिस में हम खुश हा ल परिवार बन ते हैं .	సు ఖ సంతోష ాల కుటుం బంగా కనిపి ంచాలి గా .	0.5460
- कया हुआ ? - मेरी रि बन नहीं मिल रही .	- ఏ మెంది ? - నా రి బబ న . కనిపి ంచ ట లేదు .	0.5974
ब ें जा मिन की ज य हो ! बै ले की ज य हो !	దీ ర ఘ ా యు వు , బె ం జ మి న ! బ ాల ే , అ జ రా మ రం !	0.6641
र च ना त म क पर य वे कष क र वी न दर श ं कर शु कल	కరి యే టి వ సూ పర వె జర రా జే శ వర రా వు వల వల	0.6297
मेरे डै ड उनकी बात ही नहीं छे ड ते .	మా నానన తన గురించి అసలు మాటలాడ రు .	0.5565
आज का तुमहारा र ंग - रूप बेह ू दा था .	ఈ రోజు నీ వే ష ం అస స లు స మమ తం కాదు .	0.6262
जानती हूँ मैं लं बी हूँ , पर . . .	నేను బాగా పొ డుగు అని తెలుసు . . .	0.5846
मुझे वह ज मी न पर मिला और मैं . . .	నేను నే ల మీద పడు ంటే చూ సా ను . . .	0.6383
नहीं , इसका मतलब है " जाने दो . "	లేదు , దీ న రథ ం " ప టటి ంచుకో కు " అని .	0.5934
मैं और ओ ली बिलकुल एक जैसे थे .	ఆ లీ నేను ఒక టే ఆ తమ లా ఉండే వాళళ ం .	0.5964
और इसलिए उसने अपनी जान दे दी .	ఆ తమ హ తయ చేసు కుననా డని అ ంటుననా రు .	0.5399
बि ली ए लि य ट " हैलो " कह रहा है .	బి ల లీ ఇ లి య ట " హాయ " చెపప మ ననా డు .	0.6160
इसमें हम दोनों को ही होना था .	స దా మే మి దద ర మే అనన టటు ఉండే ది .	0.4923
रुको , कया यह वही ब ें जा मिन है ?	ఆగు , అది " బె ం జ మి న " బె ం జ మి నా ?	0.5784
ग लि सा ंड , अ सो म ब ले , सि सो न . . .	గ లి సా డ , అ సె ం బ లీ , సి ష ో న . . .	0.6923
फ े लि पे से बेहतर कोई नहीं है .	ఫి లి పే కంటే ఎవరు గొపప కాదు .	0.5864
- उस नाम से मत पु का रो . - कयों ?	- ననను అలా పి లవ కు . - ఎందు కని ?	0.6687
कुछ समय से ब ौ ख ला ई लग रही हो .	ఈ మధయ కొంచెం పరా కు గా ఉననావు .	0.5765
- मेरे पास एक तर की ब है . - कया ?	- నా కో ఆలోచ న వచచింది . - ఏంటి ?	0.6328
और मैंने फोन ही नहीं उठा या .	ఇక నేనే మో . . . నేను ఎ తత లేదు .	0.5264
कि हम सब उससे पयार करते हैं .	తన ను మన మ ంతా పరే మి సతుననా మని .	0.5468
वह परे शान हो गई , मैं नहीं चाहती थी कि वह मुझे चो र समझ े .	తను చాలా బాధ లో ఉంది , నేను దొ ం గి లి ంచా నని అనుకో కూడదు గా .	0.6109
- . . . जब कि नि चले र ै ंक पर सब ठीक था . - वह बात नहीं है .	- . . . కింద నీకు బాగానే ఉంది గా . - ఇది దాని గురించి కాదు .	0.6302
ते रे पै र ब डे हैं , वर जी निया .	నీ వి పెదద కా ళళు , వర జీ ని యా .	0.6431
तुमहारी वा प सी के लिए तुमहारे माँ - बा प ने ज म कर बह स की .	మీ అమమా నానన నినను తిరిగి తే వ టానికి బాగా కష ట పడ డా రు .	0.5854
हम दोनों इतना अचछा ना च ेंगे	మని దద రం బాగా డా నస చే దదాం ,	0.4915
के टी , तुमहें कुछ बता ना है .	కే టీ , నీ కో విషయం చెపప ాలి .	0.6085
एक दम उ म दा पर दर शन , फ े लि पे .	సం ప ూ రణ పరి ప ూ రణ త , ఫి లి పే .	0.6500
श ै ता न ब का या लेकर रह ता है .	ద ె య యం వా టా తీసుకు ంటుంది .	0.5455
यह हुई न कोई प ते की बात .	ఇ పపుడే దా రి లోకి వ సతుననా ం .	0.5203
नहीं जाती , पर जाना पडे गा . राज दू त की बेटी जो ठ ह री .	వదిలే సే దా న నే కానీ వెళళ ాలి . అ ం బా సి డ ర కూ తు రి ని గా .	0.6084
कया बकवास है . लगता है जैसे वे मेरी हार चाहते हैं .	ఇ దంతా పెదద సో ది . నేను ఓ డి పో వాలని అనుకుంటుననా రు .	0.5965
न उससे पहले , न उसके बाद .	ముందు కాదు , వె నుక కాదు .	0.4228
आप चाहती हैं कि मैं . . .	ననను న ొ కక మ ంటుననా రా . . .	0.5689
खुद को म द हो श हो जाने दो .	అంతా నినను ఆ వ హి ంచ నివ వు .	0.5825
तो उनहें बहुत अचछा लगा .	అదే స రెన దని అనిపి ంచింది .	0.4381
- यह हमारी अ ट ू ट श प थ है . - " यह हमारी अ ट ू ट श प थ है . "	- ఇది మా ప వి తర పరమా ణం . - " ఇది మా ప వి తర పరమా ణం . "	0.6076
और एक बहुत अचछी डा ं सर .	చాలా మంచి డా న సర వి కూడా .	0.4687
मैं तुमहारे घर गया था .	నేను మీ ఇంటికి వెళ లా ను .	0.4979
मैं शी र ष पाँच में आ गई .	నేను టా ప ఫె వ లో చే రా ను .	0.5536
मेरे ट ै ट ू छु पा दो , कहीं द डे वि ल आ पा न खो दे .	నా ప చచ బ ొ టలు క పప ె య యి , ఆ ద ె య యం గో ల చేయ కుండా ?	0.7062
मैं अ व वल बन कर र हूँ गी .	నేను నె ం బర వ న అవు తాను .	0.5499
जो करना पडे , करती हूँ .	చేయ ాల సి ంద ంతా చేసతాను .	0.4110
मेरी बात धयान से सुनो .	నా మాట జా గర తత గా వి ను .	0.5030
तुमहारे पै र ों के लिए .	నీ రక త మో డు తునన కా ళళ కు .	0.5032
- कया यह अस ली है ? - हाँ .	- ఇది బంగా ర మా ? - అవును .	0.6192
को रि यो ग रा फी बदल रही है ! खुद को समझ ती कया है ?	కొ రి యో గర ఫీ మార పు లా ! త నని తాను ఏ మను కు ంటుంది ?	0.6199
तो तुम सबसे अलग हो . बाकी सब को चाहिए होता है .	నువవు మి న హా యి ంపు . మి గ తా అందరూ తీసు కుంటా రు .	0.5923
उस चि ड िया के बारे में .	ఆ చి నని పి టట గురించి .	0.5351
पर अब उसके पास तुम हो .	కానీ తన కి నువవు ననా వు .	0.5254
तुमहें दूस रा दे द ूँगी .	నీకు ఇం కో టి ఇ సతాను లే .	0.5573
पता है तुमने कया किया .	నువవే ం చేసా వో తెలుసు .	0.5211
सं वाद अनु वाद क श रे य र वि	స బ టె టి ల అను వాద కర త B M	0.6284
सब अचछा चल रहा है . सब एक दम फर ें च जैसा है .	చాలా బాగా జరుగు తుంది . అంతా సూ పర ఫ రె ంచ ఇకకడ .	0.5947
यह तेरी ही कर त ूत है !	నువవే నని నాకు తెలుసు !	0.4588
यह हमारी अ ट ू ट श प थ है .	ఇది మా ప వి తర పరమా ణం .	0.5357
अब अपनी मदद खुद करो .	ఇ పపు డి క నీ దా రి నీ దే .	0.4071
एक दिन मैंने देखा कि मेरा व जन बढ रहा है .	ఒక రోజు , నా బ రు వు పె రిగి న టటు గా అనిపి ంచింది .	0.5808
सं पू रण सम र प ण चाहिए .	పూరతి గా ల ొ ం గి పో వాలి .	0.4991
उसने मुझे फोन किया .	తను నాకు కాల చేసా డు .	0.4867
तुम मुझे ड रा रही हो .	ననను భయ పె డు తుననావు .	0.5363
तुमने अपनी माँ के सवाल पर चु प पी सा ध ली .	మీ అమమ గురించి నాకు జ వా బు లు చెపప లేదు .	0.6075
मैं लौट नहीं सकती . यहाँ के लिए मैंने सब कुछ छोड दिया . . .	వెన కకి వెళళ లేను . ఇకకడికి రా వ టానికి చాలా కష ట పడ డా ను . . .	0.6243
तुम कहाँ जा रही हो ?	ఎ కకడికి పో తుననావు ?	0.4822
किस तरह का का रो बार ?	ఎలా ంటి వయా పార వే తత ?	0.4060
कारण तुम जानते हो .	ఎందు కో నీకు తెలుసు .	0.4520
वही जो बै ले का सि ता रा है और जि से हमने अभी - अभी देखा था ?	అంటే , బె ం జ మి న - సటా ర - ఆ ఫ - ది - బ ాల ే - మనం - ఇ పపుడే - చూ సిన బె ం జ మి నా ?	0.5997
जो पहले ना च ना बंद कर दे गा , वह बाहर .	మొద ట గా డా నస ఎవరు ఆ పి తే వాళళు డ రా ప ఔ ట .	0.6220
