Hindi	Telugu	Similarity_Score
और तुम फु ल - टा इ म हो ?	ఇది మీ ఫ ు ల టె మ ప నా ?	0.6279
रि टा यर हो गए ?	రి టె ర అయ యా రా ?	0.4069
तो फिर , चलो . हमें इंतजार मत करवा ओ .	చెపప ండి . అలా స స పె నస లో పె డి తే ఎలా ?	0.5272
उसके पास लग भ ग 8 0 पा उ ंड थे .	సు మా రు గా 8 0 ప ౌ ండ లు ఉననాయి .	0.6331
जन व री .	జ న వరి .	0.5075
पुलिस .	పోలీ స .	0.3965
नहीं .	లేదు .	0.3291
तुमहें अपनी बू ढ ी माँ पर थोडी द या दिखा नी चाहिए .	మీ ము స లి తల లి మీద కా సత జ ాలి చూపి ంచు , అది చ ాలు .	0.5907
द वार फ ग री न गर ो स री ज लि मि टे ड के नाम प ं ज ीक ृ त	రి జి సటర అయి న ఓ న ర : వార ఫ గర ీ న గరా సర స లి మి టె డ	0.6615
जू न . तुमहारे लिए चा य .	జ ూ న . ఇది గో ఈ టీ నీ కే .	0.6028
सम ीक ष क ने उसकी जानकारी दी .	దానని రి వయ ూ వర ఫ లా గ చేశారు .	0.5272
मैं कया मदद कर सकती हूँ ?	మీకు ఏ వి ధ ంగా సా య పడ గలను ?	0.5205
फ लू .	సరే .	0.3976
क ॉलर ?	మే డ మ ?	0.3543
पूछ ने के लिए सं पर क किया है .	దాని గురి ంచే మీకు కాల చేశా .	0.5456
फ लू ?	ఫ లూ ?	0.4399
जै स मिन ,	జా స మి న ,	0.5337
अरे .	అ దా !	0.3065
नै शन ल डे टा बे स	జా తీ య డే టా బ ే స	0.5927
जा ँच के लिए नाम मो हम म द खा न	వె తు కు తునన పేరు మొ హ మమ ద ఖ ా న	0.6101
रे म ंड सट ु अ रट	రే మ ండ సట ు వర ట	0.5682
एक आदमी को 2 0 1 2 में स जा हुई थी	ఒక వయకతి కి 2 0 1 2 లో శి కష పడి ంది .	0.6029
