Hindi	Telugu	Similarity_Score
घ बरा ना मत .	భయ పడ కూడదు .	0.5045
पै निक	పా నిక	0.4095
और करने को कुछ और नहीं था .	చేయ డానికి వే రే ఏ పని లేదు .	0.5054
कभी उनके नाम नहीं ले ने पड ते .	వాటి పే రలు ఏ నా టి కీ చెపప లే ము .	0.5651
सै मु एल मै व रिक हा ई सक ूल	సా మ యూ ల మా వె రిక హె స కూ ల	0.6257
नै ट ली वि लि य मस .	నా ట లీ వి లి య మస .	0.5382
बि श प मो र .	బి ష ప మో ర .	0.5198
हेदर नि ल .	హే థర ని ల .	0.4535
शुरू करते हैं , जान .	వెళ తుననా ము , బంగా రం .	0.5226
हेदर !	హే థర !	0.3956
तुमने यही कुछ 1 00 देख े होंगे .	అవి ఓ వ ంద దా కా పటటు కు చూశా వు .	0.5187
मुझे यहाँ और नहीं रु क ना .	ఇక ఈ చో టు నుండి వి ము కతి .	0.5680
किस बात की खुशी में ?	దే నికి చ ీ రస చెపప ాలి ?	0.4187
- जि म वाली नि कर नहीं . - हाँ .	- జి మ షా ర టలు ఉండ వు . - అవును .	0.6418
सक ूल खतम हो चुका , समझ े ? मैं खेल भी नहीं रहा .	స కూ ల అయి పోయింది , సరేనా ? పె గా నేను ఆడ డం లేదు .	0.6288
ओह , बि श प .	ఓహ , బి ష ప .	0.6268
नहीं .	కాదు .	0.3291
मेरी स हे ली से कोई प ं गा नहीं .	ఎవరూ నా ఫ రెండ తో పెటటు కో లే రు .	0.6117
नै ट ली .	నా ట లీ .	0.5397
डि गि न स . यही तो मैंने कहा .	డి గ గి నస . నేను అదే అననా ను .	0.5829
एक बात कहूँ ?	నీకు తెలుసా ?	0.3695
- गु ड ना इट . - गु ड ना इट .	- శు భ రాతరి . - శు భ రాతరి .	0.5878
यह ग ं भी र बात है .	అది నీ చ ంగా ఉంది .	0.4954
तुमसे कया कहा था ? यह मजाक नहीं कर रही .	నేను నీ కే ం చెపపా ను ? తను పటటు దల గా ఉంది .	0.5653
तुमहें साथ देना चाहिए .	నువవు నాకు స హ కరి ంచాలి .	0.4932
तुमहें खो ना नहीं चाहती .	నినను కో ల పో లేను , నా ట లీ .	0.4648
तुम नए लड के हो .	కొతత కు ర రా డి వి .	0.5357
यहाँ हर कोई बच प न से एक - दूसरे को जानता है ,	ఇకకడ ంద రూ ఒక రి కొ క రు చినన పపటి ను ండ ీ తెలుసు ,	0.6230
तो पिछ ली गर मी में वे दो बचचे म रे कैसे ?	గ త వే స వి లో ఇదద రు పిలల లు ఎలా చని పోయా రు ?	0.6262
मि स नि ल .	మి స ని ల .	0.4377
हे भगवान . सच में ?	దేవుడా . నిజంగా నా ?	0.4469
पता है , सम ंदर में ऐसी जग हें हैं जहाँ कत ल करना वै ध है ?	స ము ద రం లో హ తయ లు చ టట బ దధ మెన చో టు ఒకటి ఉ ందని మీకు తెలుసా ?	0.6368
कया ? कया है ?	ఏంటి ? ఏంట ది ?	0.4396
नै ट , कया हा ल है ?	నా ట , ఏంటి విషయం ?	0.5573
तुम चाहती हो मैं जी त ूँ , है न ?	నేను గె ల వాలని కో రు కుంటుననా వా ?	0.5612
तुमसे व हीं मिल ूँगा .	మి మమ ల న కకడ కలు సతాను .	0.4725
मैं आ रही हूँ .	దా రి లో ఉననాను .	0.4356
मैं कै ल ह ून परे जर वे शन में हूँ . बिलकुल नहीं .	కాల హా న సం ర కష ణ దగగర ఉననాను . ఏ పు రో గ తి లేదు .	0.6367
फोन . तुमहारे पास फोन है ?	ఫోన లు . నీ దగగర ఫోన ఉందా ?	0.5387
और इन गर मि यों में , मैं ही आपका मे ज बा न हूँ .	ఈ వే స వి లో , ఉ త సా హా నని చ చే వయా ఖ యా తను అవు తాను .	0.6270
याद रहे , बच चो ,	గురతు ంచుకో ండి ,	0.4275
तुम मुझे जानते हो , डि गि न स .	నా పేరు తెలుసు గా , డి గ గి నస !	0.6071
हाँ , अचछा ही था !	అవును , పర వాలేదు !	0.4723
यह कया ?	ఏంటి ది ?	0.3035
परति यो गी नंबर 1 2 , अपना नाम बताओ .	పో టీ దారు డు నం బ రు 1 2 , పేరు చెపపు .	0.5899
हेदर ?	హే థర ?	0.3956
तुम यहाँ कया कर रही हो ?	నువవు ఇకకడ ే ం చేసతుననా వ ?	0.4967
- है तो . - तो यहाँ कयों आई ?	- అవును . - మ రె ందుకు వచచా వు ?	0.5701
तुम जी तने की बात भूल जाओ . कोई इतना बेवकूफ नहीं .	నువవు గె లు సతా వని అనుకో కు . అంత పిచచి వాళళు లే రు .	0.5886
एक समय पर , एक लडकी थी जो मि ट टी की ब नी थी .	అన గ న గా ఒక సారి , మ టటి తో చేయ బడ డ అమమాయి ఉంది .	0.5327
हेदर !	హే థర !	0.3956
शा ं ति रख ूँ ? हेदर .	శా ంతి ంచ ాలా ? హే థర .	0.5141
परति यो गी 2 3 .	పో టీ దారు 2 3 .	0.5345
अपना नाम बताओ !	నీ పేరు చెపపు !	0.3949
चु प हो जाओ .	నో రు మూ సుకో .	0.5141
हम कितनी देर इंतजार करें ?	మనం ఎంత సే పు వే చి చూడ ాలి ?	0.4923
और च ढ ता ही गया .	పె కి ఇంకా పె కి .	0.3797
वह पागल है .	తన కు పిచచి .	0.4806
परति यो गी 2 3 ,	పో టీ దారు 2 3 ,	0.5345
अपना नाम बताओ .	నీ పేరు చెపపు .	0.3949
हेदर . . .	హే థర . . .	0.7019
नि ल .	ని ల .	0.4188
हेदर नि ल .	హే థర ని ల .	0.4535
और मि ट टी से ब नी लडकी ह वा में स मा गई . . .	మ టటి తో చేయ బడ డ అమమాయి గ ాలి లా మా రి ంది . . .	0.5877
सन ो ग लो ब देख कर पागल हो जा या करती थी . उनसे दिल नहीं भर ता था .	మ ంచు గ లో బు ల ంటే మన సు పా రే సు కునే దాని వి . ఎకకువ గా తీసుకు రాల ేదు .	0.6266
माँ , आपने मेरे ल ॉन ग ह ॉर न सट े ट वाले का ग जा त देख े हैं ?	అమమా , నువవు నా లా ంగ హా ర న సట ే ట కి సంబం ధి ంచిన వి చూశా వా ?	0.6770
धत तेरी , और मुझे लगा इस साल चार जु ला ई जलदी आ गया .	ఛ , నేను ఈ ఏ డా ది జు లె నాలు గు తవర గా వచచి ంద ను కుననాను .	0.6255
तुमने कहा था पक के दोसत एक - दूसरे का स हा रा बन ते हैं .	నువవు పరా ణ సనే హి తులు ఒక రి కొ క రు స హ కరి ంచాలి అననా వు .	0.6301
हा ई पा इं ट से कू द ने पर आपको 2 5 अं क फा लत ू मिल ेंगे .	హె పా యి ంట నుండి దూ కి తే 2 5 పా యి ంట లు అద న ంగా వ సతా యి .	0.6872
- अजीब तरी के से कयों देख रही हैं ? - कुछ नहीं .	- ననను వి చి తర ంగా ఎందుకు చూ సతుననా వు ? - ఏం లేదు .	0.6006
- तुमहें तो पता है . . . - बात यह है , डि क - इन स ,	- అంటే , తెలుసు గా . . . - విషయం ఏంట ంటే , డి క ఇ నస ,	0.7394
नौ जवा न ले ख क के लिए सि ंग लट न की सा हि त य पु स ति का	యు వ రచ యి త లకు సి ం గి ల టన సా హి త యం పె చే తి పు సత కం	0.6907
पता है न , खा ली हाथ ों के बारे कया कहते हैं .	పని లేని వాడి గురించి ఏం చెబు తా రో తెలుసు గా .	0.5713
तुमहें पैसे चाहिए तो पहले मेरा हाथ छोड ो .	నీకు నీ డబబు కావాలి , అయితే నా చేయి వ దు లు .	0.5548
साल शुरू होने तक पैसे का इंत जा म हो जाता .	కోర సు పరా రం భా నికి ము ందే డబబు సమ కూ ర చా ను .	0.6038
उसने अफ वाह फै ला ई थी कि हेदर पे ट से है ?	అతను హే థర గర భ వ తి అని పు కారు పు టటి ంచా డు ?	0.6387
शायद वह किसी जु ग न ू से दो स ती कर ले ती है .	ఆమె మి ణ ు గు రు పు రుగు తో సనే హం చేసి ందే మో .	0.6282
- सब यहाँ का उन टर पर था . - मुझे नहीं पता .	- అది క ౌ ంట ర పె న ఉండాలి . - నాకు తెలియదు .	0.6243
फिर ह वा ने मि ट टी से ब नी लडकी को देखा .	అపపుడు గ ాలి కి మ టటి అమమాయి కనిపి ంచింది .	0.5168
- खुश हो जाओ , यार ! हम आ जा द हैं ! - हाँ .	- ఉ త సా హ ంగా ఉ ండు ! మనకు వి ము కతి ! - అవును .	0.6385
कल मेरी ला इ ब रे री की कि ता ब खतम हो गई .	నా లె బర రీ పు సత కం ని నన నే పూరతి చేశా ను .	0.6013
देखो , तुमहें कू द ना होगा या उ तर ना होगा	చూడు , దూ క నె నా దూ కు లేదా కింద కు ది గు ,	0.6069
मन पसंद परति यो गि ता से छु ट का रा मिले गा .	ఇంకా ఎ ం పి క చేసు కునన స వ ాలు మి న హా యి ంపు .	0.6255
सभी ने उससे कहा , " तुम कुछ नहीं हो . "	" నువవు ఏమీ కా వు " అని అందరూ అనే వారు .	0.6050
अ का उ ं टि ंग को लेकर तुमने मन बना लिया ?	అ క ౌ ంటి ంగ కోర సు లో ఖచచితంగా చే రు తా వా ?	0.6054
