Hindi	Telugu	Similarity_Score
नहीं .	లేదు .	0.3291
नहीं .	వదదు .	0.3902
अरे , कया बात है ?	హే , ఏం జరిగింది ?	0.5451
द फ तर 2	ఆ ఫీ స 2	0.5052
मि से ज याद व : चा य पी के जा इए गा .	- జె హి ంద . - టీ తా గి వెళల ండి .	0.5355
भा रत की 1 1 परति श त जन सं खया अ परा धी है .	ఇ ండి య ాలో ని 1 1 పర సె ంట జ నా భా కరి మి న లస .	0.6092
मुझे भा रत की नया य पा लि का पर विश वास है .	నాకు ఇ ండి యా నయాయ వయ వ సథ మీద నమమ క ము ంది .	0.6032
नहीं .	వదదు .	0.3902
रुको , तुमने आ दिल को ज ौ ह री के बारे बताया ?	ఆగు , నువవు ఆ ది ల కి జ ౌ హ రీ గురించి చెపపా వా ?	0.6393
जै ज .	జా జ .	0.5947
कया हुआ ?	ఏమ యి ంది ?	0.3483
जै ज .	జా జ .	0.5947
बा बा , पलीज .	చూడు , పలీజ .	0.5250
कहाँ जाना चाहती हो ?	ఎ కకడి కె ళ దా మని ఉంది ?	0.3865
ख न ना इन फ रा सटर क च रस ?	ఖ ననా ఇ న ఫ రా సటర క చ రస .	0.6415
ल ु ध िया ना में स दा ना - गि ल शादी .	స దా నా - గి ల ల పెళళి లు ధి యా నా లో .	0.5520
मैं चा हूँ गा कि आप चु प ही रहना .	మీ ర లా సె లె ంటు గానే ఉంటే మంచిది .	0.5345
कया हुआ ?	ఏమ యి ంది ?	0.3483
ना र ं गी . . . सत ता प कष का र ंग है ना ?	ఆ రె ం జ , రూ లి ంగ పార టీ వారి రం గు కదా ?	0.6260
- एक से क ंड . आ राम से बात करो . - मैं भी आ राम से ही बात कर रही हूँ !	- కాదు . . . ఒకక సె క న . నె మమ ది గా మాటలాడు . - నేను నె మమ ది గానే ఉననాను .	0.6348
रु चि के मे हमा नों की जि म मे दा री मेरी नहीं है , समझ ी तुम ?	ఎవర ని పి ల వాల ో లే దో డి సె డ చేసే ది రు చి నేను కాదు , సరేనా ?	0.6372
हमने कभी सोचा भी नहीं कि आप लोग हमारे लिए ऐसा सब . . .	నేను క లలో కూడా అనుకో లేదు మీరు మా కోసం ఇంత గా చేసతా రని .	0.5671
मि से ज याद व , हम सोच रहे थे ह ल का सुन हरा और ना र ं गी .	మి సె స యా ద వ , మే మను కు ంటు నన ది క రీ ం , గో ల డ ఇంకా ఆ రె ం జ .	0.7055
फिर अ य या शी कीजिए . और मैं तो कह ता हूँ कि अगर . . .	ఆ తరవాత ఖ రచు పెటట ండి . ఇంకా నేను చెపపే దే ంట ంటే . . .	0.6342
हमारे भा र ती य स मा ज में , सम लै ंग ि क ता एक त ौ ही न है .	మన భా ర తీ య సం స క రు తి లో హో మో సె క సు వాలి టీ ఒక అవ మా నం .	0.6922
उसके आ इ ड िया बहुत बो रि ंग हैं . पलीज उससे मत पू छो .	అతని అయి డి య ాలు చాలా బో రి ంగ . పలీజ అత నని అడ గ దదు .	0.6678
रो रही हो ? बस करो . यहाँ आओ . बस करो . यहाँ आओ .	ఏ డు సతుననా వా ? ఏ డ వ కు . ఇలా రా . ఆ పి ంక . దగగర కి రా .	0.5938
अब आप मुझे मेरे का रो बार के बारे में बता एँगे ?	ఇపపుడు మీరు నా బి జి నె స గురించి నాకు చెబు తా రా ?	0.5862
आपने बो ला था ना , आप लोग इसके बाद घर जाओ गे .	మీ ర ననా రు గా మీరు దీని తరవాత ఇంటికి వెళ తా నని .	0.5506
लेकिन छ ह ला ख का कर जा , जयादा नहीं है कया ?	కానీ ఆ రు లకష ల లో న ంటే చాలా పెదద మొతత ం కదా ?	0.5857
कि जैसे पार टी बु ल ंद ी की तरफ जा रहा है .	పార టీ వి జ యం వెపు ప య ని సతునన టలు ఉండాలి .	0.6315
एक , दो , तीन , चार , पाँच , छ ह , सा त , आ ठ . और पाँच , दो , तीन , चार . . .	వ న , ట ూ , త రీ , ఫో ర , ఫ ౌ వ , సి కస సె వెన , ఎ యి ట . ఇంకా ఫె వ ట ూ త రీ ఫో ర . . .	0.7095
इस को लगा दो . कुछ नहीं हुआ , बेटा !	ఇది రా ద దా మే ం . ఏం లేదు , చి ననా రీ .	0.5830
ऐसे दस बि ग डे हुए लोग मिल ेंगे , यार . गा ली दे दिया करो वापस .	ఇలా ంటి వాళళు చాలా మంది త గు లు తారు , వాళళ ని వెన కకి తి టట ె యయ డ మే .	0.6291
पर ये कान ून जो उनकी दे न है , द फा 3 7 7 , अभी तक का य म है .	కానీ వాళళ ూ పె టటి న ఆర టి కల 3 7 7 ఇ పపటి దా కా ఆ చ రణ లో ఉంది .	0.6958
वह एक नंबर की घट िया लडकी है !	కొ వ వు బాగా పె రిగి న పొ గ రు బో తు .	0.4686
मुझे तो आपका भा ष ण बहुत पसंद आया . मतलब , छा गए हो आप एक दम .	నాకు నీ స పీ చ చాలా న చచి ంది ! నువ వ ొక సటా ర లా వె లి గి పోయా వు !	0.5862
आदमी : पाँच , छ ह , सा त , आ ठ . . .	ఫె వ , సి కస , సె వెన , ఎ యి ట . . .	0.6946
आप लोग तो ये सब स फ े द ब रे ड खा ते नहीं हो . पर खा कर देख लो .	నాకు తెలుసు మీరు వె ట బ రె డ తి న రని , కానీ ట రె చేసి చూడు .	0.6425
- अचछा ? - तुमहारे जै सी है .	- అవునా ? - అది అ చచు నీ లా నే .	0.6381
मुझे म यू जि क वी डियो चाहिए !	నా కో మ యూ జి క వీ డి యో కావాలి .	0.5384
पर उससे पहले , खाना खा ते वकत , कोई आवा ज नहीं करे गा .	ఒకటి గురతు ంచుకో ండి . తి నే ట పపుడు ఎవరూ శ బ ద ం చెయయ కూడదు .	0.6146
बी मार कयों होने लगे सब ?	ఆ రో గ య ాల ె ందుకు పా డ వు తా యి ?	0.5028
तो जब मैं फोन कर ूँ , तुम फोन उठा ओ गे , समझ े ?	కాబటటి నేను ఫోన చేసిన పు డు , ఫోన ఎ తతు , సరేనా ?	0.5998
पर अभी के लिए तो , 2 . 5 करो ड का ब ज ट लगता है .	కానీ ఇ పపటి కే , బడ జె ట , మరి , 2 . 5 కో టల యి ంది .	0.6582
मैं यहीं हूँ , ठीक है ?	ఇకకడ ే ఉంటా ను , సరేనా ?	0.5105
और हमारे दोसत भी एक ही थे , हमारी बात ची त शुरू हुई , और फिर . . .	మాకు కొ ంద రు కా మన ఫ రెండ సు ననా రు , మేము మాటలాడు కో సా గా ం , అ పు డు .	0.6282
कं धे बिलकुल सी धे , और चा ल में आत म विश वास , और जरा सी शा ली न ता .	భు జ ాలు పూరతి గా సట రె యి ట కా న ఫి డె న సు తో కొ ద ది గా హు ందా తన ంతో డ వాలి .	0.6428
हाँ , हो नी तो चाहिए .	అవును , తెలుసు కో వాలి .	0.4882
