Hindi	Telugu	Similarity_Score
मै डे लि न प यू स टा फ ले ख क	మయా డ లి న ప యూ సటా ఫ రె టర	0.6508
उसने पहले ही डे सी की कहानी . . .	ఆమె అ పపటి కే ఈ క థ చూ సే సింది . . .	0.5894
पर वे लूसी और डे सी थे ,	కానీ అది లూ సీ , డె సి లు ,	0.5657
- ना व पर ? - हाँ .	- పడ వా ? - అవును .	0.6141
- हाँ . - मुझे माफ कर दो .	- అవును . - ననను కషమించు .	0.5230
नहीं .	లేదు .	0.3291
गो सट .	ఘ ో సట .	0.4170
सबसे म श ह ूर टे ली वि जन स टा र से	వారు అత య ంత పర ముఖ టీ వీ తా ర ను	0.6277
बिल ?	బి ల ?	0.3316
बिल .	బి ల .	0.3316
तुम जानते थे कि रस टी को व फा दा री की श प थ ले नी प डी ?	ర సట ీ వి ధ ే యత పరతి జ ఞ పె స ంత కం చెయయ ాలని నీకు తెలుసా ?	0.6378
रॉ जर ऑ टर , फि लि प म ॉ रिस .	రో జర ఆ టర , ఫి లి ప మో రి స .	0.5438
उनहें कुछ नहीं पता .	వాళల దగగర అది లేదు .	0.5131
फि लि प म ॉ रिस शो का परा यो ज क है .	ఫి లి ప మో రి స ష ో కు డబబు లి సతా డు .	0.5784
कॉ क टे ल पार टी में ,	కా క టె యి ల పార టీ లో ,	0.5495
फि लि प म ॉ रिस	ఫి లి ప మో రి స	0.3857
सोच रहे हो गे कि कया चल रहा है .	ఏమి జరుగు తు ందని ఆలోచి సతుననా వు .	0.5357
मुझे पता है .	నాకు తెలుసు .	0.4495
- मजाक कर रही है . - पता है .	- త మా షా చే సతోంది . - తెలుసు .	0.5704
जिस का अ ध य कष अभी आप से बात कर रहा है .	మాటలాడు తుననా రని చెపప ాలను కుంటుననా ను .	0.4851
" प ले ट ें , च म म च , व ग ै रह . "	పి ంగా ణ ీ పా తర లు వ గె రా . "	0.6070
कुछ समय बाद दरवा जा खु ल ता है , रि की अंदर आता है .	ఒకక కష ణం తరువాత , తలు పు తె రు చు కు ని రికీ వ సతా డు .	0.6467
- हम उस पर काम करेंगे . - शुकरिया .	- దాని సంగ తి చూ సతా ం . - ధనయవాదాలు .	0.5885
- नहीं . - र ै ल फ ?	- లేదు . - రాల ఫ ?	0.5635
हाँ , बेशक .	ఓహ , అవును .	0.4488
- ये नए पा नी के गि ला स कैसे लगे ? - डि नर पर कौन आ रहा है ?	- కొతత నీ ళల గ లా సు లు న చచా యా ? - భ ో జ నా నికి ఎవరు వ సతుననారు ?	0.6889
लूसी . . .	లూ సీ . . .	0.6663
ट ू मै नी गर ल स .	ట ూ మె నీ గర లస .	0.6120
लडकी को भी हार ल म में एक बै ंड में काम मिला	ఆమె హా ర లె మ లో ఒక బ యా ండ తో పని లో కు దు రు కు ంది	0.5799
तुमहारे साथ काम करने को बे ता ब हूँ .	మీ తో పని చేయ టానికి ఎదు రు చూ సతుననాను .	0.5525
नहीं .	లేదు .	0.3291
नहीं .	పో ను .	0.3195
लूसी ल	లూ సీ ల	0.3838
बै स टी ल	బా సట ీ ల	0.4498
मैंने तुमहारा आ धा सू ट ले लिया .	నీ ట క సీ డో లో ఒక భా గం తీసు కుననా .	0.5874
सप ने .	కల లు .	0.4558
तो मैं सं तु ष ट ही रहना चा हूँ गी .	అందుకే అది చ ాలు అనుకుంటుననా ను .	0.4775
- लेकिन . . . - लेकिन कया ?	- కానీ . . . - కానీ ఏమి టి ?	0.5841
रुको , कया ?	ఆగు , ఏంటి ?	0.5207
और फ े ड आ उ ट होगा . शो का अ ंत .	న లల తె ర వ సతుంది . ష ో సమా ప తం .	0.6706
नहीं .	లేదు .	0.3291
डे स .	డె స .	0.6082
लूसी ?	లూ సీ ?	0.3696
- नहीं , मुझे उसकी पर वाह नहीं . - मुझे तो है .	- అవ ననీ ప టటి ంచుకో ను . - నేను ప టటి ంచు కుంటా ను .	0.5950
कया डे सी सच में लूसी को चाहता है ?	డె సి నిజంగా లూ సీ ని పరే మి సతుననా డా ?	0.5332
- मुझे यह वा कई पसंद है . - पी ठ थोडी और कस सकता हूँ .	- నా కి ది బాగా న చచి ంది . - వీ పు కా సత ప టటే లా పె డ తాను .	0.6389
कया पहले ही इतना सब कुछ . . .	ఇ పపటి కే చాలా జరగ టం లేదా . . .	0.6205
- वा कई खुश हूँ . - बहुत खुश हूँ .	- నిజంగా సంతోష ం . - చాలా సంతోష ం .	0.5168
से ट से बाहर जाना अचछा रहे गा .	సె ట వది లి వెళళ టం బాగు ంటుంది .	0.5488
और वह अ ंग ूर मस ले गी .	ద రా కష లు తొ కకు తుంది .	0.5242
अंदर आ जाओ .	లోప లి కి రా .	0.3937
- उसकी बा ली खो जाती है . - ह ल मिल गया .	- చె వి రి ం గు పో గొ టటు కు ంటుంది . - అ దు గో .	0.6161
नहीं !	లేదు !	0.3291
जब उससे कुछ पूछ ा जाता है , वह झूठ नहीं बोल सकती , तो . . .	స హ కరి ంచ మని ఆమె ను అడి గి నపపుడు , అబ దధ ం చెపప లేదు , అందు కని - -	0.6498
रि की रि कार डो को अ मरी का से , अ मरी की होने से पयार है .	రికీ రి కార డో కు అ మె రి కా ఇషటం . అ మె రిక న గా ఉండ టం ఇషటం .	0.5948
वह आ भा री है . कभी कर - चो री नहीं करे गा .	అతను క ృ త జ ఞ త తో ఉననాడు . ప నను ఎ గ గొ టట డు .	0.6276
- मेरी बात सुनो ! - कया ?	- నా మాట వి ను ! - ఏమి టి ?	0.5659
तुमहें परति बं ध ों की सू ची दे गी ,	పరి మి తు ల జా బి తాను ఇ సతా ర ను కుంటా	0.5946
माफ करना , वह हर म ं च नि र देश पर तु न क रही थी .	కషమించు , ఆమె పరతి దర శ క త వా నని వి మర శి సతుంది .	0.6263
- वै सा आ मत ौर पर अके ले में करती है . - हाँ .	- సా ధా రణ ంగా పర ె వే ట గా జరుగు తుంది . - అవును .	0.6683
- तुमने वह सब सुना ? - हाँ .	- నీకు అంతా అరథ మె ందా ? - ఆ .	0.6158
- मुझे अचछा लगा . - मुझे भी .	- నా క ది న చచి ంది . - నా కక ూ డా .	0.5392
पूरी रात का ब य ौ रा दिया है . तुमहारे दल में कोई मु ख ब िर है .	రాత రం తా ఏమి జరిగి ందో రా సా రు . మీ వాళ లలో ఎవరో ఉ పప ంది ంచారు .	0.6238
तुम पर यकीन है .	నినను నమ ము తాను .	0.4367
सी रो ज	సి రో స	0.3158
नहीं .	లేదు .	0.3291
अंदर आ जाओ .	లోప లి కి రా .	0.3937
टी नो ने कहा था . उस लं बे वे टर ने .	టీ నో అనుకుంటా . ఆ పొ డ వాటి వె యి టర .	0.6152
- हो सकता है . - हो सकता है ? ह ॉ वर ड ?	- అనుకుంటా ను . - అనుకుంటా నా ? హో వర డ ?	0.5496
ह ॉ वर ड .	హో వర డ .	0.4992
तुम कितनी गर भ व ती हो ?	ఎ నని నె లల గర భ ం నీకు ?	0.5609
नहीं .	లేదు .	0.3291
डे सी .	డె సి .	0.4884
लूसी , मुझे यहाँ से जाने दो !	లూ సీ , ననను బయటకు తీసు కె ళళు !	0.5077
- कुछ बडी गलती थी . - उसे मैं देख ल ूँगा .	- సా ధా రణ మెన విషయం . - నేను పరి ష కరి సతాను .	0.6498
- वह बी मे में है ? - मेरा प लै टि न म प ला न है .	- బీ మా క వర చే సతు ందా ? - ప లా టి నం ప లా న ఉంది .	0.7001
तुमहें घ बरा ह ट का द ौ रा प डा है .	నీకు కా సత న ల త గా ఉ ంద ను కుంటా ను .	0.6177
वि व .	వి వ .	0.4053
तुम ठीक तो हो ?	బాగానే ఉననా వా ?	0.3566
आज सु बह मै डे लि न मेरे लिए ना श ता ला ई थी .	మయా డ లి న నా కోసం ఉద యం అ ల పా హా రం తె చచి ంది .	0.6647
- यह कार गर है . - तुमहारे लिए अचछा नहीं .	- అది పని చే సతోంది . - నీకు మంచిది కాదు .	0.5781
या तुमहारे लिए ?	లేక నీకు సమ స యా ?	0.4337
उसके लिए शुकरिया , वि व .	అ ందుకు ధనయవాదాలు , వి వ .	0.5658
हमें दिखा ना है कि मैं सु ंदर मे ज स जा रही हूँ .	నేను అంద మెన బ లల ఏ ర పాటు చేసతుననా నని తెలియ ాలి .	0.5749
इसलिए ब गी चा कै ं ची चाहिए .	అందుకే తో ట క త తె ర కావాలి .	0.5175
- जाओ . - हाँ .	- వెళళ ు . - ఆ .	0.5637
चु नि ंदा लोग हैं .	సంతోష కర మెన గర ూ ప .	0.4562
- कभी मुझे काम पर ध ु त त देखा है ? - मुझे पता चले गा ?	- నేను పని లో తా గ డం ఎపపుడ ెనా చూ సా వా ? - తెలు సతు ందా ?	0.6745
नहीं .	లేదు .	0.3291
- तुम काम पर नहीं होते ? - आज कल सट टे बा ज और टे ली फोन होते हैं .	- పని లో ఉండాలి కదా ? - ఇపపుడు బు కీ లతో పాటు టె లి ఫోన లు ఉననాయి .	0.6366
तो से ट पर र ौ ब कयों ज मा रही हो ?	అయితే ఎందుకు సె ట న డు పు తుననావు ?	0.5747
एक ऐसा वकत भी था	సీ రి య స సి ని మ ాల లో	0.3446
डे सी !	డె సి !	0.4884
लूसी ?	లూ సీ ?	0.3696
द बि ग सट री ट !	ద బి గ సట రీ ట .	0.5365
दो हफ त ों में .	రెండు వార ాలు .	0.4072
मैं हर फै सला तुमहारे पास रह ने के लिए करती हूँ .	నేను తీసుకు నే పరతి నిరణ యం నీకు దగగర గా ఉండ ాల నే .	0.5893
व ॉ ली पि प .	వాలి పి ప .	0.3354
तुम एक फि ल म स टा र बन ो गी .	ఇపపుడు నువవు సి నీ తా ర వు .	0.5177
लूसी ल .	లూ సీ ల .	0.4525
द बि ग सट री ट में तुमने जो क माल दिखा या ,	ద బి గ సట రీ ట లో నీ అంత అదభు తంగా ఉనన వారు	0.6408
आर के ओ तुमहारा करा र र दद कर रहा है .	ఆర కే ఓ నీ కా ంట రా క టు ర దదు చే సతోంది .	0.5869
बस शु रु आत भर ही है .	అది కేవలం పరా రం భ మే .	0.5627
जू डी ह ॉ लि डे एक काम अचछा जानती है , पर सिरफ एक ही काम .	జ ూ డీ హ ాలి డే ఒక పని ని బాగా చే సతుంది . కానీ కేవలం ఒక టే .	0.5915
रे डियो .	రే డి యో .	0.4270
लूसी ?	లూ సీ ?	0.3696
हाँ .	ఔ ను .	0.3087
अचछी सम ीक ष ा मिली थी , पर मैं खुशी से उ छ ला नहीं .	స మీ కష లు బాగు ననా యి . నేను స ొ ంత డబ బా కొ టటు కో లేదు .	0.6409
- लूसी , तुम ठीक हो ? - हाँ , मैं ठीक हूँ .	- లూ సీ , బాగానే ఉననా వా ? - అవును , ఉననాను .	0.5843
नहीं .	లేదు .	0.3291
रि की ऐसा ही मजा किया है .	రికీ కి ఇది సర దా గా ఉంది .	0.4155
- जि म . - लं च हो गया .	- జి మ . - భ ో జ నా ల వే ళ .	0.6375
