Hindi	Telugu	Similarity_Score
मेरी जान . . .	నా పరి యా . . .	0.5464
उसे बहुत ना ज होगा .	తను ఎ ంతో గర వ పడ ే ది .	0.5229
बि ंग ो ह ॉल	బి ంగ ో హ ాల	0.4480
बि ंग ो हे ल	బి ంగ ో హె ల	0.4685
म ॉर नि ंग , ल ु पी टा .	శు భ ో ద యం , లు పి టా .	0.6460
बि का ऊ है	అమమ బ డు ను	0.4752
फो मो बी न	ఫో మో బీ న	0.3289
ल ु पी टा ?	లు పి టా ?	0.4726
डो लो रे स ?	డో ల ొ రె స ?	0.4769
- हैलो , दो स तो . - हैलो , ल ु पी टा .	- హాయ , అంద రికీ . - హేయ , లు పి టా .	0.6494
ओ क स परि ंग स सा मु दा य ि क क ें दर पू र व	ఓ క స పరి ంగ స క మ యూ ని టీ సె ంట ర త ూర పు	0.6877
चलो घ े रा बना एँ .	దీ నని ము గి దదాం .	0.5314
बहुत क माल की बात बो ली , बेटा .	అకకడ బాగా చెబు తుననావు , బా బ ూ .	0.5515
मैं खो ल ता हूँ !	నేను చూ స కుంటా !	0.5123
नहीं . ये उसकी हैं . सामने वाले दरवा जे पर लट की थीं .	లేదు . ఇ వి అతని వే . తలు పు ముందు వే లా డు తు ంటే చూశా ను .	0.6150
ओ - 6 5 , 6 5 .	ఓ - 6 5 , 6 5 .	0.9718
- और अपना इ नाम लो ! - ठीक है .	- నీ బహు మ తి తీసుకో ! - అలాగే .	0.6108
मा रि यो ने तुमहें दूस री चा बी दी ?	మా రి యో నీకు మా రు తా ళ ాలు ఇ చచా డా ?	0.5736
चलो , उसके घर चल ते हैं !	అతని ఇంటి దగగర ఆగు దాం !	0.5527
मा रि यो !	మా రి యో !	0.3542
तुम अ ंड ों को ज ला रही हो .	సరే , గు డ లు మా డు సతుననా వు .	0.5635
तो अब बात चु नौ ती तक आ पहुँ ची .	లేదు , ప ంద ెం ఇపపుడు మొద ల నన మాట .	0.5650
तुमहें ख री दा री के लिए ले चल ूँ , तो कैसा रहे ?	నినను నేను షా పి ంగ కు తీసు కె ళ ి తే ఎలా ఉంటుంది ?	0.6224
यह कैसा रहे गा ?	అద ె లా ఉంటుంది ?	0.4477
हमें यह जगह पसंद है ,	మాకు ఈ పొ రుగు ఇష ట మే ,	0.4789
मा रि यो को दो ष नहीं दे ती .	నేను మా రి యో ను ని ంది ంచ ను .	0.5438
दर द के सि वा और कुछ नहीं , बस .	బాధ తపప ఏమీ లేదు , అదే విషయం .	0.5878
पर हम अब भी यहाँ हैं .	కానీ మనం ఇకకడ ే ఉననా ం .	0.4853
मि सटर बि ग स बि ंग ो	మిసటర బి గ స బి ంగ ో	0.4802
यह अचछा खया ल था .	అది మంచి ఆలోచ నే .	0.4231
आप मुझे मि सटर बि ग बुला सकते हैं .	సరే , మీరు ననను మిసటర బి గ అన వచచు .	0.5959
नहीं !	వదదు !	0.3902
कयोंकि हर कोई वि जे ता होने का ह क दार है .	ఎందుకంటే అంద రికీ వి జే త అ యయ ే అర హ త ఉంది .	0.5869
नहीं .	కాదు .	0.3291
बी - 1 4 .	బీ - 1 4 .	0.7589
जी - 4 6 .	జీ - 4 6 .	0.7589
जी - 5 1 .	జీ - 5 1 .	0.7589
मैं एक स वार थी , बे रह म कमी नी सा बि त हो ऊँ गी .	సవా ర ధ ప రు ర ాలి గా , హ ృ ద యం లేని దాని లా అవు తా .	0.6618
तुमने इतने इ नाम वाला कोई बि ंग ो खेल देखा है ?	అలా ంటి బహు మ తి ఇ చ చే బి ంగ ో ఆట ఎ పు డ ెనా చూశా వా ?	0.6064
ओ क स परि ंग स बदल रहा है , तो शायद इन टे क कं प नि यों के लिए	సరే , ఓ క స పరి ంగ స మా రు తోంది , అందుకే ఆ టె క కం పె నీ ల రా కకు	0.6907
मेरे पास न इतना समय है , न ता कत	నాకు సమయం కానీ , శ కతి కానీ లేవు	0.5570
मा रि यो ?	మా రి యో ?	0.3542
मा रि यो !	మా రి యో !	0.3542
यह कया है ?	ఏమి టి దంతా ?	0.4106
खेल में सवागत है , स ज जन ो .	ఆట కు సవా గ తం , మ హా శ యు లా రా .	0.5967
उसके साथ जो हुआ , उसके बारे में सुन कर बुरा लगा .	అతనికి అలా జరిగి ందని తెలి శా క , చాలా బాధ పడ డా ను .	0.5869
इसलिए कयोंकि बाकी सब पहले ही जा चु के हैं .	అలా ఎందుకంటే దా దా పు అందరూ వెళలి పో వడం వలల .	0.5782
बी - 1 3 !	బీ - 1 3 !	0.7589
बि ंग ो !	బి ంగ ో !	0.3840
बि ंग ो	బి ంగ ో	0.3465
एक ला ख	ఒక లకష	0.3763
पलीज तुम कुछ क होगी भी ?	దయచేసి ఏమెనా చెబు తా వా ?	0.4331
तुम कहाँ जा रही हो ?	ఎకకడ కు వెళ ు తుననావు ?	0.4898
सा री परे शा नि यों को पीछे छोड दो .	చె డు ను అంత టి నీ వె నుక వదిలే సతా ం .	0.5881
मे ज कै ल	మె జ కాల	0.5043
कल ैर ें स !	క లా రె నస !	0.4433
कल ैर ें स !	క లా రె నస !	0.4433
मेरी मदद करो , फिर से बि ज ली च ली गई .	నాకు సాయం చె య , మళలీ దీ ప ాలు పోయా యి .	0.5812
डो लो रे स !	డో ల ొ రె స !	0.4769
म ॉ रिस . . .	మో రి స . . .	0.6141
यो ला ं डा ?	య ొ లా ండా ?	0.4003
यो ला ं डा .	య ొ లా ండా .	0.4003
नहीं !	వదదు !	0.3902
मैंने ऐसा होने दिया .	నేనే ఇది జరగ ని చచా ను .	0.4689
जब हमारे पड ो सि यों ने ओ क स परि ंग स को छोड ना शुरू किया ,	మన పొ రుగు వాళలు ఓ క స పరి ంగ స వది లి వెళల డం మొద లు పెటటా క ,	0.6659
तब मैंने उनहें का यर और ग द दार कहा था .	వాళ లను పి రికి వాళలు , మో స గా ళలు అననా ను .	0.5606
नहीं !	లేదు !	0.3291
इसकी बात मत सुनो !	అతని మాట విన క ండి !	0.4531
जी - 5 9 !	జీ - 5 9 !	0.7589
बी - 1 1 !	బీ - 1 1 !	0.7789
धत !	ఛ త !	0.3918
यो ला ं डा !	య ొ లా ండా !	0.4003
मो ह तर मा , उ ठ िए .	బా మ మా , మే లు కో .	0.5049
मैं बता ता हूँ .	నీ అ ం తు చూ సతా .	0.5040
ल ु पी टा ?	లు పి టా ?	0.4726
कल ैर ें स !	క లా రె నస !	0.4433
पै सा .	డబబు .	0.3372
कल ैर ें स .	క లా రె నస .	0.4433
हम अभी म रे नहीं हैं , यार .	మే మి ం కా చని పో లేదు , ము స లీ .	0.5622
इतना सब कुछ होने के बाद मुझे यह बात समझ में आई . और अब . . .	ఇది చూడ డానికి అది నా నుంచి అన నీ తీసుకు ంది . ఇంకా ఇపపుడు . . .	0.6223
तुमहारे ग ड ब ड किए बिना भी मुझे म कान मा लि क से दि क कत ें हैं .	మా య జ మా ని తో ఇ పపటి కే సమసయ లు ననా యి , నువవు దానని చె డ గొ టట కు .	0.6447
- बी - 7 . कि सम त वाला सा त . - बी - 7 . . . मेरे पास है ! बि ंग ो !	- బీ - 7 . అద ృష టం తె చ చే 7 . - బీ - 7 . . . నాకు వచచింది ! బి ంగ ో !	0.7907
जब से यहाँ आई हो , तुमने मुझे फ ू टी कौ डी भी नहीं दी है ,	నువ వి కకడ కు వచచి న పపటి నుంచి ఓ పె సా కూడా నాకు ఇవవ లేదు ,	0.6269
और तुमहें कुछ क पडे ख री द द ूँ , जिन के ट ै ग तुम का ट स को ?	ఇంకా మీరు ట యా గ ను తీ సి వే య గ లి గే బ టట లు మీకు కొ ని పె డి తే ?	0.6639
ठीक है , दो स तो , खेल खतम हो गया . आने के लिए शुकरिया .	సరే ఇక , అందరూ , గే మ ము గి సింది . వచచి న ందుకు ధనయవాదాలు .	0.6555
और अगर सच कहूँ , तो इन सभी लोगों को शर म आ नी चाहिए !	నిజం చెపప ాల ంటే , ఈ జ నా ల ంతా తమ ప టల తా ము సి గ గు పడ ాలి !	0.6123
देखो , अपना बद बू दार मु ँ ह बंद रख ो और मेरी कॉ फी ला ओ .	చూడు , ఆ నో రు మూ సు కు ని , వెళలి నాకు కా ఫీ తీసుకు రా .	0.6468
मेरा बेटा उसकी अचछी पर व रिश करता , पर वह और त . . .	నా కొ డు కు వాడిని సరి గా పె ంచే వాడు , కానీ ఈ వి డ . . .	0.5396
मुझे मिली पे शक श बता द ूँ , तो च ड ढ ी गी ली हो जाए गी .	నాకు వచచి న ఆ ఫర తెలి సతే నీ ప యా ంటు లో పో స కుంటా వు .	0.6491
वह बी वी से जयादा अपनी उस कार से पयार करता है .	వాడి పె ళ లా ం కంటే తన కారు నే ఎకకువ గా పరే మి ంచా డు .	0.5657
अगर तुम सु ध र गए , तो अब भी यहाँ कयों रह ते हो ?	సరే , నువవు మె రు గె తే , ఇంకా ఇకకడ ఎందుకు ననా వు ?	0.6032
बस एक छो टा सा काम बाकी है . यह ठीक हो जाए गी .	నేను చినన పని చే సతే చ ాలు , ఇది అయి పోయి న ట లే .	0.5202
और मि सटर बि ग स बि ंग ो की शान दार शु रु आत में	మీ అంద రికీ సవా గ తం ప ల క డం నా కె ంతో సంతోష ం ,	0.6412
केवल मेरे लिए इतनी मु सी ब त ें झ े ल ना . . .	కేవలం నా కోసం ఎ నన ో సమసయ లు ఎదు ర కో వడం . . .	0.6838
हम आज रात वहाँ पहुँच ेंगे और उस कमी ने का	మనం ఈ రాత రికి వెళలి ఈ పెదద చచ చు వెధవ కు	0.5750
मि सटर बि ग स बि ंग ो अपने सप ने सा कार कीजिए	మి . బి గ స బి ంగ ో మీ కల లు సా కా రం చేసుకో ండి	0.5893
मुझे पता है यह तुम नहीं कह रही , दा दी .	ఇపపుడు , నువవు మాటలాడ వని తెలుసు , బా మ మా .	0.5751
- के लब ! चलो ! - तुमहारी माँ बुला रही है .	- కే లె బ ! వెళ దాం పద ! - మీ అమమ పి లు సతోంది .	0.6508
हम यहाँ पर एक - दूसरे का खया ल रख ते हैं .	మే మి కకడ ఒక రి న ొక రం జా గర తత గా చూ సు కుంటా ం .	0.6185
शायद 5 0 साल बाद , आपकी उ मर का होने पर .	బహుశా 5 0 ఏ ళల తరవాత నాకు మీ వయ స ొ చచా క .	0.6388
और हर सु बह तुम खुद को व ं चि त रख ते हो .	అయి నా పరతి ఉద యం దానికి ద ూర ంగా ఉంటా వు .	0.5910
यह वही कार है जो मैंने पहले देख ी थी .	నేను ఇంత కు ముందు చూ సిన అదే కారు ఇది .	0.5863
वह मेरे लिए च म क ता हुआ सि क का छोड गई .	నాకు ఓ మె రి సే పె సా వదిలే సి వెళలి ంది .	0.5390
मैं सच को मान ने को तैयार ही नहीं थी	నిజం అ ంగ ీ కరి ంచడం లో మొ ండి గా ఉననాను .	0.5241
खेल को ऐसे र च ना कि वे हमारे मो ह ता ज ब ने र हें . वे हमारे बिना न जी पा एँ .	గే మ ఫి కస చేయడం , అందుకే వాళ లకు మనం అవసరం . మనం లే కుండా వాళలు బ త క లే రు .	0.6708
पर शायद यह बेहतर होता कयोंकि घर पर इसे अनु शा सन नहीं सि खा या जाता .	కానీ బహుశా అదే న య ంగా ఉండే దే మో , ఇంట లో వాడి కి కర మ శి కష ణ ఎలా గ ూ అ లవ డ దు .	0.5962
