Hindi	Telugu	Similarity_Score
जै ज . जै ज 1 2 4 .	జా జ . జా జ 1 2 4 .	0.7207
जै ज 1 5 0 9 .	జా జ 1 5 0 9 .	0.8466
ऑ न अ वि ंग ए ंड अ परे यर	ఆన ఏ వి ంగ అ ండ ఏ పరే య ర	0.6246
- फिर कोशिश करो . मैं हूँ . - अचछा .	- మ రో సారి . నేను చూ సు కుంటా . - సరే .	0.6036
कहाँ गलती कर रहा हूँ ?	నేను చే సతునన తపప ే ంటి ?	0.4904
अचछा है . ट रि म वही ल का इस ते माल करो . कुछ बार नीचे को घ ुम ा ओ .	మంచిది . ఇ కకడి ట రి మ చ క రా నని వాడు . కొనని సా రలు కింద కు తి పపు .	0.6677
नीचे जा रहे हैं !	ద బ బు న పడు తుననాం !	0.4207
- तुम हमेशा हार ते हो ! - रुको !	- ఎపపుడూ ఓ డి పో తు ంటా వు ! - ఆగు !	0.5987
परति यो गि ता - ला इ व म यू जि क - खाना - खेल पा रि वा रिक मौ ज - मस ती - ई सटर ए ग त ला श	పో టీ - పర తయ కష సంగ ీ త వి భా వరి - ఆ హా రం - కుటుం బ సర దా ఆ టలు - ఈ సటర గు డ డు వే ట	0.7410
अचछा . ठीक है . अचछा . बस देख रहा हूँ .	సరే . మంచిది . సరే . పర ీ కషి సతుననా న ంత ే .	0.5931
ए , मै गी . मुझे एक जगह का पता है , आगे स ड क पर है .	హేయ , మయా గ ీ . ఆ వీ ధి చి వర న నాకు ఒక కొ టటు తెలుసు .	0.7108
देखो .	చూడు .	0.4116
बहुत अचछा है .	చాలా బాగుంది .	0.3993
गर ि ल का ता प मान थोडा ते ज हो रहा है .	నీ చు వ వల ఉ ష ణ ో గర త కొ ంత పె రుగు తోంది .	0.6330
और यह किस का वि चार था ?	అలా చేయడం ఎవరి ఉ పా యం ?	0.4852
बेटी को माफ कीजिए .	కూ తు రని కషమి ంచండి .	0.4405
- आ मी न . - आ मी न .	- ఆమె న . - ఆమె న .	0.5038
नहीं . क च रा यहाँ से ह टा ओ .	వదదు . ఆ చెతత ను తీ సే య ండి .	0.6285
जिन के पास वह नहीं जो हमारे पास है .	మన కునన సం పద లేని వా రికి సాయం చే సతూ .	0.5513
से स ना 4 - ए च - एल , ह वा की तरफ . बे स पर फोन .	సె స నా 4 - హె చ - ఎ ల , సమా ంత రం . నే రు గా వెళళ ు .	0.7316
बर बन .	బర బ న .	0.4915
ट की ला .	ట కీ లా .	0.4074
वो ड का .	వో డ కా .	0.4106
जिन .	జి న .	0.3316
रात में जब हम रो एँगे और शो क मना एँगे , वह स हा रा दे गा .	రో ది ంచి , ని టట ూ రు సతు ండ గా ఆయన మనకు స వ సథ త చే కూ రు సతా డు .	0.6641
- आ मी न . - आ मी न .	- ఆమె న . - ఆమె న .	0.5038
मुझे माफ कीजिए .	ననను కషమి ంచండి .	0.3930
{ \ an8 } डै न ब री , क ने क टि कट	{ \ an8 } డా న బ రీ , క నె క టి క ట	0.7374
उस में ई सटर ब नी , ह ौ आ और पापा शा मिल हैं .	అందు లో ఈ సటర బ ననీ , బ ూ చా డు , నానన ఉననారు .	0.6536
फिर से , मेरी दि शा 1 6 0 उ त तर में करो .	మళళీ , నా ది శ ను 1 6 0 ఉ తత రా నికి మా రచు .	0.6710
- कयों नहीं ? - इससे घट िया और कुछ नहीं .	- ఎందుకు వదదు ? - పర మ ఛ ండ ాల ంగా ఉంటుంది .	0.5766
मुशकिल द ौर से गु जर रहा है . मन बह ला रही हूँ ,	ఆయన కు మన సు బా గో లేదు . ఉ త సా హ పర చ ాలని చూ సతుననా ,	0.6496
यह ठीक नहीं है .	అది నయా యం కాదు .	0.4534
हैलो , यार !	హేయ , బా బు !	0.4957
क यू म ूल स बाद ल दिख रहा है .	ద టట మెన మే ఘ ా నని చూ సతుననా .	0.6061
अचछा , मैंने अपना काम खुद से किया था , इसलिए मुझे तुमसे बेहतर मा लू म है .	సరే , నా పని నిజ ానికి నేనే పూరతి చేశా ను , కను క నీ కంటే నాకు బాగా తెలుసు .	0.6146
- हाँ . इ ंग लै ंड में उडा ने जैसा . - हाँ .	- అవును . ఇం గల ండ లో న డి పి న టటు . - అవును .	0.6211
मार को टर ै फि क .	మార కో ట రా ఫి క .	0.4785
मार को टर ै फि क .	మార కో ట రా ఫి క .	0.4785
हाँ . चिंता मत करो .	అవును . ది గు లు పడ కు .	0.5222
घ बरा ओ नहीं , मैं हूँ .	శా ంతి ంచు , చూ సు కుంటా .	0.4622
कि ंग ए यर नौ - डी - ड बल यू , मि या मी क ें दर , हम हैं .	కి ంగ ఎ యి ర 9 - డీ - డబ ల యూ , మయా మీ సె ంట ర , అ ంది ంది .	0.6819
जो ?	జో ?	0.3515
जो .	జో .	0.3515
जो !	జో !	0.3515
जो !	జో !	0.3515
जो !	జో !	0.3515
जो !	జో !	0.3515
जो .	జో .	0.3515
{ \ an8 } मि या मी क ें दर ह वाई टर ै फि क निय ं तर ण	{ \ an8 } మయా మీ కే ంద రం విమా న ట రా ఫి క క ంట రో ల	0.6715
ए न - 5 - 5 - 9 . . .	ఎ న - 5 - 5 - 9 . . .	0.9627
डी - ड बल यू .	డీ - డబ ల యూ .	0.6185
आप पायलट हैं ?	పె లెట మీ రే నా ?	0.3713
आज नहीं , ब गी . मैं अपना सि म यु ले टर चा लू कर ूँगी	ఇ వాళ కాదు , బ గ గ ీ . నేను నా సి ము లే టర ఎ గరే సతుననా	0.6786
जो !	జో !	0.3515
जो !	జో !	0.3515
- हम मुशकिल में हैं . - हे भगवान .	- మేము చి కకు లలో పడ డా ం . - దేవుడా .	0.5945
सब ठीक हो जाएगा . तुम अचछा कर रही हो , बेटा .	అంతా బా గ వు తుంది . బాగా లా గు తుననావు , బంగా రం .	0.5399
मैं कं बल ला ती हूँ . इसे ढ को .	దు పపటి తె సతా . తన కు క పపు దాం .	0.6300
यह लो , बेटा .	ఇది గో , క ననా .	0.4474
- पापा ? - माफ करना , जो .	- నా ననా ? - కషమించు , జో .	0.5613
नहीं .	లేదు .	0.3291
{ \ an8 } इन विमान ों को कि ंग ए यर से दूर ह टा ओ .	{ \ an8 } విమా నా లను కి ంగ ఎ యి ర కు ద ూర ంగా జ రు పు .	0.7093
फो रट मा यर स अ भ ि ग म , एक ग ं भी र आ पा त स थि ति है .	ఫో ర ట మ య రస అ పర ో చ , ఇకకడ పూరతి అత య వ సరం ఉంది .	0.7091
अचछा , यह . . .	సరే , ఇది . . .	0.6594
सुनो , मैं 1 0 , 00 0 को पार कर चुका हूँ .	వి ను , ఇది వర కే 1 0 , 00 0 అడుగు లు దా టా ను .	0.6769
मि या मी , अभी भी मेरे साथ हो ?	మయా మీ , మీ రి ం కా నాతో ఉననా రా ?	0.4809
हैं ड ल को पक ड िए और ऑ टो पायलट को बंद कर दी जिए .	పి డిని ని టా రు గా పటటు కు ని , ఆ టో పె లెట ఆ పే య ండి .	0.5651
सा व धा न .	జా గర తత .	0.3842
अचछा , ए न - पाँच - डी - ड बल यू , धी रे से जरा - जरा करके नीचे उ त रि ए .	సరే , 9 - 5 - డీ - డబ ల యూ , ని దా న మెన , సు తా ర మెన అ వర ో హ ణ మొద లు పెటటు .	0.7470
ली सा .	లీ సా .	0.3419
आपको बस उस ी तरह उडा ना है .	ఇపపుడు మీరు చే సతునన టటు గా .	0.5511
बरा यन की ड यू टी अभी खतम हुई . शायद पार कि ंग में मिल जाए .	బర యన షి ఫ ట ఇ పపుడే ము గి సింది . పార కి ంగ లా ట లో పటటు కో వచచు .	0.6547
जयादा ही करी ब . शायद उसे प श चि म की ओर मो ड ेंगे .	అ తి దగగర గా ఉననా ం . అత నని త ూర పు కు తి పపు తా రే మో .	0.6333
मैंने विमान व ृ त त चि तर में देखा था .	ఇది విమా నా ల డా క యు మె ంట రీ లో చూశా ను .	0.5985
फो रट मा यर स के निय ं तर ण क कष में हूँ . कोई विमान उडा रहा है .	ఫో ర ట మ య రస నియ ంత రణ గ ది లో ఉననా . ఒక తను విమానం న డు పు తుననా డు .	0.6829
