Hindi	Telugu	Similarity_Score
- आप तो सु पर ही रो हैं ना ?	- నువవు హ ీ రో కావాలి కదా ?	0.5443
बु चर	బు చ ర	0.2866
वि लि य म बु चर ?	వి లి యం బు చ ర ?	0.6197
- मैं नहीं जा ऊँ गी .	- నేను రా వడం లేదు .	0.5366
रू बी !	రూ బీ !	0.4700
रू बी !	రూ బీ !	0.4700
पर ही रो नहीं हूँ .	కానీ హ ీ రో ను కా ను .	0.4733
- " लड किया ँ काम पूरा करती हैं . "	- " అమమాయి లు అది పూరతి చేశారు . "	0.5917
कि इस भ यान क स थि ति में ,	కలి షట పరిసథి తి లో బాధ యత	0.4506
बु चर ?	బు చ ర ?	0.3763
अ ल वि दा , ह यू ई .	గు డ బె , హ యూ య ీ .	0.6728
ए ज ें ट पि यर सन , सर .	ఏ జె ంట పి య రస న , సర .	0.6625
बस . सट ॉर म फर ंट के करी ब ,	అంతే . కొ న సా గ ండి . ఆమె ను	0.5690
एक सट रा	ఎ క సట రా	0.4958
नै ं सी ओ ' डे ल	నా నస ీ ఓ ' డీ ల	0.6145
यह कौन है ?	ఇ తను ఎవరు ?	0.4006
यह मेरा भा ं जा है .	అతను నా మే న లలు డు .	0.5471
नहीं .	లేదు .	0.3291
- ए - ट रे न ये बे कार डा य लॉ ग नहीं बो ले गा .	- ఏ ట రె యి న ఇలా ంటి చెతత ఎపపుడూ చెపప డు .	0.6359
समझ रहे हो मेरी बात ?	నా ఉద దే శ యం అరథ మె ందా ?	0.5161
जैसे , " ए - ट रे न द से वे न छोड रहा है कया ? "	ఎలా అంటే , " ఏ ట రె యి న సె వెన వదిలే సతా డా ? "	0.7105
अचछा . बहुत बढिया है .	అలాగే . చాలా బాగుంది .	0.4767
अचछा . . .	అంటే . . .	0.6385
बहुत अचछी बात है .	అది చాలా బాగుంది .	0.4380
नहीं .	లేదు .	0.3291
अचछा . शायद . . .	సరే . బహుశా . . .	0.6738
मैं तुमहें देखना चाहती थी , जान .	నినను చూడ ాలని అను కుననా , బంగా రం .	0.5459
पलीज मुझे माफ कर दो .	దయచేసి ననను కషమించు .	0.4425
मुझे वापस से ट पर लौट ना है .	నేను తిరిగి సె ట కి వెళళ ాలి .	0.5412
- वह सम लै ंग ि क है . कोई हर ज नहीं . इसमें . . .	- ఆమె స వ లి ంగ సం పర కు ర ాలు . ఫర వాలేదు . ఇది . . .	0.7203
अब वह सिरफ एक सु पर ही रो नहीं है .	ఆమె ఇపపుడు సూ పర హ ీ రో కంటే ఎకకువ .	0.5928
पहले , क वी यर आई पर एक खास जगह .	ముందు గా , క వీ ర ఐ అ తి థ ి పా తర లు .	0.5787
ए ले न और प ॉर श िया की तरह .	ఎ లెన ఇంకా పో ర షి యా లా గా .	0.5385
हम उस कमी ने को खतम कर द ें गी .	మనం ఆ చెతత వెధవ ను పడ గొ డ తా ము .	0.6069
बु चर ?	బు చ ర ?	0.3763
नहीं .	లేదు .	0.3291
तुमहें बच कर निकल ने का मौ का मिल जाएगा .	మీకు పా రి పో డానికి చాలా అవకా శ ము ంటుంది .	0.5128
मैं थ क चुका हूँ .	నేను అ ల సి పోయా ను .	0.5198
आज भी .	అయి నా .	0.3359
बहुत .	చాలా .	0.3945
तुमहें यहाँ किस ने आने को कहा , हाँ ?	నినను ఇకకడికి ఎవరు ర మమ ననా రు , ఏంటి ?	0.5568
