Hindi	Telugu	Similarity_Score
रे , कया इस तरह की किसी घट ना की हमारे पास कोई मि साल है ?	రే య ీ , ఇలా ంటి సం ఘ టన ఇంత కు ముందు జరిగి న దా ఖ లా ఏమెనా ఉందా ?	0.6148
- सच में ? - वह को रो न री नहीं थी .	- నిజంగా నా ? - ఇది రక త పో టు కాదు .	0.6343
यह दिल की वि द यु त पर ण ा ली की समस या है जिस से उनके दिल की ग ति धी मी हो कर लग भ ग रु क गई .	ఒక ఎ ల క ట రి కల సమసయ కారణ ంగా ఆయన గు ండ ె కొ టటు కో వడం దా దా పు ఆ గి పో యే పరిసథి తి కి వచచింది .	0.6810
- वह बिलकुल अचछे हो जाएँगे , बढिया . - हाँ .	- ఆయన తవర లోనే కో లు కుంటా డు , మంచి గా . - సరే .	0.6469
ज यू री ने अभी - अभी रस टी को एक दम ही रो बन ते हुए देखा औ . . .	ర సట ీ హ ఠ ా తతు గా హ ీ రో అయి పో వ డా నని జ యూ రీ స భ యు లు చూశా రు . . .	0.6906
फिर अ दा लत तुमहें यह याद दि ला ए गी , मि सटर सै बि च , कि अगर तुमने	అయితే అపపుడు కోర టు నీకు గురతు చేసే ది ఏమి ట ంటే , మిసటర సా బి చ ,	0.6313
कया यहाँ किसी को मेरे बे टे की फि कर नहीं है ?	నా కొ డు కు గురించి మీరు ఎవరూ ఆలోచి ంచడం లేదా ?	0.5940
मि सटर सै बि च .	మిసటర సా బి చ .	0.4973
नहीं .	లేదు .	0.3291
नहीं .	లేదు .	0.3291
लोग मौ त के स द मे से उ बर जाते हैं .	చా వు గురించి న ఆలోచ నలు తా త క ాలి కం .	0.6116
डी प डि टे क टि व	డీ ప డి టె క టి వ	0.5087
- वाह . - तुमहारे पास यह कह ने का ठ ो स आ धा र होना चाहिए .	- వా వ . - ఈ ఆ రో ప ణ ల కి త గి న ఆ ధా ర ాలు నీ దగగర ఉంటే చెపపు .	0.6719
वे सब का धयान ली य म रे न लड स की तरफ ले गए	వాళలు లి యా మ రే నా ల డ స పేరు పర సతా వి ంచారు	0.6113
- री गो मुझसे न फ रत करती है . - वह मुझसे न फ रत नहीं करती . मैं पूछ ल ूँगा .	- రీ గో కి నే న ంటే పడ దు . - ఆమె నన న యి తే ద వే షి ంచ దు . నేను తన తో మాటలాడ గలను .	0.6784
कया खू बस ू रत न जा रा है .	ఇది చాలా అంద ంగా ఉంది .	0.4466
तुम बहुत बु रे फ ँ से हुए हो .	నువవు చాలా ఆ తరు త గా ఉననావు .	0.5419
हाँ .	సరే .	0.3574
और उसने कोई जवाब दिया ?	దానికి అతను ఏం అననా డు ?	0.4625
और तुम यह बात जानती हो कि मैंने सब ूत ों को सिरफ हम दोनों के बीच रख ने के लिए	ఆ సా కష య ాల వి వర ాలని కేవలం మన ఇదద రి మధయ నే ఉ ంచ ాలని నేను నీకు చెపప డానికి కారణ ం	0.6074
बैठ जा इए .	కూ రచ ో ండి .	0.4217
जो कि बिलकुल मेरे दा य रे के अंदर है .	అది కూడా నా పరి ధి కి లో బ డే జరిగింది .	0.5561
या शायद वे तुमहें गवा ही देने इसलिए बुला ना चाहते थे ,	లేదా బహుశా నినను బో ను లో ని ల బె టట ాలని అను కు ని ఉండ చచు ,	0.5847
कयोंकि वहाँ तुम उनके नि शा ने पर आ जाओ गे .	అకకడ నినను టా రగ ె ట చేయడం తే లి క అవు తుంది .	0.6194
- सब के सामने आने दो . - कयों ?	- గొపప ల కి పో నివ వు . - ఎందుకు ?	0.5925
मैंने वह किया कयोंकि मैं जानता हूँ कि मैं कया कर रहा हूँ .	నేను చేసి ఉండ చచు ఎందుకంటే నేను ఏం చేసతుననా నో నాకు తెలుసు .	0.5235
कया यह म ुम किन है	నీకు కు దు రు తు ందా	0.4012
पलीज कह दो तुमने पूरी रात यहाँ नहीं बि ता ई है .	ఈ రాతరి అంతా ఇకకడ గ డ ప లే దని దయచేసి నాకు చెపపు .	0.6023
ओह , नहीं .	ఓహ , చెతత .	0.5027
तुमहें आ वे श में ला ना . तुमहें उसके जा ल में नहीं फ ँ स ना है .	నినను రె చచ గొ టట ాలని చూ సతా డు . నువవు అతని వయ ూ హ ాల కి బ లి కా కు .	0.6360
मैं तुमहें माफ करती हूँ .	కష మా ప ణ లు స వీ కరి ంచ బడ డా యి .	0.4600
मि सटर सै बि च . . .	మిసటర సా బి చ . . .	0.6366
तुम खुद को समझ ती कया हो जो मुझसे इस तरह बर ता व कर रही हो ? "	నీకు నువవు ఎవర ని అనుకుంటుననా వు , ననను ఇలా అవ మా ని సతుననా వు ? "	0.5657
मेरी प तनी और मेरे बचचे .	నా భా రయ ఇంకా నా పిలల లు .	0.5172
गवा ह ने अभी - अभी ब यान दिया है कि वह हि ं सक नहीं है .	సా కషి ఇం దా కే తను హి ం సా తమ కంగా పర వర తి ంచ నని చెపపా డు .	0.6241
उस ी की वजह से मैंने कै रो लि न प ॉ लि मस के साथ अपने रिश ते को छु पा या था .	కార ొ లి న పొ లీ మస తో నా పరే మ బం ధా నని ఆ తపప ని సరి గా పరిసథి తి లోనే దా చా ను .	0.6432
ठीक है , जब तुमहें गु ससा आया	సరే , ఉద రిక తత లు పె రిగి నపపుడు	0.5794
वह वहाँ से जा नहीं रहा था .	అతను ఎంత చెపపి నా వెళల లేదు .	0.5007
उसकी मौ त की रात , तुम इस उममीद में वहाँ गए थे कि वह तुमसे दोबारा रिश ता जो ड ले गी ?	ఆమె చని పోయి న రాతరి , ఆమె తిరిగి నినను స వీ కరి సతు ంద నే నమమ క ంతో ఆమె ఇంటికి వెళ లా వా ?	0.6096
. . . बेशक मैं उससे बात करना चाहता था लेकिन क सम से वहाँ कुछ नहीं हुआ था . . .	. . . నిజంగా నేను తన తో మాటలాడ ాలి అను కుననాను , కానీ వా సత వ ంగా అదే మీ జరగ లేదు . . .	0.6694
- मेरा पर मु ख व की ल बी मार है . - . . . ज यू री के सामने रख ने का मौ का मिल जाएगा .	- నా పర ధా న నయాయ వా ది అ నా రో గ యం పాల య యా రు . - . . . జ యూ రీ స భ యు లని మె పప ి ంచ గల వు .	0.7288
कया तुमने उनहें यह मै से ज भे जा था , " अगर आप मर जाती ं तो जयादा आ सान होता " ?	" నువవు చని పో తే నే మన సు పర శా ంత ంగా ఉంటుంది " అని నువవు ఆమె కు మె సే జ చేశా వా ?	0.6592
जिस का मतलब है , वह इस के स में सिरफ एक अ भ ि यु कत ही नहीं , व की ल भी होंगे .	అంటే అతను కేవలం పరతి వా ది గానే కా కుండా , లా య ర గా కూడా వయ వ హ రి ంచ బో తుననా డు .	0.6560
यह दिल च सप है , मा इ कल , कयोंकि उनकी जिंदगी के आ खि री कुछ हफ त ों में ,	అది ఆ స కతి కర ంగా ఉంది , మె ఖ ె ల , ఎందుకంటే ఆమె జీవితం లో చి వరి వా రాల లో ,	0.6399
तुमने उससे कहा था तुम अपनी बाकी जिंदगी उसके साथ बि ता ना चाहते हो ?	నీ మి గి లి న జీవి తా నని ఆమె తో నే గ డ ప ాలని ఉ ందని నువవు ఆమె కి చెపపా వా ?	0.5408
अचछा , तो अगर यह मि सट रा य ल है , तो यह मु क द मा दोबारा ल डा जाएगा ?	మరి , వి చా రణ ఆ గి పో తే , మళలీ మొదటి నుండి వి చా రణ మొద లు పె డ తా రా ?	0.6055
और उसने अभी - अभी ज यू री के सामने एक इंसान की जान बचा ई है .	అతను ఇం దా కే జ యూ రీ స భ యు ల ముందు ఒక మనిషి పరా ణ ాలు కా పా డా డు .	0.6476
वह जब र दस ती मेरे घर में घु स रहा था और ध म की दे रहा था .	అతను అ కర మ ంగా లోప లి కి జ ొ ర బడ డా డు ఇంకా ననను రె చచ గొ టట ా డు .	0.6536
और मि स वि ं ज लो का अनु भ व मेरी तु ल ना में काफी सी मि त है .	ఇంకా మి స విన స లో అను భ వం నా అను భ వ ంతో పో లి సతే త కకు వే .	0.6808
- मैं आ रही हूँ , रस टी . - ठीक है , यहाँ कोई आया है .	- నేను వ సతాను , ర సట ీ . - సరే , ఇకకడికి ఎవరో వచచా రు .	0.6506
जिस का मतलब है कि वह यह मु क द मा अके ले ही लड ेंगे .	దాని అరథం అతను ఒ ంట రి గా ఈ కేసు లో పో రా డ బో తుననా డు .	0.6397
