Hindi	Telugu	Similarity_Score
एक अस ली दुनिया में .	ఒక య దా రథ మెన చో టు కు .	0.5427
इतनी बडी घु स पै ठ के चल ते	ఇంత భా రీ సథా యి లో ఉ లల ం ఘ న	0.6108
हमें ऑ परे टर का पता चल गया है .	మేము ఆ పరే టర ఆ చూ కీ కను గొ ననా ము .	0.5996
- हो गया . - मुझे जो डो .	- అయి ంది . - సం ధా ని ంచు .	0.5942
ड रो न लॉ क	డ రో న లా క	0.4646
ड रो न लॉ क	డ రో న లా క	0.4646
रु क जाओ ! अभी के अभी अपनी बंद ूक फ ें क दो !	ఆగు ! వెంట నే నీ చెతత తు పా కీ ని కింద పడ ే య !	0.6307
बर टन !	బర టన !	0.5891
ए ली टा .	ఎ లీ టా .	0.4074
ए ली टा .	ఎ లీ టా .	0.4074
कया संभा वना है ?	నిజంగా నువవే నా ?	0.4207
यह कयों कह रही हो ?	ఎందు క లా అ ంటుననా వు ?	0.4348
मुझे पै सा नहीं चाहिए .	నాకు డబబు అవసరం లేదు .	0.4434
ने की करने वा लों को कमी शन भी मिल ता है ?	మంచి పని చేయ టానికి క మీ షన ఇ సతా రా ఏంటి ?	0.5372
उस में कया हर ज है ?	అందు లో హా ని ఏంటి ?	0.4657
मैं प द की सा द गी की स रा ह ना करता हूँ .	ఆ పేరు లో ని మో టె న సర ళ త నాకు న చచి ంది .	0.5946
तुमहारा दोसत , मि सटर ने दर टन .	మీ సనే హి తు డు , మిసటర నె థర టన .	0.5936
क ठ ो र बन ना होगा ?	క రూ ర ంగా ఉండ ాలా ?	0.5387
उसे उस बारे में बात करना पसंद नहीं . सर ल सा है .	అతనికి దాని పె మాటలాడ ాలని లేదు . చాలా ని రా డం బ రం .	0.5507
ए ली टा वे सट	ఎ లీ టా వె సట	0.4865
यह सच नहीं है .	అది నిజం కాదు .	0.4054
उनका दर द बढ ता रहा है कया ?	ఆమె న ొ పప ి తీ వర మ వు తూ ఉందా ?	0.5626
हमने उनहें पैसे भेज दि ए .	మ ందు ల కొ టటు కు డబబు పం పా ం .	0.4832
तो फिर किसी को भे जो .	అయితే ఎవరి నె నా పం పు .	0.4834
फा र मा ज ॉन	ఫా ర మా జా న	0.3774
किस बारे में ?	దే ని గురించి ?	0.4957
तुमसे किस ने कहा ?	నీ కె వ రు చెపపా రు ?	0.5256
कि सम त ठीक रही तो .	నాకు అద ృష టం ఉంటే .	0.5518
कॉ फी जो न स	కా ఫీ జో నస	0.3393
मुशकिल बात यह नहीं है .	ఇది కష ట మెన విషయం కాదు .	0.5129
इसमें यकीन न करने वाली कौन सी बात है ?	ఇ ందు లో నమమ శ క యం కా ని దే దో తెలియ డం లేదు .	0.5379
उस बं दे ने मुझे उनके लिए कुछ दिया .	ఆ వయకతి , అమమ కోసం నాకు ఏదో ఇ చచా డు .	0.5765
उसने मुझे उनकी नि धन सू च ना दिखा ई .	ఆమె మ ృ త పర క ట నని చూపి ంచా డు , సరేనా ?	0.5962
तुमहें हर बार ग ड ब ड करने की कया जरूरत है ?	ఎందుకు ఎపపుడూ వెళళి విషయ ాలని చె డ గొ డ తా వు ?	0.5784
तुम यह जानते हो .	నీ కూ అది తెలుసు .	0.5041
था य ल सी न ऐ न लॉ ग . मुझे लगा कि तुम दूसरे नाम से बुला ते हो .	థ ె ల సీ నని పో లి న వి . వాటి ని మీరు మ రో పేరు తో పి ల సతు ండ ొ చచు .	0.6602
ये का ट ते हैं ?	అవి క రు సతా యా ?	0.5540
बातें करने में मा ह िर , है न ?	అతనికి మాట ల పరతి భ ఉంది కదా ?	0.5391
वह उस काम में मा ह िर है , जैसा कि तुम देखो गी .	నువవే చూ సతా వు , తన కి ఆ విషయం లో నె పు ణ యం ఉంది .	0.6397
खाना लग गया है , वि ल फ .	భ ో జ నం వ డ డి ంచా ం , వి ల ఫ .	0.5622
दूसरे श बद ों में ,	మ రో లా చెపప ాల ంటే ,	0.5308
मि साल के त ौर पर .	అలాగే అనుకో వచచు .	0.4276
चीज ों का पता लगा ने के लिए काफी तक ली फ उठा रहे हैं .	మీరు విషయ ాలు కను క కో వడానికి చాలా ఇ బబంది పడు తుననారు .	0.5622
