Hindi	Telugu	Similarity_Score
तो आप फिर अ द ृ श य नहीं रह सकते .	మమ మ లని ఎవరూ చూడ లే రు . అద ృ శ యు ల ం .	0.6409
- मो र परिवार की है . - बिलकुल .	కోర టె జ , ఒక సమసయ వచచింది .	0.4918
अगर एक भी इंसान आपको देख ता है ,	మేము బ తు కునన పిలల లను ఏ డి పి ంచే వాళళ ం .	0.5556
स पर लॉ क र ै ं च वाली चु नौ ती	నువవు ఏం అ ంటుననా వు , బి ష ప ?	0.6145
अब समझ आया कि परे शा नी कयों है .	వాళళు చాలా రి స క తీసు కుంటుననా రు ,	0.5264
मुझे दरअसल लगा कि वह मुझे पसंद करता है .	సరే , ఖచచితంగా మళళ ి ం పే అసలు విషయం .	0.5811
लगा म संभा लो .	అలాగే , మి తర మా .	0.3967
बि श प के से ल फोन रि कार ड से काफी मदद मिले गी .	- మనం ఒక ే వెపు ఉననా ము , జా ర జ . - చెపపా ను గా ,	0.6207
ट रा ंस फा र मर ख रा ब हो गया ?	ఇ పపుడే వచచి కలు సతాను .	0.4445
यह अजीब सा बक सा देखो .	- పద ండి వెళళి చూ దదాం . - నీ వం తు .	0.4677
हे भगवान ! तुम च ढ पा ओ गी ?	- నువవు బాగానే ఉననా వా ? - హా .	0.4999
तुम बताओ . तुमहें देख मुझे प सी ना आ रहा है .	అందు కని ట యా ం కు లో నీ ళళు ఉండ గానే తవర గా స నా నం చె య .	0.6016
चार बार ख ट ख टा ता . ठीक चार बार .	ఎలా గ ెనా ఇ లలు నిర మి ంచా డు .	0.4637
इस ख ून भ री पह े ली को देखो .	కొంచెం భయ పడ డా ను అంతే .	0.5181
- नै ट ली , इसे खो लो . - बंद प डा है .	- జా గర తత . - సరే . అత నని కింద కు ది ం ప ండి .	0.6560
मेरे पापा से र वि ल में हैं , हमेशा से व हीं रहे हैं .	ఆమె కు మ రో సత రీ గురించి తెలి సింది , కానీ . . .	0.6018
