Hindi	Telugu	Similarity_Score
मै मी ?	మా మీ ?	0.4791
मै मी .	మా మీ .	0.4791
यह सच है .	అది నిజం .	0.3878
म ून पि ग . म ून पि ग डॉ ट कॉ म .	మూ న పి గ . మూ న పి గ డా ట కా మ .	0.6127
शायद यह के क डा है .	అది పీ త అనుకుంటా .	0.5106
कयोंकि तुम मेरी मदद नहीं कर सकती .	ఎందుకంటే నువవు సాయం చేయ వు కాబటటి .	0.4855
बि बी .	బీ బీ .	0.3197
- हम कया करेंगे ? - आ ं टी इ वा ?	- మనం ఏం చేయ గల ం ? - ఈ వా ఆ ంట ీ ?	0.6852
वह छो टी सी जै के ट पह न कर मत आ ना . फोन करने के लिए धनयवाद .	ఆ చినన జా కె ట తొ డు కకు ని రా కు . కాల చేసిన ందుకు ధనయవాదాలు .	0.6158
पर इससे पहले कि वह दरवा जा खो ले , बेवकूफ ों की तरह मु स कु रा ना छोड ो गे ?	కానీ ఆమె తలు పు తీ సే లో పు నీ ముఖ ం మీద ఆ పిచచి నవ వు లే కుండా చేయ గల వా ?	0.6760
टॉ म .	టా మ .	0.4188
तो ज ॉन प ॉल की मौ त की रात को तुम अपने पति के साथ थी ?	అయితే , జా న పాల చని పోయి న రాతరి మీరు మీ భ ర త తో ఉననా రా ?	0.5717
फ लि न . मि से ज फ लि न .	ఫ లి న . మి సె స ఫ లి న .	0.5947
इ वा .	ఈ వా .	0.4399
डी लेना हो ट ल ए ंड स पा	డె లీ నా హో టల అ ండ స పా	0.5185
मैंने तुमहें बताया कि मैं तुमहें सच में पसंद करता हूँ ?	నీ మీద నాకు చాలా గా ఢ మెన పరే మ ఉ ంద నే విషయం నీకు చెపపా నా ?	0.5384
ज ॉन प ॉल .	జా న పాల .	0.3733
अरे , काफी जो र से लगी .	ఓహ , పెదద స ొ టట పడి ంది .	0.5113
हैलो , जै र लड .	హలో , జె రాల డ .	0.5794
इ वा ?	ఈ వా ?	0.4399
- बहुत - बहुत धनयवाद . - म जे करो .	- చాలా ధనయవాదాలు . - ఆ సవా ది ంచు .	0.6187
अगर एक पु रु ष वह दे ता , तो वह मु स कु रा कर ले ती ?	అదే ఏ మ గ వా డో ఇ చచి ఉంటే , ఎలా ఉ ంటు ందో ఊ హి ంచు ?	0.6689
जब तुम ना जि यों को न देख रही हो .	నువవు నా జీ లను టీ వీ లో చూడ నపపుడు .	0.5332
कया कर रही हो , इ वा ?	ఏం చేసతుననా వు , ఈ వా ?	0.5506
- बाद में मिल ूँगी . - ठीक है .	- తరువాత కలు దదాం . - కలు దదాం .	0.4969
रिश ता खतम हो गया , ठीक है ?	అది ము గి సి పోయింది , సరేనా ?	0.4758
तुम दोनों हो ट ल में कया कर रहे थे ?	హో టల దగగర మీ రి దద రూ ఏం చేసతుననా రు ?	0.6007
सं भ ल कर , शायद फ ल श नहीं किया गया होगा .	సరి గగా నీ ళలు కొ టట ా రో లే దో చూ సుకో ండి .	0.5563
हैलो . अरे , धत .	హలో . ఓహ , చెతత .	0.6073
हाँ .	సరే .	0.3574
हाँ . तुमसे मिल कर खुशी हुई .	సరే . మిమమలని కల వడం సంతోష ం .	0.5737
मुझे पता था .	నాకు తెలుసు .	0.4803
तुम बच चों को नहीं खो ओ गी .	నువవు పిలల లని వ దు లు కో వు .	0.5594
धत . कया ?	ఛ . ఏంటి ?	0.4666
अगर मैंने रिश ता नहीं तो डा , तो वह डॉ न ल को सब बता दे गा .	నేను దానిని ము గి ంచ కపోతే , తను డో న ల కి అన నీ చెపపే సతా డు .	0.6203
- वाह . - धत तेरी की .	- వా వ . - ఓ రి దేవుడా .	0.5825
धत तेरी की .	ఓ రి దేవుడా .	0.4260
गरेस , शुकर है कि तुम और ब ला न ड वहाँ नहीं थीं .	గరేస , నువ వ ూ , బ లా న డ అకకడ లే కపో వడం దేవు డి ద యే .	0.6586
नहीं .	వదదు .	0.3902
- चलो भी ! - कयों ?	- చేయి ! - ఎందుకు ?	0.5382
- नहीं ! - बै का ! बै का ! बै का !	- లేదు ! - బె కా ! బె కా ! బె కా !	0.6454
" यह देश . . . "	" ఈ దేశం . . . "	0.7521
अ रस !	ఉ రస !	0.6082
" पि यर स . "	" పి య రస . "	0.6320
हम घर जा रहे हैं . माफ करना , ठीक है ?	ఇంటికి వెళ తుననాం . కషమి ంచండి , సరేనా ?	0.5451
तुम कहाँ जा रही हो ?	ఎ కకడికి వెళ తుననావు ?	0.4748
- कया ? - माफ करना . हम बात कर सकते हैं ?	- ఏంటి ? - కషమించు . మనం మాటలాడు కు ందా మా ?	0.5742
कुछ नहीं !	ఏమీ లేదు !	0.4222
- अ र सला . - हैलो !	- ఉ ర సు లా . - హాయ !	0.6643
माफ करना मैंने तुमहारे साथ यह सा झा किया मुझे लगा कि तुमहें पता होना चाहिए .	ఇది నీ తో ప ంచుకో వడం నాకు బాధ గా ఉంది కానీ నువవు ఇది తెలుసు కో వాలని భా వి ంచా ను .	0.5629
थ ॉ मस !	థా మస !	0.4170
आ रहा हूँ !	వ సతుననాను !	0.4187
यह बढिया है .	ఇది బాగుంది .	0.4299
श ॉ ट .	షా ట .	0.3919
धत . वह तुमहारा दोसत था ?	ఛ . అతను నీకు సనే హి తు డా ?	0.5098
सत नों के ?	చ ను మొ న లా ?	0.4853
नहीं , मैं भी नहीं . नहीं .	లేదు , నా వలల కాదు . కాదు .	0.4489
नहीं , नहीं . बिलकुल नहीं . . .	లేదు , వదదు . ఈ ఫోన ఎ తత కు . . .	0.5625
नहीं .	లేదు .	0.3291
" कया हुआ अगर . . . कया हुआ अगर अ त य धि क पयार ने उनहें मर ने तक ह त पर भ किया ? "	" అయితే మరి . . . మి తి మీ రి న పరే మ వాళలు మ రణ ి ంచే వర కూ వాళ లని వి సమ య పరి చి ందా ? "	0.6605
नहीं . . . नहीं जा सकती कयोंकि मुझे र वि वार के लं च की तै या री करनी है .	నేను . . . నేను వెళల లేను ఎందుకంటే ఆ ది వా రం వి ందుకు ఏ ర పా టలు చేసుకో వాలి .	0.6373
सुनो , मैं मै ल कम हि ल का दोसत हूँ . उसने मुझे तुमहारा नंबर दिया और . . .	విన ండి , నేను మ ాల క మ హి ల సనే హి తు డిని . అతను మీ నె ం బ రు ఇ చచా రు ఇంకా . . .	0.6883
- कया कर रहे हो ? जवाब दो . - नहीं , मैं तुमहारे सामने जवाब नहीं द ूँगा .	- ఏం చేసతుననా వు ? ఫోన తి య యి . - లేదు , నువవు ప కక న ఉండ గా నేను మాటలాడ ను .	0.6459
अरे , मैं समझ ता हूँ . पर , इस वाली को खुश रख ना बेहद क ठ ि न है .	ఓహ , బాగా చెపపా వు . ఈ భా రయ ని సంతోష ంగా ఉ ంచడం చాలా కష ట మెన పని .	0.6871
तर ल क व क कल चर दवा रा वि ष ा कत प दार थ ों को निका ला जा सकता है . "	వీ టీ మీద ఫ ంగ స ని దర వీ కరి ంచడం ద వా రా విష ప దా రథ ాలను తీ య వచచు . "	0.6452
ए , जान . मैं बस खाना प का रही हूँ . तुमहें बाद में फोन कर ूँ ?	హేయ , బంగా రం . నేను వ ంట మధయ లో ఉననాను . నేను మళలీ కాల చేయ నా ?	0.6258
मुझे म ं जू र है . मुझे . . . मुझे अचछा लगता है कि कभी . . .	నేను వ సతాను . నాకు ఇషటం . . . అకకడ ఏమీ లే కపో వడం అంటే . . .	0.7465
वे ज ॉन प ॉल की . . . गरेस की बी मा प ॉ लि सी संभाल रहे हैं .	వీ ళలు జా న పాల , గరేస బీ మా పాల సీ వయ వ హా ర ాలు చూ సతుననారు .	0.6450
आपको लोगों की नि जी जानकारी चु रा नी नहीं चाहिए , अ र सला .	నువవు ఎవరి వయకతి గ త సమా చా రా ననీ దొ ం గి లి ంచ కూడదు , ఉ ర సు లా .	0.5859
