Hindi	Telugu	Similarity_Score
जे र ला म रे ल का एक सं देश .	జె ర లా మ రె ల య ొ కక స ందే శం .	0.6429
जे र ला म रे ल , तुम मेरे लिए नहीं आए .	జె ర లా మ రె ల , నా కోసం నువవు రాల ేదు .	0.6388
हमारे आगे सब कुछ है . . .	అంతా మన ము ంద రే ఉంది . . .	0.6382
कहाँ ?	ఎకకడ ?	0.3422
माँ को पता था कि इसे ढूँढ ना कितना मुशकिल होगा ,	తన వ సతు వు లను కని పెటట డం ఎంత కష ట మో అమమ కి తెలుసు ,	0.5697
लेकिन मुझे कोशिश करनी होगी .	కానీ నేను పర య తన మె తే చేయాలి .	0.4671
यह बस . . .	అద ంతా . . .	0.6380
ह नि वा !	హ నీ వా !	0.4074
- कहाँ चो ट लगी है ? - मैं नहीं देख सकता .	- తన కి గా యం ఎకకడ ె ంది ? - నాకు క న బడ టం లేదు .	0.6350
उसकी छा ती .	అతని ఛ ా తీ .	0.3602
मेरी रा नी , पा नी की आवा ज सुनो .	నీ ళళ పర వ ళళ ని విన ండి , మ హా రా ణ ీ .	0.4504
मुझे भ ू ख लगी है .	నాకు ఆ క లే సతోంది .	0.5664
चा ल क , तुम कहाँ हो ?	డ రె వర , ఎ కక డు ననా వు ?	0.5899
ह नि वा .	హ నీ వా .	0.4074
आओ .	రా .	0.3353
कया तुमहें मिला ?	మీక ది దొ రికి ందా ?	0.3960
वे सर दि यों में रु के थे .	చ లి కాల ంలో ఒక చో ట ఆ గా డు .	0.5892
हाँ , वह देख सकता है .	అవును , ఇ తను చూడ గల డు .	0.5178
मुझे लगता है कि तुम मुझे ऐसा करते सुन चु की होती .	ఈ పా టి కి నేను ఆ పని ని చేయడం నువవు వి ను ండ ే దాని వే .	0.5876
मेरे लिए कभी मा य ने नहीं र खा तुम कहाँ से आई हो .	నువ వె కకడి నుండి వచచా వ నన ది నా కస స లు ముఖ య మే కాదు .	0.6250
मुझे चल ना चाहिए .	నేను బయ లు దే ర ాలి .	0.5011
मैं मजाक नहीं कर रही हूँ .	నేను నిజంగా అడుగు తుననాను .	0.4339
परे शान नहीं होता .	వాటి కి న ొ చచు కో డు .	0.4725
लेकिन वह . . .	కానీ ఆమె . . .	0.6134
उस जानकारी को लोगों के साथ सा झा नहीं करने के लिए .	మా తల లి ద ండ రు లు తెలి వెన ప నే చేశా రని నా కనిపి సతోంది .	0.5333
बा बा और मा घ रा अ ल के नी में फ ँ स गए थे .	బా బా , మా గరా ఆ ల కె ననీ లో ఇ రు కకు పోయా రు .	0.6365
ऐसा ही कुछ , हाँ .	అవును , అలా ంటి దే .	0.4644
उ त त म उ ँ ग लिया ँ .	నా జ ూ కె న వే ళళు .	0.5248
और जब उसके जी वन के सारे काम हो जाते हैं , उसकी उप यो गि ता स मा पत हो जाती है ,	ఇక ఆ పు రుగు జీవితం చి వరి ద శ కి చే రు కుననా క , తన వలల కలి గే లా భ ం న శి ంచి పోయా క ,	0.6551
म ृ त यु के लिए आत ु र .	చా వు దగగర పడు తుంది .	0.4852
जे र ला म रे ल .	జె ర లా మ రె ల .	0.6181
को फु न ?	కొ ఫ ూ న ?	0.5224
आओ .	రా .	0.3353
मा घ रा ?	మా గరా ?	0.3121
बा बा व ॉ स !	బా బా వా స ?	0.3361
ह नि वा . - नहीं .	- హ నీ వా . - లేదు .	0.5668
राज क ुम ा री मा घ रा . . .	వం శా నికి చె ంది న . . .	0.5320
" यह म हिला , जिस से मुझे पयार है , उसका और उस को होने वाले बच चों का धयान रख ना . "	" నేను పరే మి ంచిన ఈ మ హి ళ ని , తను క న బో యే పిలల లని జా గర తత గా చూ సుకో , " అని భా వి ంచా .	0.6748
जब से हमने यह या त रा शुरू की है मुझे तुम में कुछ बद ला हुआ महसूस हो रहा है .	మనం ఈ న దీ పర యా ణం ఆ రం భి ంచిన పపటి ను ండ ీ నీ లో ఏదో మార పు జరుగు తో ందని పి సతుంది .	0.6392
उन जवाब ों को जान ने के लिए रु की जिन हें तुम जानती हो कि मैं नहीं दे सकती .	నీకు అడ గ ాలని ఎంత గా ఉననా నేను సమా ధా న మి వ వ నని తెలి సి అడ గ కుండా ఉ ండి పోయా వు .	0.6094
तुमने इसे इतने समय तक र खा , तुम यह भी नहीं जानते कि यह अब एक रह स य है .	నువవు చాలా కాల ం దా చా వు కాబటటి , అది అస స లు ర హ సయ మ నే నీకు అనిపి ంచడం లేదు .	0.6353
मैंने हमेशा आपको पयार किया है . . . भ ले ही आपने मुझे कभी नहीं किया .	నీకు నా మీద పరే మ నే దే లేక పోయి నా . . . నాకు నీ మీద ఎ న లేని పరే మ ఉండే ది .	0.6054
लेकिन वह नहीं जानता था हम कौन थे , और उसके पास कोई वि कल प नहीं था .	కానీ మన మె వ వర మో అతనికి తెలియదు , అంతే గా క అతనికి మ రో దా రి లేదు కూడా .	0.5814
