Hindi	Telugu	Similarity_Score
न व ंबर .	న వం బర .	0.4711
आ ख िर वहाँ चल कया रहा है ?	అసలు అకకడ ఏం జరుగు తుంది ?	0.5309
ए परि य स	ఎ పరి ఎ స	0.5058
ए परि य स ल ंद न में स थि त एक नि जी सै न य कं प नी है .	ఎ పరి ఎ స అనే ది ల ండ న లో ని ఒక పర ె వే ట సె నిక సం సథ .	0.6978
मुझे ल ंद न जाना होगा .	నేను ల ండ న కు వెళళ ాలి .	0.5490
आ ख िर वह जा कहाँ रहा है ?	తను ఎ కకడికి వెళ తుననా డు ?	0.5349
जरूर . मैं कया मदद कर सकता हूँ ?	ఫర లేదు . నీకు ఏం సహా యం చేయ గలను ?	0.5612
शायद मुझे उनसे बात करनी चाहिए .	బహుశా నేను అతని తో మాటలాడ ాల ే మో .	0.5046
मुझे भ ू ख नहीं है .	నాకు ఆ కలి గా లేదు .	0.5470
कुछ नहीं .	ఏమీ లేదు .	0.4222
रॉ ड रि गो .	రో డ రి గో .	0.3937
बिना बता ए आने के लिए माफ ी चा हूँ गा .	చెపప కుండా వచచి న ందుకు ననను కషమించు .	0.5373
गु ड ई व नि ंग .	శు భ సా య ంత రం .	0.5717
गु ड ई व नि ंग , जन र ल .	శు భ సా య ంత రం , జ న ర ల .	0.6909
आपका घर बहुत सु ंदर है .	మీ ఇ లలు అదభు తంగా ఉంది .	0.5103
अग ला कार य का ल मेरे लिए आ खि री होगा .	వచచే సారి , నాకు ఆ ఖ రు టర మ అవు తుంది .	0.6156
नहीं .	లేదు .	0.3291
स था नी य लोगों को जब र न उनकी ज मी न से बे द ख ल करना .	సథా ని కు లను తమ పరా ంత ం నుండి బ లవ ంత ంగా పం పి ంచడం .	0.6176
उनहें ला पता हुए एक साल से जयादा हो गया है .	ఆయన కనిపి ంచ కుండా పోయి ఏ డా ది పె నే అవు తుంది .	0.5485
सर जि यो बेहद ई मान दार इंसान थे .	సే రి గో గొపప నిజ ా యి తీ గల వయకతి .	0.5015
जानती हूँ कि यह बेवकू फी है .	అది పిచచి తన మే , నాకు తెలుసు .	0.5554
तो मै कस को तुमने किस से मिल वा या था ?	అయితే , మీరు మా కస ను ఎవరి తో కలి పా రు ?	0.5902
अपने और तुम जो भी करना चाहते हो	మన కి , మనం చేయ ాలను కునన ప నికి మధయ	0.5481
तुमने आ खि री बार मै कस को कब देखा था ?	మీరు మా కస ని ఆ ఖ రి సారి ఎ పపుడు చూ సా రు ?	0.6177
प ॉल	పాల	0.1882
कया बात है , जान ? तुम ठीक तो हो न ?	ఏ మెంది తల లీ ? నువవు బాగానే ఉననా వా ?	0.5535
तुम कहाँ हो ?	ఎకకడ ఉననావు ?	0.4213
यह लो .	ఇది గో .	0.3359
हे क टर !	హె క టర !	0.6133
सट े क ए ंड कं प नी	సట ీ క & a m p ; కం .	0.4902
फ लै श ला इ डा र	ఫ లా ష లె డా ర .	0.5556
प ला जा के द कष ि ण - प श चि मी छो र पर .	ప లా జా కు నె రు తి ది కకు న ఉననాడు .	0.6008
ठीक है , यह लो . सभी टी में तैयार हो जाएँ .	సరే , వెళ దాం . అనని జ టలు , సిదధ ంగా ఉండ ండి .	0.6199
ग ृ ह म ंत री सर जि यो बो ना ल डे ने अ मरी का और वे ने जु ए ला के ते ल सौ दे को म ं जू री दी	అంత రగ త మ ంత రి సే రి గో బ ొ ండ ే ల యు ఎ స తో వె నిజ ు లా చ ము రు ఒ పప ందా నని ధ ృ వీ కరి ంచా డు	0.7318
और ह थ िया र ों की त स करी के कारण वह वि त त वि भाग की ए स डी ए न सू ची में भी है .	అతను ఆ యు ధ ాల అ కర మ ర వా ణ ా కేసు లో , ఖ జా నా శా ఖ వారి ఎ స డి ఎ న జా బి త ాలో ఉననాడు .	0.6891
वहाँ के लोग नौ जवा न हैं , पढ े - लि खे हैं और सो श ल मी ड िया इस ते माल करते हैं .	ఇ కకడి జ నా భా అ ధి కులు యు వ త , చ దు వు కునన వారు , సా మా జి క మా ధయ మ ాల లో ని పు ణ ు లు .	0.6972
यह धयान में रख ते हुए , मैं आपको एक पर सता व देना चाहता हूँ .	దానని ద ృష టి లో ఉ ంచు కు ని , నేను నీ కొ క ఆ ఫర ఇవ వాల ను కుంటుననా ను .	0.6083
यह एक जर म नी में बना हुआ तीन कट रहे ड वाला ड रि लि ंग रि ग है	ఇది ట రి పు ల భ ర మ ణ క టట ర హె డ గల జర మ నీ లో త యా రెన డ రి లలి ంగ రి గ ,	0.6537
