सुबह नींद से जागने से लेकर रात को सोने तक.	నేను నిదరలేచింది మొదలు రాతరి పడుకునే వరకూ.
मितर देश के वायुसैनिक जैसे सारजेंट विलियम कविन, जो सफलतापूरवक पैराशूट लेकर जमीन पर उतरा था,	పారాచూట సాయంతో విజయవంతంగా నేల మీదకి దిగిన సారజెంట విలియం కవిన లాంటి మితరపకషాల వాయుసెనికులకు
फलैंडरस, बेलजियम	ఫలాండరస, బెలజియం
तुम वहाँ बैठो. मैं अभी आई.	ఇకకడ కూరచో. ఇపపుడే వసతాను.
वह कौन है?	అతను ఎవరు?
सारजेंट विलियम कविन.	సారజెంట విలియం కవిన.
करमांक संखया 6391477.	సీరియల నెంబర 6391477.
रेडियो ऑपरेटर.	రేడియో ఆపరేటర.
कया तुमहें बेसबॉल पसंद है?	నీకు బేస బాల అంటే ఇషటమేనా?
मेरे सामाजिक अधययन के फाइनल के बाद से मुझसे इतनी कडी पूछताछ नहीं की गई थी.	నా చిననపపుడు సోషల సటడీస ఫెనల తరువాత ఇంత కఠినమెన పరీకషని ఎపపుడూ ఎదురకోలేదు.
नहीं!	వదదు!
तुमने ऐसा कयों किया?	అలా ఎందుకు చంపేశావు?
डॉनलड एल. मिलर की किताब पर आधारित	డొనాలడ ఎల మిలలర రాసిన నవల ఆధారంగా
मेजर.	మేజర.
धनयवाद, जॉन.	థాంకయూ, జాన.
- चारली रॉबरटसन. - वह कया करने की कोशिश कर रहा है?	- చారలీ రాబరటసన. - అతను ఏం చేయాలని పరయతనిసతుననాడు?
मैं मोहित हूँ और मुझे खटक रहा है.	నేను హాట గా ఉననా ఇంకా గమనిసతుననా.
मेजर कलेवेन.	మేజర కలెవెన.
रोजेनथॉल. नैश.	రోసెనథాల. నాష.
- सपीज. सर. - सपीज.	- సపీస. సర. - సపీస.
- ठीक है. - तुम लडके. . .	- సరే. - మీ కురరాళలు. . .
- वकील था, सर. - वकील?	- లాయర ని, సర. - లాయర?
