बैका.	బెకా.
अगर वह मिना थी तो?	అది మినా కావచచేమో?
यह अचछा विचार है, जेपी. रुको.	అది గొపప ఆలోచన, జెపి. ఉండిపో.
मिना!	మినా!
मिना!	మినా!
आप कहाँ हैं?	ఎకకడ ఉననావు?
अरे, बैका. भगवान का शुकर है!	ఓహ, బెకా. దేవుడు బతికించాడు!
मिना के घर के बाहर नहीं.	మినా ఇంటి బయట కనిపించకు.
अगर वह वहाँ अंदर है,	ఆమె లోపలే ఉండి ఉంటే,
आपको कया सेवा चाहिए?	మీకు ఏ సహాయం కావాలి?
गरेस	గరేస
बैका, मिना मर चुकी है.	బెకా, మినా చనిపోయింది.
नहीं. गरेस.	లేదు. గరేస.
बैका.	బెకా.
हम किसी फरीजर रूम में नहीं गए थे. हम बस जा रहे हैं. माफ करना.	మేము ఫరీజర గదిలోకి వెళలలేదు. మేం బయటకి వెళలబోతుననాం. కషమించు.
-उसे पता है कि हमें जॉरज के बारे में पता है. -मुझे परवाह नहीं कि उसे यह पता है.	-మనకి జారజ గురించి తెలిసిందని వాడికి తెలుసు. -వాడికి తెలిసినా నేను పటటించుకోను.
बैका.	బెకా.
बैका!	బెకా!
तो, तुमहें जेपी की कार नहीं दिखी?	అయితే, నువవు జెపి కారుని చూడలేదా?
वह झूठी दोसती नहीं थी.	అది అబదధపు సనేహం కాదు.
मैं वह चेक देखा जो उसने तुमहें दिया था, बैका.	తను నీకు రాసి ఇచచిన చెక ని నేను చూశాను, బెకా.
और तुम लोगों का इसतेमाल करती हो.	ఇంకా నువవు మనుషులని వాడుకుంటావు.
-मिना मेरी दोसत थी, और मुझे उसकी याद आती है! -बस करो, बैका.	-మినా నా సనేహితురాలు, తనని నేను మిస అవుతుననాను! -ఆపు, బెకా.
कलाफिन एंड संस	కలాఫిన అండ సనస
थॉमस	థామస
तुम कहाँ हो?	ఎకకడ ఉననావు?
टॉम?	టామ?
अगर हम विलियमस दावे का भुगतान नहीं कर पाए, तो इसकी जाँच होगी.	మనం గనుక విలియమస కలెయిమ చెలలించకపోతే, నేర పరిశోధన జరుగుతుంది.
इवा.	ఈవా.
बैका!	బెకా!
गरेस.	గరేస.
ऑसकर.	ఆసకర.
पर अब वे मेरे पास आएँगे.	ఇపపుడు నా దగగరకి వసతారు.
इवा.	ఈవా.
गारडा	గారడా
हाँ, नहीं. ठीक है. हम वह नहीं करेंगे. नहीं, ठीक है, पकड लिया.	అవును, లేదు. సరే. మేము అలా చేయం. లేదు. సరే, నినను పటటుకుననాం.
हे भगवान. इसलिए वह. . .	దేవుడా. అందుకే తను. . .
-ठीक है. -पर पूरी कबर पर उलटी की,	-సరే. -అది ఆ సమాధి మీదంతా పడింది,
वे मेरी बात नहीं सुन रहे हैं! उनसे कहो मैंने मिना की जान ली.	వాళలు నా మాట వినడం లేదు! మినాని నేనే చంపేశానని వాళలకి చెపపు.
माफ करना. मुझे पता है उसने तुमहारे साथ कया किया.	కషమించు. అతను నీకు ఎంత దరోహం చేశాడో నాకు తెలుసు.
नहीं.	వదదు.
-मैं एक पशु चिकितसक को जानती हूँ. उससे पूछ सकती हूँ. -हे, भग. . .	-ఒక మోసపు వెటరనరీ వెదయుడు తెలుసు. అతడని అడుగుతా. -ఓహ, దేవుడా. . .
तुमहारा कोई दोसत नहीं है.	నీకు ఎవరూ సనేహితులు లేరు.
यह सच है.	అది నిజం.
नहीं.	లేదు.
थेरेसा.	థెరెసా.
थॉमस?	థామస?
थॉमस!	థామస!
थॉमस.	థామస.
जेपी!	జెపి?
सावधान!	జాగరతత!
मुझे पता है तुम ही ऑसकर थे.	నువవే ఆసకర అని నాకు తెలుసు.
बैका?	బెకా?
बैका!	బెకా!
बैका?	బెకా?
बेन?	బెన?
नहीं.	లేదు.
-गरेस! -गरेस!	-గరేస! -గరేస!
-मैं तुमहें फोन करूँगी. तुमसे पयार है. -ठीक है. तुमसे पयार है. हाँ, करना.	-సరే. నినను పరేమిసతుననాను. నిజంగా. -నీకు కాల చేసతాను. నినను పరేమిసతుననాను.
हमें हमेशा से पता था कि हम में से एक को ही आखिरी मौका मिलेगा.	మనలో ఎవరో ఒకరు అతడిని చంపడం తథయమని మన అందరికీ ఎపపుడూ తెలుసు.
तो मुझे सच बताओ कयोंकि मेरा भाई अपना दिमागी संतुलन खो रहा है.	అయితే నాకు నిజం చెపపు ఎందుకంటే నా అననయయ పిచచివాడయిపోతుననాడు.
अगर कुछ बुरा हुआ, तो मुझे नहीं लगता मैं वह सह पाऊँगा.	ఇకకడ జరగరానిది ఏదెనా జరిగితే నేను తటటుకోగలనని అనుకోను.
लगता है आपको कुछ दिनों के लिए फिश फिंगरस खाने होंगे.	చూడబోతే కొదది రోజుల పాటు నువవు ఫిష ఫింగరసే తింటావేమో.
जिसे हम इसलिए बरदाशत करते हैं कयोंकि हम अचछे लोग हैं.	నినను మేము భరించాము ఎందుకంటే మేము మరయాదసతులం కాబటటి.
बस पारटी हैट पहनो और सामानय मूड में होने का ढोंग करो.	మీ పారటీ టోపీలు పెటటుకుని సరదాగా ఉననటలు వయవహరించండి.
नहीं, नहीं खोओगे. . . तुम उनहें नहीं खोओगे, थॉमस.	లేదు, అలా జరగదు. . . నువవు వాళలని కోలపోవు, థామస.
पेंटोबारबिटल? असपताल से नहीं ला सकती, नहीं.	పెంటోబారబిటాల? హాసపిటల నుండి తేలేను, కుదరదు.
-रॉजर. . . -नहीं. मैं झूठ नहीं सुनना चाहता.	-రోజర. . . -లేదు. నాకు అబదధాలు వినాలని లేదు.
तुमहें इसे मनमानी करने नहीं देना चाहिए था.	మీరు తనతో ఈ పనిని చేయించకుండా ఉండాలసింది.
वह यूथेनेसिया डरग जिसकी तुम बात कर रही थी.	నువవు మాకు చెపపిన ఉథనేసియా మందు ఉంది కదా.
धयान नहीं दिया कि मैंने वह जमा नहीं किया?	దానిని నేను నగదుగా మారచలేదని గమనించలేదా?
तुमहें पैसे देने होंगे? कया यही कारण है?	నువవు డబబు చెలలించాలా? అందుకేనా నీ బాధ?
कम से कम, यह सिलसिला खतम हुआ. खतम हुआ.	సరే, ఇపపటికి ఇది ముగిసింది. అయిపోయింది.
शायद पहले वह पुलिस को फोन करेगी, है न?	ఆమె మొదట పోలీసులకు కాల చేసతుంది, కదా?
-बस जाकर लेट जाओ. -मैं लेट नहीं सकती.	-ఊరికే వెళలి పడుకో. -నేను పడుకోలేను.
अगर हमारी कोई मदद चाहिए, तो बस. . .	మేం చేయవలసింది ఏమెనా ఉందా, అంటే. . .
-कया हुआ था? -इससे फरक नहीं पडता है.	-ఏం జరిగింది? -అది పెదద విషయం కాదు.
शिकायतें आई हैं? कैसी शिकायतें. . .	ఫిరయాదులు వచచాయా? సరే, అవి ఏంటి. . .
पहले हमारे सटाफ कलाइंट खातों की सवीकृति के लिए तुमहारे पास आते थे,	ఇదివరకు, కలయింట అకౌంటల మీద సంతకాల కోసం ఉదయోగులు నీ దగగరికి వచచేవారు,
-मुझे उसकी याद आती है! -बस करो.	-నేను తనని మిస అవుతుననాను! -ఆపు.
पर दोबारा, एक और बार, वह वहीं थी जहाँ उसे नहीं होना चाहिए था.	కానీ ఆ తరువాత తనే మళలీ, మరొకసారి, తను ఉండకూడని చోట కనిపించింది.
अगर डॉनल किसी रात घर न लौटे, तो तुम हमें फोन तो करोगी, है न?	డోనల గనుక ఒక రాతరి ఇంటికి రాకపోతే నువవు మాకు కాల చేసతావు, కదా?
हाँ, कयोंकि यह तुमसे छोटी. . .	అవును, తను మనందరిలో చిననది. . .
पर माँ, आप यहाँ कया कर रही हैं?	కానీ అమమా, నువవు ఏం చేసతుననావ?
मिना विलियमस की पयारी याद में	మినా విలియమస పరేమపూరవక సమృతిలో
तुमहारे दवारा खून नहीं करवाया.	మన చేతికి రకతం అంటేలా చేశాడు.
कलाफिन एंड संस इनशुरनस बरोकरस	కలాఫిన అండ సనస ఇనసూరెనస బరోకరస
ए, रुको. थॉमस. कया हो रहा है?	హేయ, ఆగు, థామస. ఏం జరుగుతోంది?
सो, कया तुमने शुकरवार को इनमें से किसी भी लडकी को देखा था?	సరే, ఆ శుకరవారంనాడు ఈ మహిళలలో ఎవరనయినా చూశావేమో అని అడగవచచా?
उसे जरूर लगता है कि वह करेगी.	తను చేసతుందనే అనుకుంటుననాను.
मैंने इवा से कहा कि मुझे गैबरिएल की नाव में ले जाए. मुझे लगा कि हम उसमें बैठकर पीएँगे.	గాబరియేల పడవ దగగరకు తీసుకువెళలమని ఈవాని నేనే అడిగాను. పడవలో మదయం తాగచచు అనుకుననాను.
और मैं यहाँ सथिति संभाल लूँगा. ठीक है? मैं संभाल लूँगा.	ఈ పరిసథితిని నేను చకకబెడతాను. సరేనా? ఇక నేను చూసుకుంటాను.
उनहोंने सालों से अपने कलाइंटों को धोखा दिया और मैंने इसे छुपाने में उनकी मदद की.	ఆయన కొనని సంవతసరాలుగా తన కలయింటలను మభయపెడుతూ వచచాడు, నేను వాటిని సరిదిదదుతూ పోయాను.
थेरेसा! थेरेसा! थेरेसा, तुम ठीक हो? मुझे सुन सकती हो?	థెరెసా! థెరెసా, నువవు బాగానే ఉననావా? నా మాట వింటుననావా?
धत! तुम ठीक हो. तुम ठीक हो.	చెతత! నువవు బాగానే ఉననావు.
उप-शीरषक अनुवादक: मून कलिता	తెలుగు అనువాదం: సతీశ కుమార
हे भगवान. विशवास नहीं होता कि उसने पुलिस से बात की.	ఓహ, దేవుడా. ఆమె పోలీసులకు చెపపిందంటే నమమలేకపోతుననాను.
पता नहीं. कया मैं करूँगी?	తెలియదు. నేను కాల చేసతానా?
कुछ नहीं. बस कहा कि मेरा मिना से मिलने का मन किया.	ఏమీ లేదు. ఈ రోజు మినాతో గడుపుదాం అనుకుననా అని చెపపా.
मुझे तुमसे पयार है, थॉमस.	నినను పరేమిసతుననాను, థామస.
मैं अंदर नहीं जाना चाहती.	నాకు అకకడికి రావాలని లేదు.
आज उस कमीने का चेहरा नहीं देख सकती. माफ करना. पयार	ఆ చెతతవెధవని ఈ రోజు భరించలేను. కషమించు. ముదదులు.
और तुम भी मेरे पास आओगी.	అందులో నువవు కూడా ఉంటావు.
और कयोंकि अगर मौका मिले, तो शायद तुम सच में बचचों के साथ मजे लोगे, है न?	ఇంకా ఎందుకంటే నీకు అవకాశం చికకితే నువవు పిలలల మీద లెంగిక దాడి చేసతావు, కదా?
यह तुम कह रही हो जो उस आदमी से पैसे लेने वाली थी जिससे वह नफरत करती थी.	తను దవేషించే మగవాడి నుండి డబబు తీసుకోవడానికి సిదధమెన అమమాయి ఈ మాట అంటోంది.
जब भी मैं उससे मिलती थी वह आधी नशे में होती थी.	ఆమెను నేను చూసిన పరతిసారీ సగం మదయం మతతులో ఉండేది.
मुझे उस घर में घुसना है.	నేను ఆ ఇంటలోకి వెళలాలి.
जाकर लेट जाओ. मैं तुमहारे लिए खाना लेकर आती हूँ.	లోపలికి వెళలి పడుకో. నీకు పలేటులో భోజనం తెసతా.
तुम यहाँ कया कर रही हो?	మీరు ఇకకడ ఏం చేసతుననారు?
कोई बात नहीं. तुम आ गए.	ఫరవాలేదు. మీరు వచచేశారు.
किसी को फाँसी नहीं होगी.	ఎవవరికీ శికష పడటం లేదు.
