और, उसकी टाइपराइटर की एडगर की जेब में थी.	అలాగే, ఆమె టెప రెటర బటన ఎడగర జేబులో ఉంది.
कृपया असतवयसतता के लिए माफ करना.	అపరిశుభరంగా ఉంది, ఏమీ అనుకోవదదు.
नहीं.	వదదు.
मुझे पता है.	నాకు తెలుసు.
डिअर कैटेसटरोफी वेटरेस	డియర కాటాసటరోఫీ వెటరేస
{\an8}हैना	{\an8}హననా
हैना को वह अपनी सी लगी और वे दोनों साथ में जयादा समय बिताने लगे.	హననాకి ఆమె బాగా నచచింది, వాళలిదదరూ కలిసి ఇంకా ఎకకువగా గడిపేవారు.
गरेस ने मुझे यह नहीं बताया.	గరేస నాకు ఆ విషయం చెపపలేదు.
इबेरियन हैम?	హమన ఇబేరికో?
अगर यह सच में हुआ था, तो गरेस ने मुझे कयों नहीं बताया?	అదే గనుక నిజంగా జరిగి ఉంటే, గరేస నాతో ఎందుకు చెపపలేదు?
वहो. ए, रुको.	ఓయ. హెయ, ఆగు.
कुछ चीजें हैं जो सच हैं, हाँ. पर यह सही समय नहीं है. . .	కొనని విషయాలు నిజమే, అవును. కానీ ఇది సరెన సమయం కాదు. . .
यह पयारा है. बहनों का समय.	బాగుంది. అకకాచెలలెళల సమయం.
मेरी माँ कोरियाई थी, पर मेरे पिता. . .	అంటే, మా అమమ కొరియన, కానీ మా నానన. . .
- देखना. यह मेरे बिंग के हाथ का खेल है. - कया?	- నువవే చూసతావు కదా. బింగ లో అయిపోదది. - ఏంటి?
मुझे मानना पडेगा, तुमने बहुत कठिन परिसथिति में मेरी मदद की.	ఒపపుకోక తపపదు, నువవు ఈ సారి నాకు చాలా సహాయం చేశావు, మితరమా.
और तुम दोनों को इसका एहसास हुआ और फैसला किया कि इसे पूरी तरह से नजरअंदाज करके	ఇదదరూ జరిగిన తపపును తెలుసుకొని, అది జరగలేదు అననటటు నటిసతూ ఎవరి జీవితాలు వాళళు
डी-डी-डी-डी-डी.	డీ-డీ-డీ-డీ-డీ.
हैना. . .	హననా. . .
उसे एहसास हुआ कि वह कभी इससे उबर नहीं पाएगी.	ఆమెను ఎననటికి మరచిపోలేను అని ఆమెకు అరథమెంది.
तुम इतने मजाकिया हो. तुम मजेदार हो.	నువవు చాలా ఫననీ. భలే సరదాగా ఉననావు.
गरेस?	గరేస?
नहीं, उसका लहजा बेहद आकरषक है.	లేదు, వాడి యాస బాగానే ఉంటుంది.
मुझे पता था. तुमने मुझे बताया कयों नहीं?	నాకు తెలుసు. నాకు నువవు ఎందుకు చెపపలేదు?
हार मत मानना.	పటటుదల వదలకు.
- तुमहारा भाई अपराधी है. मेरे पास सबूत है. - बढिया है.	- నీ అనన ఒక కరిమినల. నా దగగర ఆధారాలు ఉననాయి. - మంచిది.
और फिर, तुम अचानक खडे होकर कहोगे. . .	అపపుడు నువవు పెకి లేచి ఇలా అనాలి. . .
एडगर एक अपराधी है! मेरे पास सबूत है!	ఎడగర ఒక కరిమినల! నా దగగర ఆధారం ఉంది!
देवियों और सजजनों, कसमों का बकसा. माफी चाहूँगा.	లేడీస అండ జెంటిలమెన, వాగదానాల బాకసు. కషమించాలి.
पर वह दोनों की नहीं हो सकती थी.	కానీ ఇదదరూ కలిసి ఆమెతో ఉండలేరు.
{\an8}तीन टोपी	{\an8}3 టోపీలు
डंगरीज.	డంగరీస.
फरिगेट.	ఫరిగేట.
जिगोलो.	జిగోలో.
मुझे पता था.	నాకు తెలుసు.
तो तुमहें लगता है कि इसी से एडगर की हतया हुई. और चूँकि यह मेरे बगीचे से है,	అంటే ఇదే ఎడగర ని చంపింది అనుకుంటుననారు. అలాగే ఈ మొకక నా తోటలో ఉంది కాబటటి,
दरअसल आज के दिन मुझे गोद लिया गया था. मुझे मेरे जनम की तारीख नहीं पता.	నిజానికి ఇది ననను దతతతు తీసుకునన రోజు. నేను ఎపపుడు పుటటానో నాకు తెలీదు.
बैचलरेट पारटियाँ कितनी रोमांचक होती हैं. उनमें दिलचसप चीजें होती हैं.	బయాచిలరెట పారటీలు భలే ఆసకతికరంగా ఉంటాయి. భలే వింతెన విషయాలు బయటపడతాయి.
उससे कहो कि मैं और पाँच परतिशत कम दूँगा, पर इससे कम नहीं होगा.	అతనికి ఇంకొక అయిదు శాతం తగగుతా అని చెపపు, కానీ అంతకంటే చేయలేను.
वह नहीं चाहती थी कि उसकी शादी हो. इसे ही हम मकसद कहते हैं.	అతనికి పెళలి కావడం ఆమెకు ఇషటం లేదు. దాననే దురుదదేశం అంటారు.
समझ नहीं आया कैसे बताऊँ. मैं एडगर को धोखा दे रही थी.	ఎలా చెపపాలో నాకు తెలీలేదు. నేను ఎడగర కి దరోహం చేశాను.
वह बेहद अचछा इंसान है. दरअसल अब वह डेटा एनालिसट है.	చాలా మంచోడు. ఇపపుడు ఒక డేటా అనలిసట గా పనిచేసతుననాడు.
पर कया इससे तुमहारा टाइपराइटर बेकार नहीं हो जाएगा?	కానీ దీని వలల నీ టెప రెటర పనికిరాకుండా పోతుంది కదా?
पर उसे बताने के लिए, हैना को सबका धयान भटकाना था.	కానీ ఆమెకు చెపపడానికి హననా వారి దృషటిని మళలించాలి.
मैं मानती हूँ कि वह इतनी सोची-समझी योजना नहीं थी,	మేము ఆ పలాన ని అంత బాగా ఆలోచించలేదు అని ఒపపుకుంటా,
कयोंकि उसने सेबासटियन को नौकरी से निकाल दिया था.	ఎందుకంటే వాడు సెబాసటిన ని పనిలో నుండి తీసేశాడు.
मुझे पता था कि तुम एडगर के साथ खुश नहीं थी.	నువవు ఎడగర తో సంతోషంగా లేవు అని నాకు తెలుసు.
वह आदमी तुमहारे लिए चिकन सूप भी नहीं. . .	వాడు కనీసం నీకు సవయంగా చికెన సూప కూడా. . .
