नहीं, पर गरेस ने कहा था कि जॉरज उनहें छोडकर चला गया था.	లేదు, కానీ జారజ ఇలలు విడిచి వెళలిపోయాడని గరేస చెపపింది.
नहीं.	వదదు.
पीडो	పీడో
तुम बस बेचैन हो. यह आम बात है.	ఇది కేవలం వణుకు వలల. ఇది సహజం.
उममीद है मुझे मिले ताकि उनके चेहरे देख पाऊँ.	కానీ వాళల ముఖాలు చూడటం నాకు ఆనందంగా ఉంటుంది.
हाँ.	సరే.
रॉजर.	రోజర.
यह सच नहीं है, गरेस.	అది నిజం కాదు, గరేస.
वे मुझसे ढेरों सवाल पूछ रहे थे.	వాళలు ననను నానా పరశనలు అడిగారు.
रॉजर.	రోజర.
माफ करना, देवियों.	మననించండి, మహిళలూ.
मुझे उस नौकरी के बारे में सब पता था. वह मुझे ही मिलने वाली थी.	ఆ పదవి గురించి నాకు కషుణణంగా అవగాహన ఉంది. అది నాకు దకకాలసింది.
पागल को पागलखाने भिजवाना होगा.	చికితసకు చేరిన పిచచిదాని లాగా.
गरेस ने मुझे तुमहारी समसया के बारे में बताया.	నీకు వచచిన ఇబబంది గురించి గరేస నాకు చెపపింది.
गरेस उसके गुमशुदा होने की रिपोरट लिखवाएगी. पुलिसवाले आएँगे.	అతను కనిపించడం లేదని గరేస రిపోరట చేసతుంది. పోలీసులు వసతారు.
मुझे यह पसंद आया.	ఇది నాకు నచచింది.
हाँ! ढूँढ रही हूँ कयोंकि काम शुरू करने से पहले निरिकषण करना इसे ही कहते हैं.	అవును! నేను అదే చేసతుననాను ఎందుకంటే ఒక పనిని రెకకీ చేయడం అంటే ఇలాగే ఉంటుంది.
पर मुझे सुनाई दिया.	కానీ, నేను విననాను.
जॉन पॉल विलियमस 1974 - 2022	జాన పాల విలియమస 1974 - 2022
कया लगता है हम ताबूत खोलेंगे	ఏంటి, మేము ఆ శవపేటిక తెరిచి,
कया मैं चलूँ, या?	నేను వెళలాలా లేక?
देखा, मुझे पता था तुम यही परतिकरिया करोगी.	చూడు, నువవు ఇలాగే సపందిసతావని నాకు తెలుసు.
यह कया है, बिबी?	ఇదేం చెతత, బీబీ?
बस करो, बस करो, इवा. चलो भी.	ఇపపుడు, ఇలా చూడు, ఈవా. చాలు.
तुम मेरी जिंदगी में इसलिए दखल देती हो	నా జీవితం మీద నీ పెతతనం ఎందుకు ఉందంటే
-नहीं! -नहीं.	-వదదు! -వదదు.
समझी? सब की सब.	సరేనా? మీరందరూ.
मुझे कोई परवाह नहीं कि तुम जेल में सडोगी.	మీరు జెలలో మగగిపోయినా నేనేమీ పటటించుకోను.
उसे आज नहीं तो कल पता चल ही जाता, मैट.	ఇపపుడో అపపుడో తనకి తెలియాలసిందే, మయాట.
वे उन सभी को गिरफतार करेंगे.	వాళలందరి ఇళల తలుపులు తడతారు.
रॉब. . .	అది. . .
मुझे तीन बजे तक चाहिए.	మూడు గంటల కలలా కావాలి.
हाँ, उसने कहा कि तुमने अपनी बहनों को भी बताया.	అవును, నీ చెలలెళలకి కూడా చెపపావని అతను అననాడు.
तो मेरी निजी जिंदगी कया है? तुमहारे लिए चरचा का मुददा?	అయితే నా వయకతిగత జీవితం ఏంటి? నీ పుకారలకు పనికొసతోందా?
मुझे जाँच के परिणाम तुमहें बताने की अनुमति नहीं है.	నేను కనుగొనన విషయాలని మీకు చెపపే అధికారం నాకు లేదు.
वह रहा सुराग. अब जाओ यहाँ से!	అదిగో నీకు సూచన. ఇక బయలుదేరు!
मैं यहाँ कया कर रही हूँ?	నేను ఇకకడ ఏం చేసతుననాను?
पर यह किराए के लिए उपलबध है,	కానీ ఇది అదదెకు దొరుకుతుంది,
-उसके पास मेरी एक फोटो है. -तुमहारी?	-అతని దగగర నా ఫోటో ఒకటి ఉంది. -నీదా?
तो शायद तुमहें शुभकामनाएँ देनी चाहिए.	మీకు అదృషటం తోడు ఉండాలని కోరుకుంటాను.
विशवास नहीं होता कि वे परिवार को बताए बिना लाश खोदकर निकाल सकते हैं.	వాళలు మన కుటుంబానికి చెపపకుండా శవానని వెలికి తీశారంటే నమమశకయంగా లేదు.
यह वृदधाशरम में भेजने से भी ससता पडेगा, तो वह उसे मार भी सकता है.	చంపితేనే డబబులు మిగులుతాయి అనిపిసతే అతను ఆమెని చంపేసినా చంపేసతాడు.
मैं समझता हूँ कि तुम निराश हो, पर भले ही तुमहें पसंद हो या न हो,	నువవు నిరాశ చెందావని అరథం చేసుకోగలను, కానీ నేను ఇపపుడు నీ బాస ని,
वे हमसे जानकारी छुपा रहे हैं, मैट. काफी जानकारी छुपा रहे हैं.	మనలని అందరూ దూరం పెడుతుననారు, మయాట. దరజాగా దూరం పెడుతుననారు.
मदद करो! मेरी पागल सालियाँ मुझे मारने की कोशिश कर रही हैं!	సాయం చేయండి! నా పిచచి మరదళలు ననను చంపాలని పరయతనిసతుననారు!
मुझे लगा मैं वह तुमहें भेज रही थी. उसने वह डॉनल को भेज दी.	నీకే పంపిసతుననాను అనుకుననాను. దానిని అతను డోనల కి పంపాడు.
तुम हमेशा कहते हो कि तुमहें मेरे जानवरों से डर लगता है.	నా జంతువులు నీకు పీడకలలు తెపపిసతాయని ఎపపుడూ చెబుతుంటావు.
-तुमहारे खिलाफ? -मेरी दिमागी हालत ठीक नहीं थी, याद है?	-ఎలా చెడగొటటి ఉంటాడు? -అంటే, నా ఆరోగయం బాగోలేదు, కదా?
-मैं तुमहारी सराहना करता हूँ. -तुम यह कयों कह रहे हो?	-నినను నేను మెచచుకుంటాను. -ఆ మాట ఎందుకు చెబుతుననావు?
बिना आग के धुआं नहीं निकलता, मैमी. तुम यह जानती हो.	నిపపు లేకుండా పొగ రాదు, మామీ. ఆ విషయం నీకు తెలుసు.
अचछी बात कही. कया तापमान नियंतरित किया जा सकता है?	అది మంచి పాయింట. ఉషణోగరతని నియంతరించే వయవసథ ఉందా?
-और तुमहें लगता है उसने उसे यह बताया? -बेशक, हाँ!	-అతనే చెపపి ఉంటాడని అనుకుంటుననావా? -అంటే, అవును!
दरअसल, मैं आपसे कुछ पैसे उधार माँगने आया था.	అవును, కొంత డబబు అపపు తీసుకోవాలని చూసతుననాను.
ऐसा भी समय था जब मैं हमारे बारे में यही कहती.	ఒకపపుడు మన గురించి కూడా అదే మాట చెపపేదానిని.
हाँ, पर वह अपने ही पिता की हतया कयों करेगा?	అవును, కానీ సొంత తండరిని ఎందుకు హతయ చేసతాడు?
तुमहारे पास बहाना ढूँढने के लिए पूरी रात थी.	ఒక సాకు ఆలోచించడానికి నీకు రాతరంతా పటటింది.
यहाँ कया कर रहे हो, मैट? तुमहें कया चाहिए?	ఇకకడ ఏం చేసతుననావు, మయాట? నీకు ఏం కావాలి?
-बेन. -नहीं. हम यह संभव बना सकते हैं, अरस.	-బెన. -లేదు. ఇది మనకి ఉపయోగపడుతుంది, ఉరస.
सुना है तुमहें रैशर सैंडविच बेहद पसंद है.	మీకు రాషర శాండవిచ అంటే ఇషటం అని విననాను.
ए. मैं तुमहें एचआर के सामने ले जाकर. . .	హేయ, నినను హెచ. ఆర. ముందు నిలబెడతాను. . .
कि हमने उसके जीजा की लाश खुदवाकर निकाली?	మనం తన బావ శవానని తీయించామని తెలిసిందా?
जब मैं रसोई में था, तो उसने वह पढ लिया.	నేను కిచెన లో ఉండగా తను దానిని చదివింది.
काफी अरसा हो गया जेपी को इतना कडक हुए.	జెపి ఇంతలా సతంభించి చాలా కాలం అయింది.
तुमने उसे कभी माफ नहीं किया, है न?	నువవు ఆమెని ఎపపుడూ కషమించలేదు, కదా?
मैं एक अतिरिकत चाबी बनवाने वाली थी.	నేను వేరే తాళానని తయారు చేయిసతాను.
तो, मैंने कहीं पढा था कि अगर तुम गरभवती महिला के पेट के ऊपर चेन लटकाओ,	సరే, నేను చదివింది ఏంటంటే, ఒక గరభిణీ పొటట మీద దీనిని ఇలా వేళాడదీసతే,
नहीं, मैंने यह नहीं कहा कि तुम चले जाओ. बस यही कि मुझे ऐतराज नहीं है.	లేదు, నినను వెళలమని నేను చెపప లేదు. నీకు వెళలాలని ఉంటే ఏమీ అనుకోను.
तो फिर हम उसे फँसा सकते हैं, है न?	అయితే మనం అతడిని పటటించవచచు, కదా?
नहीं, अब वे जाँच करना शुरू करेंगे.	లేదు, వాళలు పరిశోధన పరారంభించారు.
तो तुम दोनों के बीच कया चल रहा है?	అయితే మీ ఇదదరి మధయా ఏం నడుసతోంది?
तुम दोनों के बीच चाहे जो भी चल रहा हो, मैं उसका हिससा नहीं बनूँगा.	మీరిదదరూ ఎలాంటి ఆటలు ఆడుతుననా, అందులో భాగసవామి కావడం నాకు ఇషటం లేదు.
तुमहें पता है फरेंच लोग कैसे होते हैं. उनहें हर चीज पर गुससा आता है.	ఈ ఫరెంచ జనం ఎలా ఉంటారో తెలుసు కదా. పరతి దాని గురించి వాళలకి కోపమే.
पर तुमहारे लिए वह खजाना है, है न?	కానీ నీకు చాలా ఎకకువ మొతతం, కదా?
उममीद है कि इवा जयादा मायूस न हो.	సరే, ఈవా నిరాశ చెందదని ఆశిసతాను.
-नहीं, चलो दोबारा सुनें. -ठीक है.	-లేదు, మళలీ ఒకసారి విందాం. -సరే.
मैं मैट कलाफिन को डेट कर रही हूँ.	నేను మయాట కలాఫిన ని కలుసతుననాను.
-तुमहें कया चाहिए? -मुझे बस. . .	-నీకు ఏం కావాలి? -నేను కేవలం. . .
हाँ, मैं कबसे इंतजार में हूँ. . .	అవును, నేను ఎదురుచూసతుననాను. . .
बेटीसटाउन में मेरी बहन रहती है.	బెటిసటవున లో నాకు ఒక సోదరి ఉంది.
-हाँ. भगवान, मुझे खेद है. -हाँ.	-అవును. దేవుడా, మననించు. -సరే.
तुमहें अपने सटूडियो से पयार है.	నీ సటూడియో అంటే నీకు ఇషటం కదా.
बस एक फोन, और वह हमेशा के लिए गरेस की जिंदगी से चला जाएगा.	ఒకక ఫోన కాల తో, అతను గరేస జీవితం నుండి శాశవతంగా వెదొలగుతాడు.
मुझे एक सुराग भी नहीं दे सकते?	మీరు ఒక సూచనగా కూడా చెపపలేరా?
मेरी बहनों के अलावा, और बेशक उनहोंने तो नहीं बताया होगा.	నా చెలలెళలకు కాకుండా తనకే తెలుసు, వాళలు చెపపే అవకాశం లేదు.
तुमहारे लिए यह कहना आसान है.	అవును, అది చెపపడం నీకు తేలిక.
पर तुमने कहा कि यह बकवास है.	అది చెతత మాట అననటలు ఉననావు.
और सेकस करती. सबसे पहली चीज.	చాలా సెకసు చేసతాను. మొదటగా.
उप-शीरषक अनुवादक: मून कलिता	తెలుగు అనువాదం: సతీశ కుమార
कयोंकि तुमने मुझे यह संदेश में बताने का फैसला किया.	ఎందుకంటే నువవు నాకు సందేశం దవారా చెపపాలని అనుకుననావు.
मैंने अपना काम पूरा करके पुलिस को रिपोरट भेज दी है.	నేను నా పని ముగించి పోలీసులకి నా నివేదికని పంపించాను.
इंसपेकटर लॉफटस आ रहे हैं.	ఇన సపెకటర లోఫటస వసతుననారు.
और तुमहें लाश में गोलियों से हुए छेद ढूँढने देंगे?	బులెట గాయాల కోసం ఆ శవానని నినను చూడమంటాం అనుకుననావా?
देखो, हमारे बीच यह रिशता,	చూడు, మన మధయ ఉనన ఈ సంబంధం,
और जब तक हम इस ऑफिस में हैं, तुम मेरा सममान करोगी.	ఇంకా నేను ఆఫీసులో ఉననంత వరకూ, నువవు ననను గౌరవించాలి.
भगवान, यानि अनिरणायक हैं.	దేవుడా, ఫలితాలలో ఏమీ లేదట.
हाँ, बात बस यह है कि. . .	అవును, ఇది ఎందుకంటే. . .
-रोओ मत, जान. -माफ करना.	-ఏడవకు, బంగారం. -మననించు.
बेशक जयादा पैसे मिलेंगे.	చాలా డబబు వసతుంది, అవును.
तुमहें पता भी है मैंने आज तक कितनी लाशें देखी हैं?	నా జీవితంలో నేను ఎనని శవాలని చూశానో నీకు తెలుసా?
कया तुमहें यह चाहिए. . .	మీరు ఇది తీసుకుంటారా. . .
जब तक काम पूरा न हो जाए.	పని పూరతయయే వరకూ చెపపదదు.
जैसे ही पुलिस को उस आदमी की मौत की वजह पता चलेगी, वे उसे गिरफतार कर लेंगे.	ఆ మనిషి ఎలా చనిపోయాడో పోలీసులకు తెలియగానే, వాళలు ఆమె ఇంటి తలుపు తడతారు.
उसका शरीर उसके दिमाग तक ऑकसीजन नहीं पहुँचा पाएगा.	అతని శరీరంలో మెదడుకు ఆకసిజన సరఫరా నిదానిసతుంది.
ठीक है, तो वह कैसे मरा?	సరే, అతను ఎలా చనిపోయాడు?
तो फिर उसने इतने सालों तक लाश कयों छुपाकर रखी?	అతను ఆ మృతదేహానని ఇనని సంవతసరాలు ఎందుకు దాసతాడు?
उसे ठंड में मरने देंगे.	చలికి చనిపోయేలా చేయగలను.
रकतचाप, सब गिरने लगेंगे.	రకతపోటు అననీ పడిపోతాయి.
-मैं यह कर सकती हूँ, इवा! -नहीं, नहीं कर सकती.	-నేేను ఈ పని చేయగలను, ఈవా! -వదదు, నువవు చేయలేవు.
और कब वयसत नहीं रहती हो? मुझे तुमसे मिलना है.	మరి ఎపపుడు సరెన సమయం వసతుంది? నేను నినన కలవాలి.
उनहोंने उसकी हतया की है, थेरेसा. मुझे पता है.	వాళలు అతడిని చంపేశారు, థెరెసా. అది నాకు తెలుసు.
मैंने ऑफिस में केवल तुमहें ही यह बात बताई थी.	మన ఆఫీసులో ఆ విషయానని నేను నీకు మాతరమే చెపపాను.
उतना नहीं जितना मैं तुमहारे साथ रहना चाहता हूँ.	నాకు నీతో ఉండటం కంటే ఆ సటూడియో అంత ఇషటం కాదు.
आपको जयादा वेतन मिलेगा?	నీకు జీతం పెరుగుతుందా?
-कम करोगी. -कम करूँगी.	-తగగించాలి. -తగగిసతాను.
अगर उनहोंने मेरे जूतों के फीते न ले लिए होते,	వాళలు గనుక నా బూటు లేసులని తీసేసి ఉండకపోతే,
ए. कया इस तरह जताकर उसे दुखी करना जरूरी है?	హేయ. ఆమెని అలా సతాయించడం నిజంగా అవసరం అంటావా?
दरअसल, मुझे नहीं पता.	నిజానికి నాకు తెలియదు.
और जूलॉजिकल बगीचे देखो	జూలాజికల గారడెనస చూడు
तो अगर तुमहारे पास पैसे हैं तो पारक में जाओ	మరి నీ దగగర ఏమెనా డబబు ఉంటే పారకుకు వెళలు
-हे भगवान. डैडी, आपकी आँख. -हे भगवान, जेपी.	-ఓహ, దేవుడా. నాననా, నీ కనను. -అయయో, జెపి.
जैसा कि मैंने कहा, शायद यह बेहतर होगा कि तुम मेरे घर से दूर रहो.	నేను నీకు చెపపినటలు, నువవు మా కుటుంబానికి దూరంగా ఉంటే మంచిది.
मेरे में भी नहीं है.	నాకు కూడా రావడం లేదు.
हाँ, बिलकुल सही कहा. तो, इससे कैसे. . .	అవును, ఖచచితంగా. కానీ, దాని వలల ఏంటి. . .
नहीं, मुझे बस चिंता है कि शायद तुम. . .	లేదు, నా ఆందోళన ఏమిటంటే, బహుశా నువవు. . .
-मैंने कहा मैं तैयार कर दूँगी. -बढिया है.	-నేను చేసతాను అని చెపపాను కదా. -మంచిది.
और अगर मैंने तुमहें बताया कि मेरे पास हर चीज का हल है तो?	పరతి సమసయకి నా దగగర పరిషకారం ఉందని నేను చెపపాలంటే ఏం చేయాలి?
-छोडो मुझे! -बस करो!	-ననను వదలండి! -ఆపు!
कया तुम उसके साथ थे?	నువవు ఆమెతో ఉననావా?
