शायद तुमहें मुझे डॉकटर के पास ले जाना होगा.	నువవు వెదయురాలి దగగరికి ననను తీసుకువెళళాలి.
- मैं बरटन को फोन करूँ? - नहीं.	- బరటనకు కాల చేయమంటారా? - వదదు.
मुझे. . .	నాకు. . .
या फिर अचछे की उममीद करते हुए, मुसीबतों का सामना करने का	లేదా వచచే సమసయలకు అపపటికపపుడు సపందిసతూ, మంచి జరుగుతుందని
आपका अपमान नहीं करना चाहती,	ఇది అమరయాదకరంగా తీసుకోకండి,
अचछा लगता है, ऐला. एपाइंटमेंट हो या नहीं.	మిమమలని కలవడం ఆనందం, ఎలలా. అనుమతి అనవసరం.
तुमहें कमरे में बतती बंद करके,	నువవు ఓ చీకటి గదిలో పడుకోవాలి,
किसी भी संभव आरआई चौकसी या हसतकषेप से पूरी तरह से महफूज.	దీనిపె ఎలాంటి ఆరఐ నిఘా కానీ లేదా వారి పరమేయం కానీ ఉండదు.
तो, ठीक है.	సరే, మరెతే.
यह कया है?	ఏంటీ ఘోరం?
-रात में नजर आता है, यार. -कैसे?	- రాతరి దృషటి ఉంది, బాబు. - ఎలా?
थोडी सी और रफतार अचछी रहेगी.	ఇంకాసత వేగం ఉంటే బాగుంటుంది.
अधिकतर परशिकषारथी अब तक तीसरी मंजिल पार कर चुके होते.	చాలా మంది శికషారతులు ఈపాటికి మూడవ అంతసతును ముగిసతారు.
शेरिफ?	షెరిఫ?
मेरी मदद करो. बहुत बुरी चोट लगी है.	నాకు సాయం చేయి. నాకు బాగా తగిలింది.
टॉमी को फोन करो.	టామీకి కాల చేయి.
डी डी? कया हो रहा है?	డీ డీ? ఏం జరుగుతోంది?
संदेश छोड दीजिए, जवाब दूँगा.	సందేశానని ఇవవండి, కాల చేసతా.
रीस?	రీస?
कया हो रहा है?	ఏం జరుగుతోంది?
तुमने धयान दिया?	నువవు గమనించావా?
कया कहा?	ఏమననావు?
अगर हम समझदार होते तो जाने की तैयारी करते.	మనకు తెలివుంటే, మనం పెటటా బేడా సరదుకోవాలి.
चले गए होते.	వెళళిపోవాలి.
आंटीज?	ఆంటీస?
जिनमें से सबसे जयादा चिंताजनक जैकपॉट है.	వాటిలో అతయంత కలవరానని కలిగించేది జాకపాట.
पर उनके शरीर में बिठाई गई हैपटिक टेकनोलॉजी	కానీ వారి శరీరాలలో అమరచిన హాపటిక సాంకేతికత
मेरी टॉमी से शादी हुई?	నేను టామీని పెళళాడానా?
मेरा कहने का मतलब है,	ఏ అరథంలో అంటుననానంటే,
बिना सोचे, जलद से जलद उनका जवाब देने की कोशिश करना.	వాటికి వీలెనంత తవరగా జవాబులు చెపపు, ఆలోచించకుండానే.
कई लोगों को यह मुशकिल लगता है. चाकू चलाना.	ఈ పనితో చాలా మంది కషటపడతారు. కతతి యుదధంతో.
वही.	అదే.
