और तुम फुल-टाइम हो?	ఇది మీ ఫుల టెమ పనా?
रिटायर हो गए?	రిటెర అయయారా?
तो फिर, चलो. हमें इंतजार मत करवाओ.	చెపపండి. అలా ససపెనస లో పెడితే ఎలా?
उसके पास लगभग 80 पाउंड थे.	సుమారుగా 80 పౌండలు ఉననాయి.
जनवरी.	జనవరి.
पुलिस.	పోలీస.
नहीं.	లేదు.
तुमहें अपनी बूढी माँ पर थोडी दया दिखानी चाहिए.	మీ ముసలి తలలి మీద కాసత జాలి చూపించు, అది చాలు.
द वारफ गरीन गरोसरीज लिमिटेड के नाम पंजीकृत	రిజిసటర అయిన ఓనర: వారఫ గరీన గరాసరస లిమిటెడ
जून. तुमहारे लिए चाय.	జూన. ఇదిగో ఈ టీ నీకే.
समीकषक ने उसकी जानकारी दी.	దానని రివయూవర ఫలాగ చేశారు.
मैं कया मदद कर सकती हूँ?	మీకు ఏ విధంగా సాయపడగలను?
फलू.	సరే.
कॉलर?	మేడమ?
पूछने के लिए संपरक किया है.	దాని గురించే మీకు కాల చేశా.
फलू?	ఫలూ?
जैसमिन,	జాసమిన,
अरे.	అదా!
नैशनल डेटाबेस	జాతీయ డేటాబేస
जाँच के लिए नाम मोहममद खान	వెతుకుతునన పేరు మొహమమద ఖాన
रेमंड सटुअरट	రేమండ సటువరట
एक आदमी को 2012 में सजा हुई थी	ఒక వయకతికి 2012లో శికష పడింది.
पर इस कॉलर ने कहा कि दरअसल वह हतया उसके बॉयफरेंड ने की थी.	కానీ ఈ కాల చేసిన వయకతి, ఆ హతయ చేసింది తన లవర అని చెపతోంది.
तुमहारे पास इस कॉलर का नाम है?	ఆ కాల చేసిన వయకతి పేరు తెలుసా?
जानता हूँ. जरूर.	విననాను. తెలుసు.
तो. . . दरअसल. . .	మరి. . . అంటే. . .
- जिस आदमी पर आरोप लगा? - एरॉल मैथिस.	- ఎవరికి శికష పడింది? - ఎరరొల మయాథిస.
और तुमहारे पास इस बारे में उसका बयान है?	మరి ఆమె నుండి మీరు వాంగమూలం తీసుకుననారా?
वैलरी.	వాలరీ.
उसके पास परयापत विवरण थे जिससे शक की कोई गुंजाईश नहीं बची.	ఆమె చెపపిన వివరాలను బటటి చూసతే, మనకి ఒక అవగాహన వచచేసతుంది.
चाकू.	కతతి.
जो भी तुमने बताया, यह जानकारी पहले से ही उपलबध है.	మీరు ఇపపుడు చెపపినదంతా, అందరికీ అందుబాటులోనే ఉంది.
उसकी टीम?	అతని టీమ?
पैटरिक, छह वरषीय.	పాటరిక కి ఆరేళలు.
"ओ. जे की तरह? " वाह. इसका कया मतलब है?	చినన సెజు పిసతానా? వావ. అంటే ఏంటి అసలు?
कभी-कभी, मुझे सच में ऐसा लगता है कि,	అపపుడపపుడూ నాకు ఏమనిపిసతూ ఉంటుందంటే,
- कलोई? - हाँ?	- కలోయి? - హా.
हाँ.	సరే.
हम तुमहारे सहयोग की सराहना करते हैं, डीएस लेंकर.	మీ సహకారానికి ధనయవాదాలు, డిటెకటివ సారజెంట లెంకర.
यह उनकी जिंदगी की सबसे महतवपूरण लडाई है.	దీని కోసం ఇంకా ఆమె ఊపిరితో ఉందని అనవచచు.
अपने खुद के डेंटल विशेषजञ दवारा एडालेइड बरौज के निशानों की जाँच करवाई और. . .	అడిలెడ బరోస మీద ఉండే పంటి గాటలని పరిశీలించమని ఒక డెంటల నిపుణుడిని కోరాను. . .
- कासट 26ए से मेल खाते हैं. " - कासट 26ए से मेल खाते हैं.	- కయాసట 26ఏవే అని చెపపలేము. " - కయాసట 26ఏవే అని చెపపలేము.
हैगरटी?	హెగరటీ?
हैगरटी उनका मुखिया था?	వాళలకి హెగరటీ నాయకుడా?
ठीक है, बोलो.	ఇపపుడు చెపపు.
पैटरिक बरौज.	పాటరిక బరోస.
पैटरिक बरौज.	పాటరిక బరోస.
