बाबा. . .	బాబా. . .
कया पता?	తెలియదు.
अरे छोडो हमें! भैया!	ననను వదిలేయి. సోదరా.
भैया.	సోదరా
लेंसमारट.	లెనసమారట.
नहीं. . .	లేదు. . .
ए चिकु हमारे परतिभा का अपमान किया ना हम तुमहें शराप दे देंगे.	చికు, నా పరతిభను అవమానించవదదు, అలా చేసతే నేను నినను శపిసతాను.
आतमा को मुकती मिल गयी.	ఆతమ మోకషానని పొందింది.
जलदी से विरसजन कर दो.	వెంటనే దానని ముంచండి.
हां. चकर पूरी तरह से खुल गया है.	అవును. చకరం పూరతిగా తెరిచి ఉంది.
चिकु.	చికు.
जय हिंद, सर.	జె హింద, సర.
हे!	హే!
इंसपेकटर छेदीलाल.	ఇనసపెకటర చెదిలాల.
धरमशाला के पास हमारे चाय के बागान है सिलावर सटेट.	మాకు ధరమశాల దగగర టీ ఎసటేటలు ఉననాయి. సిలావర ఎసటేట.
विनोद.	వినోద.
किचकंडी. . .	కిచకండి. . .
किचकंडी. . .	కిచకండి. . .
नगन तो सबको होना पडेंगा.	మనమందరం కూడా తీసివేయాలి.
नहीं.	లేదు.
शोंकू. शोंकू. शोंकू.	షోంకు. షోంకు. షోంకు.
मैं माफी चाहती हूं. दरअसल, वो. . .	ననను కషమించండి. నిజానికి, ఆమె. . .
अरे नाम विभूती है खुलली चुनौती है.	ఇది విభూతి మరియు ఇది బహిరంగ సవాలు.
आ री है कया?	ఆమె వసతోందా?
लता सवीटी?	లతా సవీటీ?
शोनु?	సోనూ?
लता. . .	లతా. . .
आपने ही तो बुलाया उसको ललकारा उसके.	అది నువవే. మీరు ఆమెను సవాలు చేశారు.
दिमाग में नहीं.	మీ మనసులో లేదు.
कूलभूषण बार?	కులభూషణ బార?
-आपके समरथन के लिए धनयवाद. -माया. . .	-మీ మదదతుకు చాలా ధనయవాదాలు. -మాయ. . .
उसके सिलकी सिलकी से बाल थे.	ఆమె సిలకీ జుటటు కలిగి ఉంది.
मूरख.	వెధవ.
विभूती.	విభూతి.
माफ कीजिए.	కషమించండి.
नहीं माया जी नहीं.	లేదు, మాయ, దయచేసి.
कया? आप ये. . . .	లేదు, దయచేసి. . .
शुकरिया माया जी.	ధనయవాదాలు, మాయా.
संतु.	సంతూ.
मंजु.	మంజు.
मंजु.	మంజు.
उस रात मंजु ने दो लोगों की जान ले ली	ఆ రాతరి మంజు ఇదదరు వయకతులను చంపింది.
मंजु.	మంజు.
मंजु के शरीर को तयाग दे.	మంజు శరీరానని వదిలేయండి.
"अवलांचित हो"	"అవలాంచిత హో"
