इस सब की शु रु आत कैसे हुई ?	ఇ దంతా అసలు ఎలా మొద లె ంది ?
हमने वह कं प नी साथ मिल कर ख डी की थी .	ఈ సం సథ ని మే మి దద రం కలిసి నిర మి ంచా ం .
रॉ बी	రా బీ
मुझे नौ करी मिल गई थी .	అవును , పని దొ రికి ంది .
शी ला	ష ీ లా
माफ करना , यह तुम कया कर रही हो ?	ఒకక నిమిష ం , ఏం చేసతుననా రు మీరు ?
कया तुम अ क सर लोगों को तीन घं टे इंतजार करवा ते हो ?	జ నా లని మూ డు గంట ల పాటు కా పు కా యి ంచడం మీకు అ ల వా టా ?
वाह .	వా వ .
मुझे माफ कर दो . मैं इसकी भर पा ई करने के लिए तैयार हूँ . चलो , तुमहें डि नर पर लेकर चल ता हूँ .	మన ని ంచండి . మిమమలని ఎదు రు చూ సే లా చేసిన ందుకు పరతి ఫ ల ంగా , నేను మిమమలని డి నన ర కి తీసు కె ళ తాను .
नहीं , लेकिन वह सच में जे रे मी हैं . शायद .	కాదు , కానీ అతని పేరు జె రె మీ యే అనుకుంటా .
मैं अपनी जिंदगी खु ल कर जी ना चाहती थी .	నా జీవితం నా కోసం జీవి ద దా మని వచ చేశా .
तुम चल भी कैसे पा रहे हो ?	అసలు ఎలా న డ వ గ లు గు తుననావు ?
और मुझे ठ ं डा पसंद है .	నాకు చ లల గా ఉంటే ఇషటం .
मि सटर व ॉर नर , आप बहुत अचछे हैं .	మిసటర వార న ర , చాలా చాలా థ యా ంక స .
- हे भगवान . फर ॉ गी ! - यह एक बी नी बे बी है .	- ఓ రి దేవుడా . క పప బ ొ మమ ! - ఇది బీ నీ బ ే బీ .
- ग री नी . - ग री नी .	- గర ీ నీ . - గర ీ నీ .
या शायद , मतलब , ज म पी ?	లే కపోతే , టి ం గు రం గ డు ?
- फै सला हो गया . - कया ?	- దొ రి కే సింది . - ఏంటి ?
इसके क ूल हे पर !	దాని పి ర ర మీద !
- ला ख ों डॉ ट स ? - ला ख ों डॉ ट स .	- లకష చు కక లా ? - లకష చు కక లు .
{ \ an8 } फर ै ंक कार ल सन .	{ \ an8 } ఫ రా ంక కార లస న .
शुकरिया .	థ యా ంక యూ .
मे ज से यह कॉ मि क बु क ह टा दो , पलीज .	ఈ కా మి క బు క ని ఇ కకడి నుండి తీ సె య .
तुम खुश सी लग रही हो .	నువవు ఆన ంద ంగా ఉననావు .
वाह .	వా వ .
- ये बहुत पया रे हैं . - इन हें हमारे दोसत , टा य , बना ते हैं .	- ఇ వి చాలా బాగు ననా యి . - మా సనే హి తు డు టె యే వాటి ని చేసే ది .
सच में ?	నిజంగా ?
तुम अभी डॉ क टर नहीं ब नी ं ?	ఇంకా డా క టర కాల ే దా నువవు ?
- गलती मान ती हूँ ! - ठीक है .	- ప కషి హాయ చెప తోంది ! - సరే .
अं कल फर ै ं कस टॉ य ज	అ ం కు ల ఫ రా ంక టా య స
. . . और यह सं खया अब बढ ती ही रहे गी .	. . . ఇక ఆ సం ఖ య పె రుగు తూ నే ఉంటుంది .
वह आगे बढ रहा है , वह सब हा सि ल कर रहा है जिस के वह ला य क है .	అతను స ఫ ల ం అవు తుననా డు , కష టానికి పరతి ఫ లా నని అను భ వి సతుననా డు .
इ रे क टर	ఎ రె క టర
पल श वि लड र ने स	ప ల ష వె ల డ ర నె స
कभी मत भूल ना तुम कुछ भी बन सकती हो ,	మీరు ఏదెనా చేయ వచచ ని , ఎవరెనా కా వచచ ని
