. . . पर मैं उसके लिए खुश हूँ .	. . . కానీ నాకు సంతోష ంగా ఉంది .
हाँ !	భలే !
मुझे लगता है कि किसी ने एडगर को ज हर दिया	ఎవరో ఎడ గర కి విష ం పెటటా రు అనుకుంటుననా ను ,
इ सा बे ल .	ఇ సా బె ల .
कया हो रहा है ?	ఏం జరుగు తోంది ?
वैसे , हाँ , सोचा तो यही था .	అంటే , అవును , అదే నా ఐ డి యా .
पता है कया ? एक से क ंड रुको .	ఒకటి చెపప నా ? ఒకక కష ణం ఆగు .
यह कोई सी क वल नहीं है .	ఇదే ం రెండ వ భా గం కాదు .
नहीं .	లేదు .
- हम डे ट कर रहे हैं . - हम डे ट कर रहे हैं .	- డే టి ంగ చేసతుననా ం . - డే టి ంగ చేసతుననా ం .
कौन ड रि ंक लेना चाह े गा ?	ఎవరి కె నా డ రి ంక కా వ ాలా ?
पि च के हुए बं पर वाली नी ली से डा न का मा लि क ,	వం గి పోయి న బం పర తో ఉనన నీ ల ం రం గు కారు ఓ న ర
जो कि हमेशा भी ड के सामने ख डे होने को उ ता व ला रह ता है	ఎంత మంది జ నం ముందు ఉననా ఎ ం జా య చేసే అ ల వా టు ఉనన ననను ,
अब , आ मत ौर पर जब पर कृ ति को त बा ह करने वाले इन र ई स ों में से कोई	సరే , సా ధా రణ ంగా భ ూ మి ని నా శ నం చేసే ఈ అ పర కు భ ే రు లు నా ఇంటి గు మమ ం
ब धा ई नहीं दे ता हूँ पर मैंने सुना है कि यह मेरी गरेस को खुश रख ता है .	అంతే కా ని అభి న ంది ంచ ను కానీ నువవు గరేస ని చాలా సంతోష పె డ తా వని వి ననాను .
तुम कौन हो ?	నువ వె వరి వి ?
मैं अ नी क हूँ .	నేను య నిక ని .
ठीक है . तो . . .	సరే . అలాగే . . .
नहीं , यह भ द दा है .	కాదు , అది దారు ణం .
और मैंने कया किया ?	కానీ నేనే ం చేశా ను ?
वे एक - दूसरे से बिलकुल अलग हैं .	అంటే , వాళళు చాలా భి నన మెన వారు .
गरेस रो मा ं टि क , जा दु ई पागल है जि से परा ची न चीज ों से पयार है	గరేస ఒక ర ొ మా ంటి క పిలల , పు రా తన వాటి ని ఇష ట పడ ే ఒక వి ంత మనిషి ,
मैं जयादा परति कर िया नहीं दिखा रहा . तुम हमेशा यही कहते हो . नहीं . . .	నేను అ తి గా పరతి సప ంది ంచడం లేదు . నువవు ఎపపుడూ ఇలా గే అంటా వు . లేదు . . .
अ नी क ?	య నిక ?
पर हम आज रात नहीं करेंगे .	మేము ఇ వాళ రాతరి ఏం చేయ ము .
बस . . .	ఇక . . .
वाह . - पुलिस उस माम ले में शा मिल नहीं होना चाहती है .	- వా వ . - పోలీసు లకు ఆ కేసు మీద పని చేయడం ఇషటం లేదు .
मुझे मजाक पसंद हैं . और रॉ कस ै ना को भी .	నాకు జో క లు అంటే ఇషటం . రో క సా న కి కూడా .
उसे अपना पर भ ु त व दिखा ओ .	దాని మీద ఆ ధి ప త యం చూ పు .
और अगर तुम वैसे ही कार चला ते हो जैसे पार क करते हो , तो मैं बस अपना आ पा . . .	నువవు కారు పార కి ంగ చేసిన టటే డ రె వి ంగ చే సతే , వాళళ తో వే గే ఓ పి క నాకు లేదు . . .
यह मेरे लिए बहुत बडा सम मान होगा .	ఇది నేను గొపప గ ౌ ర వ ంగా భా వి సతాను .
हाँ , सही कहा .	అవును , నిజ మే .
अ नी क !	య నిక !
अ नी क .	య నిక .
यह एक साम राज य वा दी उप कर ण है .	సా మ రా జ య వా దు ల ఆ యు ధం లాంటి ది .
हाँ .	సరే .
प सी ने से भी ग जाते हो .	చె మ ట ఎకకువ గా వ సతుంది .
और मैंने " नहीं " कह दिया .	అ ందుకు నేను వదదు అననా ను .
ठीक है !	జా గర తత !
अ नी क !	య నిక !
- सब ठीक है ? - ठीक है . हाँ .	- సరి పోయి ందా ? - సరే . అలాగే .
शा बा श . बढिया है .	బాగుంది . మంచిది .
वह शक ति शा ली है . और उ दार है .	అతను బ ల మెన వాడు . మంచి వాడు .
खैर , रॉ कस ै ना , कया तुमहें म छ ली पसंद है ?	పో ని లే , రో క సా న , నీకు చే ప అంటే ఇష ట మే నా ?
जिस का नाम है ल ु का - छ ि पक ली .	దానని బ లలి పోలీసు అంటా రు .
- ठीक है . - कया ?	- సరే . - ఏంటి ?
ये य !	భలే !
हाँ .	భలే .
वह शान दार है .	ఇది భలే ఉంది .
मैं उसे हर जगह ढूँढ चुका हूँ .	నేను దాని కోసం అంతా వె తి కా ను .
और कृपया , च लिए खु शन ुम ा जो डी के नाम एक जा म पे श करें .	అలాగే అంద రం కలిసి ఈ న ూ తన జ ంట కు అభి న ంద నలు తెలు పు దాం .
हाँ . मुझे समझ नहीं आया मैं कया कर ूँ .	అవును . కానీ నాకు ఏం చేయ ాలో తెలీ లేదు .
पर इसे मेरे लिए आ सान मत बना ना .	కానీ నా కోసం దానిని ఈ జీ చేయ కు .
तुमहें लगता है कि उसे पता था कोई उसे मार ने की कोशिश में था ?	తన ను చం ప డానికి పరయతని సతుననా రని వాడి కి తెలుసు అనుకుంటుననా వా ?
और फिर , अग ली सु बह . . .	ఆ తరవాత రోజు ఉద యం . . .
जिस पर हतया का आ रो प है .	హ త యా రో ప ణ చేయ బడి న వయకతి .
तुम मुझसे कया छ ि पा रहे हो , अ नी क ?	నువవు నాకు ఏం చెపప డం లేదు , య నిక ?
फिर , आ फ टर - पार टी में जाते समय , मैंने ला इ ब रे री के बाहर गरेस को देखा .	ఆ తరవాత ఆ ఫ టర - పార టీ కి వెళ తు ండ గా , గరేస లె బర రీ బయట ఉండ డం నేను చూశా ను .
और वह एक ड रि ंक में कुछ डाल रही थी .	అపపుడు ఆమె డ రి ంక లో ఏదో పె డు తుంది .
कया तुमने कहा कि गरेस ने उसे ज हर दिया ?	గరేస వాడి కి విష ం పె టటి ంది అని చెపపా వా ?
नहीं . यह सच में रो मा ं टि क - कॉ मे डी है . जैसे , " अ ह - ओह , यह बेवकूफ मु सी ब त में फ ँ स गया . "	లేదు . ఇది ర ొ మా ంటి క కా మె డీ లా గే ఉంది . అంటే , " అయ యో , ఈ స ననా సి తి పప లలో పడ డా డు " అనన టటు .
एक सु ंदर आदमी तुमहारी गर ल फर ें ड को रि झा रहा है जब कि तुम खुद को शर मि ंदा कर रहे हो .	అంద రి మధయ నినను నువవు ఎ గ తా ళ ి చేసు కు ంటు ంటే , ఒక అంద గా డు నీ పిలల కు లెన వే సతుననా డు .
हैलो . तुमसे मिल कर खुशी हुई . तुमने अपना ओ बा मा का पु त ला गि रा दिया .	హాయ . మిమమలని కల వడం సంతోష ంగా ఉంది . మీరు మీ ఒ బా మా బ ొ మమ ని పడ ే శా రు .
सुनो , ठीक है . तो , मैं एक शादी में आया हूँ और दू ल हा मर गया है .	చూడు , సరే . నేను ఒక పెళళి కి వచచా ను , ఇకకడ పెళళి కొ డు కు చని పోయా డు .
सुनो . कया छ ि पक ली के सु ख द च बा ने की आवा ज से सु ंदर कोई आवा ज है ?	ఆ శ బ ద ం వి ను . ఒక బ లలి నమ ల డం కంటే మంచి శ బ ద ం ఇం కే మెనా ఉ ంటు ందా ?
